"Variable","Importance"
"spectral_NDVI_earlySummer",177011.059012471
"spectral_NDVI_lateSummer",144158.567481682
"trees_presence",115525.262522146
"spectral_NDVI_startSnowfree",71754.6832805948
"spectral_NDVI_annualMean",61747.218021475
"spectral_red_peakSummer",52131.3689958902
"spectral_red_earlySummer",44481.2241249454
"spectral_EVI2b_annualRange",35196.4025079853
"spectral_NDMI_changeSSES",20694.1581469843
"spectral_EVI2b_lateSummer",19327.3755352699
"spectral_green_earlySummer",18808.9326203371
"spectral_NBR_changeSSES",18673.823900948
"spectral_NDVI_endSnowfree",18568.2681877168
"latitude",11220.1244516595
"spectral_NDMI_annualRange",8795.23112147724
"spectral_SWIR1_peakSummer",8582.38444270679
"spectral_EVI2b_changeSSES",8108.16107222088
"spectral_blue_startSnowfree",7562.70998087249
"spectral_NBR_annualRange",7354.84563001761
"spectral_NDVI_changeSSES",7298.41786361972
"spectral_red_lateSummer",7065.61245352394
"topo_eastness",6970.40289725333
"spectral_red_startSnowfree",6747.92110495194
"spectral_EVI2b_startSnowfree",6394.92037798825
"spectral_SWIR1_lateSummer",5563.15688574311
"spectral_blue_peakSummer",5333.59541475044
"spectral_red_endSnowfree",4273.20124647136
"spectral_NDMI_startSnowfree",3974.87405055883
"spectral_NDMI_peakSummer",3905.94464882067
"spectral_NIR_annualRange",3698.24913480401
"topo_northness",3674.92621820334
"topo_dem",3658.86948696182
"spectral_SWIR1_changeLSES",3203.60774058538
"spectral_NDWI_changeESPS",2892.56322420164
"spectral_NDVI_annualRange",2677.91829589528
"topo_cti",2617.49952713971
"texture_NDVI_peakSummer",2544.09902612902
"spectral_blue_annualRange",2433.47780523083
"spectral_NDWI_annualRange",2361.3984912671
"spectral_SWIR1_annualMean",2352.76324557607
"spectral_SWIR2_changeESPS",2162.9921979752
"spectral_SWIR1_earlySummer",2024.01659588482
"spectral_SWIR1_endSnowfree",1921.25615538462
"permafrost_index",1773.98513561425
"zone_3_Sub.Arctic",1771.51618023076
"spectral_NDMI_annualMean",1673.22114683392
"spectral_red_changeESPS",1656.16646430019
"spectral_green_changePSLS",1642.6527633142
"spectral_SWIR1_annualRange",1631.57697603786
"spectral_EVI2b_changeESPS",1501.32657257969
"spectral_SWIR2_annualRange",1481.29375910559
"spectral_EVI2b_changeLSES",1465.71062448401
"spectral_blue_changeSSES",1440.89202537679
"spectral_NDMI_changeESPS",1409.19761156708
"topo_tpi",1338.09063518003
"spectral_NDMI_annualMedian",1262.54383960277
"spectral_NDWI_changeSSES",1232.53031730288
"ecoregion_Watson.Highlands.taiga",1164.55163513595
"spectral_NBR_changeLSES",1090.48732622719
"spectral_NBR_changePSLS",985.790658504081
"spectral_green_changeLSES",971.090866269746
"spectral_SWIR2_changePSLS",962.268919542506
"spectral_blue_changeESPS",939.926771106524
"spectral_red_changeSSES",920.637542870325
"spectral_red_annualRange",893.366322369429
"spectral_SWIR1_changeSSES",892.948379511264
"spectral_EVI2b_changePSLS",888.308774262408
"spectral_NIR_changePSLS",863.472747788365
"spectral_NBR_changeESPS",820.055116867134
"spectral_blue_changeLSES",816.100735416941
"spectral_NDWI_changePSLS",699.187839180465
"ecoregion_Canadian.Low.Arctic.tundra",601.938967613001
"spectral_SWIR2_changeSSES",511.984393189119
"ecoregion_Copper.Plateau.taiga",412.851992221883
"spectral_SWIR1_changeESPS",407.449545855365
"ecoregion_Scandinavian.Montane.Birch.forest.and.grasslands",227.227460515202
"ecoregion_Interior.Alaska.Yukon.lowland.taiga",217.414825214152
"ecoregion_Eastern.Canadian.Shield.taiga",186.632468771578
"ecoregion_Scandinavian.and.Russian.taiga",130.016016125637
"zone_3_Low.Arctic",128.656195069747
"ecoregion_West.Siberian.taiga",70.1576694001014
"ecoregion_Northeast.Siberian.coastal.tundra",45.4997305001147
"ecoregion_Alaska.St..Elias.Range.tundra",39.7659864211738
"ecoregion_Taimyr.Central.Siberian.tundra",24.9179698998348
"ecoregion_Arctic.foothills.tundra",22.047703487667
"ecoregion_Yamal.Gydan.tundra",13.6928244934601
"ecoregion_Canadian.Middle.Arctic.Tundra",4.18145445738215
"ecoregion_Beringia.lowland.tundra",3.09347235268453
"ecoregion_Interior.Yukon.Alaska.alpine.tundra",0.693443338671816
"ecoregion_Canadian.High.Arctic.tundra",0.0140901130923157
"zone_3_other",0
"ecoregion_Kalaallit.Nunaat.Arctic.steppe",0
"ecoregion_Kalaallit.Nunaat.High.Arctic.tundra",0
"ecoregion_Pacific.Coastal.Mountain.icefields.and.tundra",0
"ecoregion_Ogilvie.MacKenzie.alpine.tundra",0
"ecoregion_Davis.Highlands.tundra",0
"ecoregion_Northwest.Russian.Novaya.Zemlya.tundra",0
"ecoregion_Ahklun.and.Kilbuck.Upland.Tundra",0
"ecoregion_Chukchi.Peninsula.tundra",0
"ecoregion_Torngat.Mountain.tundra",0
"ecoregion_Russian.Arctic.desert",0
"ecoregion_Cherskii.Kolyma.mountain.tundra",0
"ecoregion_Russian.Bering.tundra",0
"ecoregion_other",0
"ecoregion_Arctic.coastal.tundra",-0.0337607829526678
"zone_3_High.Arctic",-0.0390781357015658
"ecoregion_Brooks.British.Range.tundra",-0.827736980509464
"ecoregion_Beringia.upland.tundra",-1.68081900589888
"zone_3_Oro.Arctic",-75.7400329020791
