"Variable","Importance"
"spectral_NDVI_annualMean",66298.8147356883
"spectral_NDVI_earlySummer",45749.169410831
"spectral_NDVI_lateSummer",45279.8355867676
"spectral_EVI2b_annualMedian",28834.2975403555
"spectral_NDVI_endSnowfree",27843.2047333577
"trees_presence",19793.8461670236
"spectral_red_peakSummer",15722.0389526481
"spectral_red_lateSummer",8306.19212386566
"latitude",6529.80771553014
"spectral_EVI2b_startSnowfree",4976.11548691874
"spectral_SWIR1_lateSummer",4883.99122062952
"spectral_NDMI_endSnowfree",3461.28294906659
"spectral_NDMI_lateSummer",3384.98144492797
"permafrost_index",3161.18757119105
"longitude",3035.28670449209
"topo_eastness",2002.75438371643
"spectral_SWIR2_changeESPS",1949.64234189984
"spectral_NDMI_annualMean",1890.01598297983
"zone_3_Sub.Arctic",1844.72813615845
"spectral_SWIR1_peakSummer",1811.22418499998
"spectral_EVI2b_annualRange",1755.81833030087
"spectral_NDMI_annualRange",1657.10785501486
"spectral_NIR_annualMean",1656.05175309685
"spectral_SWIR2_changeSSES",1636.63959985133
"spectral_NDVI_annualRange",1511.68485715996
"spectral_NIR_earlySummer",1392.45541482817
"spectral_SWIR1_changePSLS",1305.93494730195
"spectral_NIR_changeESPS",1304.62522082016
"world_terrestrial_ecosystems_X50",1303.1284844394
"spectral_EVI2b_changeSSES",1280.02335398026
"topo_slope",1236.9969423075
"topo_northness",1228.3787945802
"texture_NDVI_peakSummer",1194.05464419163
"spectral_NIR_annualRange",1083.2401115803
"spectral_NIR_changeSSES",1002.09797943546
"spectral_NDWI_changeESPS",979.260074692939
"spectral_SWIR1_changeLSES",871.544423753752
"spectral_NDMI_annualMedian",687.940250030651
"topo_tpi",684.268641812166
"spectral_SWIR2_annualRange",587.82606705506
"spectral_NBR_annualRange",572.554721171339
"spectral_NBR_changeSSES",564.102166398946
"spectral_NDWI_annualRange",556.251291386816
"spectral_SWIR1_earlySummer",555.587873062281
"topo_cti",552.758315602902
"topo_dem",546.383943362922
"spectral_blue_changeESPS",542.541783744097
"spectral_blue_changePSLS",482.664429257929
"spectral_SWIR1_annualRange",478.71557404018
"spectral_NDVI_changeSSES",428.56640180568
"spectral_green_changeLSES",414.101721662642
"spectral_NDMI_changeLSES",379.061828388763
"spectral_EVI2b_changeLSES",359.832245074995
"spectral_EVI2b_changeESPS",355.312038909234
"spectral_blue_changeLSES",350.12046458807
"world_terrestrial_ecosystems_X55",330.474898624756
"spectral_EVI2b_changePSLS",322.778308624859
"spectral_NDVI_changePSLS",279.19398145417
"spectral_red_changeLSES",238.966829262438
"spectral_NDMI_changeSSES",189.730999682532
"spectral_red_changeESPS",186.789597840331
"spectral_NDVI_changeESPS",174.251565330821
"spectral_blue_annualRange",165.238922087584
"spectral_NDWI_changeLSES",162.691379344069
"spectral_NDWI_changeSSES",134.557470139247
"zone_3_Oro.Arctic",116.181267273084
"spectral_SWIR2_changeLSES",112.574698594498
"spectral_NDVI_changeLSES",97.8687488236938
"spectral_blue_changeSSES",84.4211337535801
"world_terrestrial_ecosystems_X48",58.6478283586504
"world_terrestrial_ecosystems_X54",49.8433273925245
"spectral_red_changeSSES",36.8426489331184
"spectral_green_annualRange",22.5400927809344
"world_terrestrial_ecosystems_X68",19.6070787454785
"world_terrestrial_ecosystems_X72",16.2789650756567
"zone_3_High.Arctic",13.4429588782686
"spectral_green_changeSSES",12.9454991565256
"world_terrestrial_ecosystems_X45",5.5820027180827
"zone_3_Low.Arctic",5.14504699324278
"world_terrestrial_ecosystems_X49",4.92481410543523
"world_terrestrial_ecosystems_X47",3.57205028697415
"world_terrestrial_ecosystems_X88",2.40491860006677
"world_terrestrial_ecosystems_X89",1.30827315695593
"world_terrestrial_ecosystems_X16",0.612910180531268
"world_terrestrial_ecosystems_X70",0.416975892645598
"zone_3_other",0
"world_terrestrial_ecosystems_X5",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X1",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X57",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X53",0
"world_terrestrial_ecosystems_X56",0
"world_terrestrial_ecosystems_X10",0
"world_terrestrial_ecosystems_X18",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X92",0
"world_terrestrial_ecosystems_X63",0
"world_terrestrial_ecosystems_X52",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X75",0
"world_terrestrial_ecosystems_X46",0
"world_terrestrial_ecosystems_X12",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X78",0
"world_terrestrial_ecosystems_X14",0
"world_terrestrial_ecosystems_X31",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
"world_terrestrial_ecosystems_X66",-0.0442436186937848
"world_terrestrial_ecosystems_X58",-4.62249816159724
"world_terrestrial_ecosystems_X51",-8.8116857405687
"world_terrestrial_ecosystems_X90",-24.7241372690389
"spectral_red_annualRange",-43.24670844087
"spectral_SWIR1_changeSSES",-66.0092593202179
"spectral_blue_startSnowfree",-335.337229286738
