"Variable","Importance"
"spectral_NDVI_lateSummer",264276.610821809
"spectral_EVI2b_endSnowfree",44873.1652885773
"spectral_NDWI_annualRange",31623.6535132341
"permafrost_index",13724.7595597602
"zone_3_Sub.Arctic",12251.4499530368
"spectral_EVI2b_annualRange",10799.1519940309
"world_terrestrial_ecosystems_X16",10611.1923627057
"zone_3_Low.Arctic",4435.3860806494
"spectral_SWIR1_changeLSES",4074.36056212861
"world_terrestrial_ecosystems_X10",3003.10874964146
"zone_3_High.Arctic",2897.85883776041
"world_terrestrial_ecosystems_X49",1903.72894428981
"world_terrestrial_ecosystems_X50",516.895272664941
"world_terrestrial_ecosystems_X14",166.046644786845
"world_terrestrial_ecosystems_X63",124.040809868663
"world_terrestrial_ecosystems_X68",103.735079594908
"world_terrestrial_ecosystems_X51",94.3747302586378
"world_terrestrial_ecosystems_X66",71.4531236345988
"world_terrestrial_ecosystems_X52",69.6470745251885
"world_terrestrial_ecosystems_X55",68.7525702930782
"world_terrestrial_ecosystems_X53",19.0048865580507
"world_terrestrial_ecosystems_X5",5.08129906431807
"world_terrestrial_ecosystems_X75",3.12980797445119
"world_terrestrial_ecosystems_X1",1.77220256565249
"world_terrestrial_ecosystems_X31",0.893239564527408
"zone_3_other",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X57",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X56",0
"world_terrestrial_ecosystems_X18",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X72",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X89",0
"world_terrestrial_ecosystems_X90",0
"world_terrestrial_ecosystems_X78",0
"world_terrestrial_ecosystems_X88",0
"world_terrestrial_ecosystems_X48",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
"world_terrestrial_ecosystems_X70",-1.6081987337982
"world_terrestrial_ecosystems_X54",-4.8672886191883
"world_terrestrial_ecosystems_X12",-14.4946972018623
"world_terrestrial_ecosystems_X46",-23.2932201124868
"world_terrestrial_ecosystems_X47",-60.0197320003092
"world_terrestrial_ecosystems_X45",-95.0678730679664
"world_terrestrial_ecosystems_X58",-325.35338553999
"zone_3_Oro.Arctic",-409.400943951634
