"Variable","Importance"
"spectral_NDVI_lateSummer",76617.2417420251
"spectral_NDVI_annualMedian",61440.7906868629
"spectral_NDVI_peakSummer",60649.6314065854
"spectral_NDVI_earlySummer",58382.0776032306
"spectral_NDWI_peakSummer",52187.2217134519
"spectral_NDVI_endSnowfree",46233.7241970507
"spectral_NDVI_startSnowfree",33617.0126802311
"spectral_red_lateSummer",31095.693251463
"spectral_EVI2b_lateSummer",26351.1492719626
"latitude",24848.9891585317
"spectral_EVI2b_endSnowfree",24756.5931021043
"spectral_blue_lateSummer",24487.8343155996
"spectral_EVI2b_annualMedian",23150.4645043144
"spectral_red_peakSummer",19934.4023033082
"spectral_EVI2b_startSnowfree",15195.0826711627
"spectral_green_peakSummer",13263.5387363373
"spectral_NBR_endSnowfree",12380.7091299844
"spectral_EVI2b_annualRange",11661.979817112
"spectral_red_earlySummer",11281.0663340145
"spectral_NDVI_annualRange",10826.7939377417
"spectral_red_annualMedian",10538.9620417935
"topo_eastness",10223.3413257931
"spectral_SWIR1_peakSummer",10081.5938142787
"spectral_NIR_annualRange",8049.50186504452
"spectral_SWIR1_endSnowfree",8027.70209395137
"spectral_SWIR1_annualMedian",7366.21463646418
"permafrost_index",7245.09242513079
"longitude",7203.91203415745
"topo_slope",6399.11201803198
"spectral_SWIR1_annualRange",5876.17726538817
"topo_cti",5566.93859757751
"spectral_NDMI_endSnowfree",5025.20000746926
"spectral_NDMI_annualRange",4967.48767517949
"spectral_NDMI_lateSummer",4139.09287450646
"spectral_NBR_changeLSES",4120.31686201432
"spectral_SWIR2_annualRange",4080.25119540305
"spectral_NBR_changeESPS",3993.94631030852
"spectral_EVI2b_changeSSES",3964.47500166226
"spectral_NBR_annualRange",3799.11420623188
"spectral_red_annualRange",3784.49733990293
"spectral_NDWI_changeESPS",3575.30792703065
"spectral_NBR_changeSSES",3457.09257878866
"spectral_NDMI_changeSSES",3392.07176514712
"topo_northness",3380.21321001555
"zone_3_Sub.Arctic",3179.625888105
"spectral_green_changeESPS",3173.36299399632
"spectral_EVI2b_changePSLS",3018.89740496826
"spectral_blue_annualRange",2886.93408968761
"spectral_SWIR1_changeLSES",2865.15017946845
"spectral_NDVI_changeSSES",2855.44788226417
"spectral_blue_changePSLS",2800.55785693695
"spectral_NDWI_annualRange",2775.15413252662
"spectral_NDMI_changeESPS",2744.2934020682
"spectral_blue_changeESPS",2491.8578476529
"spectral_NIR_changeESPS",2490.34935106445
"spectral_NDVI_changePSLS",2381.52781151034
"spectral_blue_changeLSES",2339.64656596043
"spectral_NDVI_changeESPS",2314.59230167893
"spectral_NDMI_changePSLS",2301.62574727156
"spectral_SWIR1_changeSSES",2296.1514533426
"spectral_NIR_changePSLS",2170.64817975927
"spectral_NIR_changeSSES",2032.16908633197
"spectral_EVI2b_changeESPS",1985.37356686374
"spectral_red_changeESPS",1911.45066089668
"spectral_SWIR1_changeESPS",1825.53107086982
"spectral_red_changeLSES",1711.57373566064
"spectral_SWIR2_changeLSES",1673.21850177756
"texture_NDVI_peakSummer",1560.64801368526
"world_terrestrial_ecosystems_X16",1411.28650725471
"spectral_red_changeSSES",1365.63722876303
"spectral_SWIR2_changeSSES",895.175763081398
"world_terrestrial_ecosystems_X72",841.715055005042
"zone_3_Low.Arctic",769.069772754237
"spectral_NDWI_changeSSES",481.914096241877
"spectral_SWIR2_changeESPS",349.169691587237
"zone_3_Oro.Arctic",277.198288634726
"world_terrestrial_ecosystems_X55",262.210471581694
"world_terrestrial_ecosystems_X51",213.908863551461
"world_terrestrial_ecosystems_X49",117.955319284589
"world_terrestrial_ecosystems_X90",100.730672943431
"world_terrestrial_ecosystems_X56",76.7999999223954
"world_terrestrial_ecosystems_X50",49.627724355159
"world_terrestrial_ecosystems_X12",36.2574097425686
"world_terrestrial_ecosystems_X53",34.0093125952734
"world_terrestrial_ecosystems_X46",32.800342041851
"zone_3_High.Arctic",17.9839429810385
"world_terrestrial_ecosystems_X5",13.3483060339478
"world_terrestrial_ecosystems_X45",10.920256383923
"world_terrestrial_ecosystems_X58",9.80756057239365
"world_terrestrial_ecosystems_X70",3.28179116924542
"world_terrestrial_ecosystems_X47",2.9119368597561
"world_terrestrial_ecosystems_X31",2.69283262907682
"world_terrestrial_ecosystems_X14",1.55854828000937
"world_terrestrial_ecosystems_X68",1.17166958556531
"world_terrestrial_ecosystems_X18",0.936776192318677
"world_terrestrial_ecosystems_X75",0.640597263279837
"world_terrestrial_ecosystems_X57",0.410619471382262
"world_terrestrial_ecosystems_X52",0.112911726875813
"world_terrestrial_ecosystems_X66",0.0961792356562801
"world_terrestrial_ecosystems_X22",0.0475277615514351
"world_terrestrial_ecosystems_X88",0.0372698381448863
"zone_3_other",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X10",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X54",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X89",0
"world_terrestrial_ecosystems_X78",0
"world_terrestrial_ecosystems_X48",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
"world_terrestrial_ecosystems_X63",-0.423380632412445
"world_terrestrial_ecosystems_X1",-2.28216577448559
