"Variable","Importance"
"spectral_NDVI_peakSummer",138912.426241578
"spectral_NDVI_earlySummer",113843.034488157
"spectral_NDVI_lateSummer",108856.340514382
"spectral_NDVI_annualMean",107107.947312848
"spectral_EVI2b_peakSummer",100404.361163919
"spectral_NDVI_annualMedian",91070.5839859182
"spectral_EVI2b_endSnowfree",63198.8802514981
"spectral_EVI2b_annualMedian",47591.5442034702
"zone_3_Sub.Arctic",47493.4790274976
"spectral_EVI2b_startSnowfree",33416.7565387215
"spectral_red_lateSummer",29187.7252239381
"spectral_EVI2b_annualRange",28740.2070526246
"spectral_SWIR1_annualMean",27183.9814886755
"trees_presence",25985.6929010591
"spectral_NDMI_endSnowfree",20862.8366436303
"spectral_SWIR1_changePSLS",20221.8270755309
"spectral_NDMI_annualMedian",19862.84669151
"spectral_red_earlySummer",18428.1947080443
"spectral_NBR_changePSLS",17224.1555054803
"permafrost_index",17204.977264134
"spectral_NDMI_peakSummer",16703.5180287489
"topo_eastness",16126.8979627134
"spectral_NDMI_lateSummer",15320.3912198995
"spectral_red_annualMedian",15010.0466097488
"spectral_EVI2b_changeSSES",13619.2426779993
"spectral_NIR_startSnowfree",12306.83811294
"spectral_green_endSnowfree",11634.2495550133
"spectral_NBR_changeLSES",11094.1098987844
"spectral_NDVI_annualRange",10932.1022182352
"spectral_red_changePSLS",10746.5247384843
"spectral_blue_changePSLS",10690.2022161883
"spectral_NDMI_changeLSES",10054.9475075017
"spectral_NDVI_changeESPS",9412.95113877458
"topo_dem",8814.20527454098
"spectral_NDMI_changeSSES",7398.06332915748
"spectral_EVI2b_changeLSES",6984.09263077587
"spectral_NDVI_changeSSES",6940.16438782494
"spectral_green_changePSLS",6089.19837332507
"spectral_NDVI_changeLSES",5856.03548352924
"topo_slope",5798.12208697798
"spectral_NDWI_changePSLS",5637.56782677836
"spectral_NBR_changeESPS",5357.10588829824
"spectral_NBR_changeSSES",5336.6911046676
"spectral_SWIR2_annualRange",4588.50929123195
"spectral_EVI2b_changeESPS",4551.02076655437
"longitude",4404.20586154439
"spectral_NDWI_annualRange",4316.82105883373
"spectral_NDWI_changeLSES",4272.52191645854
"spectral_NBR_annualRange",4249.97878859072
"spectral_NIR_annualRange",4117.36495885518
"spectral_NIR_changeLSES",3847.24800053603
"spectral_NDMI_changePSLS",3628.16641558737
"spectral_NIR_changeESPS",3618.28111389817
"spectral_NDVI_changePSLS",3487.7753247252
"spectral_NIR_changePSLS",3314.36657339577
"spectral_NDMI_annualRange",3210.21479068889
"spectral_NDWI_changeESPS",2974.64964244448
"spectral_red_annualRange",2945.05867208962
"spectral_NDMI_changeESPS",2796.69883786131
"spectral_SWIR1_annualRange",2741.61578799103
"spectral_SWIR2_changeSSES",2677.12860662251
"spectral_SWIR2_changeLSES",2462.06704734671
"spectral_SWIR1_changeLSES",2190.89987778098
"world_terrestrial_ecosystems_X72",1967.01103283087
"spectral_NDWI_changeSSES",1964.73092431899
"topo_cti",1724.92570335465
"spectral_blue_changeLSES",1522.76060135924
"spectral_SWIR2_changeESPS",1376.01606829898
"spectral_green_changeLSES",1339.53544561129
"spectral_red_changeSSES",1334.13341418676
"spectral_EVI2b_changePSLS",954.573882070005
"spectral_SWIR1_changeSSES",722.660686128607
"world_terrestrial_ecosystems_X10",646.297998851357
"world_terrestrial_ecosystems_X55",518.512399062428
"zone_3_Low.Arctic",485.398947935471
"zone_3_High.Arctic",458.515078518239
"world_terrestrial_ecosystems_X49",228.286092932861
"texture_NDVI_peakSummer",206.878829994886
"zone_3_Oro.Arctic",125.185352733144
"world_terrestrial_ecosystems_X50",103.727344828184
"world_terrestrial_ecosystems_X51",98.3783794035498
"world_terrestrial_ecosystems_X63",77.1777175255535
"world_terrestrial_ecosystems_X57",60.4023428197232
"world_terrestrial_ecosystems_X45",56.5265914734885
"world_terrestrial_ecosystems_X48",52.6542792736106
"world_terrestrial_ecosystems_X46",23.6919244695794
"world_terrestrial_ecosystems_X70",22.4776749932521
"world_terrestrial_ecosystems_X58",21.3511639437619
"world_terrestrial_ecosystems_X52",16.145133550227
"world_terrestrial_ecosystems_X66",11.3571558049503
"world_terrestrial_ecosystems_X56",10.7756581699545
"world_terrestrial_ecosystems_X5",8.71031738637527
"world_terrestrial_ecosystems_X1",5.05683704976607
"world_terrestrial_ecosystems_X12",0.273449956238444
"world_terrestrial_ecosystems_X59",0.145938055528095
"world_terrestrial_ecosystems_X14",0.0659277971315896
"zone_3_other",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X18",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X75",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X89",0
"world_terrestrial_ecosystems_X68",0
"world_terrestrial_ecosystems_X88",0
"world_terrestrial_ecosystems_X31",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
