"Variable","Importance"
"spectral_NDVI_earlySummer",308762.945010619
"spectral_NDVI_annualMean",41112.6531937021
"trees_cover",38422.3563884927
"spectral_NDVI_peakSummer",33668.8234934653
"spectral_EVI2b_changeSSES",4043.76857060341
"spectral_NDMI_changeLSES",3929.78410546604
"spectral_NDMI_endSnowfree",2193.78204994119
"spectral_EVI2b_annualRange",2062.69424003312
"spectral_NDMI_annualMedian",1982.49752971973
"spectral_NIR_annualRange",1681.01154577317
"spectral_EVI2b_startSnowfree",1345.22080001288
"world_terrestrial_ecosystems_X72",933.022159136787
"spectral_NDWI_changeESPS",702.136553435313
"spectral_red_peakSummer",671.23865309837
"topo_tpi",589.543781863942
"permafrost_index",336.116811235198
"spectral_green_changeLSES",166.44489035502
"spectral_NDWI_annualRange",138.843859932779
"spectral_NDWI_changePSLS",119.197316451569
"spectral_red_changeSSES",61.060181648718
"spectral_SWIR2_changeLSES",14.0566132846144
"topo_eastness",0
"trees_presence",0
"spectral_NDWI_changeSSES",0
"spectral_NIR_changePSLS",0
"spectral_red_changeESPS",0
"zone_3_High.Arctic",0
"zone_3_Sub.Arctic",0
"zone_3_Low.Arctic",0
"zone_3_other",0
"world_terrestrial_ecosystems_X16",0
"world_terrestrial_ecosystems_X49",0
"world_terrestrial_ecosystems_X50",0
"world_terrestrial_ecosystems_X47",0
"world_terrestrial_ecosystems_X5",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X57",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X45",0
"world_terrestrial_ecosystems_X53",0
"world_terrestrial_ecosystems_X56",0
"world_terrestrial_ecosystems_X51",0
"world_terrestrial_ecosystems_X10",0
"world_terrestrial_ecosystems_X18",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X55",0
"world_terrestrial_ecosystems_X54",0
"world_terrestrial_ecosystems_X92",0
"world_terrestrial_ecosystems_X90",0
"world_terrestrial_ecosystems_X89",0
"world_terrestrial_ecosystems_X88",0
"world_terrestrial_ecosystems_X63",0
"world_terrestrial_ecosystems_X58",0
"world_terrestrial_ecosystems_X52",0
"world_terrestrial_ecosystems_X1",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X75",0
"world_terrestrial_ecosystems_X46",0
"world_terrestrial_ecosystems_X12",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X68",0
"world_terrestrial_ecosystems_X48",0
"world_terrestrial_ecosystems_X70",0
"world_terrestrial_ecosystems_X78",0
"world_terrestrial_ecosystems_X14",0
"world_terrestrial_ecosystems_X66",0
"world_terrestrial_ecosystems_X31",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
"zone_3_Oro.Arctic",-6.3031720264047
"spectral_red_changePSLS",-51.1264346531722
"spectral_NDVI_changeSSES",-72.5011372968413
"spectral_red_lateSummer",-76.4714676817257
"texture_NDVI_peakSummer",-130.574907410979
"spectral_SWIR1_annualRange",-133.919274045263
"spectral_SWIR2_changeESPS",-136.208384157099
"spectral_SWIR2_annualRange",-181.379382086679
"spectral_NBR_changeESPS",-218.252026297797
"spectral_NDWI_changeLSES",-411.245293022384
"spectral_SWIR1_endSnowfree",-783.728566092631
