"Variable","Importance"
"spectral_NDVI_lateSummer",54009.2837137615
"spectral_EVI2b_annualMean",41372.6973117347
"spectral_NDVI_earlySummer",40686.0180163284
"spectral_EVI2b_endSnowfree",37383.1216613963
"spectral_NDVI_annualMedian",37138.1268300478
"spectral_EVI2b_startSnowfree",29399.975004253
"trees_presence",28061.056383337
"spectral_red_peakSummer",21132.2069938309
"permafrost_index",16488.6589811351
"spectral_NIR_endSnowfree",15045.3192403167
"spectral_EVI2b_changeESPS",14109.621898978
"zone_3_Sub.Arctic",13744.0016862461
"latitude",12475.1324509668
"spectral_NDMI_endSnowfree",11580.2439287511
"spectral_NBR_changeESPS",10479.7965262166
"spectral_SWIR1_peakSummer",9529.25669435808
"spectral_NIR_annualMedian",8554.39451820332
"spectral_SWIR1_lateSummer",8497.745240928
"spectral_NDWI_changePSLS",7759.49253335865
"topo_northness",7363.82048634763
"topo_eastness",7060.59613500457
"spectral_blue_changePSLS",7044.33178527286
"spectral_EVI2b_annualRange",6960.37460843853
"spectral_green_changePSLS",6704.75621707074
"spectral_NDMI_changeESPS",5943.30240365811
"spectral_NDVI_changePSLS",5560.78362447961
"spectral_NBR_changeSSES",5235.04584784091
"spectral_NDVI_annualRange",5109.35229213545
"spectral_red_changePSLS",4994.06056953395
"spectral_NDVI_changeSSES",4935.45739259902
"spectral_EVI2b_changePSLS",4697.00841103422
"spectral_SWIR1_changeESPS",4585.33110394022
"spectral_NDWI_changeSSES",4485.67627872192
"spectral_EVI2b_changeLSES",4472.5243071231
"spectral_NBR_changePSLS",4350.61469082435
"spectral_NBR_annualRange",3921.94233414555
"topo_tpi",3900.66024387498
"spectral_NDVI_changeESPS",3899.97449567022
"world_terrestrial_ecosystems_X50",3852.44633181302
"spectral_green_annualRange",3841.29450143879
"spectral_NIR_changePSLS",3551.83695324246
"spectral_NDWI_changeLSES",3170.51372248479
"spectral_NDMI_changePSLS",3141.10411738838
"spectral_SWIR2_changePSLS",3038.46890172642
"spectral_EVI2b_changeSSES",3036.17280832448
"spectral_NIR_changeSSES",2994.43617208978
"spectral_NDWI_annualRange",2576.28285087088
"spectral_SWIR1_endSnowfree",2554.82303078693
"spectral_blue_changeESPS",2537.16773662911
"spectral_NDMI_changeSSES",2504.00111913001
"spectral_NDWI_changeESPS",2495.49324820841
"spectral_SWIR2_changeESPS",2351.95069959855
"spectral_NIR_annualRange",2311.15031286502
"spectral_NIR_changeLSES",2297.3810576728
"spectral_green_changeSSES",2287.7299697496
"spectral_red_annualRange",2286.56884715753
"spectral_NDMI_annualRange",2255.52682394104
"topo_slope",2233.01729830305
"spectral_SWIR2_annualRange",2176.01779069541
"spectral_NDMI_changeLSES",2118.99372177995
"spectral_SWIR1_changeSSES",1992.9893006025
"topo_cti",1964.55372375074
"longitude",1786.63544273563
"world_terrestrial_ecosystems_X55",1643.65854521143
"spectral_SWIR1_changeLSES",1633.33333899047
"spectral_blue_changeSSES",1553.42599284472
"spectral_blue_annualRange",1547.41837238699
"texture_NDVI_peakSummer",1320.75002493343
"spectral_SWIR1_annualRange",1290.71335350604
"spectral_NDVI_changeLSES",1256.28639093788
"spectral_red_changeLSES",1148.73693430506
"spectral_NBR_changeLSES",1124.95938262338
"spectral_SWIR1_changePSLS",1114.42276204999
"world_terrestrial_ecosystems_X45",986.76012260712
"spectral_red_changeSSES",625.094719076288
"world_terrestrial_ecosystems_X48",536.408821504997
"zone_3_Oro.Arctic",476.821922005365
"zone_3_High.Arctic",381.226893750193
"world_terrestrial_ecosystems_X5",182.09383085717
"zone_3_Low.Arctic",142.792024591801
"world_terrestrial_ecosystems_X72",97.2854560667707
"world_terrestrial_ecosystems_X52",75.9630911056286
"world_terrestrial_ecosystems_X16",48.0180040123074
"world_terrestrial_ecosystems_X49",46.8945219231202
"world_terrestrial_ecosystems_X63",46.5581261845485
"world_terrestrial_ecosystems_X56",46.3115555219394
"world_terrestrial_ecosystems_X68",41.6923451379241
"world_terrestrial_ecosystems_X47",39.1912100471244
"world_terrestrial_ecosystems_X88",29.2503351578454
"world_terrestrial_ecosystems_X51",24.8891398277657
"world_terrestrial_ecosystems_X66",8.17743388801278
"world_terrestrial_ecosystems_X14",4.02406249599609
"world_terrestrial_ecosystems_X75",3.67603134295193
"world_terrestrial_ecosystems_X90",3.10618556636985
"world_terrestrial_ecosystems_X89",2.8542958093434
"world_terrestrial_ecosystems_X54",0.269386427472549
"world_terrestrial_ecosystems_X46",0.192558684317584
"world_terrestrial_ecosystems_X57",0.11048584326847
"world_terrestrial_ecosystems_X70",0.108403356416617
"zone_3_other",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X18",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X92",0
"world_terrestrial_ecosystems_X58",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X12",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X78",0
"world_terrestrial_ecosystems_X31",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
"world_terrestrial_ecosystems_X10",-0.0628591906591173
"world_terrestrial_ecosystems_X1",-0.160295351713197
"world_terrestrial_ecosystems_X53",-727.130113781595
