"Variable","Importance"
"spectral_NDVI_lateSummer",92492.770624425
"spectral_NDVI_earlySummer",67957.9468990614
"spectral_NDVI_annualMean",57983.6787060955
"spectral_NDVI_peakSummer",48962.7878508714
"spectral_NDWI_annualMedian",42341.7156669278
"spectral_NDVI_endSnowfree",41263.212638295
"spectral_EVI2b_lateSummer",28289.492044853
"spectral_EVI2b_peakSummer",26940.8692131438
"spectral_EVI2b_earlySummer",19465.926866104
"spectral_NDVI_changeLSES",12918.0836159679
"spectral_NDMI_peakSummer",12521.3841862908
"trees_presence",9433.70574418571
"spectral_NDMI_changeLSES",9433.45113129987
"zone_3_Sub.Arctic",8887.81881556222
"spectral_red_endSnowfree",8601.7349012408
"spectral_NIR_annualRange",8030.61366170906
"spectral_NDVI_annualRange",7634.66594225167
"spectral_NDMI_lateSummer",7505.7810787445
"spectral_red_earlySummer",7161.26755076024
"spectral_NDMI_endSnowfree",6915.7845243006
"spectral_blue_endSnowfree",6855.89397491438
"spectral_EVI2b_startSnowfree",6731.09709436461
"spectral_NDMI_changeESPS",6030.82077578314
"spectral_NBR_changeLSES",5992.4757780588
"spectral_EVI2b_changeESPS",5960.63630453349
"spectral_SWIR1_annualMean",5954.60656709826
"spectral_red_lateSummer",5909.67146563346
"spectral_NDMI_annualMedian",5200.52825205326
"spectral_EVI2b_annualRange",5176.06874405358
"spectral_NDMI_earlySummer",5016.29642714224
"topo_eastness",4363.75809423002
"topo_slope",4095.50184684072
"latitude",3955.75909803574
"texture_NDVI_peakSummer",3850.56929146345
"spectral_NIR_changeESPS",3847.49996222094
"spectral_blue_annualMedian",3799.73370305988
"permafrost_index",3676.46181627893
"spectral_blue_annualRange",3493.06141913041
"spectral_SWIR1_endSnowfree",3349.21549704629
"spectral_NDVI_changeESPS",3328.33657489077
"topo_cti",3290.71332526294
"spectral_EVI2b_changePSLS",3152.12756756253
"spectral_SWIR2_changePSLS",3001.37041378773
"spectral_NBR_annualRange",2833.2037755749
"spectral_green_annualRange",2446.12169292934
"spectral_NDWI_changeSSES",2435.90798716695
"spectral_NBR_changeESPS",2427.7760448895
"spectral_red_annualRange",2381.00828678714
"spectral_red_changePSLS",2380.46931725109
"spectral_NDWI_changeLSES",2308.99178909127
"spectral_SWIR2_annualRange",2258.2788551919
"topo_dem",2180.69821578442
"spectral_NDWI_annualRange",2023.17095579944
"spectral_NDMI_annualRange",2011.32950530196
"spectral_NIR_changeLSES",1950.72246461856
"spectral_NIR_changePSLS",1816.2738821484
"spectral_blue_changeSSES",1796.88272066904
"spectral_EVI2b_changeLSES",1774.67822645242
"topo_tpi",1764.33613600739
"spectral_NDVI_changeSSES",1702.88451334532
"spectral_NDVI_changePSLS",1676.02817894559
"spectral_SWIR1_annualRange",1629.96177553717
"spectral_EVI2b_changeSSES",1402.36422137136
"spectral_SWIR2_changeSSES",1282.44382470789
"spectral_NIR_changeSSES",1259.27822750544
"spectral_NDWI_changeESPS",1241.72310134243
"spectral_SWIR2_changeLSES",1150.00843459891
"spectral_NDMI_changePSLS",1011.36188704816
"spectral_NBR_changePSLS",991.716903831283
"spectral_green_changePSLS",786.897322091842
"spectral_SWIR2_changeESPS",772.577831245258
"spectral_SWIR1_changeLSES",753.834644395641
"world_terrestrial_ecosystems_X50",684.30179425394
"zone_3_Low.Arctic",407.930123639891
"world_terrestrial_ecosystems_X48",362.264517486664
"zone_3_High.Arctic",303.517927248947
"world_terrestrial_ecosystems_X16",287.822125858334
"world_terrestrial_ecosystems_X90",245.759254582807
