"Variable","Importance"
"spectral_NDVI_peakSummer",41222.9344486958
"spectral_NDVI_lateSummer",41033.3857424771
"spectral_NDVI_earlySummer",38741.5425334537
"spectral_NDVI_annualMean",36420.6029893258
"spectral_NDWI_peakSummer",36349.6262197833
"spectral_NDWI_lateSummer",36131.021421035
"spectral_NDVI_annualMedian",35857.023658298
"spectral_EVI2b_peakSummer",34993.6683105245
"spectral_EVI2b_lateSummer",33755.0440913846
"spectral_NDVI_endSnowfree",28222.4065969834
"spectral_NDVI_annualRange",16096.1186625484
"spectral_EVI2b_annualRange",15138.4764823654
"spectral_NIR_annualRange",14331.9596832058
"spectral_NBR_changeSSES",13483.6983390444
"spectral_NIR_annualMedian",13097.4467621787
"spectral_EVI2b_startSnowfree",12278.8096021957
"spectral_SWIR1_endSnowfree",12248.0471756213
"spectral_NDMI_changeSSES",11150.3638921638
"spectral_NBR_endSnowfree",10311.5434188083
"spectral_NDMI_endSnowfree",9081.05390461233
"spectral_NDMI_lateSummer",9026.11481865375
"spectral_NDMI_annualMedian",8933.38338118774
"topo_northness",8879.03836500003
"spectral_SWIR1_changeESPS",8460.25507105565
"spectral_red_lateSummer",8399.83093120949
"spectral_red_peakSummer",8071.32803368282
"spectral_NDMI_annualMean",7475.7253949173
"zone_3_Sub.Arctic",7402.68368878428
"topo_tpi",7050.23936647493
"spectral_red_annualMean",7014.80269353514
"spectral_SWIR1_changeSSES",6957.30336909926
"spectral_EVI2b_changeESPS",6931.8595018214
"spectral_NDMI_earlySummer",6928.16503374275
"spectral_NDMI_annualRange",6790.94471222725
"latitude",6604.23856514598
"spectral_EVI2b_changeSSES",6571.83517541067
"trees_presence",6365.68276767914
"permafrost_index",6305.59510593883
"spectral_NIR_changeSSES",5890.22791432142
"spectral_NDVI_changeSSES",5706.98787817783
"spectral_blue_changeSSES",5476.11932432626
"spectral_NBR_annualRange",5307.99683645452
"spectral_NDMI_changeESPS",4679.05443133435
"spectral_blue_startSnowfree",4478.42639975744
"spectral_SWIR2_changeLSES",4413.45841794592
"spectral_NBR_changeESPS",4287.48859306854
"spectral_red_changeESPS",4198.17030192899
"spectral_SWIR2_changeSSES",4121.23220110038
"spectral_blue_annualRange",4086.44577927352
"topo_cti",3402.14279567121
"spectral_NDWI_changeSSES",3360.18951937807
"spectral_SWIR2_annualRange",3309.29728648069
"topo_dem",3199.38698324446
"spectral_SWIR1_annualRange",2925.34868620919
"spectral_NDWI_changeLSES",2807.10951030536
"spectral_NIR_changeESPS",2764.38245944503
"spectral_NDWI_annualRange",2756.68450965732
"spectral_SWIR1_changeLSES",2687.34005192711
"spectral_NDVI_changePSLS",2600.87480530699
"spectral_NDMI_changePSLS",2546.39880577334
"spectral_green_changeESPS",2510.26284817202
"spectral_NDWI_changeESPS",2301.8632099083
"texture_NDVI_peakSummer",2029.64818541494
"spectral_SWIR2_changePSLS",2013.01381146662
"spectral_NDWI_changePSLS",2005.62626201669
"spectral_red_changeSSES",1912.09319917537
"spectral_NBR_changePSLS",1864.54755397429
"spectral_red_changePSLS",1728.32462572648
"spectral_SWIR1_changePSLS",1587.16638242706
"spectral_NBR_changeLSES",1258.22353548199
"spectral_green_changeLSES",1151.46609343548
"spectral_green_changePSLS",1000.95668858063
"zone_3_Low.Arctic",913.611838829668
"zone_3_High.Arctic",897.52825823885
"spectral_blue_changePSLS",883.782435218201
"zone_3_Oro.Arctic",335.876611013234
"zone_3_other",0
