"Variable","Importance"
"trees_presence",27.2686537002972
"permafrost_index",5.84660793248946
"zone_3_Sub.Arctic",5.75639447992202
"spectral_SWIR1_changeSSES",5.56713316455695
"spectral_blue_changePSLS",4.20082956962024
"world_terrestrial_ecosystems_X72",1.84444829185864
"world_terrestrial_ecosystems_X54",1.5262427944799
"topo_eastness",1.38669469057664
"world_terrestrial_ecosystems_X16",1.0133097584266
"spectral_red_changeESPS",0.465731150492266
"world_terrestrial_ecosystems_X53",0.388048202531645
"spectral_green_changeLSES",0.313211139240507
"topo_tpi",0.282274390998584
"topo_cti",0.272723459915614
"spectral_green_changePSLS",0.246565569620254
"world_terrestrial_ecosystems_X50",0.223042426766503
"spectral_SWIR1_changeLSES",0.150331645569619
"zone_3_Low.Arctic",0.147743699458018
"zone_3_Oro.Arctic",0.134469704641346
"world_terrestrial_ecosystems_X51",0.108652489451476
"world_terrestrial_ecosystems_X45",0.0793120675105483
"spectral_SWIR1_changePSLS",0.061028658227849
"spectral_SWIR2_changePSLS",0.0403287763713069
"topo_slope",0.0391018818565398
"spectral_NBR_changeSSES",0.0301853164556944
"world_terrestrial_ecosystems_X25",0.0269118842581013
"zone_3_High.Arctic",0.0213417721518986
"world_terrestrial_ecosystems_X49",0.00921098734177064
"spectral_NDWI_changePSLS",0.00882531645569632
"spectral_red_changeLSES",0.00859532489451453
"spectral_NDMI_changeSSES",0.00497257759024825
"spectral_NIR_changeSSES",0.00454143459915604
"spectral_SWIR2_changeLSES",0.00402631856540074
"spectral_EVI2b_changePSLS",0.0035930989217063
"world_terrestrial_ecosystems_X58",0.000113417721519011
"spectral_EVI2b_lateSummer",0
"spectral_EVI2b_peakSummer",0
"spectral_EVI2b_startSnowfree",0
"spectral_NDMI_earlySummer",0
"spectral_NDMI_endSnowfree",0
"spectral_NDMI_lateSummer",0
"spectral_NDMI_startSnowfree",0
"spectral_NDVI_earlySummer",0
"spectral_NDVI_lateSummer",0
"spectral_NDVI_peakSummer",0
"spectral_NIR_earlySummer",0
"spectral_NIR_peakSummer",0
"spectral_SWIR1_earlySummer",0
"spectral_SWIR1_lateSummer",0
"spectral_SWIR1_peakSummer",0
"spectral_red_peakSummer",0
"texture_NDVI_peakSummer",0
"topo_dem",0
"spectral_EVI2b_annualRange",0
"spectral_EVI2b_changeSSES",0
"spectral_EVI2b_changeESPS",0
"spectral_EVI2b_changeLSES",0
"spectral_NBR_annualRange",0
"spectral_NBR_changeESPS",0
"spectral_NBR_changePSLS",0
"spectral_NBR_changeLSES",0
"spectral_NDMI_annualRange",0
"spectral_NDMI_changeESPS",0
"spectral_NDMI_changePSLS",0
"spectral_NDMI_changeLSES",0
"spectral_NDVI_annualMedian",0
"spectral_NDVI_annualRange",0
"spectral_NDVI_changeSSES",0
"spectral_NDVI_changeESPS",0
"spectral_NDVI_changePSLS",0
"spectral_NDVI_changeLSES",0
"spectral_NDWI_annualRange",0
"spectral_NDWI_changeSSES",0
"spectral_NDWI_changeESPS",0
"spectral_NDWI_changeLSES",0
"spectral_NIR_annualRange",0
"spectral_NIR_changeLSES",0
"spectral_SWIR1_annualRange",0
"spectral_SWIR2_annualRange",0
"spectral_SWIR2_changeSSES",0
"spectral_SWIR2_changeESPS",0
"spectral_blue_annualRange",0
"spectral_green_changeESPS",0
"longitude",0
"latitude",0
"zone_3_other",0
"world_terrestrial_ecosystems_X47",0
"world_terrestrial_ecosystems_X5",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X1",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X57",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X56",0
"world_terrestrial_ecosystems_X10",0
"world_terrestrial_ecosystems_X18",0
"world_terrestrial_ecosystems_X55",0
"world_terrestrial_ecosystems_X92",0
"world_terrestrial_ecosystems_X90",0
"world_terrestrial_ecosystems_X88",0
"world_terrestrial_ecosystems_X89",0
"world_terrestrial_ecosystems_X63",0
"world_terrestrial_ecosystems_X52",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X75",0
"world_terrestrial_ecosystems_X46",0
"world_terrestrial_ecosystems_X12",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X68",0
"world_terrestrial_ecosystems_X48",0
"world_terrestrial_ecosystems_X70",0
"world_terrestrial_ecosystems_X78",0
"world_terrestrial_ecosystems_X14",0
"world_terrestrial_ecosystems_X66",0
"world_terrestrial_ecosystems_X31",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
