"Variable","Importance"
"trees_presence",50.2273092716049
"zone_3_Sub.Arctic",14.9152296808768
"world_terrestrial_ecosystems_X16",7.30981748999443
"permafrost_index",6.65330699153441
"zone_3_Low.Arctic",5.29824348904006
"topo_eastness",4.50537805731922
"spectral_SWIR1_changeSSES",1.95904248163265
"world_terrestrial_ecosystems_X53",1.56789631746032
"topo_slope",0.955419334845051
"spectral_red_changePSLS",0.570599176870745
"world_terrestrial_ecosystems_X72",0.520747747323003
"spectral_SWIR2_changeSSES",0.516178199798439
"world_terrestrial_ecosystems_X54",0.459014997732426
"spectral_red_changeSSES",0.431532830687831
"world_terrestrial_ecosystems_X50",0.361169093877553
"spectral_NDWI_changePSLS",0.330766765986395
"topo_tpi",0.309899583067122
"topo_cti",0.282737831393851
"spectral_SWIR1_changeLSES",0.248052215167549
"world_terrestrial_ecosystems_X90",0.241432028218695
"spectral_red_changeESPS",0.217132448979592
"spectral_SWIR2_changeLSES",0.193006555555554
"spectral_NDMI_changePSLS",0.146806802721089
"world_terrestrial_ecosystems_X45",0.101611823129252
"world_terrestrial_ecosystems_X68",0.097719455782313
"zone_3_Oro.Arctic",0.0771496137566137
"texture_NDVI_peakSummer",0.0768969312169303
"spectral_NBR_changeLSES",0.0521319365079368
"world_terrestrial_ecosystems_X14",0.042045678004534
"world_terrestrial_ecosystems_X63",0.0304520408163269
"spectral_SWIR1_changeESPS",0.0265842176870751
"zone_3_High.Arctic",0.023478265306123
"world_terrestrial_ecosystems_X56",0.0113356462585039
"world_terrestrial_ecosystems_X51",0.0110831141345422
"world_terrestrial_ecosystems_X66",0.0105843809523813
"spectral_blue_changePSLS",0.0103298692365835
"spectral_red_changeLSES",0.00978712018140579
"spectral_NDWI_changeSSES",0.00531577389050841
"world_terrestrial_ecosystems_X57",0.00275352380952387
"spectral_EVI2b_earlySummer",0
"spectral_EVI2b_endSnowfree",0
"spectral_EVI2b_lateSummer",0
"spectral_EVI2b_peakSummer",0
"spectral_EVI2b_startSnowfree",0
"spectral_NBR_endSnowfree",0
"spectral_NDMI_earlySummer",0
"spectral_NDMI_endSnowfree",0
"spectral_NDVI_earlySummer",0
"spectral_NDVI_endSnowfree",0
"spectral_NDVI_lateSummer",0
"spectral_NDVI_peakSummer",0
"spectral_NIR_earlySummer",0
"spectral_SWIR1_lateSummer",0
"spectral_SWIR1_peakSummer",0
"spectral_blue_peakSummer",0
"spectral_blue_startSnowfree",0
"spectral_red_earlySummer",0
"spectral_red_lateSummer",0
"spectral_red_peakSummer",0
"spectral_EVI2b_annualRange",0
"spectral_EVI2b_changeSSES",0
"spectral_NBR_annualRange",0
"spectral_NBR_changeSSES",0
"spectral_NDMI_annualMedian",0
"spectral_NDMI_annualRange",0
"spectral_NDMI_changeSSES",0
"spectral_NDMI_changeESPS",0
"spectral_NDMI_changeLSES",0
"spectral_NDVI_annualMean",0
"spectral_NDVI_annualRange",0
"spectral_NDVI_changeSSES",0
"spectral_NDVI_changeLSES",0
"spectral_NDWI_annualRange",0
"spectral_NDWI_changeESPS",0
"spectral_NDWI_changeLSES",0
"spectral_NIR_annualRange",0
"spectral_SWIR1_annualMedian",0
"spectral_SWIR1_annualRange",0
"spectral_SWIR1_changePSLS",0
"spectral_SWIR2_annualRange",0
"spectral_SWIR2_changeESPS",0
"spectral_blue_annualRange",0
"spectral_blue_changeSSES",0
"spectral_blue_changeLSES",0
"spectral_green_annualRange",0
"spectral_red_annualMean",0
"spectral_red_annualRange",0
"longitude",0
"latitude",0
"zone_3_other",0
"world_terrestrial_ecosystems_X49",0
"world_terrestrial_ecosystems_X47",0
"world_terrestrial_ecosystems_X5",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X10",0
"world_terrestrial_ecosystems_X18",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X55",0
"world_terrestrial_ecosystems_X58",0
"world_terrestrial_ecosystems_X52",0
"world_terrestrial_ecosystems_X1",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X75",0
"world_terrestrial_ecosystems_X46",0
"world_terrestrial_ecosystems_X12",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X89",0
"world_terrestrial_ecosystems_X70",0
"world_terrestrial_ecosystems_X78",0
"world_terrestrial_ecosystems_X88",0
"world_terrestrial_ecosystems_X31",0
"world_terrestrial_ecosystems_X48",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
