"Variable","Importance"
"spectral_NDVI_annualMedian",413974.808708812
"spectral_red_peakSummer",153254.19339147
"permafrost_index",55478.9380852508
"spectral_EVI2b_annualRange",39292.8064594273
"zone_3_Sub.Arctic",32714.0756288409
"spectral_EVI2b_changeLSES",20263.829144322
"world_terrestrial_ecosystems_X55",12891.2023096269
"world_terrestrial_ecosystems_X16",12042.3483672307
"spectral_NDWI_annualRange",7260.45251007953
"zone_3_Low.Arctic",4995.7097189928
"world_terrestrial_ecosystems_X50",2151.63722951341
"zone_3_High.Arctic",1723.61859829296
"world_terrestrial_ecosystems_X56",1371.90447102671
"world_terrestrial_ecosystems_X52",1371.72345255634
"world_terrestrial_ecosystems_X72",1011.28039980856
"world_terrestrial_ecosystems_X5",825.271862847567
"zone_3_Oro.Arctic",657.291339360606
"world_terrestrial_ecosystems_X51",537.442540867852
"world_terrestrial_ecosystems_X14",271.923685316011
"world_terrestrial_ecosystems_X63",227.787806546834
"world_terrestrial_ecosystems_X54",161.252498402689
"world_terrestrial_ecosystems_X12",153.491368562564
"world_terrestrial_ecosystems_X45",124.246808224352
"world_terrestrial_ecosystems_X47",85.7733100496369
"world_terrestrial_ecosystems_X49",76.5451684154565
"world_terrestrial_ecosystems_X66",74.3244866791714
"world_terrestrial_ecosystems_X10",69.2792355740653
"world_terrestrial_ecosystems_X57",59.3251794840755
"world_terrestrial_ecosystems_X53",34.5120644753861
"world_terrestrial_ecosystems_X46",18.5905044607131
"world_terrestrial_ecosystems_X70",10.3068196320794
"world_terrestrial_ecosystems_X75",7.72533866797006
"world_terrestrial_ecosystems_X58",1.51866410537175
"world_terrestrial_ecosystems_X18",0.799619365583756
"zone_3_other",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X89",0
"world_terrestrial_ecosystems_X68",0
"world_terrestrial_ecosystems_X78",0
"world_terrestrial_ecosystems_X31",0
"world_terrestrial_ecosystems_X48",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
"world_terrestrial_ecosystems_X88",-0.271137203768594
"world_terrestrial_ecosystems_X1",-0.279030054378469
"world_terrestrial_ecosystems_X90",-260.713821044394
