"Variable","Importance"
"trees_presence",30.9914576827436
"zone_3_Sub.Arctic",18.1286187904893
"topo_eastness",11.6045233077902
"world_terrestrial_ecosystems_X50",6.31398599067891
"topo_northness",4.29053535955738
"permafrost_index",3.33670946514842
"topo_tpi",2.86264608727489
"world_terrestrial_ecosystems_X55",1.77041467614308
"world_terrestrial_ecosystems_X45",1.44869647083751
"world_terrestrial_ecosystems_X54",1.15529305772363
"spectral_green_changeESPS",1.04840564253788
"world_terrestrial_ecosystems_X5",1.01990311111347
"spectral_red_changeESPS",0.882327199292822
"world_terrestrial_ecosystems_X53",0.644217474690638
"topo_slope",0.436926830197331
"topo_cti",0.432440828840698
"spectral_blue_changeSSES",0.388688858593976
"spectral_EVI2b_changeESPS",0.385810783838991
"spectral_SWIR2_changeSSES",0.327399059583171
"world_terrestrial_ecosystems_X14",0.280655480142164
"spectral_red_changeLSES",0.24727206213463
"spectral_SWIR2_changeESPS",0.222854825392766
"zone_3_Low.Arctic",0.192846963818857
"world_terrestrial_ecosystems_X51",0.184435443037975
"world_terrestrial_ecosystems_X16",0.172916817976777
"world_terrestrial_ecosystems_X90",0.170600310478199
"spectral_red_changeSSES",0.168759050688721
"world_terrestrial_ecosystems_X49",0.120440531787173
"zone_3_Oro.Arctic",0.0817102644609643
"spectral_blue_changeLSES",0.0793940152602612
"world_terrestrial_ecosystems_X48",0.0780196573683386
"spectral_NDVI_changeSSES",0.0755704024443471
"world_terrestrial_ecosystems_X66",0.0734023135506077
"spectral_EVI2b_changeLSES",0.0617848455867365
"spectral_NBR_changePSLS",0.0507310210970465
"zone_3_High.Arctic",0.0481842527065705
"world_terrestrial_ecosystems_X58",0.0451609490522079
"spectral_green_changeLSES",0.0419503493825978
"world_terrestrial_ecosystems_X68",0.0266254149085802
"world_terrestrial_ecosystems_X10",0.0237544036341358
"spectral_SWIR2_changeLSES",0.0236215977844989
"spectral_NDMI_changeSSES",0.0201991746835442
"spectral_green_changePSLS",0.0197519355368026
"spectral_NIR_changeLSES",0.017411157366227
"world_terrestrial_ecosystems_X1",0.0158156962025313
"spectral_NDVI_changeESPS",0.014210708860758
"spectral_SWIR1_changeSSES",0.0118175128926394
"world_terrestrial_ecosystems_X56",0.00918325217045518
"spectral_NDWI_changeESPS",0.00881948875940393
"spectral_SWIR1_changeLSES",0.00814187402049431
"spectral_NDWI_changePSLS",0.00720152648851392
"spectral_NDMI_changeLSES",0.00640390550606868
"spectral_SWIR1_changePSLS",0.00255116175539957
"world_terrestrial_ecosystems_X78",0.00210319104547597
"world_terrestrial_ecosystems_X12",0.00164129776136906
"world_terrestrial_ecosystems_X57",0.00137019175912884
"spectral_NBR_changeLSES",0.00109500294080048
"spectral_NDVI_changeLSES",0.00103947374589769
"spectral_SWIR1_changeESPS",0.00102971964369442
"spectral_EVI2b_changeSSES",7.0616617179673e-05
"spectral_EVI2b_endSnowfree",0
"spectral_EVI2b_startSnowfree",0
"spectral_NDMI_earlySummer",0
"spectral_NDMI_endSnowfree",0
"spectral_NDMI_lateSummer",0
"spectral_NDVI_earlySummer",0
"spectral_NDVI_endSnowfree",0
"spectral_NDVI_lateSummer",0
"spectral_NDVI_peakSummer",0
"spectral_NDVI_startSnowfree",0
"spectral_NIR_startSnowfree",0
"spectral_SWIR1_endSnowfree",0
"spectral_SWIR1_peakSummer",0
"spectral_red_lateSummer",0
"spectral_red_peakSummer",0
"texture_NDVI_peakSummer",0
"topo_dem",0
"spectral_EVI2b_annualRange",0
"spectral_EVI2b_changePSLS",0
"spectral_NBR_annualRange",0
"spectral_NBR_changeSSES",0
"spectral_NDMI_annualRange",0
"spectral_NDVI_annualRange",0
"spectral_NDVI_changePSLS",0
"spectral_NDWI_annualRange",0
"spectral_NDWI_changeSSES",0
"spectral_NDWI_changeLSES",0
"spectral_NIR_annualMean",0
"spectral_NIR_annualRange",0
"spectral_SWIR1_annualRange",0
"spectral_SWIR2_annualRange",0
"spectral_blue_annualRange",0
"spectral_red_annualMedian",0
"spectral_red_annualRange",0
"longitude",0
"latitude",0
"zone_3_other",0
"world_terrestrial_ecosystems_X47",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X18",0
"world_terrestrial_ecosystems_X92",0
"world_terrestrial_ecosystems_X89",0
"world_terrestrial_ecosystems_X88",0
"world_terrestrial_ecosystems_X63",0
"world_terrestrial_ecosystems_X52",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X75",0
"world_terrestrial_ecosystems_X72",0
"world_terrestrial_ecosystems_X46",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X70",0
"world_terrestrial_ecosystems_X31",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
