"Variable","Importance"
"spectral_NDVI_annualMean",47335.9435872416
"spectral_NDVI_peakSummer",47001.2162719199
"spectral_NDVI_earlySummer",44317.2041981977
"spectral_NDVI_startSnowfree",25229.7259607724
"spectral_NDVI_endSnowfree",24733.7245390766
"spectral_red_lateSummer",21145.4053240185
"zone_3_Sub.Arctic",19499.2663966305
"spectral_EVI2b_annualMedian",18254.4519253603
"spectral_NDMI_lateSummer",15539.8536900306
"spectral_red_annualMedian",14652.0022531548
"spectral_EVI2b_endSnowfree",14535.03278446
"trees_presence",12283.7997374283
"spectral_EVI2b_startSnowfree",12143.9429565523
"spectral_red_startSnowfree",10023.2355008253
"spectral_NBR_endSnowfree",9203.21044842005
"spectral_NDMI_annualMedian",8200.9597183331
"spectral_NDMI_annualMean",7711.95507147937
"spectral_NIR_endSnowfree",7657.59712879542
"latitude",7493.55108705652
"spectral_green_startSnowfree",7280.65364022199
"spectral_SWIR1_lateSummer",6794.23966792698
"spectral_blue_startSnowfree",6676.41821951886
"permafrost_index",6410.17264711247
"topo_dem",5692.9819692596
"spectral_EVI2b_changePSLS",5495.90336329323
"spectral_red_changePSLS",5359.54878576939
"spectral_NBR_changePSLS",5057.41817485027
"spectral_NIR_changePSLS",4997.89479559618
"spectral_SWIR2_changeESPS",4647.56581075287
"spectral_blue_changePSLS",4644.87745421523
"spectral_green_changePSLS",4611.00919054778
"spectral_NIR_earlySummer",4418.12205676811
"spectral_SWIR1_endSnowfree",4390.56684847157
"texture_NDVI_peakSummer",4266.58132502202
"spectral_NDVI_annualRange",3998.86999290768
"spectral_NBR_changeSSES",3792.21415130832
"spectral_SWIR1_peakSummer",3786.97856709733
"spectral_NDWI_changePSLS",3715.35841209064
"spectral_EVI2b_annualRange",3618.18546994935
"spectral_EVI2b_changeSSES",3572.51859829633
"spectral_NDMI_changePSLS",3548.97272258921
"world_terrestrial_ecosystems_X53",3388.43858477937
"spectral_NIR_changeSSES",3244.54158201362
"spectral_NDVI_changeLSES",3132.8199194402
"topo_cti",2861.93856318424
"spectral_NDMI_annualRange",2649.35398569033
"spectral_NDWI_annualRange",2647.80111635257
"spectral_NDWI_changeESPS",2484.5135902508
"spectral_NDVI_changeSSES",2455.52857663179
"spectral_SWIR1_changePSLS",2294.82560824328
"spectral_NDMI_changeSSES",2149.19284709777
"spectral_SWIR1_annualRange",1975.15071696435
"spectral_blue_changeSSES",1942.34923964999
"topo_eastness",1759.05893280428
"spectral_SWIR2_changeLSES",1744.13076985553
"spectral_NDVI_changePSLS",1729.26381320922
"spectral_SWIR1_changeSSES",1709.39685480294
"topo_northness",1634.47649036146
"spectral_SWIR2_annualRange",1510.61841282553
"world_terrestrial_ecosystems_X90",1467.59787841717
"spectral_SWIR1_changeESPS",1283.74987438684
"spectral_NBR_annualRange",1243.84820831976
"spectral_blue_annualRange",1233.64371729593
"spectral_red_changeLSES",1138.14806883436
"topo_tpi",1099.74629783687
"spectral_SWIR1_changeLSES",958.912844707996
"spectral_EVI2b_changeESPS",951.492241942514
"spectral_NDWI_changeSSES",948.272578143921
"spectral_NIR_annualRange",915.389492173269
"topo_slope",902.867086534815
"spectral_NDMI_changeLSES",849.392840050127
"spectral_NDVI_changeESPS",793.50441434241
"zone_3_Low.Arctic",671.065580716877
"spectral_NBR_changeESPS",518.384215495954
"spectral_NDWI_changeLSES",517.532840958151
"zone_3_Oro.Arctic",365.19726139539
"world_terrestrial_ecosystems_X55",269.902104909923
"world_terrestrial_ecosystems_X45",176.031840613246
"world_terrestrial_ecosystems_X49",161.139001648517
"world_terrestrial_ecosystems_X50",147.957042906127
"world_terrestrial_ecosystems_X72",142.490782772612
"world_terrestrial_ecosystems_X51",56.7348001346774
"world_terrestrial_ecosystems_X58",34.7385844091165
"world_terrestrial_ecosystems_X89",30.4728681820065
"world_terrestrial_ecosystems_X16",21.431040543912
"world_terrestrial_ecosystems_X5",19.747299295855
"world_terrestrial_ecosystems_X63",18.6988009624196
"zone_3_High.Arctic",17.2711014196589
"world_terrestrial_ecosystems_X48",15.4396137367962
"world_terrestrial_ecosystems_X66",4.22544236916429
"world_terrestrial_ecosystems_X57",2.71731362184694
"world_terrestrial_ecosystems_X78",2.47340240574663
"world_terrestrial_ecosystems_X56",1.13460225910546
"world_terrestrial_ecosystems_X88",0.61036286432347
"world_terrestrial_ecosystems_X10",0.401680096244381
