"Variable","Importance"
"trees_presence",45.1470210798134
"world_terrestrial_ecosystems_X16",11.8227573909291
"zone_3_Sub.Arctic",11.2790018665945
"world_terrestrial_ecosystems_X53",6.5828184491129
"zone_3_Low.Arctic",4.05769492346109
"world_terrestrial_ecosystems_X5",2.05804288271047
"permafrost_index",1.32239093294149
"zone_3_Oro.Arctic",1.04088599974305
"world_terrestrial_ecosystems_X45",0.435758867516714
"world_terrestrial_ecosystems_X10",0.146505150879643
"zone_3_High.Arctic",0.135611425794353
"spectral_EVI2b_changeLSES",0.122286497813411
"world_terrestrial_ecosystems_X50",0.121686662155224
"world_terrestrial_ecosystems_X49",0.08468637254724
"world_terrestrial_ecosystems_X90",0.0612941895447294
"world_terrestrial_ecosystems_X51",0.0197416623498782
"world_terrestrial_ecosystems_X55",0.0158310657596375
"world_terrestrial_ecosystems_X72",0.00805766893424046
"spectral_NDVI_peakSummer",0
"spectral_NDMI_annualMedian",0
"spectral_NDWI_annualMedian",0
"zone_3_other",0
"world_terrestrial_ecosystems_X47",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X57",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X56",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X18",0
"world_terrestrial_ecosystems_X54",0
"world_terrestrial_ecosystems_X63",0
"world_terrestrial_ecosystems_X58",0
"world_terrestrial_ecosystems_X52",0
"world_terrestrial_ecosystems_X1",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X75",0
"world_terrestrial_ecosystems_X46",0
"world_terrestrial_ecosystems_X12",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X89",0
"world_terrestrial_ecosystems_X68",0
"world_terrestrial_ecosystems_X70",0
"world_terrestrial_ecosystems_X78",0
"world_terrestrial_ecosystems_X14",0
"world_terrestrial_ecosystems_X66",0
"world_terrestrial_ecosystems_X88",0
"world_terrestrial_ecosystems_X31",0
"world_terrestrial_ecosystems_X48",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
