"Variable","Importance"
"permafrost_index",12.9820216684807
"zone_3_Sub.Arctic",11.9588568385908
"spectral_blue_changeLSES",5.83446738710722
"topo_cti",5.5338392298622
"topo_eastness",5.23324434657442
"world_terrestrial_ecosystems_X50",3.55898625525321
"world_terrestrial_ecosystems_X55",3.41405028888169
"world_terrestrial_ecosystems_X16",3.13316303625057
"topo_tpi",2.96230755039827
"world_terrestrial_ecosystems_X72",2.24051744142101
"spectral_NIR_changeESPS",1.12701819470212
"zone_3_Low.Arctic",0.585167830687833
"spectral_blue_changePSLS",0.488327449281934
"spectral_NDMI_changeSSES",0.464044792139079
"world_terrestrial_ecosystems_X56",0.457296093537415
"world_terrestrial_ecosystems_X49",0.313591659863945
"world_terrestrial_ecosystems_X45",0.21703886591081
"spectral_NDVI_changePSLS",0.182176179719751
"zone_3_Oro.Arctic",0.16996974300831
"world_terrestrial_ecosystems_X53",0.149084228835979
"world_terrestrial_ecosystems_X52",0.12197655217939
"spectral_green_changePSLS",0.114735064096749
"world_terrestrial_ecosystems_X5",0.104557210884351
"world_terrestrial_ecosystems_X54",0.0980166893424041
"spectral_NDWI_changeSSES",0.0860304761904759
"world_terrestrial_ecosystems_X63",0.074580269387755
"world_terrestrial_ecosystems_X57",0.0722725176114885
"spectral_SWIR2_changeSSES",0.0671104588057444
"spectral_red_changePSLS",0.0524949085411944
"zone_3_High.Arctic",0.0495308379847659
"world_terrestrial_ecosystems_X47",0.0443219954648528
"world_terrestrial_ecosystems_X66",0.0182834622323012
"world_terrestrial_ecosystems_X48",0.0154032710781282
"world_terrestrial_ecosystems_X58",0.00784205139833688
"world_terrestrial_ecosystems_X88",0.00505891912320498
"world_terrestrial_ecosystems_X18",0.00332759183673449
"world_terrestrial_ecosystems_X29",0.00106429327286473
"spectral_EVI2b_endSnowfree",0
"spectral_EVI2b_peakSummer",0
"spectral_NDMI_earlySummer",0
"spectral_NDMI_endSnowfree",0
"spectral_NDVI_earlySummer",0
"spectral_NDVI_endSnowfree",0
"spectral_NDVI_lateSummer",0
"spectral_NDVI_peakSummer",0
"spectral_blue_peakSummer",0
"spectral_red_earlySummer",0
"spectral_red_lateSummer",0
"spectral_red_peakSummer",0
"texture_NDVI_peakSummer",0
"spectral_EVI2b_annualRange",0
"spectral_NBR_annualRange",0
"spectral_NDMI_annualRange",0
"spectral_NDVI_annualRange",0
"spectral_NDWI_annualRange",0
"spectral_NDWI_changeESPS",0
"spectral_NIR_annualRange",0
"spectral_SWIR2_annualRange",0
"spectral_green_annualRange",0
"zone_3_other",0
"world_terrestrial_ecosystems_X1",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X51",0
"world_terrestrial_ecosystems_X10",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X75",0
"world_terrestrial_ecosystems_X46",0
"world_terrestrial_ecosystems_X12",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X89",0
"world_terrestrial_ecosystems_X90",0
"world_terrestrial_ecosystems_X68",0
"world_terrestrial_ecosystems_X70",0
"world_terrestrial_ecosystems_X78",0
"world_terrestrial_ecosystems_X14",0
"world_terrestrial_ecosystems_X31",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
