"Variable","Importance"
"spectral_NDVI_peakSummer",197626.767333481
"spectral_NDVI_lateSummer",160781.367556799
"spectral_NDVI_endSnowfree",155896.494454128
"spectral_NDVI_earlySummer",119229.026492685
"spectral_EVI2b_endSnowfree",100697.730193202
"spectral_EVI2b_peakSummer",96515.846445499
"spectral_red_peakSummer",47533.4093573095
"spectral_red_earlySummer",42181.4992413962
"spectral_EVI2b_annualRange",35855.6855412013
"spectral_red_lateSummer",28678.4201867521
"spectral_blue_peakSummer",26892.3041376248
"permafrost_index",20547.1904071717
"spectral_NDVI_annualRange",16189.9561547827
"spectral_NDMI_endSnowfree",15627.1814244772
"spectral_NIR_changeESPS",15341.8779294556
"spectral_NDMI_earlySummer",14382.9283269521
"spectral_NDMI_changeSSES",13840.3006015443
"spectral_SWIR2_annualRange",10970.5375161122
"spectral_SWIR2_changeSSES",9337.06352282966
"topo_eastness",9311.96680726207
"topo_tpi",8859.41357879875
"spectral_NDWI_annualRange",8567.77486774378
"zone_3_Sub.Arctic",8396.24777636978
"spectral_NIR_annualRange",8158.65104063325
"spectral_NDWI_changeSSES",7774.64867335275
"spectral_NBR_annualRange",7180.00237834778
"spectral_blue_changePSLS",7043.86126077702
"spectral_NDMI_annualRange",6959.67165910006
"texture_NDVI_peakSummer",6822.37747301585
"spectral_NDVI_changePSLS",6641.35564752092
"spectral_green_changePSLS",5527.27441644573
"spectral_NDWI_changeESPS",5306.56496850008
"topo_cti",4670.89675027824
"world_terrestrial_ecosystems_X50",4649.45706137916
"spectral_red_changePSLS",4351.89728260549
"zone_3_Low.Arctic",3976.76191216255
"world_terrestrial_ecosystems_X55",3176.54160234904
"spectral_blue_changeLSES",2869.66296258394
"spectral_green_annualRange",2347.52035507255
"world_terrestrial_ecosystems_X16",2244.1134364677
"world_terrestrial_ecosystems_X72",1924.1260486229
"zone_3_Oro.Arctic",1427.3620263982
"zone_3_High.Arctic",392.654450550981
"world_terrestrial_ecosystems_X45",385.308485671692
"world_terrestrial_ecosystems_X54",289.262443447887
"world_terrestrial_ecosystems_X5",268.516282821873
"world_terrestrial_ecosystems_X52",217.001198361418
"world_terrestrial_ecosystems_X68",113.557514019316
"world_terrestrial_ecosystems_X63",110.321684341414
"world_terrestrial_ecosystems_X66",102.928048441952
"world_terrestrial_ecosystems_X49",102.271848876698
"world_terrestrial_ecosystems_X48",96.6613920295805
"world_terrestrial_ecosystems_X47",83.714648902147
"world_terrestrial_ecosystems_X90",79.3743410711117
"world_terrestrial_ecosystems_X14",63.4156466563685
"world_terrestrial_ecosystems_X31",32.1292632825318
"world_terrestrial_ecosystems_X75",17.6641409989378
"world_terrestrial_ecosystems_X70",14.0870657074907
"world_terrestrial_ecosystems_X89",10.3093413782318
"world_terrestrial_ecosystems_X1",10.1979190417379
"world_terrestrial_ecosystems_X12",4.45409286032995
"world_terrestrial_ecosystems_X88",3.67047179712664
"world_terrestrial_ecosystems_X51",0.60465317555565
"world_terrestrial_ecosystems_X19",0.472169500297343
"world_terrestrial_ecosystems_X57",0.19475346792952
"zone_3_other",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X10",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X58",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X46",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X78",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
"world_terrestrial_ecosystems_X18",-0.161126998206077
"world_terrestrial_ecosystems_X53",-85.9403628105476
"world_terrestrial_ecosystems_X56",-283.061105938079
