"Variable","Importance"
"spectral_NDVI_earlySummer",175407.889540691
"spectral_NDVI_peakSummer",160586.573426199
"spectral_NDVI_lateSummer",151345.870003655
"trees_presence",55562.0391997353
"spectral_EVI2b_annualMedian",39447.3632268704
"spectral_NDVI_endSnowfree",38073.6832506425
"spectral_red_earlySummer",36939.3898650622
"zone_3_Sub.Arctic",36286.5960114412
"spectral_EVI2b_peakSummer",33900.0507937052
"spectral_NIR_peakSummer",33384.377759871
"spectral_red_endSnowfree",30741.2939858844
"world_terrestrial_ecosystems_X72",25216.1517294901
"spectral_red_startSnowfree",20761.5005690352
"spectral_blue_annualRange",19778.1907803523
"latitude",19208.5321828964
"spectral_NBR_annualRange",19034.7192572379
"spectral_EVI2b_endSnowfree",16336.2756782003
"spectral_red_peakSummer",15782.7914638911
"spectral_EVI2b_annualRange",15560.5103952685
"permafrost_index",12682.372967531
"spectral_NDMI_annualMean",11832.702380729
"spectral_NIR_annualRange",11058.2422152865
"spectral_SWIR1_peakSummer",10184.7323474767
"spectral_EVI2b_startSnowfree",9981.72209192582
"spectral_NDVI_annualRange",9906.59547381125
"spectral_SWIR1_earlySummer",8362.22644492245
"spectral_SWIR1_lateSummer",7155.45041120909
"spectral_NDMI_annualRange",6977.2931746662
"spectral_red_annualRange",6403.17026775135
"topo_eastness",6186.31004975662
"spectral_NIR_changeESPS",5807.35813664032
"topo_dem",5454.53465245866
"spectral_NDMI_changeESPS",5111.51342763573
"spectral_NDMI_endSnowfree",4922.65635761966
"spectral_NDVI_changeESPS",3957.83134532255
"texture_NDVI_peakSummer",3841.73452351984
"spectral_SWIR2_changePSLS",3790.93535034577
"spectral_EVI2b_changeESPS",3749.11119575096
"spectral_green_changePSLS",3743.68909845483
"topo_tpi",3436.11457460794
"spectral_blue_changeESPS",3087.25106044543
"spectral_SWIR2_annualRange",2949.91565297347
"spectral_NDMI_changeSSES",2916.53839023242
"spectral_SWIR2_changeESPS",2883.75323035684
"spectral_NDVI_changeSSES",2542.4990739857
"spectral_EVI2b_changeSSES",2537.09209780353
"spectral_NDWI_changeLSES",2490.03099555988
"spectral_NBR_changePSLS",2444.75773451589
"topo_slope",2442.67454212301
"spectral_SWIR1_changeSSES",2202.1280660253
"spectral_NDVI_changeLSES",2162.16619016045
"spectral_red_changeLSES",2005.00402416389
"spectral_SWIR2_changeSSES",1986.44125229718
"spectral_EVI2b_changeLSES",1951.61771460526
"world_terrestrial_ecosystems_X50",1933.65159271526
"spectral_NDWI_changeSSES",1870.7912374905
"spectral_red_changeESPS",1791.93035599801
"spectral_NBR_changeSSES",1770.84716052924
"spectral_SWIR2_changeLSES",1667.69959203247
"spectral_NDMI_changeLSES",1636.2253918153
"topo_cti",1609.16504074708
"spectral_NDVI_changePSLS",1371.8143559211
"spectral_NDWI_annualRange",1292.59582827674
"spectral_NIR_changeSSES",1229.58792051567
"spectral_blue_changeSSES",1105.48448897145
"world_terrestrial_ecosystems_X55",1028.23500297845
"spectral_SWIR1_annualRange",1024.40497780557
"spectral_NBR_changeLSES",986.105983884997
"spectral_blue_changePSLS",903.81761267875
"world_terrestrial_ecosystems_X49",842.390268128014
"spectral_green_changeESPS",617.316541731129
"spectral_EVI2b_changePSLS",441.027190605395
"spectral_blue_changeLSES",396.098283912633
"spectral_NDWI_changePSLS",261.63192434393
"spectral_green_changeLSES",233.845072417276
"world_terrestrial_ecosystems_X68",193.677213042051
"world_terrestrial_ecosystems_X45",165.960318623138
"world_terrestrial_ecosystems_X48",158.460093211513
"world_terrestrial_ecosystems_X53",76.5112197830768
"world_terrestrial_ecosystems_X51",43.4871658277712
"zone_3_High.Arctic",42.9130398632687
"world_terrestrial_ecosystems_X58",39.0884538583754
"world_terrestrial_ecosystems_X63",23.0617457596432
"world_terrestrial_ecosystems_X16",16.4545432379616
"world_terrestrial_ecosystems_X54",4.17464524384329
"world_terrestrial_ecosystems_X56",3.24601157147728
"world_terrestrial_ecosystems_X14",2.6401366759307
"world_terrestrial_ecosystems_X66",2.59636213590697
"world_terrestrial_ecosystems_X70",2.20370139047201
"world_terrestrial_ecosystems_X46",0.999153235733465
"world_terrestrial_ecosystems_X89",0.357350670921311
"world_terrestrial_ecosystems_X12",0.207384946892824
"world_terrestrial_ecosystems_X75",0.20454328870379
"zone_3_other",0
"world_terrestrial_ecosystems_X1",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X10",0
"world_terrestrial_ecosystems_X18",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X92",0
"world_terrestrial_ecosystems_X90",0
"world_terrestrial_ecosystems_X52",0
