"Variable","Importance"
"spectral_NDVI_earlySummer",415221.820550825
"spectral_NDVI_lateSummer",103253.446365115
"spectral_NDVI_peakSummer",101583.890837965
"spectral_NDVI_annualMedian",91452.9309721684
"spectral_EVI2b_annualRange",65065.2218766671
"spectral_NDVI_startSnowfree",64816.1530130537
"spectral_red_peakSummer",55542.6745536814
"spectral_EVI2b_peakSummer",44830.3952778667
"spectral_NDWI_earlySummer",39353.6520582612
"spectral_NIR_annualRange",33001.0142873343
"spectral_EVI2b_earlySummer",31939.7488030082
"spectral_EVI2b_annualMean",25271.9342880288
"longitude",23697.9212312402
"spectral_NDVI_endSnowfree",23695.3120419515
"spectral_SWIR1_annualMean",19098.5444186947
"spectral_SWIR1_peakSummer",18367.9271676909
"spectral_NDVI_annualRange",14053.3876344602
"spectral_EVI2b_changeSSES",12667.0362840512
"spectral_red_annualMedian",11835.6252038048
"spectral_red_annualMean",9283.49803197091
"zone_3_Sub.Arctic",9038.55448227232
"spectral_NBR_annualRange",8593.90759578814
"spectral_red_lateSummer",7429.30108350526
"spectral_NDMI_annualRange",6888.60735431286
"spectral_NDWI_changeESPS",6850.07849524589
"topo_dem",5759.93715522957
"spectral_EVI2b_endSnowfree",5301.73123689485
"spectral_NDMI_changeSSES",4502.06609132325
"spectral_NDWI_annualRange",3692.30303802154
"spectral_NBR_changeSSES",3623.3059717624
"trees_presence",3003.38727358281
"spectral_NDVI_changeSSES",2709.62738286789
"spectral_NBR_endSnowfree",2426.31967639639
"spectral_NIR_endSnowfree",2014.95383106073
"topo_slope",1582.34765709717
"permafrost_index",1325.51212499992
"spectral_SWIR1_annualRange",864.439083655477
"spectral_NBR_changeESPS",775.235651999832
"world_terrestrial_ecosystems_X72",757.13603516818
"topo_tpi",688.884020690569
"spectral_EVI2b_startSnowfree",658.18529963603
"spectral_blue_changeESPS",590.85626520737
"spectral_NDWI_changeLSES",463.340976682741
"topo_northness",340.140328868163
"texture_NDVI_peakSummer",339.945685698497
"spectral_NDWI_changeSSES",339.696183182689
"world_terrestrial_ecosystems_X53",335.632012510067
"spectral_NIR_changeLSES",328.5087872094
"spectral_blue_changeLSES",328.09005080943
"spectral_EVI2b_changeESPS",283.547036034985
"spectral_SWIR1_changeSSES",215.295868114613
"spectral_NDMI_changePSLS",171.248650833148
"spectral_NIR_changePSLS",167.761823947933
"spectral_blue_annualRange",127.046014942878
"spectral_NDVI_changeESPS",121.428524701547
"spectral_SWIR1_changeESPS",111.739949606087
"spectral_SWIR2_annualRange",100.114395152739
"spectral_EVI2b_changePSLS",87.7915291286707
"spectral_red_changeESPS",79.2303777826641
"spectral_NDMI_changeESPS",72.1722925289704
"latitude",63.0024367100719
"world_terrestrial_ecosystems_X16",57.1105056353183
"world_terrestrial_ecosystems_X57",53.5602057960149
"spectral_blue_changeSSES",32.7672445856413
"spectral_red_changePSLS",29.1772572856048
"world_terrestrial_ecosystems_X55",17.5390823424445
"spectral_SWIR1_changeLSES",15.4536820709189
"world_terrestrial_ecosystems_X66",11.5687670387033
"world_terrestrial_ecosystems_X63",1.76504110055207
"topo_eastness",0
"spectral_SWIR2_changeSSES",0
"zone_3_High.Arctic",0
"zone_3_Low.Arctic",0
"zone_3_Oro.Arctic",0
"zone_3_other",0
"world_terrestrial_ecosystems_X49",0
"world_terrestrial_ecosystems_X50",0
"world_terrestrial_ecosystems_X47",0
"world_terrestrial_ecosystems_X5",0
"world_terrestrial_ecosystems_X29",0
"world_terrestrial_ecosystems_X27",0
"world_terrestrial_ecosystems_X59",0
"world_terrestrial_ecosystems_X45",0
"world_terrestrial_ecosystems_X56",0
"world_terrestrial_ecosystems_X51",0
"world_terrestrial_ecosystems_X10",0
"world_terrestrial_ecosystems_X18",0
"world_terrestrial_ecosystems_X25",0
"world_terrestrial_ecosystems_X54",0
"world_terrestrial_ecosystems_X58",0
"world_terrestrial_ecosystems_X52",0
"world_terrestrial_ecosystems_X1",0
"world_terrestrial_ecosystems_X22",0
"world_terrestrial_ecosystems_X19",0
"world_terrestrial_ecosystems_X75",0
"world_terrestrial_ecosystems_X46",0
"world_terrestrial_ecosystems_X12",0
"world_terrestrial_ecosystems_X36",0
"world_terrestrial_ecosystems_X43",0
"world_terrestrial_ecosystems_X74",0
"world_terrestrial_ecosystems_X89",0
"world_terrestrial_ecosystems_X90",0
"world_terrestrial_ecosystems_X68",0
"world_terrestrial_ecosystems_X70",0
"world_terrestrial_ecosystems_X78",0
"world_terrestrial_ecosystems_X14",0
"world_terrestrial_ecosystems_X88",0
"world_terrestrial_ecosystems_X31",0
"world_terrestrial_ecosystems_X48",0
"world_terrestrial_ecosystems_X11",0
"world_terrestrial_ecosystems_X98",0
"world_terrestrial_ecosystems_X34",0
"world_terrestrial_ecosystems_X115",0
"world_terrestrial_ecosystems_X111",0
"world_terrestrial_ecosystems_X4",0
"world_terrestrial_ecosystems_X7",0
"world_terrestrial_ecosystems_other",0
"spectral_SWIR2_changeLSES",-17.9879302136296
"spectral_green_changeESPS",-62.4656757223851
"spectral_SWIR2_changePSLS",-71.923575084068
"topo_cti",-94.1875409886469
"spectral_NDMI_lateSummer",-154.715949004843
"spectral_NIR_changeESPS",-260.923514632923
"spectral_NDMI_endSnowfree",-340.811171467305
"spectral_green_annualRange",-913.560523222769
