"Variable","Importance"
"spectral_NDVI_earlySummer",151291.475091536
"trees_presence",130558.530609539
"spectral_NDVI_peakSummer",101861.381574517
"spectral_NDVI_startSnowfree",98461.6016225504
"spectral_NDVI_annualMedian",93340.016747497
"spectral_EVI2b_earlySummer",84139.1559647953
"spectral_EVI2b_annualMean",55176.352645619
"spectral_red_earlySummer",49285.3945224969
"spectral_red_lateSummer",36354.5875420475
"spectral_NIR_annualMedian",35099.8743681607
"spectral_red_peakSummer",34758.696521928
"spectral_EVI2b_startSnowfree",33327.7580178274
"zone_3_Sub.Arctic",31217.9804508102
"spectral_EVI2b_annualRange",30213.0566909485
"spectral_NBR_changeSSES",17664.1216902427
"spectral_green_annualMean",17593.5917237104
"permafrost_index",16602.4997781635
"spectral_NDVI_changeSSES",15273.9139161895
"spectral_NDMI_annualMedian",13896.4367689097
"spectral_SWIR1_endSnowfree",13677.674582985
"spectral_SWIR1_peakSummer",13131.5628197548
"spectral_NDMI_changeSSES",13078.3594771429
"spectral_SWIR1_lateSummer",12604.1617189588
"spectral_NIR_annualRange",12490.3280784355
"spectral_NDWI_changeESPS",12115.975021322
"topo_slope",11146.2639299775
"ecoregion_West.Siberian.taiga",11123.6122456458
"latitude",10113.4893934858
"spectral_EVI2b_changeSSES",9920.872293239
"spectral_NDVI_changePSLS",9673.98946543849
"spectral_NDWI_annualRange",9242.6235859845
"texture_NDVI_peakSummer",9226.22510152382
"spectral_NDWI_changePSLS",8997.79297384447
"topo_dem",8683.30660314499
"spectral_red_changeLSES",7484.05324925269
"spectral_NDVI_annualRange",6642.94142893456
"spectral_NDWI_changeLSES",6580.15397822029
"ecoregion_Interior.Alaska.Yukon.lowland.taiga",5799.83341915884
"topo_northness",5508.58211898269
"topo_tpi",5276.89712862468
"spectral_NDVI_changeESPS",5165.66263697365
"spectral_NBR_changePSLS",4899.64376462066
"topo_eastness",4841.46224668172
"topo_cti",4645.49800060398
"spectral_NBR_changeESPS",4259.89959078282
"spectral_SWIR2_changeSSES",4201.25533134374
"spectral_SWIR2_changeLSES",4164.96611683295
"spectral_NBR_annualRange",3550.29787161894
"spectral_NIR_changeESPS",3543.28334743164
"spectral_NBR_changeLSES",3384.23957046141
"spectral_EVI2b_changeESPS",3196.89530001303
"spectral_blue_changeESPS",3040.76821601002
"spectral_red_changeESPS",2941.94384993674
"spectral_NDWI_changeSSES",2659.2827035742
"spectral_NDVI_changeLSES",2593.73302167694
"spectral_NDMI_changePSLS",2546.10440058315
"spectral_NIR_changeLSES",2322.95326467378
"spectral_NDMI_changeESPS",2245.12968727059
"spectral_red_annualRange",2196.80307696132
"spectral_blue_annualRange",2192.73303678934
"spectral_SWIR1_annualRange",2137.89636223425
"spectral_green_changeESPS",2087.79798255009
"spectral_blue_changePSLS",2076.15040500079
"ecoregion_Scandinavian.and.Russian.taiga",1874.02246858143
"spectral_SWIR1_changeESPS",1801.88200521771
"spectral_NIR_changePSLS",1731.24596415415
"spectral_NDMI_changeLSES",1660.91834107081
"spectral_SWIR1_changeLSES",1590.49217232756
"spectral_SWIR1_changePSLS",1552.74347427171
"ecoregion_Eastern.Canadian.Shield.taiga",1274.37021328929
"spectral_SWIR2_annualRange",1246.28489072023
"spectral_green_changePSLS",1098.71539908963
"spectral_red_changeSSES",927.088804149161
"spectral_SWIR2_changeESPS",899.699986674847
"spectral_NDMI_endSnowfree",780.928523762848
"spectral_SWIR1_changeSSES",601.831845677126
"ecoregion_Canadian.Low.Arctic.tundra",421.522628047331
"ecoregion_Watson.Highlands.taiga",369.008010769162
"ecoregion_Beringia.upland.tundra",320.735820459534
"ecoregion_Scandinavian.Montane.Birch.forest.and.grasslands",186.134888947469
"ecoregion_Canadian.Middle.Arctic.Tundra",134.499383173595
"zone_3_Oro.Arctic",57.1182517614307
"ecoregion_Yamal.Gydan.tundra",40.580569802933
"zone_3_Low.Arctic",29.4538033618705
"zone_3_High.Arctic",24.2352650617353
"ecoregion_Beringia.lowland.tundra",19.2990931818161
"ecoregion_Northeast.Siberian.coastal.tundra",10.0801035294925
"ecoregion_Arctic.foothills.tundra",10.0558294737874
"ecoregion_Arctic.coastal.tundra",1.8477047981341
"ecoregion_Alaska.St..Elias.Range.tundra",1.69784029128845
"ecoregion_Interior.Yukon.Alaska.alpine.tundra",0.961692355710926
"ecoregion_Taimyr.Central.Siberian.tundra",0.235530909221066
"ecoregion_Brooks.British.Range.tundra",0.105508022428898
"zone_3_other",0
"ecoregion_Kalaallit.Nunaat.Arctic.steppe",0
"ecoregion_Copper.Plateau.taiga",0
"ecoregion_Kalaallit.Nunaat.High.Arctic.tundra",0
"ecoregion_Pacific.Coastal.Mountain.icefields.and.tundra",0
"ecoregion_Ogilvie.MacKenzie.alpine.tundra",0
"ecoregion_Davis.Highlands.tundra",0
"ecoregion_Northwest.Russian.Novaya.Zemlya.tundra",0
"ecoregion_Ahklun.and.Kilbuck.Upland.Tundra",0
"ecoregion_Chukchi.Peninsula.tundra",0
"ecoregion_Torngat.Mountain.tundra",0
"ecoregion_Russian.Arctic.desert",0
"ecoregion_Cherskii.Kolyma.mountain.tundra",0
"ecoregion_Russian.Bering.tundra",0
"ecoregion_other",0
"ecoregion_Canadian.High.Arctic.tundra",-0.0142443690898945
