dataset_id,citation_short,site_code,plot_code,coord_type,NBR_mean,NBR_stdDev,NDMI_mean,NDMI_stdDev,NDVI_mean,NDVI_stdDev,nbr_cv,ndmi_cv,ndvi_cv,snow_fraction,snow_pixel_count,water_fraction,water_pixel_count,wetland_fraction,wetland_pixel_count
ds18,Walker et al. 2011,USA.NorthSlope.Deadhorse-C16,USA.NorthSlope.Deadhorse-C16.038,plot,2959.8711463633636,288.6110260800869,304.6533971864711,222.49671345887336,6161.0787189464245,131.22346398416093,9.750796970830569,73.03273671446651,2.1298780614606527,0.0,0,0.0,0,1.0,24
ds18,Walker et al. 2011,USA.NorthSlope.Deadhorse-C16,USA.NorthSlope.Deadhorse-C16.039,plot,2480.6439790575914,148.40406137332857,-84.0896035901271,109.87555741512283,5864.789528795811,114.67814259434485,5.98248126801767,-130.6648535896098,1.9553667191513209,0.0,0,0.0,0,1.0,27
ds18,Walker et al. 2011,USA.NorthSlope.FranklinBluffs-C16,USA.NorthSlope.FranklinBluffs-C16.046,plot,2769.416281932901,252.24920927576184,-31.923207140658675,223.80991680000395,6307.06971375808,186.26899604842694,9.108389046507149,-701.0884458252024,2.953336565189767,0.0,0,0.0,0,0.0,0
ds18,Walker et al. 2011,USA.NorthSlope.FranklinBluffs-C16,USA.NorthSlope.FranklinBluffs-C16.047,plot,2973.9903032168686,113.35909293310756,173.29105741111283,95.087078349983,6450.480991226718,193.9642702079094,3.8116833404093726,54.87131290589334,3.006973750821368,0.0,0,0.0,0,0.0,0
ds18,Walker et al. 2011,USA.NorthSlope.Sagwon-C16,USA.NorthSlope.Sagwon-C16.055,plot,3239.1186282151216,213.56474428144736,208.58207326578344,145.07504738927366,6445.690257209668,110.19414401408822,6.593298016971046,69.55297985000531,1.7095786427347062,0.0,0,0.0,0,0.0,0
ds18,Walker et al. 2011,USA.NorthSlope.Sagwon-C16,USA.NorthSlope.Sagwon-C16.067,plot,3044.357543640897,45.56524287244473,43.88668952618452,51.48536739264425,6467.934071072319,71.29725528455575,1.4967112837196845,117.31431089584932,1.1023188316564794,0.0,0,0.0,0,0.0,0
ds18,Walker et al. 2011,USA.NorthSlope.Sagwon-C19,USA.NorthSlope.Sagwon-C19.062,plot,4249.542888334374,83.78527449511772,1162.9647535870245,103.46938474856653,7160.536026200876,57.469315484197494,1.9716302834622692,8.897035308200675,0.802583986365175,0.0,0,0.0,0,0.0,0
ds18,Walker et al. 2011,USA.NorthSlope.WestDock-C14,USA.NorthSlope.WestDock-C14.098,plot,3041.8410165484643,292.5909249703425,369.6849881796692,313.008265665621,6177.898345153664,215.12177365389496,9.61887631137085,84.668914257751,3.4821190255202263,0.0,0,0.0,0,1.0,27
ds18,Walker et al. 2011,USA.NorthSlope.WestDock-C14,USA.NorthSlope.WestDock-C14.102,plot,3062.208838309192,305.3450221662833,473.90644398462894,357.3075876487344,6217.474430978422,173.1409990601751,9.971397716129658,75.3962289781237,2.784748067438832,0.0,0,0.0,0,1.0,27
ds18,Walker et al. 2011,USA.NorthSlope.Deadhorse-C15,USA.NorthSlope.Deadhorse-C15.043,plot,2819.0910313901336,410.5689396029206,221.21569506726456,338.4133035848471,5955.716143497758,247.25078954798002,14.563876619495442,152.9788849213192,4.151487135899178,0.0,0,0.0,0,1.0,27
ds18,Walker et al. 2011,USA.NorthSlope.Deadhorse-C15,USA.NorthSlope.Deadhorse-C15.044,plot,2458.0447470817126,126.94254605923165,-114.28434600419037,103.16747307170027,5837.3759353487,216.62727061706153,5.1643708362080405,-90.27261972336747,3.7110385388279967,0.0,0,0.0,0,1.0,27
ds18,Walker et al. 2011,USA.NorthSlope.Deadhorse-C15,USA.NorthSlope.Deadhorse-C15.045,plot,2550.390601616282,330.21290101993196,40.17614486680636,312.00832921574386,5915.709817419935,194.04335694632172,12.947542263160127,776.6009661955545,3.2801364998486586,0.0,0,0.0,0,1.0,27
ds18,Walker et al. 2011,USA.NorthSlope.Deadhorse-C15,USA.NorthSlope.Deadhorse-C15.049,plot,2600.885184631486,315.8291626813449,79.55165196591423,319.62509288227045,5948.129615787114,205.69514912851588,12.143141286957428,401.7830993870766,3.4581483998360434,0.0,0,0.0,0,1.0,24
