dataset_id,citation_short,site_code,plot_code,coord_type,NBR_mean,NBR_stdDev,NDMI_mean,NDMI_stdDev,NDVI_mean,NDVI_stdDev,nbr_cv,ndmi_cv,ndvi_cv,snow_fraction,snow_pixel_count,water_fraction,water_pixel_count,wetland_fraction,wetland_pixel_count
ds16,Mikola et al. 2018,Russia.Tiksi.BareSoil,Russia.Tiksi.BareSoil.N75,plot,3292.5421016005553,736.0931672189643,751.6257480862906,559.1909167761568,5046.539039665967,924.3148802945273,22.35637827869044,74.39752006898502,18.315817494512203,0.0,0,0.0,0,0.4666666666666667,14
ds16,Mikola et al. 2018,Russia.Tiksi.BareSoil,Russia.Tiksi.BareSoil.NNW75,plot,2208.9246280072316,213.6580430852066,165.76470588235293,224.09726543400748,3723.281323877069,300.88245109178536,9.67249132796156,135.18997559893995,8.081109777073605,0.0,0,0.0,0,0.0,0
ds16,Mikola et al. 2018,Russia.Tiksi.BareSoil,Russia.Tiksi.BareSoil.NW50,plot,2348.8407891080847,488.0601749528433,263.3766323978882,405.56274483734325,4224.50777993887,837.4129865245699,20.77876785927974,153.98584952086853,19.82273510067219,0.0,0,0.0,0,0.7,21
ds16,Mikola et al. 2018,Russia.Tiksi.Bog,Russia.Tiksi.Bog.E100,plot,4743.879399081929,223.58995812647626,1882.4771178188905,266.9292228288243,6979.6742245096675,183.9931996026005,4.713230234515386,14.179679545751858,2.6361287602291537,0.0,0,0.0,0,1.0,30
ds16,Mikola et al. 2018,Russia.Tiksi.Bog,Russia.Tiksi.Bog.NE100,plot,4972.302196274673,259.89636275831066,1988.7992771754234,362.53381825010496,7177.708646093971,158.00419100453513,5.226881884874758,18.228778661112084,2.2013179803629845,0.0,0,0.0,0,1.0,27
ds16,Mikola et al. 2018,Russia.Tiksi.Bog,Russia.Tiksi.Bog.NE150,plot,5234.774965229482,165.31553919700838,2445.892350486786,168.7192860937959,7378.36981919332,221.5961064075811,3.1580257087471817,6.898066714187853,3.003320677030096,0.0,0,0.0,0,0.0,0
ds16,Mikola et al. 2018,Russia.Tiksi.Bog,Russia.Tiksi.Bog.NE25,plot,3885.5707927677317,387.73764003511525,1242.2518776077882,384.12953462992147,6505.433379694016,527.4769894270248,9.97891071131214,30.922032926981117,8.108252880945416,0.0,0,0.0,0,0.8666666666666667,26
ds16,Mikola et al. 2018,Russia.Tiksi.Bog,Russia.Tiksi.Bog.NE250,plot,5128.926961602668,253.33967316628596,2313.335976627712,282.5786782030803,7106.51168614357,81.20197041945708,4.939428365092634,12.215202679509272,1.1426417630155516,0.0,0,0.0,0,0.0,0
ds16,Mikola et al. 2018,Russia.Tiksi.Bog,Russia.Tiksi.Bog.NE75,plot,4869.562465219809,333.0960963070567,1808.622982749026,340.0587302217072,7509.24777406789,129.4727384432631,6.8403701294757076,18.802079453000932,1.7241772057432787,0.0,0,0.0,0,0.9666666666666667,29
ds16,Mikola et al. 2018,Russia.Tiksi.Bog,Russia.Tiksi.Bog.NEE100,plot,5386.73905185597,300.6632913621603,2637.2146531349927,390.8073354613669,7186.456833032117,197.19328495724054,5.581545504020071,14.818942970637378,2.743956994924863,0.0,0,0.0,0,0.8888888888888888,24
