dataset_id,citation_short,site_code,plot_code,coord_type,NBR_mean,NBR_stdDev,NDMI_mean,NDMI_stdDev,NDVI_mean,NDVI_stdDev,nbr_cv,ndmi_cv,ndvi_cv,snow_fraction,snow_pixel_count,water_fraction,water_pixel_count,wetland_fraction,wetland_pixel_count
ds10,Orndahl 2022,Canada.Yukon.PRINDLE,Canada.Yukon.PRINDLE.10m,site,2036.6963181448318,1038.241519896196,-432.4419039869811,760.3462667438038,5209.041965012204,821.3377496926888,50.97674654029425,-175.8262230680342,15.767539505525265,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.PRINDLE,Canada.Yukon.PRINDLE.30m,site,2036.6963181448318,1038.241519896196,-432.4419039869811,760.3462667438038,5209.041965012204,821.3377496926888,50.97674654029425,-175.8262230680342,15.767539505525265,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.PRINDLE,Canada.Yukon.PRINDLE.50m,site,2036.6963181448318,1038.241519896196,-432.4419039869811,760.3462667438038,5209.041965012204,821.3377496926888,50.97674654029425,-175.8262230680342,15.767539505525265,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.PRINDLE,Canada.Yukon.PRINDLE.70m,site,2036.6963181448318,1038.241519896196,-432.4419039869811,760.3462667438038,5209.041965012204,821.3377496926888,50.97674654029425,-175.8262230680342,15.767539505525265,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.PRINDLE,Canada.Yukon.PRINDLE.90m,site,2036.6963181448318,1038.241519896196,-432.4419039869811,760.3462667438038,5209.041965012204,821.3377496926888,50.97674654029425,-175.8262230680342,15.767539505525265,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.QUARTZ02,Canada.Yukon.QUARTZ02.10m,site,2823.420538194795,695.4721896008963,72.41999067183096,552.7798960259076,5630.230588283007,546.8906827739517,24.6322565198013,763.2973863954406,9.713468643932242,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.QUARTZ02,Canada.Yukon.QUARTZ02.30m,site,2823.420538194795,695.4721896008963,72.41999067183096,552.7798960259076,5630.230588283007,546.8906827739517,24.6322565198013,763.2973863954406,9.713468643932242,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.QUARTZ02,Canada.Yukon.QUARTZ02.50m,site,2823.420538194795,695.4721896008963,72.41999067183096,552.7798960259076,5630.230588283007,546.8906827739517,24.6322565198013,763.2973863954406,9.713468643932242,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.QUARTZ02,Canada.Yukon.QUARTZ02.70m,site,2823.420538194795,695.4721896008963,72.41999067183096,552.7798960259076,5630.230588283007,546.8906827739517,24.6322565198013,763.2973863954406,9.713468643932242,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.QUARTZ02,Canada.Yukon.QUARTZ02.90m,site,2823.420538194795,695.4721896008963,72.41999067183096,552.7798960259076,5630.230588283007,546.8906827739517,24.6322565198013,763.2973863954406,9.713468643932242,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.SCHAR,Canada.Yukon.SCHAR.10m,site,3921.7059055363156,513.3526963071141,819.32276131013,439.52317608295647,6898.930469414431,381.0879580851667,13.090035527202804,53.64469252387683,5.523870109644876,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.SCHAR,Canada.Yukon.SCHAR.30m,site,3921.7059055363156,513.3526963071141,819.32276131013,439.52317608295647,6898.930469414431,381.0879580851667,13.090035527202804,53.64469252387683,5.523870109644876,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.SCHAR,Canada.Yukon.SCHAR.50m,site,3921.7059055363156,513.3526963071141,819.32276131013,439.52317608295647,6898.930469414431,381.0879580851667,13.090035527202804,53.64469252387683,5.523870109644876,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.SCHAR,Canada.Yukon.SCHAR.70m,site,3921.7059055363156,513.3526963071141,819.32276131013,439.52317608295647,6898.930469414431,381.0879580851667,13.090035527202804,53.64469252387683,5.523870109644876,0.0,0,0.0,0,0.0,0
ds10,Orndahl 2022,Canada.Yukon.SCHAR,Canada.Yukon.SCHAR.90m,site,3921.7059055363156,513.3526963071141,819.32276131013,439.52317608295647,6898.930469414431,381.0879580851667,13.090035527202804,53.64469252387683,5.523870109644876,0.0,0,0.0,0,0.0,0
