dataset_id,citation_short,site_code,plot_code,coord_type,NBR_mean,NBR_stdDev,NDMI_mean,NDMI_stdDev,NDVI_mean,NDVI_stdDev,nbr_cv,ndmi_cv,ndvi_cv,snow_fraction,snow_pixel_count,water_fraction,water_pixel_count,wetland_fraction,wetland_pixel_count
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Russia.Tazovsky.Burned12.BT0601N,plot,4300.423214590079,238.66290950836915,1124.5069030168738,365.38667446282165,7483.322140787452,181.55919478488966,5.549754003249161,32.493057488802165,2.426184405390099,0.0,0,0.0,0,0.0,0
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Russia.Tazovsky.Burned12.BT0602N,plot,3941.726730310262,177.69526731089346,1020.0543811796795,123.39921913833436,7375.79202182066,131.97350557154437,4.508056480539093,12.097317693555198,1.7892791063130828,0.0,0,0.0,0,0.0,0
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Russia.Tazovsky.Burned12.BT0603N,plot,3756.3629087193444,359.1030353103911,863.6692779291554,270.4977279633478,7010.639645776564,173.08910857178677,9.559860003857294,31.31959592356092,2.4689488736746186,0.0,0,0.0,0,0.0,0
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Russia.Tazovsky.Burned12.BT0604N,plot,3601.890574399181,493.4811715422045,695.3033918527353,494.0910847202163,7180.19771603886,327.86658872169335,13.700615311572045,71.06122169253914,4.5662612881720115,0.0,0,0.0,0,0.0,0
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Russia.Tazovsky.Burned12.BT0606N,plot,3647.409911444141,340.76407428158916,708.0904291553134,473.4923735159604,6656.783889645774,115.00985934654518,9.342631690844652,66.86891306817876,1.7277090747295565,0.0,0,0.0,0,0.0,0
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Russia.Tazovsky.Burned12.BT0607N,plot,4522.9648943421935,446.1351918140957,1550.0787321063392,458.73279514740386,6823.385821404224,145.6359940860689,9.86377746093429,29.59416097039474,2.134365517324618,0.0,0,0.0,0,0.0,0
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Russia.Tazovsky.Burned12.BT0608N,plot,4303.665814587595,248.01701050532805,1311.3225971370143,302.62058385615063,7763.843047034766,68.51858780652152,5.762924473936986,23.077508503007298,0.8825344277495503,0.0,0,0.0,0,0.0,0
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Russia.Tazovsky.Burned12.BT0609N,plot,4427.403954320778,251.10455989487727,1390.9403442986197,284.25028095363814,7698.844383841832,210.57154732586883,5.671598130317883,20.43583552082322,2.7351059045668187,0.0,0,0.0,0,0.0,0
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Russia.Tazovsky.Burned12.BT0610N,plot,4457.554798022842,289.365721593511,1480.5375830918704,304.60101407870883,7554.863473666272,260.1065827955509,6.491579682247759,20.573676585946398,3.442902491913924,0.0,0,0.0,0,0.0,0
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Russia.Tazovsky.Burned12.BT0611N,plot,4772.418553191491,361.2575119899022,1870.405446808511,293.88958727075186,7644.841361702129,507.72358390596264,7.569694651956209,15.712613956092685,6.641388092753277,0.0,0,0.0,0,0.3333333333333333,7
