dataset_id,citation_short,site_code,plot_code,coord_type,NBR_mean,NBR_stdDev,NDMI_mean,NDMI_stdDev,NDVI_mean,NDVI_stdDev,nbr_cv,ndmi_cv,ndvi_cv,snow_fraction,snow_pixel_count,water_fraction,water_pixel_count,wetland_fraction,wetland_pixel_count
ds13,Greaves et al. 2018,USA.Toolik.S1,USA.Toolik.S1.01,plot,4637.587121824947,107.78563473652486,1452.9280051771552,123.81758037482581,7692.936094483092,79.03637914528983,2.3241748759667487,8.521935012170733,1.0273889991361027,0.0,0,0.0,0,0.0,0
ds13,Greaves et al. 2018,USA.Toolik.S1,USA.Toolik.S1.02,plot,4708.701132686084,320.51340349662195,1536.4584142394824,349.85043982666906,7735.533818770227,257.7327831301249,6.806832594911046,22.769925732082918,3.331803456210583,0.0,0,0.0,0,0.0,0
ds13,Greaves et al. 2018,USA.Toolik.S1,USA.Toolik.S1.03,plot,4613.4057595858285,308.3406555687134,1432.5097880601845,331.8183442491495,7655.632421938198,254.5012491176962,6.683579802796164,23.163425968521807,3.324366101857114,0.0,0,0.0,0,0.0,0
ds13,Greaves et al. 2018,USA.Toolik.S1,USA.Toolik.S1.04,plot,4569.917759430146,170.62968665837235,1378.8402136959692,184.44558860086866,7629.9216448114,164.0963164737266,3.7337583659196816,13.376864611923658,2.150694648159559,0.0,0,0.0,0,0.0,0
ds13,Greaves et al. 2018,USA.Toolik.S1,USA.Toolik.S1.05,plot,4599.772462831287,141.2980061544062,1411.4689722042663,138.31616080381286,7663.3282159017435,147.18408311019365,3.0718477336905785,9.799447492480613,1.9206287263643516,0.0,0,0.0,0,0.0,0
ds13,Greaves et al. 2018,USA.Toolik.S1,USA.Toolik.S1.06,plot,4725.251658844473,177.57838427502384,1566.0577763392134,221.1673714019307,7727.875546204888,109.63424039353156,3.7580725238758896,14.122555038737286,1.4186853778639363,0.0,0,0.0,0,0.0,0
ds13,Greaves et al. 2018,USA.Toolik.S1,USA.Toolik.S1.07,plot,4766.2071197411005,210.32645847776973,1626.5593851132685,264.4965211911533,7715.290938511329,131.93124787807727,4.412868622654289,16.261104489138255,1.7099970555813349,0.0,0,0.0,0,0.0,0
ds13,Greaves et al. 2018,USA.Toolik.S1,USA.Toolik.S1.08,plot,4787.820417408187,210.32645847776973,1653.8770425497487,264.4965211911533,7725.5714285714275,131.93124787807727,4.392947941677954,15.99251421879491,1.7077215465273785,0.0,0,0.0,0,0.0,0
ds13,Greaves et al. 2018,USA.Toolik.S1,USA.Toolik.S1.39,plot,4610.249151172191,160.7640206901263,1420.9286984640255,168.89968779275182,7671.766855295068,149.7409641497751,3.487100488902011,11.886570239261584,1.9518445616790818,0.0,0,0.0,0,0.0,0
ds13,Greaves et al. 2018,USA.Toolik.S1,USA.Toolik.S1.40,plot,4629.119074583401,107.78563473652486,1442.8477592622555,123.81758037482581,7685.741789354473,79.03637914528983,2.3284264889259747,8.58147227106865,1.028350695501678,0.0,0,0.0,0,0.0,0
