dataset_id,citation_short,site_code,plot_code,coord_type,NBR_mean,NBR_stdDev,NDMI_mean,NDMI_stdDev,NDVI_mean,NDVI_stdDev,nbr_cv,ndmi_cv,ndvi_cv,snow_fraction,snow_pixel_count,water_fraction,water_pixel_count,wetland_fraction,wetland_pixel_count
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Betula,Finland.Javrresduottar.A-Betula.59,plot,4765.448436246996,519.8574419973224,1815.1446672012846,630.95692404474,7283.649719326384,261.10667240613054,10.908888197030487,34.76069623792537,3.584832913001183,0.0,0,0.0,0,0.0,0
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Betula,Finland.Javrresduottar.A-Betula.64,plot,5527.197530864199,403.03610394137826,2886.8120891454237,529.9512985718828,7354.645502645504,235.17890976608888,7.291870820443829,18.35766521016486,3.1976919850384875,0.0,0,0.0,0,0.0,0
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Betula,Finland.Javrresduottar.A-Betula.69,plot,5236.533440256619,895.2867274650064,2668.1743384121905,981.6714416621277,7194.98091419407,479.7211794365581,17.096935170553067,36.791877784354696,6.667442000995121,0.0,0,0.0,0,0.4166666666666667,10
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Betula,Finland.Javrresduottar.A-Betula.74,plot,3474.548821548822,367.95315871204645,621.194003527337,384.05431794969115,6532.134359467695,293.18314100006955,10.589955059201813,61.82518114613288,4.488320736623077,0.0,0,0.0,0,0.0,0
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Betula,Finland.Javrresduottar.A-Betula.75,plot,3563.7239942298447,364.7654455220694,647.0980926430517,374.33455360772047,6659.853502163807,283.5018126534252,10.235513359414881,57.848193011783245,4.256877610916134,0.0,0,0.0,0,0.0,0
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Hummock,Finland.Javrresduottar.A-Hummock.58,plot,4658.008497675161,525.2277540961056,1709.341510341509,624.5263705401078,7230.610870610864,273.85127502594054,11.27580068516942,36.53607934761578,3.787387814479425,0.0,0,0.0,0,0.0,0
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Hummock,Finland.Javrresduottar.A-Hummock.60,plot,5090.201603849236,413.955537922523,2219.9688853247785,568.2725233103456,7256.495268644747,180.85600754055542,8.132399659956253,25.598220185289133,2.4923327425297535,0.0,0,0.0,0,0.0,0
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Hummock,Finland.Javrresduottar.A-Hummock.62,plot,5470.8313021167405,453.12828968580055,2789.061257216164,609.1270082596553,7284.906991661319,223.78044485611338,8.282622231661191,21.839857646857176,3.071836677012679,0.0,0,0.0,0,0.0,0
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Hummock,Finland.Javrresduottar.A-Hummock.78,plot,3241.46658118288,264.53801449151143,374.5044077576533,236.25790698114446,6514.483731367202,270.1771823758327,8.161059442265664,63.08548099493399,4.147330679097886,0.0,0,0.0,0,0.8333333333333334,20
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Salix,Finland.Javrresduottar.A-Salix.63,plot,5501.794108229267,467.9284646299815,2826.462696125521,614.2321402247265,7259.454851104708,247.72969693495082,8.505015917082046,21.731478751398637,3.4125110220535717,0.0,0,0.0,0,0.0,0
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Salix,Finland.Javrresduottar.A-Salix.65,plot,5573.3959903769055,498.06721371216315,2938.599037690457,580.0311150059102,7272.62502004812,390.74172975892606,8.936512219338661,19.738355167426178,5.372774324013487,0.0,0,0.0,0,0.08333333333333333,2
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Salix,Finland.Javrresduottar.A-Salix.68,plot,4619.096665597945,1082.893478725139,1981.8154857326056,1199.139937416052,6834.555787111251,423.7233621766939,23.44383668759956,60.507143376810035,6.199720587192519,0.0,0,0.0,0,0.375,9
