dataset_id,citation_short,site_code,plot_code,coord_type,NBR_mean,NBR_stdDev,NDMI_mean,NDMI_stdDev,NDVI_mean,NDVI_stdDev,nbr_cv,ndmi_cv,ndvi_cv,snow_fraction,snow_pixel_count,water_fraction,water_pixel_count,wetland_fraction,wetland_pixel_count
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.01,plot,3706.8974321984997,121.92489864092389,728.5620311598385,130.5433998025841,7021.5373629544165,185.08257552247943,3.2891360192993586,17.917952654596174,2.6359266632828,0.0,0,0.0,0,0.7777777777777778,21
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.02,plot,4019.4265935967687,149.49091736624,1128.9720219209682,164.5212277336879,7167.612200749924,269.2803731707946,3.719210038675408,14.572657651316442,3.7569048886687906,0.0,0,0.0,0,0.2222222222222222,6
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.03,plot,3926.438852033459,103.59507710311622,952.9894721661382,106.24240855232922,7248.458465532163,158.05974938294696,2.638397820698659,11.148329719827963,2.1805981248916853,0.0,0,0.0,0,0.0,0
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.04,plot,3901.1453287197214,173.02658032799297,999.3062283737022,86.37936313147928,6879.78921568627,179.54453486530193,4.43527645725459,8.643933228761655,2.6097388922313383,0.0,0,0.0,0,0.0,0
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.05,plot,3680.385003604903,105.11488474069968,802.402018745494,113.36445293278945,6581.06488824802,70.32498923092453,2.8560839324619742,14.128136555542042,1.0685958948149212,0.0,0,0.0,0,0.0,0
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.06,plot,3379.8482052760564,196.03899484541333,486.36254865215517,193.83921171940418,6604.5264523569285,222.13204969117442,5.800230748214961,39.85488032674105,3.36333045667344,0.0,0,0.0,0,0.0,0
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.07,plot,3869.7644514919975,129.85068107253267,1075.9310941329102,105.91806975204939,6550.4264091105615,124.74785569298422,3.3555189908902183,9.844317199272734,1.9044234359992283,0.0,0,0.0,0,0.037037037037037035,1
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.08,plot,3408.2438004613637,329.9273366970361,755.1084198385242,289.5731513797506,6379.542099192621,235.58997087100292,9.680273947901696,38.348552839825864,3.6928978162996775,0.0,0,0.0,0,1.0,30
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.10,plot,3395.602453102453,222.77535770367288,586.7897546897547,201.21769305903499,6672.875613275615,221.28196802948042,6.560701989719973,34.29127578504196,3.316141059024722,0.0,0,0.0,0,1.0,27
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.11,plot,2791.833453392884,898.4747405325317,300.85996254142066,961.9963877271058,5647.761129520241,69.82934555042027,32.1822470978928,319.7488890183132,1.2364075595447863,0.0,0,0.0,0,1.0,20
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.12,plot,2529.835878962537,716.0270176466806,-71.49236311239196,738.2939438326716,5598.857925072047,216.77626570959657,28.303299182408498,-1032.6892435657946,3.871794366112747,0.0,0,0.0,0,1.0,27
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.13,plot,2483.527521613834,521.2592349301831,-5.698703170028841,540.191548781541,5443.577521613834,189.21498355046407,20.988663519680305,-9479.201366770032,3.4759307238517714,0.0,0,0.0,0,1.0,30
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.01,plot,3521.5878875270355,264.29780078540307,712.2808940158612,276.7319540186858,6944.189906272531,233.6056292129914,7.50507467729283,38.85152000336029,3.3640443646562814,0.0,0,0.0,0,1.0,30
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.02,plot,4058.6227639930758,583.0075661792246,1314.6079053664162,695.0235815343885,6811.466532025389,183.8413688180382,14.36466506203776,52.86926837250891,2.6989983427749884,0.0,0,0.0,0,1.0,27
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.03,plot,3669.5511322659777,103.20949568717019,655.8142218375884,112.28390078279271,7155.302610702443,156.25383195301927,2.8125918393576788,17.121297014293734,2.183748758847806,0.0,0,0.0,0,1.0,27
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.04,plot,3707.516152293049,261.4756860111471,1003.1491202768965,278.59246108787653,6497.649697144502,210.46813891893473,7.0525838666792575,27.771789403650914,3.23914259353545,0.0,0,0.0,0,1.0,27
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.05,plot,3534.805251009812,152.53762650572676,638.3391517599541,117.88998844261539,6660.082804385461,79.03125963818124,4.315304965164638,18.468237161637806,1.1866407965099408,0.0,0,0.0,0,0.0,0
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.06,plot,3398.723496321939,95.51779611674777,564.6621952978509,96.30858931061138,6769.108899466322,58.409417048986064,2.810402088316866,17.055965515773558,0.8628819231079452,0.0,0,0.0,0,1.0,27
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.07,plot,3284.5019477708843,46.10498210605231,393.51882845188277,40.67173465688414,6551.638868850095,52.90391644290256,1.4037130389690498,10.33539737269706,0.8074913392194945,0.0,0,0.0,0,0.3333333333333333,9
ds06,Siewert et al. 2015,Russia.Kytalyk.T3,Russia.Kytalyk.T3.01,plot,6900.273881673886,473.51837081575025,4713.68282828283,662.9823710891569,8627.222510822514,224.45005569167859,6.862312698534264,14.065061126114797,2.601649087062664,0.0,0,0.8518518518518519,23,0.14814814814814814,4
ds06,Siewert et al. 2015,Russia.Kytalyk.T3,Russia.Kytalyk.T3.02,plot,3928.82510109763,366.37856105400056,1387.429231658001,246.4048041333607,6806.726025418829,240.0590500272847,9.325397583914901,17.75981062752317,3.5267917223466254,0.0,0,0.0,0,1.0,27
ds06,Siewert et al. 2015,Russia.Kytalyk.T3,Russia.Kytalyk.T3.03,plot,3034.8594110854506,485.5140212102839,670.8334295612009,322.4767540391388,6711.573181293301,251.70406576483876,15.99790815471859,48.07106202952262,3.750299057550261,0.0,0,0.0,0,1.0,27
ds06,Siewert et al. 2015,Russia.Kytalyk.T3,Russia.Kytalyk.T3.04,plot,4278.1820546163835,142.03288351646106,1261.1296055483308,119.04175737950123,7114.2376824158355,90.22948173961768,3.3199354703290407,9.439296076769418,1.2682944507552323,0.0,0,0.0,0,0.3333333333333333,10
ds06,Siewert et al. 2015,Russia.Kytalyk.T3,Russia.Kytalyk.T3.05,plot,2712.925278219396,211.80810743453753,360.0212458447752,210.60470080223752,5369.941610059254,91.646876651635,7.807369747151896,58.49785345530433,1.706664304877306,0.0,0,0.0,0,1.0,27
