dataset_id,citation_short,site_code,plot_code,coord_type,NBR_mean,NBR_stdDev,NDMI_mean,NDMI_stdDev,NDVI_mean,NDVI_stdDev,nbr_cv,ndmi_cv,ndvi_cv,snow_fraction,snow_pixel_count,water_fraction,water_pixel_count,wetland_fraction,wetland_pixel_count
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Russia.Kolyma.OW1.1-0,plot,4785.0703894885055,99.38585160876474,1805.0283122164872,108.95783588159297,7455.776005005475,78.73930086048273,2.076998738139534,6.036350518391484,1.0560845820424416,0.0,0,0.0,0,0.0,0
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Russia.Kolyma.OW1.1-20,plot,4785.0703894885055,99.38585160876474,1805.0283122164872,108.95783588159297,7455.776005005475,78.73930086048273,2.076998738139534,6.036350518391484,1.0560845820424416,0.0,0,0.0,0,0.0,0
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Russia.Kolyma.OW1.2-0,plot,4785.0703894885055,99.38585160876474,1805.0283122164872,108.95783588159297,7455.776005005475,78.73930086048273,2.076998738139534,6.036350518391484,1.0560845820424416,0.0,0,0.0,0,0.0,0
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Russia.Kolyma.OW1.2-20,plot,4785.0703894885055,99.38585160876474,1805.0283122164872,108.95783588159297,7455.776005005475,78.73930086048273,2.076998738139534,6.036350518391484,1.0560845820424416,0.0,0,0.0,0,0.0,0
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Russia.Kolyma.OW1.3-0,plot,4785.0703894885055,99.38585160876474,1805.0283122164872,108.95783588159297,7455.776005005475,78.73930086048273,2.076998738139534,6.036350518391484,1.0560845820424416,0.0,0,0.0,0,0.0,0
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Russia.Kolyma.OW1.3-20,plot,4785.0703894885055,99.38585160876474,1805.0283122164872,108.95783588159297,7455.776005005475,78.73930086048273,2.076998738139534,6.036350518391484,1.0560845820424416,0.0,0,0.0,0,0.0,0
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T1,Russia.Kolyma.T1.1-0,plot,5267.101303596671,352.7611505861729,2001.0697345688711,436.16718074241504,7880.471179519396,309.6953969946473,6.69744381687301,21.796700695010358,3.929909645498311,0.0,0,0.0,0,0.25,6
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T1,Russia.Kolyma.T1.2-0,plot,5267.101303596671,352.7611505861729,2001.0697345688711,436.16718074241504,7880.471179519396,309.6953969946473,6.69744381687301,21.796700695010358,3.929909645498311,0.0,0,0.0,0,0.25,6
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T1,Russia.Kolyma.T1.3-0,plot,5267.101303596671,352.7611505861729,2001.0697345688711,436.16718074241504,7880.471179519396,309.6953969946473,6.69744381687301,21.796700695010358,3.929909645498311,0.0,0,0.0,0,0.25,6
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T2,Russia.Kolyma.T2.1-0,plot,4444.113800691606,109.79243534061543,1319.5513989311535,170.72140642318735,7195.374567745989,86.0920050488623,2.470513588637834,12.937836795252764,1.196490943428833,0.0,0,0.0,0,1.0,24
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T2,Russia.Kolyma.T2.1-20,plot,4444.113800691606,109.79243534061543,1319.5513989311535,170.72140642318735,7195.374567745989,86.0920050488623,2.470513588637834,12.937836795252764,1.196490943428833,0.0,0,0.0,0,1.0,24
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T2,Russia.Kolyma.T2.2-20,plot,4444.113800691606,109.79243534061543,1319.5513989311535,170.72140642318735,7195.374567745989,86.0920050488623,2.470513588637834,12.937836795252764,1.196490943428833,0.0,0,0.0,0,1.0,24
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T2,Russia.Kolyma.T2.3-0,plot,4444.113800691606,109.79243534061543,1319.5513989311535,170.72140642318735,7195.374567745989,86.0920050488623,2.470513588637834,12.937836795252764,1.196490943428833,0.0,0,0.0,0,1.0,24
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T2,Russia.Kolyma.T2.3-20,plot,4444.113800691606,109.79243534061543,1319.5513989311535,170.72140642318735,7195.374567745989,86.0920050488623,2.470513588637834,12.937836795252764,1.196490943428833,0.0,0,0.0,0,1.0,24
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T3,Russia.Kolyma.T3.1-0,plot,5636.422661024922,129.1852328054473,2583.2755054066774,119.14213937562079,8404.880112834984,136.64431702417187,2.291972064102737,4.612057023196393,1.6257735409634706,0.0,0,0.0,0,0.0,0
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T3,Russia.Kolyma.T3.1-20,plot,5636.422661024922,129.1852328054473,2583.2755054066774,119.14213937562079,8404.880112834984,136.64431702417187,2.291972064102737,4.612057023196393,1.6257735409634706,0.0,0,0.0,0,0.0,0
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T3,Russia.Kolyma.T3.2-0,plot,5636.422661024922,129.1852328054473,2583.2755054066774,119.14213937562079,8404.880112834984,136.64431702417187,2.291972064102737,4.612057023196393,1.6257735409634706,0.0,0,0.0,0,0.0,0
