dataset_id,citation_short,site_code,plot_code,coord_type,NBR_mean,NBR_stdDev,NDMI_mean,NDMI_stdDev,NDVI_mean,NDVI_stdDev,nbr_cv,ndmi_cv,ndvi_cv,snow_fraction,snow_pixel_count,water_fraction,water_pixel_count,wetland_fraction,wetland_pixel_count
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.001,Finland.Kilpisjarvi.001.EA,plot,4865.74080532657,555.4785974474825,2059.734305643627,626.2265957530027,7411.3099239061485,135.80858670283783,11.416115647578167,30.403270656664578,1.8324505127598225,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.001,Finland.Kilpisjarvi.001.EB,plot,4729.214874722487,651.6241153105997,1925.8886774500477,724.2936166055556,7313.8078020932435,233.16861083826322,13.778695461555598,37.608280534913824,3.1880604077609114,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.002,Finland.Kilpisjarvi.002.EA,plot,4973.063887127461,574.7351261909939,2152.8600190234642,653.14568355813,7334.225903614463,223.84026732868637,11.556962452838548,30.338511458557182,3.05199581074225,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.002,Finland.Kilpisjarvi.002.EB,plot,4724.541058972731,735.9889977329486,1929.9793912492066,773.0007721036503,7159.354946100191,333.87052431470465,15.577999821489044,40.05228115950578,4.663416283007018,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.002,Finland.Kilpisjarvi.002.HA,plot,5011.989850935617,574.7351261909939,2177.78290516968,653.14568355813,7352.346495401209,223.84026732868637,11.467204509276986,29.99131281670341,3.0444738624423557,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.002,Finland.Kilpisjarvi.002.HB,plot,4783.2615384615365,747.2588469700443,1986.9157811260898,790.902508214508,7193.22268041237,335.4381127719354,15.622370655700937,39.80553759386127,4.6632521704820284,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.002,Finland.Kilpisjarvi.002.KA,plot,5004.159530605773,574.7351261909939,2172.807960672376,653.14568355813,7348.660957817951,223.84026732868637,11.485147958930476,30.059982077569984,3.0460007423604365,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.002,Finland.Kilpisjarvi.002.KB,plot,4786.15339467005,747.2588469700443,1993.5764593908627,790.902508214508,7193.8792829949225,335.4381127719354,15.612931415909188,39.6725445110928,4.662826544293739,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.006,Finland.Kilpisjarvi.006.HA,plot,3176.8509592516257,641.4841779945033,343.2651022673221,657.2409238205154,6373.140954495006,263.6304231305636,20.192454295860905,191.4674458543358,4.136585476657689,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.006,Finland.Kilpisjarvi.006.HB,plot,3409.4052038711734,786.8944910215096,601.0314136125655,848.7904184043315,6429.5445026178,283.5670015622452,23.08011057553495,141.22230538709834,4.410374661016661,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.007,Finland.Kilpisjarvi.007.HA,plot,4593.822363203806,473.37601773502075,1639.5511498810465,498.30508714696373,7420.71847739889,133.93723193632965,10.304621735631951,30.392774704413277,1.8049092192927028,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.007,Finland.Kilpisjarvi.007.HB,plot,4583.502299032821,422.7259166614741,1610.6919296020296,462.66500810221453,7443.485333756145,138.94358922834496,9.222770909282076,28.724612050209373,1.8666469133516919,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.010,Finland.Kilpisjarvi.010.HA,plot,3409.6246431969544,682.0383506287566,522.3515699333967,756.9000144962639,6559.819536948937,248.52298717487227,20.003326524214096,144.9024101895154,3.78856439228302,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.010,Finland.Kilpisjarvi.010.HB,plot,3298.450118953212,650.0343913978701,373.8759714512292,724.3322977059632,6570.447581284696,245.74722785822019,19.707267594034843,193.73598546448707,3.740190067997926,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.013,Finland.Kilpisjarvi.013.EA,plot,3774.998414460123,638.9363768583216,673.9548121135248,623.0420609575426,6940.449024892973,393.76528678928196,16.925474045522172,92.44567287882111,5.673484314588048,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.013,Finland.Kilpisjarvi.013.EB,plot,3801.2363953672857,626.1231383482007,699.2746311280342,605.1872721521827,6875.229731873712,394.339634705925,16.471565386232786,86.54500609809416,5.735657571960949,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.013,Finland.Kilpisjarvi.013.HA,plot,3891.9449555837596,626.1231383482007,816.5756662436552,605.1872721521827,6855.810120558377,394.339634705925,16.087666847649118,74.11282226129954,5.751904264726161,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.013,Finland.Kilpisjarvi.013.HB,plot,3952.5555203045697,626.1231383482007,893.7634835025383,605.1872721521827,6818.909105329952,394.339634705925,15.84097010482863,67.71223968342672,5.783031106804052,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.019,Finland.Kilpisjarvi.019.HA,plot,3589.7379441624353,956.3594244662584,934.807423857868,912.3175460243822,6505.04124365482,618.6645732274208,26.641483009128063,97.59416995848493,9.51054036484214,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.019,Finland.Kilpisjarvi.019.HB,plot,3277.7719993657843,956.3594244662584,645.7965752338672,912.3175460243822,6303.922467100049,618.6645732274208,29.17711862360482,141.2701121392596,9.813962282312474,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.020,Finland.Kilpisjarvi.020.HA,plot,3933.291151284491,558.6804082936068,1022.5057088487152,558.051390256011,7076.951157627657,184.7691669671413,14.20389151998471,54.57684836638672,2.6108583039745015,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.020,Finland.Kilpisjarvi.020.HB,plot,3927.4551800729832,563.3314654801386,1031.2690782167228,577.1876639144326,7077.473108043795,209.54596005411318,14.343421876291668,55.968677438919165,2.9607454080744846,0.0,0,0.0,0,0.0,0
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.032,Finland.Kilpisjarvi.032.HA,plot,3476.055229328677,579.1259880198776,446.4681796540232,535.6618283721549,6627.593080463417,256.0171088033032,16.66043689794086,119.97760485131317,3.862897219172693,0.0,0,0.0,0,0.0,0
