"Variable","Importance"
"spectral_EVI2b_peakSummer",0.069391549323473
"spectral_NDWI_earlySummer",0.0607116317068386
"spectral_NDVI_lateSummer",0.0459856451254235
"spectral_EVI2b_lateSummer",0.0443872509731898
"spectral_EVI2b_endSnowfree",0.0400834139823469
"spectral_NDVI_earlySummer",0.0396680783567839
"spectral_EVI2b_earlySummer",0.036969581271908
"spectral_NDWI_lateSummer",0.0297617984375928
"spectral_NDWI_startSnowfree",0.0178668496546837
"spectral_EVI2b_startSnowfree",0.0145268833665513
"spectral_EVI2b_changeSSES",0.00688569547901681
"spectral_EVI2b_annualRange",0.00668626361212272
"texture_NDVI_peakSummer",0.00511088907349467
"zone_3_High.Arctic",0.00484771636871641
"spectral_NIR_changeLSES",0.00475292691422191
"zone_3_Sub.Arctic",0.00188140328620034
"zone_3_Low.Arctic",0.000609808000504538
"zone_3_Oro.Arctic",0.000254911190739225
"zone_3_other",0
