"Variable","Importance"
"zone_3_Sub.Arctic",0.0225569620253165
"trees_presence",0.000907172995780591
"spectral_EVI2b_endSnowfree",0
"spectral_EVI2b_lateSummer",0
"spectral_EVI2b_peakSummer",0
"spectral_EVI2b_startSnowfree",0
"spectral_NDVI_peakSummer",0
"spectral_NDVI_startSnowfree",0
"spectral_NDWI_earlySummer",0
"spectral_NDWI_lateSummer",0
"spectral_blue_endSnowfree",0
"spectral_EVI2b_annualRange",0
"spectral_NDWI_annualMean",0
"spectral_NDWI_changeSSES",0
"spectral_SWIR1_changeLSES",0
"zone_3_High.Arctic",0
"zone_3_Low.Arctic",0
"zone_3_Oro.Arctic",0
"zone_3_other",0
