"Variable","Importance"
"zone_3_Low.Arctic",0.000947845804988662
"trees_presence",0.000459183673469388
"zone_3_Sub.Arctic",0.000430839002267574
"spectral_NDWI_changeLSES",2.49433106575964e-05
"spectral_NIR_changeSSES",4.53514739229025e-06
"zone_3_High.Arctic",4.53514739229025e-06
"spectral_EVI2b_changeLSES",5.66893424036282e-07
"spectral_red_changeLSES",5.66893424036281e-07
"spectral_EVI2b_earlySummer",0
"spectral_EVI2b_endSnowfree",0
"spectral_EVI2b_lateSummer",0
"spectral_EVI2b_peakSummer",0
"spectral_EVI2b_startSnowfree",0
"spectral_NBR_startSnowfree",0
"spectral_NDVI_earlySummer",0
"spectral_NDVI_endSnowfree",0
"spectral_NDVI_peakSummer",0
"spectral_NDVI_startSnowfree",0
"spectral_NDWI_earlySummer",0
"spectral_NDWI_endSnowfree",0
"spectral_NDWI_lateSummer",0
"spectral_NDWI_peakSummer",0
"spectral_NDWI_startSnowfree",0
"spectral_NIR_endSnowfree",0
"spectral_blue_lateSummer",0
"topo_eastness",0
"spectral_EVI2b_annualMedian",0
"spectral_EVI2b_annualMean",0
"spectral_EVI2b_annualRange",0
"spectral_EVI2b_changeSSES",0
"spectral_NDVI_annualMedian",0
"spectral_NDVI_annualMean",0
"spectral_NDVI_annualRange",0
"spectral_NDVI_changeESPS",0
"spectral_NDVI_changeLSES",0
"spectral_NDWI_annualMedian",0
"spectral_NDWI_annualMean",0
"spectral_NIR_changeESPS",0
"spectral_red_changePSLS",0
"zone_3_Oro.Arctic",0
"zone_3_other",0
