"Variable","Importance"
"zone_3_Low.Arctic",8.84353741496599e-05
"topo_tpi",8.16326530612245e-05
"spectral_SWIR2_changeESPS",4.71655328798186e-05
"spectral_EVI2b_changeESPS",1.7787855883094e-05
"spectral_green_changeESPS",1.61969549724652e-05
"spectral_NIR_changeESPS",1.03660511823777e-05
"spectral_red_changeESPS",9.71817298347911e-06
"spectral_NIR_changeSSES",6.2628225893532e-06
"topo_eastness",2.59151279559442e-06
"spectral_red_changeSSES",2.59151279559442e-06
"spectral_SWIR1_changeESPS",1.51171579743008e-06
"spectral_EVI2b_changeSSES",1.29575639779721e-06
"spectral_EVI2b_earlySummer",0
"spectral_EVI2b_endSnowfree",0
"spectral_EVI2b_lateSummer",0
"spectral_EVI2b_peakSummer",0
"spectral_EVI2b_startSnowfree",0
"spectral_NBR_earlySummer",0
"spectral_NBR_endSnowfree",0
"spectral_NBR_lateSummer",0
"spectral_NBR_peakSummer",0
"spectral_NBR_startSnowfree",0
"spectral_NDMI_peakSummer",0
"spectral_NDVI_earlySummer",0
"spectral_NDVI_endSnowfree",0
"spectral_NDVI_lateSummer",0
"spectral_NDVI_peakSummer",0
"spectral_NDVI_startSnowfree",0
"spectral_NDWI_earlySummer",0
"spectral_NDWI_endSnowfree",0
"spectral_NDWI_lateSummer",0
"spectral_NDWI_peakSummer",0
"spectral_NDWI_startSnowfree",0
"spectral_NIR_earlySummer",0
"spectral_NIR_endSnowfree",0
"spectral_NIR_lateSummer",0
"spectral_NIR_startSnowfree",0
"spectral_SWIR1_startSnowfree",0
"spectral_SWIR2_endSnowfree",0
"spectral_blue_earlySummer",0
"spectral_green_earlySummer",0
"spectral_green_endSnowfree",0
"spectral_green_lateSummer",0
"spectral_green_startSnowfree",0
"texture_NDVI_peakSummer",0
"topo_slope",0
"trees_presence",0
"spectral_EVI2b_annualMedian",0
"spectral_EVI2b_annualMean",0
"spectral_EVI2b_annualRange",0
"spectral_EVI2b_changeLSES",0
"spectral_NBR_annualMean",0
"spectral_NBR_changeSSES",0
"spectral_NBR_changeESPS",0
"spectral_NDMI_changeSSES",0
"spectral_NDMI_changeESPS",0
"spectral_NDMI_changeLSES",0
"spectral_NDVI_annualMedian",0
"spectral_NDVI_annualMean",0
"spectral_NDVI_annualRange",0
"spectral_NDVI_changeSSES",0
"spectral_NDVI_changeESPS",0
"spectral_NDWI_annualMedian",0
"spectral_NDWI_annualMean",0
"spectral_NDWI_annualRange",0
"spectral_NDWI_changeSSES",0
"spectral_NDWI_changeESPS",0
"spectral_SWIR1_annualRange",0
"spectral_SWIR2_changeSSES",0
"spectral_green_changeSSES",0
"spectral_green_changeLSES",0
"spectral_red_changePSLS",0
"spectral_red_changeLSES",0
"zone_3_High.Arctic",0
"zone_3_Sub.Arctic",0
"zone_3_Oro.Arctic",0
"zone_3_other",0
