"Variable","Importance"
"topo_eastness",0.000869614512471654
"trees_presence",0.000619695497246518
"spectral_blue_changePSLS",0.000308390022675737
"topo_tpi",0.00021281179138322
"spectral_EVI2b_changeLSES",5.61224489795919e-05
"topo_slope",4.63718820861677e-05
"spectral_SWIR2_changeLSES",2.43386243386243e-05
"spectral_EVI2b_earlySummer",0
"spectral_EVI2b_endSnowfree",0
"spectral_EVI2b_lateSummer",0
"spectral_EVI2b_peakSummer",0
"spectral_EVI2b_startSnowfree",0
"spectral_NBR_peakSummer",0
"spectral_NBR_startSnowfree",0
"spectral_NDVI_earlySummer",0
"spectral_NDVI_endSnowfree",0
"spectral_NDVI_peakSummer",0
"spectral_NDVI_startSnowfree",0
"spectral_NDWI_earlySummer",0
"spectral_NDWI_endSnowfree",0
"spectral_NDWI_lateSummer",0
"spectral_NDWI_peakSummer",0
"spectral_NDWI_startSnowfree",0
"spectral_NIR_peakSummer",0
"texture_NDVI_peakSummer",0
"spectral_EVI2b_annualMedian",0
"spectral_EVI2b_annualMean",0
"spectral_EVI2b_annualRange",0
"spectral_NBR_annualMedian",0
"spectral_NDVI_annualMean",0
"spectral_NDVI_annualRange",0
"spectral_NDWI_annualMedian",0
"spectral_NDWI_annualMean",0
"spectral_NDWI_changeLSES",0
"spectral_NIR_annualMean",0
"spectral_SWIR1_annualRange",0
"spectral_red_changeSSES",0
