"Variable","Importance"
"spectral_NDWI_endSnowfree",0.0859579742420142
"spectral_NDWI_lateSummer",0.0751738307857243
"spectral_EVI2b_annualMedian",0.0540681537873575
"spectral_NDWI_annualMedian",0.0524358251901147
"spectral_EVI2b_annualMean",0.0451973365037466
"spectral_NDVI_annualMedian",0.0400944106569089
"spectral_NDVI_endSnowfree",0.0347532588104723
"spectral_NDWI_annualMean",0.0236573963828459
"spectral_EVI2b_earlySummer",0.0229376098454065
"spectral_EVI2b_startSnowfree",0.0217840910299299
"spectral_EVI2b_endSnowfree",0.0182469980449896
"spectral_NDWI_startSnowfree",0.0175588677848704
"spectral_NDVI_earlySummer",0.0120764056279559
"spectral_NDWI_peakSummer",0.0113891774051861
"spectral_NDVI_annualMean",0.00888084464059619
"spectral_NDWI_annualRange",0.00758787510957218
"spectral_NDWI_earlySummer",0.00720848328038167
"spectral_NDVI_annualRange",0.0069617214482862
"spectral_NDVI_peakSummer",0.0067536889078797
"spectral_EVI2b_peakSummer",0.00546308343204041
"spectral_EVI2b_lateSummer",0.00513957152949434
"texture_NDVI_peakSummer",0.00425846666009844
"spectral_EVI2b_annualRange",0.00310570044754729
"topo_tpi",0.00240229040403562
"spectral_SWIR1_annualRange",0.00207639945208934
"spectral_NDWI_changePSLS",0.0018945446063049
"spectral_NDVI_startSnowfree",0.00182051582061761
"spectral_EVI2b_changeSSES",0.00164309074485726
"spectral_NDWI_changeESPS",0.00148301185326615
"spectral_EVI2b_changeLSES",0.001141753314494
"spectral_blue_earlySummer",0.00106769896141589
"spectral_NIR_changeESPS",0.00101706540339396
"topo_eastness",0.000900297911412242
"spectral_NDVI_changeLSES",0.000806702173842499
"spectral_EVI2b_changeESPS",0.000423800184194497
"zone_3_Low.Arctic",0.0002256974383121
"zone_3_High.Arctic",3.74302115278762e-05
"trees_presence",3.72670807453415e-05
"zone_3_Sub.Arctic",0
"zone_3_Oro.Arctic",0
"zone_3_other",0
