"Variable","Importance"
"trees_presence",0.00136054421768707
"topo_slope",3.44671201814059e-05
"spectral_NIR_changePSLS",9.07029478458051e-06
"spectral_NIR_changeLSES",4.53514739229025e-06
"spectral_EVI2b_endSnowfree",0
"spectral_EVI2b_lateSummer",0
"spectral_EVI2b_peakSummer",0
"spectral_EVI2b_startSnowfree",0
"spectral_NDWI_earlySummer",0
"spectral_NDWI_endSnowfree",0
"spectral_NDWI_lateSummer",0
"spectral_NDWI_startSnowfree",0
"spectral_EVI2b_annualMedian",0
"spectral_EVI2b_annualRange",0
"spectral_NDWI_annualMedian",0
