"Variable","Importance"
"spectral_NDVI_annualMean",0.101669179831199
"spectral_NDVI_earlySummer",0.0548320550629194
"spectral_EVI2b_annualMedian",0.0539797377396279
"spectral_EVI2b_annualMean",0.0483270845818919
"spectral_NDWI_annualMedian",0.0362329263824005
"spectral_EVI2b_earlySummer",0.0284613972740052
"spectral_EVI2b_lateSummer",0.0220772828241282
"spectral_NDVI_annualMedian",0.02034603780115
"spectral_NDWI_peakSummer",0.019144488047263
"spectral_NDVI_endSnowfree",0.0176383364548407
"spectral_NDWI_endSnowfree",0.0171036611548051
"spectral_NDVI_lateSummer",0.0166213747234022
"spectral_NDWI_lateSummer",0.0145835413510276
"spectral_EVI2b_endSnowfree",0.013992893577092
"spectral_red_changeLSES",0.0117492647150502
"spectral_red_peakSummer",0.00935136884509416
"spectral_EVI2b_peakSummer",0.00835140652205098
"spectral_NDWI_annualMean",0.00832502072991464
"spectral_NDVI_peakSummer",0.00686921231227377
"spectral_NBR_annualMedian",0.00635810239545069
"spectral_NDWI_earlySummer",0.00454763992469912
"spectral_EVI2b_startSnowfree",0.0031760480183294
"spectral_NDVI_changeLSES",0.00266253342070388
"spectral_NBR_changeLSES",0.00179114449119732
"spectral_NIR_endSnowfree",0.00176727172002111
"spectral_EVI2b_changeLSES",0.00167729356087818
"spectral_NDWI_startSnowfree",0.0013638836272766
"zone_3_High.Arctic",0.00132116981405141
"spectral_NDVI_startSnowfree",0.000829245132341991
"spectral_NDVI_changePSLS",0.000820099355226677
"spectral_NDMI_changeSSES",0.000547344669683427
"texture_NDVI_peakSummer",0.000435527656589806
"spectral_NDMI_annualRange",0.000324516740453183
"spectral_red_changeESPS",0.000153692773333685
"topo_slope",0.000130143924897535
"trees_presence",0.000105263157894737
"zone_3_Sub.Arctic",9.85140156943398e-05
"zone_3_Low.Arctic",4.59605353291179e-05
"zone_3_other",0
"zone_3_Oro.Arctic",-8.83946392928414e-06
"spectral_EVI2b_annualRange",-0.00012762977403997
