"Variable","Importance"
"trees_presence",0.000678119349005425
"spectral_EVI2b_changeESPS",0.000264006094702297
"spectral_EVI2b_earlySummer",0
"spectral_EVI2b_endSnowfree",0
"spectral_EVI2b_lateSummer",0
"spectral_EVI2b_startSnowfree",0
"spectral_NDVI_lateSummer",0
"spectral_NDVI_peakSummer",0
"spectral_NDVI_startSnowfree",0
"spectral_NDWI_earlySummer",0
"spectral_NDWI_endSnowfree",0
"spectral_NDWI_peakSummer",0
"spectral_red_peakSummer",0
"spectral_EVI2b_annualRange",0
"spectral_NDMI_changePSLS",0
