"Variable","Importance"
"spectral_NDWI_annualMedian",0.0428418446151488
"spectral_NDWI_endSnowfree",0.0303741221141243
"spectral_NDWI_annualMean",0.0296290304956008
"spectral_NDWI_lateSummer",0.0294639542182948
"spectral_EVI2b_lateSummer",0.028657323443815
"spectral_NDVI_peakSummer",0.0285978193133284
"spectral_EVI2b_peakSummer",0.0267864342626174
"spectral_NDVI_annualMean",0.0258464904727768
"spectral_EVI2b_annualMean",0.0248287567994839
"spectral_NDVI_earlySummer",0.0244979008491373
"spectral_NDVI_lateSummer",0.0222195498290309
"spectral_EVI2b_earlySummer",0.0197525035370309
"spectral_NDWI_peakSummer",0.0178602206435152
"spectral_EVI2b_annualMedian",0.017504743124659
"spectral_NDWI_earlySummer",0.0166058011514759
"spectral_EVI2b_endSnowfree",0.0150704788600831
"spectral_NDVI_endSnowfree",0.0117791776356952
"spectral_NBR_annualMedian",0.0104299549312998
"spectral_NDWI_startSnowfree",0.00953354036774962
"spectral_NBR_peakSummer",0.00842304669145382
"spectral_NIR_earlySummer",0.00423620496493713
"spectral_NDVI_startSnowfree",0.00381073364237907
"topo_slope",0.00298798550371104
"spectral_red_endSnowfree",0.00237496570653102
"spectral_EVI2b_startSnowfree",0.00221276997272091
"spectral_NDWI_changePSLS",0.0016619054706333
"spectral_NDWI_changeSSES",0.00155397356560316
"topo_eastness",0.00120912895191235
"spectral_SWIR1_changeLSES",0.00118297772130123
"spectral_NDVI_changeLSES",0.00115219966986753
"spectral_NDVI_annualRange",0.000815530709245147
"texture_NDVI_peakSummer",0.000743344205943454
"spectral_SWIR1_annualRange",0.00071203660007774
"spectral_EVI2b_changeSSES",0.000597433493921776
"spectral_EVI2b_annualRange",0.000420690078239905
"zone_3_Low.Arctic",0.000111611745679077
"zone_3_High.Arctic",5.11631617975248e-05
"trees_presence",5e-05
"zone_3_Oro.Arctic",2.63468448368991e-05
"zone_3_Sub.Arctic",0
"zone_3_other",0
