"Variable","Importance"
"spectral_NDWI_endSnowfree",0.035626468308614
"spectral_NDVI_lateSummer",0.0296931627555846
"spectral_NDWI_peakSummer",0.0293822913392379
"spectral_EVI2b_peakSummer",0.0280138871917185
"spectral_EVI2b_lateSummer",0.0275978289729834
"spectral_NDWI_earlySummer",0.0221392565044847
"spectral_NDVI_peakSummer",0.0220321930111077
"spectral_EVI2b_annualMean",0.0211694598979886
"spectral_EVI2b_annualMedian",0.0204006161038172
"spectral_NDWI_lateSummer",0.0203778998260254
"spectral_NDWI_annualMean",0.0177281125685892
"spectral_EVI2b_earlySummer",0.0172545634067506
"spectral_NDVI_annualMean",0.0172138921719545
"spectral_NDWI_annualMedian",0.0164535833216493
"spectral_NDVI_annualMedian",0.0140915079059429
"spectral_EVI2b_endSnowfree",0.0134669288063564
"spectral_NDVI_earlySummer",0.0107271281813698
"spectral_NDVI_endSnowfree",0.0103692820891578
"spectral_EVI2b_startSnowfree",0.010302672451539
"spectral_NBR_peakSummer",0.00953400409730885
"spectral_NIR_lateSummer",0.00739999934745413
"spectral_EVI2b_changeLSES",0.00551301732347891
"spectral_green_endSnowfree",0.00520928542937745
"spectral_NDWI_startSnowfree",0.00504015584632561
"spectral_NDVI_changeLSES",0.00455536146050581
"spectral_NBR_endSnowfree",0.00372689288063179
"spectral_NDVI_annualRange",0.0037075664762353
"spectral_EVI2b_annualRange",0.0030962940541339
"spectral_NDMI_changeLSES",0.0029087072288094
"topo_slope",0.0026977421214297
"spectral_NBR_startSnowfree",0.00230327638859898
"spectral_SWIR2_startSnowfree",0.00212889932895825
"spectral_green_changeLSES",0.00158286153147067
"spectral_SWIR1_changeLSES",0.00132701539439249
"spectral_NDMI_changeESPS",0.000944206753842196
"spectral_blue_changeESPS",0.000521068395311539
"trees_presence",0.000141479757742862
