"Variable","Importance"
"zone_3_Sub.Arctic",0.000430379746835443
"trees_presence",0.000345991561181435
"topo_eastness",0.000139240506329114
"spectral_EVI2b_changeSSES",1.32610006027728e-05
"zone_3_Low.Arctic",8.43881856540085e-06
"spectral_EVI2b_earlySummer",0
"spectral_EVI2b_endSnowfree",0
"spectral_EVI2b_lateSummer",0
"spectral_EVI2b_peakSummer",0
"spectral_EVI2b_startSnowfree",0
"spectral_NBR_startSnowfree",0
"spectral_NDVI_earlySummer",0
"spectral_NDVI_endSnowfree",0
"spectral_NDVI_lateSummer",0
"spectral_NDVI_peakSummer",0
"spectral_NDVI_startSnowfree",0
"spectral_NDWI_earlySummer",0
"spectral_NDWI_endSnowfree",0
"spectral_NDWI_lateSummer",0
"spectral_NDWI_peakSummer",0
"spectral_NDWI_startSnowfree",0
"spectral_NIR_peakSummer",0
"spectral_green_lateSummer",0
"spectral_EVI2b_annualMedian",0
"spectral_EVI2b_annualMean",0
"spectral_EVI2b_annualRange",0
"spectral_EVI2b_changeESPS",0
"spectral_EVI2b_changeLSES",0
"spectral_NBR_changeSSES",0
"spectral_NBR_changeLSES",0
"spectral_NDVI_annualMedian",0
"spectral_NDVI_changeLSES",0
"spectral_NDWI_annualMedian",0
"spectral_NDWI_annualMean",0
"spectral_NDWI_changeSSES",0
"spectral_SWIR1_changePSLS",0
"spectral_blue_changePSLS",0
"spectral_red_changePSLS",0
"zone_3_High.Arctic",0
"zone_3_Oro.Arctic",0
"zone_3_other",0
