"Variable","Importance"
"spectral_NDVI_earlySummer",0.11447298265435
"spectral_NDWI_annualMedian",0.0677131210548406
"spectral_NDWI_earlySummer",0.0636599486655988
"spectral_NDVI_peakSummer",0.0616828029631957
"spectral_NDWI_annualMean",0.0352773362116296
"spectral_NBR_changeLSES",0.0169434117462236
"spectral_EVI2b_lateSummer",0.0135870227665067
"spectral_NDVI_annualMedian",0.00916772383490144
"spectral_NDWI_peakSummer",0.00817991397300937
"spectral_NDVI_lateSummer",0.00769049690092525
"spectral_NDWI_endSnowfree",0.00737615525426947
"spectral_NBR_earlySummer",0.00662009059658708
"spectral_NDWI_lateSummer",0.00646045910695878
"spectral_NDVI_startSnowfree",0.00600926228981878
"spectral_NDVI_annualMean",0.00567560374849749
"spectral_EVI2b_startSnowfree",0.00552422701789173
"spectral_NIR_lateSummer",0.00407095550333578
"spectral_EVI2b_earlySummer",0.00338797374624144
"spectral_NBR_lateSummer",0.00316166512159034
"permafrost_index",0.00309100700116487
"spectral_NDVI_endSnowfree",0.00301772542468793
"spectral_EVI2b_peakSummer",0.00289375417661774
"spectral_NDMI_changeLSES",0.00281427658849751
"spectral_NDMI_earlySummer",0.00249825904542782
"spectral_NIR_changePSLS",0.00140391155699057
"spectral_EVI2b_annualMean",0.00134872394634691
"spectral_NBR_startSnowfree",0.00130981079452461
"spectral_NDVI_changeLSES",0.000961948046300406
"spectral_NDMI_peakSummer",0.000907593395519191
"spectral_EVI2b_endSnowfree",0.000751320558263479
"spectral_NDWI_startSnowfree",0.000720145628054623
"spectral_NIR_peakSummer",0.000569768341795176
"spectral_NDWI_changeESPS",0.000486916519406838
"spectral_EVI2b_changePSLS",0.000472717098204356
"spectral_SWIR1_annualRange",0.000354250024159548
"spectral_EVI2b_changeESPS",0.000336509097453337
"spectral_blue_lateSummer",0.000315290939788399
"topo_eastness",0.000304471632349792
"spectral_NDWI_annualRange",0.000245207511745378
"spectral_EVI2b_changeLSES",0.000222129704019449
"spectral_NDVI_changeESPS",0.000213897195777671
"spectral_green_changePSLS",0.000183220089176127
"spectral_EVI2b_annualMedian",0.000180209239303928
"spectral_blue_endSnowfree",0.00017763876800622
"spectral_blue_peakSummer",0.000163103330274156
"spectral_SWIR1_changeESPS",0.000158672371315784
"spectral_green_changeESPS",0.000144268894575321
"spectral_red_changeESPS",0.000139805371780961
"spectral_NBR_changeESPS",9.52712911897662e-05
"spectral_NIR_changeESPS",9.49095407570295e-05
"spectral_SWIR2_changeLSES",7.64522978693174e-05
"spectral_red_changePSLS",7.5890846817253e-05
"spectral_blue_changeLSES",7.51738761803948e-05
"spectral_NDMI_changeESPS",7.13446817519638e-05
"spectral_EVI2b_annualRange",6.48218757205354e-05
"spectral_NDVI_changeSSES",5.57862675607537e-05
"texture_NDVI_peakSummer",5.27060168052949e-05
"spectral_NIR_startSnowfree",5.12085415664234e-05
"spectral_NDWI_changeLSES",4.77145467735209e-05
"spectral_NDMI_endSnowfree",4.3677727914609e-05
"zone_3_Low.Arctic",4.11271777548241e-05
"zone_3_High.Arctic",3.83002873530147e-05
"spectral_NIR_endSnowfree",3.02012593276721e-05
"topo_slope",1.62449600833987e-05
"spectral_green_endSnowfree",1.16739485171493e-05
"spectral_EVI2b_changeSSES",2.90412749119673e-07
"spectral_NBR_peakSummer",0
"trees_presence",0
"spectral_NIR_changeSSES",0
"zone_3_Sub.Arctic",0
"zone_3_Oro.Arctic",0
"zone_3_other",0
"spectral_NBR_annualMedian",-1.0310097103776e-05
"spectral_SWIR2_changeESPS",-1.27299681705986e-05
"spectral_NDMI_changeSSES",-4.67077988989646e-05
"topo_northness",-6.4790333061308e-05
"spectral_blue_changeESPS",-8.14437700959611e-05
