"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_SWIR2_earlySummer","spectral_SWIR2_startSnowfree","spectral_blue_earlySummer","spectral_blue_endSnowfree","spectral_green_endSnowfree","spectral_green_lateSummer","spectral_green_peakSummer","texture_NDVI_peakSummer","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_cover","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualMedian","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_red_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.999999523162842,929.152113124127,605.944281322974,669.710226740319,439.793008930086,919.906460205991,-340.830907601169,-261.421034151468,-687.78285308352,45.7528527422601,1442.18332708051,876.029615551065,990.247530284625,586.271313825039,1379.33788120821,-1379.80281668558,-2065.54619328806,-1932.33206399724,-2430.2199511775,-1326.93010304338,3017.05700348326,2553.49062941971,2621.65214153795,2451.23478432747,3386.33670095555,3397.6538009489,1510.31880703634,1247.10510502594,1733.75864477665,1778.15261924604,1647.56069176466,-168.060026871528,-0.0115742832422256,0.0221308246254921,1.43398082256317,2.10232710838318,0,0,669.710226740319,712.901218064699,489.35910419404,0.385235538255647,-19.5743641677616,229.917217810233,-5.27057265539139,-24.2816784838555,-5.73238506045601,-29.7429931125372,-47.5674073708323,990.247530284625,1054.81393358989,855.912013255474,-34.236480530219,-57.1089573667799,-1932.33206399724,-1826.96622563835,-42.0166853796769,-66.6070646454115,2621.65214153795,-3.10118462552452,-22.6328887662314,170.417357210476,-55.2376128091066,2835.09899634483,-26.6129019796037,-39.8574740580571,417.904507227129,-2.24171793188905,-14.5641310744717,-22.0078516959545,468.072723637811,-15.5286747234013,125.967482519758,"nonveg_801","absence",1,0,0,0,0
0.77942117717531,1944.45910139004,2045.49727146053,2323.91053478195,2292.85652536207,1776.38746566314,1495.82438859734,1761.01854894952,1580.83127054666,1373.31975832143,3773.73469020775,3949.00133398788,4396.8802211603,4419.54154171544,3178.29861317277,-4519.98444379754,-4558.17863774067,-4801.92146115775,-5093.85077909372,-3087.49471914071,1988.21388973503,2061.46132940398,2151.22103123587,2055.18569942523,1523.8396295938,1731.18553313666,616.904175826339,674.632022080235,810.228249916428,778.631976376921,701.776131433052,-96.758249179184,-0.0376338232308626,-0.0471643479540944,4.37217026286655,-1.47567361924383,4,1,1718.99842477124,1719.14934520442,666.477436875094,0.909207217461515,4.76616051299034,1.10805555362198,-17.3493749772961,3.20563491576156,-18.081740444654,1.21007420313483,58.9471638925391,3284.13921570116,3256.38674467071,1466.38684873988,9.05430374200267,34.5454072001899,-4461.32918369618,-4085.14601951247,-15.2096334672717,67.4548926811813,1836.5410481404,-6.38886490213087,-0.963088879809484,3.36106879367261,36.6124457030951,1490.15626699412,-3.26667898460589,28.9978842810822,921.998183207184,-14.1600687390145,-4.72191038934437,33.7217932207864,770.689167616348,-3.90590289290659,5.05801290217623,"Canada.BonifaceRiver.LSA4","presence",0,1,0,0,0
0.823514878749847,528.593806617057,140.3354857135,289.547834894434,-436.754270991556,1153.03177559643,2536.29317628625,-2452.08619929299,-3240.16741297078,2876.52824546885,994.446089918917,-404.892679101093,1062.53232734574,473.926097415857,1358.55977287592,-1755.8334684491,539.043488213752,-2603.912512463,-3374.79766626736,-942.536524919962,1437.14287399686,788.940041905556,984.1959547949,392.930036312128,1413.92914553807,1544.85063769527,573.54431502946,728.140149212872,762.788903744865,586.938651051144,422.432068328469,-179.538532372817,-0.368843197822571,0.348722070455551,31.3636989593506,-15.1871652603149,0,0,289.547834894434,334.950926365973,1589.78604658799,-20.1431602896572,-31.1402605680198,25.9393609244997,-112.954132806248,-84.3586303692236,-120.150357278074,-59.0875047937842,224.913077136027,994.446089918917,696.914321691068,1763.45245197701,-16.7909675000987,-52.4080359445299,-1755.8334684491,-1627.60733677713,-52.2246515425244,112.248428595598,984.1959547949,-30.1606916853818,-33.6842850866043,21.1166399458133,-28.8836793298028,1350.15296323235,-9.63126074938681,-23.5589382248797,1072.40917647589,-16.0924148853689,-18.5014295170793,17.3411822759193,965.198727438613,-17.7655288948661,7.13938108984872,"nonveg_623","absence",0,0,0,1,0
0.248646378517151,3545.41708833548,3509.27375113746,4378.62912746187,4730.52881946276,2067.47759805715,5732.55006227054,6473.79433336371,6614.35827665,3235.8377822114,6428.73525706685,6421.86513557346,7333.65640632205,7702.89163646741,4397.25908941555,-5948.65042733015,-5925.39195269031,-6602.4872161348,-6904.78833249874,-5179.4184507781,2562.07917915061,2600.12737156788,2974.40452008356,3125.12613818209,909.766875860536,925.929572768359,446.661546806133,464.52079721009,639.008792477247,614.3455894813,597.597934956155,-44.9326622638689,6.94466874847424e-05,0.00777193754911423,0.464355152845383,-0.0497328370809555,9.6,1,3870.03361281209,3972.75959974623,2849.79290683328,40.2153089339653,50.0974478087612,-4.01447551051741,26.065099913841,48.3713032780355,20.5405788281094,40.5926940033547,-54.0822045169588,6501.47538550557,6570.37792851317,3114.46504846968,49.5281990845891,-75.7276907551252,-6250.42125434585,-6104.09217545035,-28.3360360797677,22.4536133523081,2874.34158765289,19.6232340045538,26.1538867449703,2.20496935032307,-9.31603699617995,836.043431638477,-0.107411366553677,-3.70945552214146,128.794337517578,-4.15465604895412,0.0594288969294681,-2.68098662856477,116.188725681128,0.52546672835852,8.74391659616128,"Norway.Javrresduottar.A-Hummock","presence",0,1,0,0,0
0.972424924373627,1535.92474982762,108.982686992495,1397.61143450461,690.229649774159,75.9040417456546,-3561.41197851021,-1048.34090195885,-2521.9835649008,-3628.86905905842,3031.79636033736,1002.32635632523,2918.51719945786,1915.79452377748,750.141598311174,-1661.97519223867,-3256.99692292631,-1907.49567680587,-2769.35075844605,-3009.21153985988,1847.54176966356,816.276645230024,1720.80620931481,1205.11896325352,2469.84123567723,1738.88457875942,865.032540389858,474.089014569377,576.955870131852,942.090035159149,731.106116953797,520.129509916749,0.0224280748516321,-0.00260617188178003,1.29504609107971,0.0150956427678466,0,0,690.229649774159,761.730512568906,1460.02070808196,50.3455416579987,-28.1898366684486,50.5272703378891,93.320253799422,-53.3133955341871,84.7295553887632,-48.54445172542,-152.097712901848,1915.79452377748,1923.71520764182,2281.65476202618,-37.2000612186627,-127.746056208842,-2769.35075844605,-2521.00601805536,-36.9125188735792,-89.9667497413625,1205.11896325352,34.0090735490609,-21.4140935470015,36.834803290092,-80.4030568086284,1933.79966485511,-17.8680523607372,-48.4756087362542,390.943525820481,12.8869608481883,-8.18933519638348,-22.9389429663604,414.860260656953,-8.69033379450026,16.5582930381883,"nonveg_746","absence",0,0,1,0,0
0.99999988079071,238.700378817706,322.76918249564,181.374141230993,106.250275247892,68.8210284590637,237.92947849666,-411.878192653167,-788.52209797517,213.858970423678,386.515556300878,556.092833027906,311.868964889429,177.102960216572,45.7716084981745,-1310.51372839123,-1050.06235752906,-1650.33865801421,-1945.4011678712,-878.29750560136,1821.7661460823,1908.81211276789,1751.86289399303,1670.34856013805,1964.25768698015,1714.7052911909,1224.4330516917,1344.27035160894,1521.88937120818,1382.65508190104,1320.01481029826,-1003.77069262836,-0.00405859341844916,-0.0190008226782084,1.25127553939819,-0.561375916004181,0,0,181.374141230993,183.583001250259,253.948154036576,8.08949287422107,-6.02045925317335,6.82944236210004,-26.1930094348764,-20.5603577393837,-23.5910390581319,-19.9060839226492,56.3043761446945,311.868964889429,295.470384586592,510.321224529731,-9.51875436746845,22.2021698307706,-1310.51372839123,-1366.92268348141,-28.8585199763624,54.5705727713773,1789.0392352641,1.55842432467655,-6.88261754292066,7.41039398681673,4.17590154151445,1888.69528020254,-2.67292441512407,-0.438697812820981,360.347885380561,-8.11028026980754,-8.63781816884557,18.5143015179555,242.887465048356,-7.79818533560092,5.11052935483609,"nonveg_806","absence",1,0,0,0,0
0.999999701976776,1112.48890863261,1616.87716459482,772.09103643485,-67.2016001922216,265.869814905267,1184.39156176944,-458.894860296381,-2092.29355715574,-1232.24696151685,1478.51161069568,2087.90542618325,1126.41966689237,162.183420974972,464.535482908768,-1325.00588276589,-708.664517771025,-1685.5980667384,-2651.7646363246,-2034.15280395508,3136.91510399652,3381.28268758707,2739.86426972287,2208.72564779309,3487.99013665945,3566.60538240948,1630.86752313123,1738.89930819551,2223.22110194502,1871.36305768377,1606.26708987998,-131.084993159677,-0.235232427716255,-0.0329290069639683,13.7921733856201,1.0544182062149,0,0,772.09103643485,740.025064875065,1684.07876478704,32.5622728356672,-45.3727118778783,209.823159156768,53.2203173812907,-86.2990325981709,42.0393092352273,-69.4134568965559,263.484340598778,1126.41966689237,1063.91112153101,1925.72200520828,-50.6280072969505,192.297151858176,-1685.5980667384,-1681.037181511,-51.0291828291809,195.386709793475,3094.63356355753,1.6262130938073,-35.699594469363,132.784655482445,82.3507744784179,3487.99013665945,-20.997047878557,70.812028024001,678.952299574357,-9.58353654780331,-16.5300134358258,60.2601865062578,746.081371951254,-18.870961582857,60.9014498918327,"nonveg_602","absence",1,0,0,0,0
0.999989867210388,-98.441289260835,123.883342318916,-249.42726669954,20.3439617604151,69.9223905409484,-2967.10625386918,-3901.97424044452,-3228.69908324926,-2712.14818945074,-173.577054161068,324.86349919299,-445.840714747688,111.407646368441,123.733531059817,-290.446623717369,7.44023124677403,-926.666544185259,-253.480522007094,448.710682344052,1108.6889199721,1205.69644424499,893.504522693229,1119.80368367255,2193.74194010869,2378.27759132025,1082.74905412728,1063.85064353921,1121.53149116692,896.863483490662,1059.07152536869,-378.650816813829,0.00517040630802512,0.0390412546694279,2.26101779937744,0.490762084722519,0,0,20.3439617604151,-26.7437722680191,373.310609018457,-5.26136499380573,3.59955306125,0,-21.3703947678206,5.06974965974963,-21.0466508820432,3.45296758262658,840.664483234193,111.407646368441,-11.8826184575015,770.704213940679,8.63590001604574,770.704213940679,-253.480522007094,-202.888555263779,1.12018490031137,934.106775432033,1119.80368367255,-7.21404935193298,0.336811021225685,0,445.037164082623,2193.74194010869,-1.70130445561371,276.481650650531,599.17545582695,-10.575928762067,-2.6264187251644,241.847324852738,451.081171776028,-1.55366731110122,0,"nonveg_822","absence",1,0,0,0,0
0.974346518516541,2828.90231352334,2522.80929362731,2971.5354169507,3813.64775235133,2127.79388520795,3551.16081607007,3992.0615950027,4733.02803159836,2521.5302612505,5172.50117429774,4850.3651840546,5499.58225270307,6527.77627506658,3939.16531914928,-5408.9098158393,-5480.12777610365,-6030.27783924431,-5617.52153114695,-4631.600307375,2380.61356362387,2215.64012608492,2337.52503489295,2846.0520583931,1213.22266455162,1333.72619784035,522.013866386953,486.604049114453,654.308702737424,599.052065503228,756.393107888673,-134.736947960828,0.031791789829731,0.0293299928307533,2.59889073371887,1.32805194854736,0,0,2918.12267548908,2872.01251295647,1857.10419417858,33.7724098818592,29.2568102534886,-35.1236030731205,33.5155520059005,45.6872955727352,22.0660353992115,32.391242026572,-25.0656663508032,5314.12744458919,5237.95506258066,2895.589166354,41.0392986061083,-44.6687126043763,-5416.77362186065,-5354.87610005825,-7.93938937596119,18.8173320784112,2433.97294498948,13.1693947365637,12.5572112728283,-18.9883830876876,-2.85281101829569,1195.13687164881,-1.36950117552896,1.09681589250829,98.7897245538122,0.841553898860109,0.664877381163774,1.19030734682506,98.0225739387218,1.15250423482851,-4.239508223153,"USA.NorthSlope.Sagwon-C19","presence",0,0,1,0,0
0.988174200057983,-888.035910951242,123.045951172106,-860.242647102346,-604.665623800192,-753.582823470584,-854.495211989475,-2022.26591570668,-1714.93183572141,358.179408305745,-872.529699418519,57.5890569175449,-953.127495857819,-577.140749022683,-1045.27678284854,-1167.39658005189,-766.745240197151,-1839.99012164912,-1502.57229188414,-923.657556824983,1000.85055569288,1061.49462172251,429.318602112782,784.188879208109,1078.1533978548,1022.06149959895,1075.57627379203,926.008480037768,976.934117138903,812.81878384268,1003.23494786036,723.968776609885,-0.283094644546509,-0.392158150672913,29.133918762207,-3.10513114929199,0,0,-753.582823470584,-596.696210830452,1011.08186212335,-2.318156680701,4.80288622289916,-19.6597710232427,-25.3797566705277,-10.187887409094,-27.496031786566,-9.46688718768027,81.6793184250409,-872.529699418519,-678.097134046003,1102.86583976608,5.00659237959045,77.7474271365665,-1167.39658005189,-1240.07235812146,-5.68094426834319,82.5572985732284,1000.85055569288,-4.3325742548148,-3.6722318048267,-27.2977136227174,53.5155056701018,1056.85488160875,-0.360991800780581,30.3716417144922,986.00583348636,-10.5769333183428,-5.11175102187676,17.151992866786,786.507596979289,-4.15706617352992,-21.6226676520468,"nonveg_875","absence",0,0,0,1,0
