"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_green_peakSummer","topo_eastness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NDWI_annualMedian","spectral_red_changePSLS","site_code","presence_absence"
2221.86599524607,2996.5903556716,3094.03677474979,1931.87192308905,944.154177228086,4810.90002648731,-5751.1515042889,-6193.27149941555,613.443405636383,-0.00112830540941407,0,1096.28094565742,1.50939856594163,-5859.72987962807,4.82021403671119,"Russia.Yamal.Nadym-2-IH","presence"
1101.70437929789,3079.75108530392,4319.15468636478,1509.10138763244,1684.13988376307,4940.93657894924,-6326.74389007572,-6967.1098959802,532.452390850842,-0.173083682854971,0,2975.76109912519,24.1531770079347,-5224.60046837514,1.4638449744561,"Canada.KluaneLake.Quill-ShrubTundra","presence"
4393.61111144438,4620.5711662958,4456.33101853863,2662.10201341041,1732.17102320374,7071.83409658924,-7123.60997248925,-7636.21755865866,449.994352173562,0.0275109119713306,1,2325.05943904906,33.416119574513,-6153.88574038108,28.6457756366221,"Finland.Kevo.2","presence"
-680.346261593904,585.878754168918,-348.197059767047,-1971.40645748261,-505.176778809679,-3997.84199649642,8600.74307015194,6669.60509201531,199.437577673578,-0.000355027033947408,0,2557.28521165153,45.8181175545772,8119.85005591623,26.1169660004628,"nonveg_1797","absence"
906.954340714507,681.864067189253,878.625141909729,13.4095597877057,-2194.84366765954,897.227989618844,-3169.86635678742,-2900.11660280757,535.963762290297,0.292076259851456,0,893.544780926801,3.75183467300292,-2477.25283778086,-2.56826018422338,"nonveg_804","absence"
2424.66510147656,2652.48418714327,3085.08825967025,1619.32983447317,1105.47593815449,4685.31008378282,-6186.19369743867,-5877.79796848921,565.124341977368,0.0552195459604263,0,1149.33145808845,-0.20693277616407,-5759.41225936275,10.5845564952085,"Finland.Javrresduottar.EC-Hummock","presence"
794.449008072138,852.428816921159,343.366652920221,544.102921510904,-1077.28061516656,1232.89233698333,-1459.86793307414,-1968.92521308707,2111.42838115323,-0.0240835752338171,0,710.79481404946,16.4535014664122,-1514.54004038742,5.30902036504184,"nonveg_1261","absence"
1116.40066338454,2409.18399892097,3604.68444997259,1141.48320435179,1494.41040715238,4262.38685892731,-6307.08642226179,-6011.34013193246,612.557240130656,0.000408992908584575,1,2705.10992872361,1.26422971923535,-5885.28289774997,-3.1322966851197,"USA.InteriorAlaska.23","presence"
1472.58010791204,3083.44885132724,4606.36974417623,2161.59079568174,1961.40773452864,5375.88656901259,-5952.41946252654,-6462.66186416057,770.780981750302,0.103570340573788,0,3445.64582361717,70.3824187167787,-5414.88886174223,11.3952496141973,"Canada.KluaneLake.Outpost-MixedTundra","presence"
685.934439886337,794.645608657168,11.5725164473434,-120.904070986402,-2709.98364451713,806.827981091649,-380.086274408309,-1795.23588517161,976.456030511887,-0.0916774719953537,0,915.54967964357,17.6560643185579,-752.902757659546,11.9224784166685,"nonveg_616","absence"
583.146909000397,-122.283677986933,-804.691787039181,-178.612662083172,-257.485058998057,-328.411317170353,5143.51145429514,3239.76848584008,56.7236644592475,0.00564983859658241,0,1387.83869603958,15.4753401698881,3916.45602635594,5.50998946411792,"nonveg_1637","absence"
2011.57429242822,2292.67386183333,2663.68959149208,942.272989249588,-23.7684211040868,3677.50804449547,-5184.61022062644,-4992.84732477494,766.246667745032,0.00255622658167138,0,1314.17548212139,9.62866812309807,-4645.31257820459,1.71762331223598,"USA.NorthSlope.Deadhorse-C15","presence"
3009.98417561059,2660.81808029243,3721.08343788042,2584.18870755579,976.851537330748,4292.45403816353,-5966.50016939708,-5386.19596884284,920.89360547863,0.00105847294131913,0,1886.46724159877,3.75711345195537,-5212.78658762347,-13.6347829643625,"USA.YukonKuskokwimDelta.6","presence"
1604.46177649201,1941.46105724041,2253.53229928169,1186.35775738798,-963.041575576375,4259.38972972917,-4820.90502295739,-4576.79005484953,741.883954341336,0.00974807096645236,1,1511.0107875067,24.8944754082176,-4787.0489496188,-26.9754657630231,"Canada.LeRoyLake.TD4","presence"
831.991892507615,187.757845461204,106.734752761578,4.45110131155468,416.995647910169,374.935084590468,-359.244771432347,-615.536188129301,281.615307403931,-0.00815203972160816,0,861.706834973408,-1.3666417510939,131.007868362689,3.29929716167305,"nonveg_1547","absence"
1191.12236421287,-270.670762664955,1268.4165252447,-63.1688513941938,-2015.65761760539,-599.120266535165,-2086.81532711083,-986.041025010504,853.387399872245,0.182610839605331,0,2391.65770207737,-26.5018081359618,-986.041025010504,-15.4782199418768,"nonveg_608","absence"
3332.29806110581,4086.75208792761,4648.26581527773,2009.66895219434,2966.45700156267,6855.61496041471,-6964.46911891923,-7251.19991811849,513.519315785808,-0.0232646092772484,1,2793.20782207032,52.3237531550711,-6458.65841216135,0.129915951775973,"Finland.Kilpisjarvi.15","presence"
852.492959655433,962.512558012165,1350.58341981931,352.268407704765,-2481.43204223251,1503.39371874201,-2498.32885952833,-2021.65691231297,930.642683329126,0.0102703319862485,0,998.315012114544,3.23427114677413,-2322.79536207049,-13.5119460920989,"nonveg_957","absence"
-241.825022409711,-64.3108617472309,-268.938011147526,-433.05124001408,-4270.79865991208,765.104690650269,-1604.78347964626,-2265.16408437575,318.072468642636,0.171974048018456,0,826.182677308628,27.5394225769543,-1604.78347964626,7.66960007668768,"nonveg_721","absence"
-618.529283389515,181.371638601523,738.45753719737,116.222237423885,-1283.05404837675,299.333283412778,-2685.65885196173,-2486.71630689881,639.514908202282,-0.368843197822571,0,1356.98682058688,-10.7976722217843,-2320.39983280802,-1.28886053145801,"nonveg_623","absence"
2404.43406321321,3194.10970585654,3633.01418676577,1761.4315331887,379.561456105038,5853.47537551052,-5867.41523515688,-6223.44100437172,611.933339854973,0.00296236877329648,0,2799.41114523393,61.015811676783,-5875.65797924282,-1.99539880249354,"Russia.Kolyma.T2","presence"
1332.43742451242,955.869189365026,764.593150471161,1063.39105111813,-1747.16604939334,1092.66241962589,-2470.99167753762,-2491.97916120878,1588.26628733451,0.152310863137245,0,567.844274041262,-8.44687371891319,-1827.86638944383,-33.4138101060713,"nonveg_880","absence"
-522.959294711523,38.8059207624033,-125.193276724889,-426.310820325147,-2672.41312335901,89.4438015001244,-833.340128123513,-1386.80566157232,648.938163829013,-0.206217885017395,0,561.765215473926,7.65286027041655,-833.340128123513,3.66113579239024,"nonveg_921","absence"
2973.77996525233,4170.35674733363,4253.20224200376,1673.51101482128,1544.00164280308,6932.62255925811,-6761.82483856223,-7617.3626675342,310.458678585364,-0.138229546802384,1,2371.82214890111,45.8204597393587,-6761.6937394256,10.342617408105,"Finland.Kilpisjarvi.19","presence"
1216.61428669567,1366.16798651289,1611.16790785766,919.420058938131,-1448.53149464487,2019.66043841051,-3406.68258396273,-3256.01330201856,1050.09907194452,0.0347616607323289,0,1104.98949759699,-16.711265397598,-3331.58587445532,3.33283052643753,"Canada.PrincePatrickIsland.MouldBay-C03","absence"
831.991892507615,187.757845461204,106.734752761578,4.45110131155468,416.995647910169,374.935084590468,-359.244771432347,-615.536188129301,281.615307403931,-0.00815203972160816,0,861.706834973408,-1.3666417510939,131.007868362689,3.29929716167305,"nonveg_1547","absence"
393.447665045006,889.331704443676,551.514919308414,897.170854212095,-1620.29894352376,1270.98621860365,-1923.94002190102,-2400.72903529626,1818.5868779124,0.150892600417137,0,503.72318916709,-2.2491421511795,-2118.36445078858,3.44926779934873,"nonveg_915","absence"
-53.0001775901088,-10.5447229142753,482.483481274568,334.101277880196,-1039.75314678552,1010.12568073358,-1013.28751266505,-374.12790157441,650.300327687274,0.392096161842346,0,559.905241019778,5.95875122584394,-590.712713223454,-16.896151475997,"nonveg_870","absence"
1074.37248129752,1436.62167306795,1882.48785535004,1030.59998712113,-567.748206788057,3091.10873875236,-4176.86647313956,-3598.84128249501,967.657388584854,0.0214027389883995,0,1076.52522192782,19.2740836324513,-3539.66452827713,-40.1383664226467,"Canada.BanksIsland.GreenCabin-C00","absence"
2712.3249959092,3097.63943271304,3099.3127442534,1962.84735504114,668.341911946251,4850.00047642322,-5498.40577564504,-5659.84579826632,721.25739009249,0.0141181531394573,0,823.414867215571,12.6974275076524,-5753.51850339094,3.54162082031934,"Russia.Tiksi.ShrubTundra","presence"
2096.60154244795,2131.93317229465,2277.56240979615,1405.81146270765,-1147.91404738702,3730.36376543903,-4870.86630278882,-4895.97385776349,707.912155434286,-0.0137198194964892,0,1665.34321807599,3.51822784797609,-4792.43852421707,4.35469692709781,"USA.NorthSlope.Atqasuk","absence"
420.868322744465,405.687167364414,721.516990433842,503.361863591397,-3095.02105978956,814.626680261665,-2432.97059119095,-1660.08068317308,847.172667390301,0.00241452804766595,0,585.203236744518,-11.4702534344398,-2423.27649454278,-28.3509665422007,"nonveg_760","absence"
852.492959655433,962.512558012165,1350.58341981931,352.268407704765,-2481.43204223251,1503.39371874201,-2498.32885952833,-2021.65691231297,930.642683329126,0.0102703319862485,0,998.315012114544,3.23427114677413,-2322.79536207049,-13.5119460920989,"nonveg_957","absence"
1173.38540656413,1865.89232594831,2043.92556886911,1254.54854242234,-1061.88182327449,3576.39528997081,-3785.89636582464,-3564.08687074396,843.127934539936,0.00457496102899313,0,870.540162304977,12.8097919019798,-3564.08687074396,-3.26011103524981,"nonveg_529","absence"
-399.885684509588,389.353970897221,152.281267725525,241.822803422483,-3896.41200705345,1574.98153336259,-1331.81979764194,-1990.13470223445,675.787217063126,-0.26887845993042,0,1061.44892260114,12.719407111184,-1331.81979764194,4.75273071836086,"nonveg_794","absence"
757.212242403612,1156.56940270219,933.327723214774,689.302150775668,-2111.57385318235,1179.22922527653,-1900.11320268598,-2501.54185730435,1453.0493176457,-0.00659720040857792,0,467.267251926518,1.38029702183599,-1933.39178295148,5.81786175384284,"nonveg_998","absence"
-314.499377410251,-876.112998050433,289.314826371434,-894.107946258168,2671.53437702322,-2389.83554517252,3367.31550338352,4387.80687790197,383.810574266703,-0.000134873494971544,0,1183.4227726296,35.1016783611691,4847.00987154947,-23.8435549799753,"nonveg_1810","absence"
3139.04338853921,4001.52544851917,4339.13421218695,1796.80726868501,2294.405860994,5166.68999976873,-6677.49186317098,-7201.31941468405,528.250663119212,0.0151672665443686,0,2713.9396141586,25.8008858771562,-6735.19124617033,6.92913334399746,"Canada.DeceptionBay.BEGL3","presence"
3139.04338853921,4001.52544851917,4339.13421218695,1796.80726868501,2294.405860994,5166.68999976873,-6677.49186317098,-7201.31941468405,528.250663119212,0.0151672665443686,0,2713.9396141586,25.8008858771562,-6735.19124617033,6.92913334399746,"Canada.DeceptionBay.BEGL3","presence"
3024.30567472193,3986.04598258187,4087.11411218762,2563.19038862366,1448.12025590297,5273.38754395048,-6461.48851558287,-6867.93682817255,636.717689349319,-0.0142689347267151,0,1134.84120756478,9.08808726654659,-6123.09704985201,-4.1648201733341,"USA.YukonKuskokwimDelta.72B2","presence"
1085.36960364792,351.127619302865,345.97674506392,25.0797119061766,-1024.81531672521,1723.22931283062,-2724.87891413617,-2577.76026045122,1211.77492975785,-0.0076152621768415,0,1060.28989174174,52.6578020287255,-2227.09657508696,-7.47023580023273,"nonveg_663","absence"
2969.4407750143,4207.51001133088,4488.96629366182,2242.54001364529,1795.59597062302,4648.60519459692,-5965.90867067799,-6373.23136088044,769.630003255005,-0.00111302671333154,0,1540.03974903913,11.3361303578036,-5478.19505200642,1.14345691326852,"USA.YukonKuskokwimDelta.B","presence"
1127.16595724938,-81.0650875603951,876.915759315453,1262.95974999639,-582.346695751569,1462.39856344046,-1486.54949553642,-1293.10742417012,958.750689668582,-0.109156809747219,0,1344.02483755679,-26.94397727554,-1293.10742417012,-20.6110249997182,"nonveg_919","absence"
3333.49473505361,3922.7470216653,4330.33776877405,1774.78775583902,1821.24852579591,6235.0758952965,-6560.04954778559,-6576.71989703308,588.359917289043,0.0196524858474732,0,2762.22263324246,70.8535320356881,-5638.24656915759,-8.37121224031035,"Sweden.Abisko.KJ-SalixShrub","presence"
2658.15652946551,3292.35746957108,3376.66041266333,1484.41657643041,395.712107668046,4962.46102121415,-6206.71610150936,-6482.97862440797,514.149169876578,0.0561092437969314,0,2967.85371829361,35.210174485639,-4660.44072059559,-2.47181338115699,"Canada.CoutureLake.TDA7","presence"
951.15997536117,2000.73225057665,1919.86650885261,1671.09197123727,-2027.35375578899,2119.4238529126,-2409.11522435737,-2555.20553003283,661.877795193071,-0.0399312153458595,0,1098.36127646237,15.137171223451,-2409.11522435737,5.57165713055284,"nonveg_706","absence"
3182.60220670461,4148.06218908452,4656.46413853125,2419.84098657411,2174.85901019983,5785.47340037978,-6584.25360959487,-6730.24665033907,662.815056313987,0.000412008580234315,0,2030.12617807466,34.8896271544171,-6456.55955283844,11.4708272736498,"USA.InteriorAlaska.DEW","presence"
2294.91804760399,2770.68017849521,3256.35760005562,1333.6023428322,1211.88622223596,4315.01090025261,-6058.65392350977,-6168.88656009541,589.795149312013,-0.0460645792384942,1,1650.47614810628,30.4759552545508,-5650.40263217697,-0.282591572219452,"Canada.DaringLake.Tower1-SedgeHollow","presence"
1191.12236421287,-270.670762664955,1268.4165252447,-63.1688513941938,-2015.65761760539,-599.120266535165,-2086.81532711083,-986.041025010504,853.387399872245,0.182610839605331,0,2391.65770207737,-26.5018081359618,-986.041025010504,-15.4782199418768,"nonveg_608","absence"
2787.45389370816,3450.2406714871,3769.24169719078,2194.92748145949,1312.91513359883,4838.28162278518,-6081.71673008286,-6248.05745578071,707.323457378197,0.00184265665787582,0,1203.52914571475,14.1288875781504,-5307.63527291495,2.74947630993868,"USA.YukonKuskokwimDelta.15B4","presence"
2217.53181045713,2276.02833401688,3211.06509519082,1949.45081987357,-282.271415268406,4795.5082084112,-5739.04381205348,-6006.74527951476,737.233952222205,0.0497347488999367,0,2081.32217689228,30.2684388718913,-5535.35712029336,-11.1262870703637,"Canada.ChukotkaRiver.TH4","presence"
2621.56278459975,2596.67850775337,2776.78307646915,1562.46555188652,-817.899938640377,4989.31774735683,-5616.15257503122,-5615.8757123381,627.575918259628,0.0964803934097289,0,1123.12876755886,13.2369740891036,-5072.88649241411,-14.9634801731266,"Finland.Kilpisjarvi.18","presence"
-491.242886555343,-557.867273147703,-350.037549239013,404.369694549403,-2597.41567107721,-486.318412617719,-614.395933054292,-704.226424425191,1223.89716084833,-0.266936182975769,0,962.236967697106,-24.4274839469758,-389.635761580476,75.3411737543479,"nonveg_1161","absence"
1330.91881107753,1790.89518222945,1467.24661999824,762.435757793532,-953.265796377809,2720.38445358067,-3292.82867671092,-3908.87306462298,955.118239821966,-0.0162668656557798,0,1028.45942443592,31.7333128819799,-3292.82867671092,8.21206737321428,"nonveg_898","absence"
-314.499377410251,-876.112998050433,289.314826371434,-894.107946258168,2671.53437702322,-2389.83554517252,3367.31550338352,4387.80687790197,383.810574266703,-0.000134873494971544,0,1183.4227726296,35.1016783611691,4847.00987154947,-23.8435549799753,"nonveg_1810","absence"
74.4482401435989,324.852399028855,599.1717935827,305.64083610913,-2458.12155266358,862.508340027336,-739.409845349674,-822.760607303633,826.606765210147,-0.259179145097733,0,524.723553439101,4.58301804817071,-822.760607303633,-3.2665263222087,"nonveg_931","absence"
69.1390795173706,625.673507999006,1324.55145963222,119.936507523752,-1906.37889658628,539.078797416126,-1907.39542063026,-1306.31612595275,1081.11470952167,0.0116372127085924,0,1255.41238011485,0.670189829391299,-1907.39542063026,-10.699779678821,"nonveg_869","absence"
2011.57429242822,2292.67386183333,2663.68959149208,942.272989249588,-23.7684211040868,3677.50804449547,-5184.61022062644,-4992.84732477494,766.246667745032,0.00255622658167138,0,1314.17548212139,9.62866812309807,-4645.31257820459,1.71762331223598,"USA.NorthSlope.Deadhorse-C15","presence"
1325.20942794473,1428.1391362739,1268.52512926747,1391.81193458315,-1996.54083354313,1931.57392507692,-2582.31655031649,-2723.79494799324,695.586130200451,-0.127293646335602,0,234.667758102531,-9.91702782058888,-2582.31655031649,5.67087952785046,"nonveg_701","absence"
3009.98417561059,2660.81808029243,3721.08343788042,2584.18870755579,976.851537330748,4292.45403816353,-5966.50016939708,-5386.19596884284,920.89360547863,0.00105847294131913,0,1886.46724159877,3.75711345195537,-5212.78658762347,-13.6347829643625,"USA.YukonKuskokwimDelta.6","presence"
1325.20942794473,1428.1391362739,1268.52512926747,1391.81193458315,-1996.54083354313,1931.57392507692,-2582.31655031649,-2723.79494799324,695.586130200451,-0.127293646335602,0,234.667758102531,-9.91702782058888,-2582.31655031649,5.67087952785046,"nonveg_701","absence"
3235.36968067093,4525.01816412205,4822.42257897243,2679.10083886093,2567.43110283821,5506.3192310012,-5869.17398843821,-6335.48160174588,806.638547788034,-0.00621568411588669,1,1783.03727431523,17.1936657379777,-6020.6289711529,5.4595278584103,"USA.YukonKuskokwimDelta.2","presence"
758.355238419463,628.986230608206,1195.28545895203,-576.961288428924,4126.45307321955,329.847640842357,-2650.59735926467,-2287.86645493263,513.230115263434,-0.00312332226894796,0,1772.24674738096,25.3156562828007,-1732.02535851963,-25.2394797694006,"nonveg_1626","absence"
431.397450914239,1033.57940495779,1320.43616263562,1095.49717452786,-1591.31532293603,1528.44564686759,-2026.11455657163,-1615.06468753468,1675.41087681895,0.00663080858066678,0,889.038711721379,-5.62805208191489,-2026.11455657163,-16.0407956303301,"nonveg_863","absence"
-863.231925895438,1217.73085865416,872.756084819413,894.633316671539,-3075.93920641999,2158.7380538278,-2327.6605410242,-2780.50841793197,644.704746588957,0.0451525077223778,0,2080.9627845496,-11.4262503798532,-2710.14635392971,3.50692621797901,"nonveg_648","absence"
2239.39552113899,3064.64165187911,3235.18491206398,2205.56980805112,707.628060451678,5359.80329431092,-5877.34356771007,-6137.21701841288,632.387696845558,0.0408234566450119,0,1377.88496893394,4.29622604125359,-5703.2395849832,8.5323331108935,"USA.NorthSlope.Sagwon-C18","presence"
-491.242886555343,-557.867273147703,-350.037549239013,404.369694549403,-2597.41567107721,-486.318412617719,-614.395933054292,-704.226424425191,1223.89716084833,-0.266936182975769,0,962.236967697106,-24.4274839469758,-389.635761580476,75.3411737543479,"nonveg_1161","absence"
2551.24419973535,3355.64209726662,3893.01365658568,2424.73135078885,954.042087141092,5670.5645768713,-6414.24215038724,-6451.13523393256,623.331551978832,0.0459540635347366,0,1642.34373875548,22.294230600832,-6174.26000491679,1.9638168085679,"USA.NorthSlope.HappyValley-C19","presence"
-65.8215546747199,-402.624662966557,8.87292691340632,-717.968366912591,3367.04705474681,-909.972195330392,8016.94230424268,7578.18025300412,447.840126823867,0.000400612480007112,0,1037.55196393785,74.1108545669892,7744.86495445202,-9.35637778860524,"nonveg_1695","absence"
3305.42546139446,3418.49815338282,3626.30755142357,2327.34367677405,358.464565391439,5256.52338634288,-6341.70521432674,-6143.72703601643,720.159471864957,0.0487867750227452,0,1363.21039459938,18.701238153769,-5760.94180969881,-1.10829978218418,"Finland.Kevo.1","presence"
1602.22708379913,2316.92356533049,2572.79056443316,1240.07462923382,-75.4524105501878,3768.76761890538,-4474.26724175367,-4530.21404066305,854.93323984058,0.0253350573281447,0,1511.0754308992,30.400868239349,-4229.49296133683,-13.6017019532579,"Canada.BanksIsland.GreenCabin-C11","absence"
863.302650774393,1064.46940217389,1174.27250170416,313.817794740136,-3123.02370641862,2287.16070258487,-2252.86732343004,-2323.71316803994,850.961539813148,-0.0511166006326675,0,860.454706964025,13.314636975575,-2252.86732343004,-0.777468153234798,"nonveg_619","absence"
2829.37123593969,3624.8447377903,3040.41370938655,1951.29700247888,326.765928293346,4335.00465048273,-5567.27708478576,-6506.80197718485,678.532643154454,-0.0024474838670964,0,1530.30055694425,4.34258903750626,-5771.91209055958,7.88490677398469,"USA.YukonKuskokwimDelta.U","presence"
-915.413328834877,-357.663557055843,-492.953664564826,-65.8295456163551,586.100534144155,63.1999222857104,7473.42787663175,6226.53215623193,703.778673007221,0.134602278470993,0,948.747116233591,2.06590277114728,5464.22815284896,-11.733878608912,"nonveg_1290","absence"
2385.19452306411,3162.6793732313,3365.32640631211,2288.990452562,424.372906300477,5027.35486751214,-5856.2307563887,-6306.42678913036,603.922033209737,-0.00198125033138139,0,1670.50148917923,22.5835990520211,-5876.01062904488,-15.0160187228468,"Canada.DaringLake.Tower1-Shrub","presence"
469.307359307022,-416.699255231446,696.983965499852,961.306403372102,-2118.45791601185,573.898495092777,-2575.138411797,-1260.74219910622,1992.52850227394,-0.0360301733016968,0,1378.00565860355,-26.3010177176081,-1513.81476644416,-44.287041840858,"nonveg_876","absence"
-330.626983764446,-215.803590654872,432.857956297922,393.729614627116,-1709.05544671114,255.878950356111,-1180.04842491759,-359.343056852501,1947.44788476424,0.0667417794466019,0,763.484940062367,-4.6732614325883,-575.856158879263,-60.9528045144497,"nonveg_995","absence"
2947.16142378584,4280.37135075772,4841.79310907587,2363.44641895035,2462.56556127423,5603.88724287702,-6728.75040475915,-6905.71109992785,679.556112529662,0.0140063566466173,0,2541.31487815422,52.0877138587895,-6101.24663719525,27.6444100085247,"USA.InteriorAlaska.BLOWRIVER","presence"
2497.90835810212,2851.45761489903,3238.86672302339,2385.1036076219,539.263807581002,4620.80913122237,-5725.99546550121,-5725.67739115901,789.875775386652,-0.0136157386004925,0,1150.33723761536,15.4639337349934,-5785.87324924223,2.06182718893641,"USA.YukonKuskokwimDelta.UB5","presence"
-333.818535975559,192.793135973286,120.615364215778,10000,1035.49629330062,144.849580910942,-748.588490039184,-989.478359428119,1718.63122542386,0.331250786781311,0,10333.8185359756,-398.943682357189,-748.588490039184,-18.4283789158111,"nonveg_1241","absence"
2560.07857579893,3241.5098827841,3394.9728099683,2035.39545244924,1026.90311430459,5578.69513528632,-5843.6227899363,-6005.4246460251,641.090312879462,0.0032921937139084,0,2119.21101846549,38.6851779396323,-5160.93639110278,-3.74450060524662,"Russia.Kytalyk.T1","presence"
1223.50333259809,290.002663973579,766.046784131532,1078.43057609565,-1129.95865381551,1696.08713016584,-3804.91164942645,-2960.8972345539,801.787386338984,0.113934069871902,0,933.500668624511,-18.9812192311335,-2750.11745142817,-22.8775822357753,"nonveg_832","absence"
2750.18710589246,3309.78488410146,3597.42340565056,1791.26811520523,553.3217861573,4965.33445423462,-6053.87345422688,-6373.07265750877,625.271868193182,-0.0486644109090169,0,2310.97016064947,19.5470151792177,-5512.88941744666,-2.92359085644227,"Canada.DeceptionBay.BEGL2","presence"
2478.99567435902,3436.4275233806,4083.87344644766,2291.89550225537,1481.19219660876,5640.71979553707,-6064.57755468577,-6476.90731851907,685.016731320866,0.0607615948551231,0,2500.59832908485,37.5783636973384,-6208.0818725671,-5.00362003583405,"USA.InteriorAlaska.FRYINGPAN","absence"
2440.36721558358,2511.10671254195,2481.99762711212,1719.00057911013,-598.069229041492,4396.22656003286,-5122.36411763,-5544.67114473852,658.251972600509,0.0105423220019374,0,958.504924101916,11.5424048156852,-4747.18730885731,1.32105934531881,"Canada.PayneLake.TD2","presence"
277.550231500194,1171.27772459675,543.625432949408,-601.130820366584,-376.691293105701,888.72443480193,-1912.59168804977,-3264.87391099705,629.917441663741,-0.0190614815801382,0,1772.40854496333,23.5800907796432,-1878.48531183438,15.7102444745779,"nonveg_532","absence"
3397.02314871983,3876.00622783835,4070.76457267207,2067.67172831778,544.277044365332,6023.27291384125,-5941.36443786,-6298.91896213742,709.464194536477,-0.000835127488244325,0,2786.83887754333,59.5158475283526,-5690.79134730487,-15.1399710250759,"Russia.Yamal.VaskinyDachi-1","presence"
2551.49362846443,2727.58667295164,2986.15103279685,1931.83363699496,-201.042526713035,4879.11730118183,-4962.8597315945,-4835.61381588754,860.513924203455,-0.0424109767191112,0,1538.69116278123,20.2902363621577,-4135.45614507152,-21.7485090750866,"Finland.Kevo.12","presence"
2658.15652946551,3292.35746957108,3376.66041266333,1484.41657643041,395.712107668046,4962.46102121415,-6206.71610150936,-6482.97862440797,514.149169876578,0.0561092437969314,0,2967.85371829361,35.210174485639,-4660.44072059559,-2.47181338115699,"Canada.CoutureLake.TDA7","presence"
753.33390961857,62.4514133287772,677.846351277766,77.4029853512222,-2707.76657390747,-1112.89330430223,-2321.33897737582,-1561.30667128728,1498.63541729804,0.143409952521324,0,1614.22928401408,-28.4332836286888,-1561.30667128728,-251.016426161115,"nonveg_645","absence"
4620.40402821708,4654.17785120339,5107.54323064929,3172.6954501756,4085.28169571428,7320.04807037683,-7542.43843562299,-7192.67993363987,802.476815860136,-0.060278956592083,1,1770.78036346872,33.3973682216066,-6182.77459218498,-11.951432757109,"Finland.Kevo.9","presence"
548.738047478913,1318.28583184177,1234.89233555301,899.103936085511,-2168.18417617114,1741.08611815088,-1247.44734185776,-1370.46480937167,1790.2357022072,0.00231041084043682,0,769.547784362854,7.76067682301159,-1417.52576205553,5.90487876390182,"nonveg_543","absence"
74.4482401435989,324.852399028855,599.1717935827,305.64083610913,-2458.12155266358,862.508340027336,-739.409845349674,-822.760607303633,826.606765210147,-0.259179145097733,0,524.723553439101,4.58301804817071,-822.760607303633,-3.2665263222087,"nonveg_931","absence"
2217.53181045713,2276.02833401688,3211.06509519082,1949.45081987357,-282.271415268406,4795.5082084112,-5739.04381205348,-6006.74527951476,737.233952222205,0.0497347488999367,0,2081.32217689228,30.2684388718913,-5535.35712029336,-11.1262870703637,"Canada.ChukotkaRiver.TH4","presence"
1948.41023456978,2055.55183628993,2675.57497092391,1108.8766310004,2272.53686253854,5181.54824907943,-5281.52885421005,-5092.3426677337,551.171395300482,-0.0225641021194557,1,1087.1404502253,31.2930117726148,-3933.64405863348,13.4642236903603,"Sweden.Abisko.NF-Wetland","presence"
2384.09839770515,3301.95014280413,4341.40299382141,1578.68566662272,2313.55324338267,4864.9163587673,-6517.38751933967,-5869.07304038238,790.463046521113,-0.0229689665138721,0,2272.64031362013,49.6158719492463,-5107.23821502278,10.9868067942017,"Russia.Kolyma.OW1","presence"
2258.53386035261,3684.26210965708,4239.49296344361,2012.20448742886,1742.2583875371,5266.26281944161,-6089.08832711511,-6481.76004623134,696.067280267039,-0.0356962229642603,0,2705.5948617995,46.1770903045509,-5922.30739752,-1.1758083072959,"USA.InteriorAlaska.LOWERQUARRY","presence"
3305.42546139446,3418.49815338282,3626.30755142357,2327.34367677405,358.464565391439,5256.52338634288,-6341.70521432674,-6143.72703601643,720.159471864957,0.0487867750227452,0,1363.21039459938,18.701238153769,-5760.94180969881,-1.10829978218418,"Finland.Kevo.1","presence"
2294.91804760399,2770.68017849521,3256.35760005562,1333.6023428322,1211.88622223596,4315.01090025261,-6058.65392350977,-6168.88656009541,589.795149312013,-0.0460645792384942,1,1650.47614810628,30.4759552545508,-5650.40263217697,-0.282591572219452,"Canada.DaringLake.Tower1-SedgeHollow","presence"
381.100276793423,191.643353589166,-175.974488233692,62.1357702381854,-3596.04411449377,88.8761749288961,-960.717964681283,-1870.39430116899,644.839227496564,-0.0874345228075981,0,557.074765027115,-1.85193469505674,-672.330571725474,15.8205610244517,"nonveg_842","absence"
1109.87816441344,137.976899793323,697.280838095734,176.605180362004,-3841.18480069662,1786.6211657672,-2935.07503850271,-1871.0454108657,757.510028958672,0.031349066644907,0,971.901264620116,20.2219726289114,-1722.18765877265,-21.799380228187,"nonveg_769","absence"
2484.43443646912,3189.03516506953,4204.76850757528,2118.97993222785,1344.56297484442,5168.89784121374,-6466.41162290472,-6871.61558703052,735.12660158614,-0.131599526438448,0,2384.21172961299,52.1464594612467,-5219.39997109817,-6.01880516050838,"USA.InteriorAlaska.AMSUMMIT","presence"
