"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NDMI_changeESPS","site_code","presence_absence"
476.585081233053,394.181899019604,1022.15717191187,-3822.74832362451,-1916.36253271473,-2373.68744764981,-1891.31047108788,-1567.39010613556,25.7740936279297,0,476.585081233053,418.112742136998,2012.32983260082,-120.593894309503,147.04100379335,"nonveg_606","absence"
40.2012971128626,695.353958215319,372.108917611496,-841.328566502924,-1340.73596976808,-990.031646049806,-1760.40541307151,1522.87182134865,0.0403236523270607,0,341.054620004585,331.067181253993,655.152661102456,-1.72523875593952,-91.5825032197081,"nonveg_1834","absence"
3029.07664995131,3237.46441958573,2142.86323986552,-5593.12738402464,-5693.44893803835,-6783.30387048272,-5976.26637864929,-4502.12993953142,0.948649031775339,0,3111.28496549291,3083.12363892898,2237.88332090414,33.1606780349781,78.0876440835397,"Russia.Kytalyk.T2","presence"
317.346626616738,344.706377790056,307.526457044113,-2047.42018325321,-2688.01005952495,-2633.31888443891,-2033.50629152351,-2647.74618785289,1.43398082256317,0,344.706377790056,442.584687654106,316.197922004251,13.0038808636312,6.88397291900814,"nonveg_801","absence"
754.372481943953,638.761477425749,449.453167102657,-1517.25321239637,-1176.37837996423,-1601.90758664907,-1584.61495925771,-1415.15553563862,14.6236114501953,0,641.729660166059,652.923577928919,330.847935903517,5.49361408752577,2.09134840886897,"nonveg_700","absence"
404.285332955599,300.475825769716,530.607206864821,-371.692465537454,23.5465957328558,-536.71934529117,-1387.29231967718,769.575643339406,19.1562118530273,0,311.972414589288,284.343637671563,656.22979868643,-4.96897255171667,-27.3612510052465,"nonveg_921","absence"
43.4195716696852,606.724974417641,-318.518484769135,-1014.54527600328,-827.409903715488,-168.104536735469,-1209.07655827501,299.962050207968,13.9842510223389,0,43.4195716696852,62.5344225884077,925.243459186776,3.31321262486815,-7.00087924704803,"nonveg_842","absence"
1516.4589960897,3375.03815500568,1931.4535997793,-6098.06287447502,-6887.25377065696,-5577.68237131253,-7113.98062757478,-5864.40457770851,2.70577359199524,1,3086.63402489788,2703.44692583768,2283.31963363748,43.6126830299125,-1.66123032512942,"USA.InteriorAlaska.17","presence"
2092.95578192732,2340.45831463576,1619.37139641277,-3713.94010202079,-4327.71438992373,-4220.92156410593,-4766.44429635289,-3484.39088136598,1.24524252414703,0,2131.20294662565,2097.58516181,485.537742196432,10.7759222487541,-7.49656491814168,"Russia.Tiksi.LichenTundra","absence"
-407.078090682699,569.620916418353,10000,18.5306251054839,-800.890057206954,195.531672059626,-650.324751356694,142.092623105237,9.70232677459717,0,111.106694635801,2015.30689545944,10407.0780906827,-412.037221056842,-34.9160855228864,"nonveg_1477","absence"
2723.57406491234,3709.95275095137,2209.0473603808,-6323.57613648922,-5556.19656290743,-5884.62381244299,-6352.14464046102,-5094.54866596381,4.06684494018555,0,2849.29819575415,3258.94481057516,1411.5882565444,3.77536131516281,39.3319437536652,"USA.NorthSlope.HappyValley-C19","presence"
381.967353421002,376.968477276588,37.4575494560616,-877.404221015581,-444.523575992265,-495.296107937958,-1097.79917388267,-987.238306452836,23.4449310302734,0,131.299084402543,173.758423158378,440.867702185306,3.23591499815455,-8.64675812356079,"nonveg_870","absence"
2477.3282674907,3555.35643267866,1808.51341964329,-5390.64619710037,-5562.7472567202,-6547.08570358928,-6524.48142466648,-3374.7126729091,5.42808151245117,0,2742.38265824582,2686.98834370687,1815.3947381051,32.8360715541612,25.2471553073755,"Canada.DeceptionBay.BEGL1","presence"
3039.58631672367,2876.80912249966,2166.60516595892,-4949.57483163523,-4553.88774232256,-6065.17475636517,-5877.05724436085,-3974.30532171497,0.0894577900568644,0,2925.01074127493,2786.57953129237,1693.71625464831,31.4531001593555,12.8385586708998,"Russia.Yamal.Nadym-2-IH","presence"
3217.33793502398,4321.13138410579,2539.02599455338,-6144.71493264226,-6486.90870783305,-6642.16418126814,-6698.38673625649,-5027.00608319725,0.792932162019942,0,3790.4237612139,4062.61527111737,2561.52849018486,32.3628048235552,50.3879462635768,"USA.InteriorAlaska.DEW","presence"
1016.36027786232,697.475729399069,526.554113216615,-1187.2297248293,-680.242041922122,-1482.34870208018,-1578.70847772158,-1547.43649470315,20.7469654083252,0,736.607980820415,770.496606605129,489.806164645701,11.6310272836873,-9.26404739597066,"nonveg_814","absence"
3431.47621751408,4064.20314008696,2035.64822870738,-6112.18297116558,-6427.35336627162,-6844.01508138748,-7086.03355028188,-5340.34038347788,0.45088859796524,0,3145.42302563529,3163.93155754049,1928.52508009402,29.9402747190904,33.621681093185,"Finland.Kilpisjarvi.16","presence"
2385.06084960866,3242.52629236269,2372.38630774338,-5595.27296044145,-5503.67732133263,-5799.04339958135,-6410.05907044647,-4343.60512452917,0.652561724185944,0,2804.0547714658,2787.39905081248,512.316368015892,0.529565165679221,11.306522398645,"USA.SewardPeninsula.18","presence"
177.8157504327,658.899168453654,747.538252607619,-1666.17512315223,-2792.30662859608,-2237.11006066304,-1930.95847405013,-1562.10637577238,1.37796580791473,0,747.538252607619,709.235154282975,860.320885442712,11.1768608949151,-0.242340247998116,"nonveg_899","absence"
2539.81895723055,2979.38902918545,1478.62390640589,-5424.16293976937,-5475.93475254387,-5880.28409784472,-6401.88269835148,-4547.04556227251,3.17632502317429,0,2120.08145853292,2172.55363289424,1078.15923822237,8.72832168059158,48.879036136766,"Finland.Javrresduottar.EC-Betula","presence"
926.024117361683,-87.7779735478163,796.843836438348,-539.876602310492,-816.477964791932,-1890.0596502167,-1291.12929665381,1137.48770807194,25.8555126190186,0,425.179303273066,436.347343375709,1013.8020909095,-15.7064279787229,-31.8358181324894,"nonveg_1473","absence"
1388.06897790194,1445.99893975152,609.592904305313,-3309.01962937859,-3228.23638152998,-3753.85371802111,-3594.42981132138,-3456.65397572597,1.70845949649811,0,1424.93774915451,1314.21650281471,1092.89103865494,35.4497758630084,13.7952168409704,"nonveg_898","absence"
3431.47621751408,4064.20314008696,2035.64822870738,-6112.18297116558,-6427.35336627162,-6844.01508138748,-7086.03355028188,-5340.34038347788,0.45088859796524,0,3145.42302563529,3163.93155754049,1928.52508009402,29.9402747190904,33.621681093185,"Finland.Kilpisjarvi.16","presence"
829.320954504683,1230.56363697223,828.485949740495,-1624.02956838916,-1352.56627169531,-856.25702722601,-1250.39693665243,-861.279480491469,7.41896295547485,0,828.485949740495,761.402378044619,863.338324858185,-7.29131349602216,10.9088629832374,"nonveg_1037","absence"
325.103737283937,381.933244474027,-697.380501224722,156.636226814016,648.650124488115,611.696068533433,387.983674149792,53.9406719967994,31.0020389556885,0,193.281386889302,21.0785175565613,1079.31374569875,10.5234249400875,7.61874923312975,"nonveg_592","absence"
3386.64090452125,3444.1895743151,2391.99675021282,-5617.72937689107,-6364.47809524774,-6770.16047403959,-6083.45757788795,-5114.4658312196,1.41812003742565,0,3073.14832538612,3046.63729012725,1554.94172562365,43.202238352618,-17.3949854175867,"Russia.Tiksi.Bog","presence"
366.31749992346,-34.7270571929768,468.797146936972,-1204.03026803374,-1784.27791062328,-2261.24479787227,-1863.08888763027,-1268.31041258216,28.9224586486816,0,468.797146936972,398.574559685032,708.735285822027,7.07624419627856,-27.8465381836983,"nonveg_714","absence"
3479.52229704229,3951.49942528792,2249.51159782465,-5736.09054768349,-5888.37014532477,-6505.12631666113,-7043.88217106871,-5480.81411630975,1.2037832736969,0,3058.99115309253,2843.21445438105,1483.76135358795,28.0701414935249,32.4885591090744,"Norway.Javrresduottar.A-Betula","presence"
2830.18207847892,3598.3618001546,2213.89998180291,-5680.74566939514,-6094.25511341213,-6371.61738425906,-6476.01906343587,-4632.889886388,4.62683011867382,0,3326.78718973893,3230.13040065704,1754.7713152533,41.9449093778788,10.7951383331306,"USA.SewardPeninsula.QuartzCreek3","presence"
2533.29239312832,3160.25725362127,1709.10556611308,-5456.9067706502,-5591.78069666746,-5740.40977110634,-5852.64080268728,-4568.09895583955,0.940337467193606,0,2767.2020382138,2634.9820108675,905.025362150136,25.442505350203,-3.00732731064113,"Russia.Yamal.Laborovaya-2","presence"
3739.2765307332,5180.05608150883,2318.77399760231,-6706.81666634137,-6704.73163356804,-6902.06222063392,-7362.87056302172,-4826.47791581989,9.67088222503662,1,3654.09937898745,3978.06570874939,2551.28594767253,17.9924943395315,64.8720042354331,"Canada.ClearwaterLake.AB1","presence"
4603.76949373191,4543.36308757091,2407.36401372992,-6751.48543593642,-5901.27217762895,-7280.63109908337,-7540.55883117207,-6084.93515450428,2.06159687042236,1,4079.59230451704,3725.53148823314,2670.91236606728,68.5616975885135,-6.49671902633311,"Finland.Kevo.14","presence"
794.868501571289,736.969446384687,-22.3380389525826,-1791.14033456205,-1435.45678222111,-1498.32390217035,-1620.28500576081,-1207.99928625129,8.26713180541992,0,629.509508660305,430.15199562388,817.206540523871,1.03298786085708,21.9156005210364,"nonveg_645","absence"
2492.27753957831,2710.7704532982,1602.85730630626,-4736.16756257078,-5741.46925700786,-5849.21391776397,-5859.71769927485,-4102.44008426649,0.98247367143631,0,2542.31195572122,2610.47679900357,1635.69328727309,18.8345310262955,21.3585703683193,"Finland.Javrresduottar.A-Sphagnum","absence"
878.28274560427,1258.13581278975,1521.24608690036,-1744.39294062112,-1953.62711559207,-1708.99650221455,-1931.36673806717,-657.397387076918,2.92023682594299,0,1130.28255269482,1166.72575723086,642.96334129609,-19.0225799494104,0.604979623433255,"nonveg_628","absence"
366.31749992346,-34.7270571929768,468.797146936972,-1204.03026803374,-1784.27791062328,-2261.24479787227,-1863.08888763027,-1268.31041258216,28.9224586486816,0,468.797146936972,398.574559685032,708.735285822027,7.07624419627856,-27.8465381836983,"nonveg_714","absence"
3739.2765307332,5180.05608150883,2318.77399760231,-6706.81666634137,-6704.73163356804,-6902.06222063392,-7362.87056302172,-4826.47791581989,9.67088222503662,1,3654.09937898745,3978.06570874939,2551.28594767253,17.9924943395315,64.8720042354331,"Canada.ClearwaterLake.AB1","presence"
1454.49421058403,2049.28180540036,1585.54317014117,-4331.71004214816,-3640.18452153829,-4218.19624476137,-4692.61204345464,-3513.22199227818,10.9492416381836,0,1832.97407105373,1836.2983211623,628.475029584665,14.3113528549613,-13.1519271745088,"Canada.Yukon.WHEATEAR","presence"
1741.45222704771,2137.20458985436,1057.00173383572,-4752.75397791759,-4189.68382609494,-4552.17866267099,-4584.88906488276,-3493.52768718785,2.11928020204817,0,1351.8882398787,1453.67687606373,1195.60478774728,22.7941275109117,5.00350501874731,"Canada.BanksIsland.GreenCabin-C09","absence"
2706.14258746751,3408.73899756039,1695.34546549056,-4845.82942501049,-5670.8473930566,-5926.8808722499,-6493.71776701586,-2889.10290857188,5.17823092142741,0,3262.96023080973,2660.65984751987,2953.53065720083,71.0671748324501,-47.6744723838096,"Canada.CoutureLake.TDA7","presence"
43.4195716696852,606.724974417641,-318.518484769135,-1014.54527600328,-827.409903715488,-168.104536735469,-1209.07655827501,299.962050207968,13.9842510223389,0,43.4195716696852,62.5344225884077,925.243459186776,3.31321262486815,-7.00087924704803,"nonveg_842","absence"
2479.18229387775,2526.99734249262,1626.84811550117,-5126.32445483029,-5206.92730134957,-5522.48782905654,-5150.16060579548,-3546.71342864065,7.31899738311768,0,2439.00178155711,2426.50781295474,1136.68415068927,10.125143827136,35.3816810760198,"Finland.Kilpisjarvi.18","presence"
259.788642241614,132.434607537568,-309.394470919442,-1861.68027691809,-1727.25982991146,-1843.75710900331,-1089.42089986644,-1633.68616121484,0.450459480285645,0,132.434607537568,179.714081143214,1067.35094971742,14.6871847591117,45.0992704346053,"nonveg_733","absence"
2428.10601965438,2828.84001997575,1839.17989637601,-5005.90211317908,-5541.4297210451,-5623.58887812982,-5748.50283385695,-4232.03782699404,2.17906639311049,0,2512.86756075356,2537.33581786297,1498.20426141082,23.2814878887696,27.6504727816006,"Canada.ChukotkaRiver.TPO2","presence"
2591.761545392,3353.6857050972,2021.22436756102,-5649.11439034776,-5698.87532738575,-6271.71225198189,-6355.77289509565,-3933.68018603464,6.93178833855523,0,2841.41738799575,2813.81356075873,1607.3565826335,19.5030846923967,24.2345461573842,"Canada.ClearwaterLake.AB3","presence"
317.346626616738,344.706377790056,307.526457044113,-2047.42018325321,-2688.01005952495,-2633.31888443891,-2033.50629152351,-2647.74618785289,1.43398082256317,0,344.706377790056,442.584687654106,316.197922004251,13.0038808636312,6.88397291900814,"nonveg_801","absence"
2064.78320083618,2146.04316320387,1321.90279295976,-4315.24302206476,-4850.43488087913,-4850.80192775584,-4807.24021642228,-3598.26362083627,0.904268236955007,0,1509.08460033245,1598.28388012639,1087.56230795938,6.96945259016591,34.6615980065706,"USA.NorthSlope.Atqasuk","absence"
2670.84344740822,3182.53463017836,1838.68964315086,-5072.83384157098,-5445.86756373913,-5450.88228331315,-6010.74507288217,-3241.8229117059,3.06449762980143,0,2907.54264801938,3046.70181116004,2050.40796960349,23.6407997778693,4.36212188656955,"Canada.BonifaceRiver.LSA6","presence"
1331.68428895155,1642.86717666769,622.014099047554,-2725.29081582493,-3062.68831950628,-3153.66962151469,-3594.36416122078,-2061.20204847494,4.53889513015747,0,1505.98677349526,1476.20307706376,1067.13092523846,23.5058951234649,-19.3424882412873,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
3124.01569289046,3992.1564549317,1748.96117155382,-5643.08084682769,-5792.39364770239,-6291.45068671822,-6910.90961535866,-3812.78130385638,13.5816635555691,0,2955.22539008476,3056.9570854022,2388.62180150442,36.7667745699759,-20.259108900721,"Canada.DeceptionBay.BEGL3","presence"
660.019452557205,-421.136336126092,155.180351151643,-1118.5369281282,-337.420964988849,-1505.03627694602,-1416.85261330578,-778.828189196938,18.9579315185547,0,-109.949507448115,-8.69252801709296,1081.1557886833,-7.79793701763994,-10.6710898999025,"nonveg_1316","absence"
-303.082481721627,641.576281446599,-1104.49218759317,-2201.74687648413,-1889.37506956667,-568.886401555071,-489.126699978721,3162.2264941662,0.923214018344879,0,409.110954688263,19.5039971517998,1746.06846903977,36.0381700543198,47.2594351190913,"nonveg_1888","absence"
3029.07664995131,3237.46441958573,2142.86323986552,-5593.12738402464,-5693.44893803835,-6783.30387048272,-5976.26637864929,-4502.12993953142,0.948649031775339,0,3111.28496549291,3083.12363892898,2237.88332090414,33.1606780349781,78.0876440835397,"Russia.Kytalyk.T2","presence"
3186.36660937361,3786.53648434829,1725.20593099547,-5538.21012177419,-5987.63013745414,-6287.37206150538,-6583.84675767439,-3899.52129347074,0.228621501613546,0,3816.11439984273,3403.06388062323,2569.4091507448,51.4224308889656,-8.99510673210377,"USA.YukonKuskokwimDelta.15B2","presence"
2771.70807220249,3158.82664779396,2019.55533406182,-5545.17219196797,-5367.14864705936,-5813.73926848229,-5657.96023173987,-4754.00291037353,0.238411317269008,0,3473.24535090353,3178.85747935294,1547.57218137229,2.72113777054641,31.853009170212,"USA.YukonKuskokwimDelta.U","presence"
3477.65437642025,3655.4110715443,2267.19660633063,-6244.36701670754,-5997.09757677653,-6657.72331750759,-6747.2896734967,-4611.56157564578,6.40913343429566,0,3906.67560236613,3556.31119722239,1841.92058526892,37.0953498585073,8.23534136732699,"Sweden.Abisko.NT-MesicHeath","presence"
1052.84652709562,2794.23581637018,1590.47528706218,-5174.11516403626,-3263.45882209347,-5186.61684175479,-6387.19268156371,-4359.61543001737,19.8286746342977,0,2759.6600585023,2529.37206885228,2360.59170793164,28.2077617418115,29.8228098706103,"Canada.KluaneLake.Quill-MixedTundra","presence"
2928.73775730089,3268.18999128335,2184.0635008228,-5438.85593058493,-5876.88656474874,-6308.67199879801,-6479.92452341756,-3782.76987134466,3.75228995747036,0,3394.48669118159,3185.96229028228,1031.93565864029,17.5919549364247,4.05939310232366,"Canada.PayneLake.TDA0","presence"
256.411145355273,711.253131791627,281.530998112869,-1477.2453756546,-1926.26577039399,-1188.06663555242,-2384.1321698721,-1522.89312070011,0.59255313873291,0,281.530998112869,338.233629069963,719.542607712764,7.33614556079626,-23.7579063792205,"nonveg_955","absence"
2521.92673001596,3008.63253311876,1560.29760950408,-5145.97811375494,-5823.85073470282,-5983.79221062416,-5556.65377883855,-3084.60140478701,0.973909676074984,0,3058.04496935931,2863.09478491115,1013.58329442581,-0.757454364702653,27.536040396533,"Russia.Yamal.Kharasavey-2b","presence"
809.791750150906,-37.5263294991043,1010.98138412725,-711.351911064509,-1613.72340616861,-2593.49626453254,-2155.74058177096,-1198.5908714713,13.7921733856201,0,809.791750150906,763.61769036765,1697.24059155889,24.9512645358665,-75.5955800448114,"nonveg_602","absence"
3039.58631672367,2876.80912249966,2166.60516595892,-4949.57483163523,-4553.88774232256,-6065.17475636517,-5877.05724436085,-3974.30532171497,0.0894577900568644,0,2925.01074127493,2786.57953129237,1693.71625464831,31.4531001593555,12.8385586708998,"Russia.Yamal.Nadym-2-IH","presence"
2236.35427809683,2315.38720423422,1557.87517786748,-4424.93428136234,-4557.73963200723,-4821.73989762747,-4860.40577531844,-3266.39255650566,0.703372697035472,0,2355.2132120837,2119.53396518086,1236.35752408086,14.367313911189,22.372481062124,"Canada.PayneLake.TD0","presence"
2278.80074182352,2684.49707154335,1793.42695948926,-5121.40139143492,-5088.3785633344,-5391.35975461656,-5631.08164304342,-4299.27320651522,0.843150595823924,0,2624.58513139747,2427.33001802012,1153.88373149966,25.0844289456448,-18.9815179776754,"USA.YukonKuskokwimDelta.5","presence"
2477.3282674907,3555.35643267866,1808.51341964329,-5390.64619710037,-5562.7472567202,-6547.08570358928,-6524.48142466648,-3374.7126729091,5.42808151245117,0,2742.38265824582,2686.98834370687,1815.3947381051,32.8360715541612,25.2471553073755,"Canada.DeceptionBay.BEGL1","presence"
665.311712094151,593.417703239397,-65.132687132203,-2333.93254404109,-1584.99014624351,-2023.5441858382,-2739.18211163388,-1539.8407152494,30.8249473571777,0,337.337505452537,370.286282624361,730.444399226354,12.050933331254,0.0957906544753948,"nonveg_627","absence"
3039.58631672367,2876.80912249966,2166.60516595892,-4949.57483163523,-4553.88774232256,-6065.17475636517,-5877.05724436085,-3974.30532171497,0.0894577900568644,0,2925.01074127493,2786.57953129237,1693.71625464831,31.4531001593555,12.8385586708998,"Russia.Yamal.Nadym-2-IH","presence"
3663.58253112746,4321.39677815934,3000.70172003386,-6126.19121257728,-6631.10567028967,-7174.38491113694,-6595.08429074252,-5001.7928296466,1.2037832736969,0,4243.02746067828,4066.29113782709,1962.45940142128,39.9385241762786,17.807841635967,"Norway.Javrresduottar.A-Sphagnum","presence"
652.94796966751,371.955956019179,542.988772502342,-1948.37664754269,-2604.75408080099,-3628.15011936664,-2999.4867379919,-2630.98828010523,6.64162302017212,0,652.94796966751,688.702994183973,755.511077443303,34.3810741741259,-65.2223514368435,"nonveg_832","absence"
2225.62055393863,3372.6999482286,2064.07502290163,-5342.36656858382,-5423.57941419737,-5978.94199710144,-6717.58888514487,-3743.55242616821,0.843102276325226,0,3060.42724075376,3072.05036121109,2081.90431051105,57.3981104348073,-1.11044750347175,"USA.BrooksRange.8","presence"
317.346626616738,344.706377790056,307.526457044113,-2047.42018325321,-2688.01005952495,-2633.31888443891,-2033.50629152351,-2647.74618785289,1.43398082256317,0,344.706377790056,442.584687654106,316.197922004251,13.0038808636312,6.88397291900814,"nonveg_801","absence"
1997.99136408686,3110.89083741517,1596.87731414,-5172.11161423369,-5039.11806958496,-5754.4636370662,-6340.71836429228,-3421.59942771635,7.29283870061239,0,2764.10297171894,2857.39422067514,2327.18916964324,30.4078859938265,48.7774666441639,"Canada.Yukon.SPRINGRIVER","presence"
2523.23740107058,2892.82827830565,1998.08603065353,-5400.39637248998,-5462.44696545059,-6068.86226635953,-6065.48502457054,-4761.56635966985,2.63672027587891,0,2969.50087289043,2710.71763020218,1515.55998544299,24.8273955056359,29.9172289178864,"USA.NorthSlope.Sagwon-C19","presence"
388.721646911026,846.096987723028,-64.7781264147781,-1983.97164481092,-2323.32259590099,-1894.924379293,-2200.74546050517,-2583.37862636109,1.70387876033783,0,710.747648569767,538.131935142046,910.875114137806,25.0169604833724,-1.22804471431647,"nonveg_849","absence"
134.032376221909,205.810595337848,352.814705850794,-985.831077310464,-1249.42652615003,-1177.02039735721,-981.758097796058,39.557273947172,3.09524202346802,0,222.666130114097,240.620150146103,218.782329628884,-3.33714296760762,0.243567764179984,"nonveg_1416","absence"
1041.15493972349,594.883899810683,706.59270229012,-1348.49671117262,-857.621484244338,-1468.54970645925,-1686.31052801874,-944.482626948764,7.42058801651001,0,594.883899810683,672.58598527736,611.554972102114,-7.24339283431195,-29.032912026613,"nonveg_535","absence"
2353.23582073138,2997.26287404816,1826.1824358602,-5817.79588525275,-5850.66498798038,-6561.91077958572,-6388.09249887903,-4463.01551920096,2.05632662773132,0,2639.6246856316,2607.93447056273,2287.11321173551,37.2374168922624,37.3609758262884,"Canada.LeRoyLake.TDA4","presence"
2694.13352807219,3301.30599025831,1911.69297577413,-4813.05312696143,-4347.46893194508,-4806.25634873679,-5544.20964973113,-4847.53539319646,0.83996073404948,0,2303.01291870349,2629.95271788092,2081.32143841942,19.2544610300102,71.675544924428,"Russia.Tazovsky.Unburned28","presence"
955.818006869392,268.633142349213,-621.092629762423,-509.734738284678,-364.646360460612,-1074.89169463037,-674.194290743799,-705.852912673016,10.1515512466431,0,268.633142349213,330.41929963496,1576.91063663182,20.7777670986505,4.91230822671068,"nonveg_1234","absence"
3208.97998924206,4021.76927468994,1950.68633932478,-6569.07737163347,-6004.19669844186,-6893.51021635061,-6895.54355743809,-4642.97752291883,2.41185561815897,1,3271.85869209,3332.93397400025,2792.20774387065,45.7148598725055,69.6564646743725,"Sweden.Abisko.VJ-SalixShrub","presence"
375.947375468504,733.482501960159,781.52748849859,-2537.60588482964,-1624.46522863729,-1276.23901971662,-1965.47235426106,-81.2221417274695,1.47050523757935,0,404.159402958914,434.73886354981,902.949939635708,-25.7985697038774,22.7628239671698,"nonveg_979","absence"
