"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_endSnowfree","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","topo_eastness","trees_presence","spectral_EVI2b_annualMedian","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_red_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
3426.34251487164,3139.17435284624,4077.20927558537,2316.96059154949,-5659.11218986211,-6573.77504083893,-3996.44239505113,-0.0392322664459546,0,3682.31067851471,2477.29159604272,-5695.35209401856,-5709.32320821054,1.28714935313032,"Canada.BonifaceRiver.AB2","presence",0,1,0,0,0
3646.85164387349,2947.00538562254,4662.54325026025,2463.19429674634,-6000.4077918851,-6608.13631630083,-5649.04974779892,0.0309510194593006,0,3828.20645297033,3455.91457215612,-6174.55565060134,-6198.09111953889,-1.33917415509019,"USA.NorthSlope.Ivotuk1","presence",0,0,1,0,0
728.486371270014,932.648014149159,1732.65912257985,787.559927261954,-2894.91599248169,-4004.26633249245,-1818.68525246743,0.507053136825562,1,932.648014149159,2970.33960145483,-3752.48068817143,-3502.08445625558,-3.45475850146033,"nonveg_856","absence",0,0,0,1,0
2241.62781956836,1919.76664731198,3014.70616740865,1811.75697193076,-4967.8922176428,-5805.18860524541,-3661.34744819313,-0.00956935156136751,0,2711.6916043823,2271.91194556231,-4994.76480200996,-4696.19676073581,5.7491600599037,"USA.NorthSlope.11","presence",0,0,1,0,0
686.560642260485,441.176368101037,175.242180803802,298.681669225471,-1993.78111248191,-2933.31403426349,-1659.91041097236,-0.0403756946325302,0,441.176368101037,1047.81549729168,-1659.91041097236,-1944.54557098182,37.9321723921341,"nonveg_866","absence",1,0,0,0,0
-363.827384313149,-120.49948060788,227.597354599198,-66.2756613460646,-979.79412255069,-834.062189037015,214.931311233432,0.0629073455929756,0,-66.2756613460646,876.887489485522,-834.062189037015,-651.966818576372,-11.2152793820203,"nonveg_1213","absence",1,0,0,0,0
2710.27602149085,1781.83628869077,4226.83851900871,1827.99307607674,-6494.61487957084,-5739.44494060499,-5163.64745043107,-0.00290211546234787,1,2540.10184091393,3530.40618616024,-6419.19712961538,-6006.5725942482,-9.10065430117646,"USA.InteriorAlaska.5","presence",0,1,0,0,0
639.61530032737,400.421633180599,522.396120868769,179.919204403723,-1102.6860637235,-1287.39861299825,-1003.17134995184,0.0733744204044342,0,522.396120868769,1209.63509521668,-1003.17134995184,-955.171545971604,14.2113624084773,"nonveg_775","absence",1,0,0,0,0
671.456279197568,690.914923406348,1138.84304855275,585.679380379575,-2034.19887268587,-2189.04955510442,-1220.27351779068,-0.00659720040857792,0,690.914923406348,840.851689523547,-2034.19887268587,-1930.90720594184,-0.618300553157764,"nonveg_998","absence",0,0,1,0,0
-1373.97534389805,-251.003105489315,-751.89252279306,-1134.09217511173,10000,10000,10000,-0.238894373178482,0,-751.89252279306,3009.33420415058,10000,9919.15985604763,-1.09207517797515,"nonveg_1236","absence",0,0,1,0,0
3204.71338981024,2811.81576101735,4042.71080175746,2168.20189305901,-6058.96158432398,-6387.25092991658,-4537.58687880446,0.0756014098447782,0,2926.92835634203,2000.20274089606,-6003.18953110995,-5878.51114475955,0.960665228282228,"USA.SewardPeninsula.QuartzCreek3","presence",0,0,1,0,0
146.29596369117,402.158124986204,-122.599382244104,-497.086407129594,124.920531490175,-687.898076782224,1722.98011254428,-0.00313713634386659,0,-122.599382244104,2618.84482025469,124.920531490175,112.933606710357,-8.37489122406794,"nonveg_1642","absence",0,0,1,0,0
3218.2938660226,3036.57646484703,4354.93086765573,1977.7110910579,-6158.50305302175,-7022.65691612681,-3819.35452060856,0.0160311437729332,0,3489.69467438702,4565.17681033819,-6083.78058616082,-5726.32046092202,-4.15759888570604,"Canada.DeceptionBay.BEGL3","presence",0,0,1,0,0
321.955280155999,-48.5890291974176,350.726126624583,-335.187765938385,-1747.13289595107,-1713.6097217664,-1380.05161913185,-0.149255111813545,0,220.590734894233,1307.95246101272,-1637.42704464927,-1596.71813665762,-3.68203936546425,"nonveg_946","absence",0,0,0,1,0
611.729523108126,-188.698566275939,1044.78065076054,-580.333397151127,-2635.55890646901,-1113.59075372152,-1888.83889199392,0.143409952521324,0,220.452748596941,2500.64641767668,-1888.83889199392,-1765.12321433868,-336.042545833251,"nonveg_645","absence",1,0,0,0,0
3646.85164387349,2947.00538562254,4662.54325026025,2463.19429674634,-6000.4077918851,-6608.13631630083,-5649.04974779892,0.0309510194593006,0,3828.20645297033,3455.91457215612,-6174.55565060134,-6198.09111953889,-1.33917415509019,"USA.NorthSlope.Ivotuk1","presence",0,0,1,0,0
454.955478879327,75.9119210752689,-105.271030801271,120.15802966699,10000,7448.96984979092,7580.50046844632,0.000400612480007112,0,120.15802966699,1051.90945166452,7898.10526421785,8330.35577983327,7.14912173646755,"nonveg_1695","absence",1,0,0,0,0
646.294400381872,1059.22572756673,2459.43421648418,1078.14205191162,-3950.73996742175,-2733.83618310443,-2592.2136501281,0.0101984785869718,0,1078.14205191162,2669.6485350419,-3142.1667488841,-3322.09760277867,-10.1856632311783,"nonveg_662","absence",0,0,1,0,0
3366.51679453385,2269.49561986638,3897.41038746366,2044.05967628262,-5828.22255932241,-6634.48654569012,-4775.46166406133,0.00972253456711769,0,3204.8885094669,2521.87766329591,-5908.21325011161,-5684.61542257704,0.530970499391809,"USA.InteriorAlaska.24","presence",0,0,0,1,0
2721.90829119225,2231.8955796773,3629.23249813805,1926.04130457967,-5146.1258307632,-5367.53453519967,-3959.86082861604,0.00504603143781423,0,1740.55665688176,3737.9738332452,-5018.90773457549,-5144.09240497291,-2.85810893757638,"USA.NorthSlope.12","presence",0,0,1,0,0
1052.02874486265,1127.09759300579,1550.01877074293,591.571704440852,-2846.49471620495,-3337.68975514046,-2147.7647909347,0.0523524428717792,0,1084.10734171132,972.503020096076,-2638.31611268325,-2310.43262272123,-17.4037444928341,"Canada.BanksIsland.GreenCabin-C07","absence",1,0,0,0,0
443.477743760589,-121.855892013734,195.465056021891,-685.620606997444,-1510.81764734989,-1076.05514336781,-1021.20949191708,-0.00925928540527821,0,149.045991537954,1431.74982870665,-1076.05514336781,-1120.67178641036,-9.05010355330732,"nonveg_1416","absence",1,0,0,0,0
2433.82187601547,2263.15948463894,2675.79460684321,1468.05294908725,-5138.55243249179,-5196.16408471903,-4153.31324762791,-0.0184783102013171,0,2360.84692521432,2033.47490554937,-4838.66075170865,-4733.22832943862,-7.0509632349769,"Finland.Kevo.12","presence",0,0,0,1,0
-625.586153227245,-47.9573041860143,736.342339896211,274.186335311164,1173.44015868067,-20.8540567224186,1643.67688889192,-0.270900636911392,0,-47.9573041860143,2725.74931145741,114.134367068494,533.67896053471,-5.64288005425386,"nonveg_593","absence",0,0,0,1,0
1289.92307185067,310.199765253312,895.917461862183,689.598263863115,-2369.23459056869,-1933.95407512226,-874.745395751486,-0.0118703851476312,0,689.598263863115,1155.62896107014,-1933.95407512226,-1664.97036331814,-6.14552528170142,"nonveg_882","absence",1,0,0,0,0
1337.43937101713,677.951966231138,1095.42859328618,851.519083101651,-2668.80482311707,-2821.51551923468,-2012.16074456315,0.252790331840515,0,1095.42859328618,1079.30679919781,-2127.82341462854,-2336.56054715239,7.69351654694829,"nonveg_807","absence",0,0,0,1,0
2497.54846368215,2175.43805278484,3662.68776454212,1592.27013576532,-5374.68098180989,-5636.23122584502,-3917.52709070802,-0.0276376642286779,0,2331.12474491171,4918.50606917205,-4377.54185379076,-3743.25191451334,0.400914147989926,"USA.Kougaork.LowShrub","presence",0,0,1,0,0
239.9534483301,312.788105657722,809.422303405135,1040.25509533131,-2287.22423064546,-1874.48154640612,-1721.03565304403,0.384139955043793,0,426.283983216953,983.929323666688,-2287.22423064546,-2164.91476836555,-24.2639177093771,"nonveg_1309","absence",0,0,0,1,0
2600.51645431716,2027.02689840934,3181.18379674585,2193.84586467692,-5532.51058076136,-5499.93897301589,-4626.96695967958,-0.0136157386004925,0,2937.10675649054,1520.1448120051,-5302.31497912322,-5065.17763647602,3.23022837225088,"USA.YukonKuskokwimDelta.15B5","presence",0,0,1,0,0
1925.88412512823,1399.36237609904,2235.35875307711,1249.67159539652,-4939.05329910092,-4819.74144623853,-3766.65026494955,0.00935770987739993,1,1243.85476292374,3858.48956872931,-3930.40418321785,-4225.26328213325,26.5070705632824,"Canada.LeRoyLake.TD4","presence",0,0,0,1,0
2655.96307452448,2549.0617314453,3561.86591336872,1486.96299888715,-6147.17376986956,-6359.61810538974,-4652.26852402596,0.019490846246481,0,2773.57375622929,3144.83705062061,-5332.57697142437,-5474.7833235375,-16.1231280285175,"Norway.Javrresduottar.EC-Sphagnum","presence",0,1,0,0,0
-110.95131989553,-0.594085405902604,-229.017162187195,-224.224235954533,-1432.08769128262,-2209.46729439421,790.262379218017,0.171974048018456,0,-110.95131989553,1579.09057120119,-1115.66347237294,-1011.66222305844,12.6998075794782,"nonveg_721","absence",0,0,1,0,0
2959.41717561261,2565.38664744909,3676.53220506775,2162.49553980646,-6375.16469054111,-6534.24654295267,-5055.43464789608,-0.00981036252859567,1,2765.66036899986,2055.86464291476,-6172.79636045348,-5977.4763841945,4.23784003466451,"Canada.LeRoyLake.TDA6","presence",0,0,0,1,0
2528.60673815612,1824.64486716131,3436.13372834329,1380.36655806194,-5955.38874207967,-6692.42189664486,-4136.34872108115,0.0103873819112778,0,3321.99895186249,4480.9395330878,-5623.38882020899,-5429.93559570053,5.35134209092433,"Canada.DaringLake.MediumBirch","presence",0,0,1,0,0
2880.76403343521,2518.45515393505,3218.56430548437,1828.91084572923,-5537.71826488567,-6290.51503822232,-5097.29265148022,0.0265745975077152,0,3292.49272220039,1700.42911481479,-5471.31082254908,-5351.40555886872,6.28747928750349,"USA.NorthSlope.Sagwon-C19","presence",0,0,1,0,0
3962.80318333178,4462.29823871646,4958.82931333156,3055.23554716867,-6533.2687628376,-7538.49475036032,-5154.60279454936,-0.0536286614835262,1,4027.05218556109,2431.02257341181,-6404.73583154641,-6291.56704248622,-8.10463857295625,"Finland.Kevo.9","presence",0,0,0,1,0
2072.76491630982,2107.29600265117,3216.344861199,1188.86952485685,-4816.83444923513,-5652.85341522569,-2371.13339367765,0.013338756437103,0,2708.03033160648,3901.78185738905,-4666.79123034615,-4179.38648318604,-4.61084714741991,"Canada.DeceptionBay.TH6","presence",0,0,1,0,0
3469.79189556427,2825.91574101338,4536.01536631514,2539.36948209113,-5892.89232166288,-6568.65323825041,-4662.71922836597,-0.104016270225096,0,3126.84346200494,3946.63371941585,-5816.85078866873,-5814.19359799527,-6.60917138378751,"USA.SewardPeninsula.QuartzCreek2","presence",0,0,1,0,0
2665.79635584935,2471.1900642159,3194.8169730923,1315.59129942636,-5284.5746171449,-5577.26855443541,-2186.13915633163,0.00503883153821032,0,2901.00230233214,3691.01097937436,-5948.07577055852,-5794.90972388716,-14.5314566997168,"Russia.Yamal.Kharasavey-2b","presence",1,0,0,0,0
335.424519128638,640.598465809743,496.327265100228,210.668336224332,-2030.13352994928,-2583.60268211991,-1956.17540234088,0.00196254509501159,0,496.327265100228,1056.29691621947,-2292.49094964237,-2258.92167839153,2.35149500948934,"nonveg_913","absence",1,0,0,0,0
646.294400381872,1059.22572756673,2459.43421648418,1078.14205191162,-3950.73996742175,-2733.83618310443,-2592.2136501281,0.0101984785869718,0,1078.14205191162,2669.6485350419,-3142.1667488841,-3322.09760277867,-10.1856632311783,"nonveg_662","absence",0,0,1,0,0
611.070043458872,-69.9611752990905,18.7486819018676,-94.8729675065969,6139.41402127436,-1690.74680664194,-575.333922626039,-0.287039548158646,0,18.7486819018676,2715.86628042304,-479.140080361636,722.408452379267,4.01096035333254,"nonveg_851","absence",0,0,0,1,0
258.072358738072,739.15050230098,1286.48237018171,654.561270239363,-1360.87916844367,-917.02109059232,-859.700785278753,0.0654439181089401,0,654.561270239363,1651.94664422679,-1360.87916844367,-1500.61352418134,-23.9296166649462,"nonveg_693","absence",1,0,0,0,0
-427.427456870711,297.606210816858,744.646968617064,478.312127746062,5928.20554724409,3511.69255140275,3080.62887970467,-0.00327191222459078,0,478.312127746062,3536.25302376554,3511.69255140275,3773.91797971575,-2.90294787898967,"nonveg_1736","absence",0,0,1,0,0
3218.2938660226,3036.57646484703,4354.93086765573,1977.7110910579,-6158.50305302175,-7022.65691612681,-3819.35452060856,0.0160311437729332,0,3489.69467438702,4565.17681033819,-6083.78058616082,-5726.32046092202,-4.15759888570604,"Canada.DeceptionBay.BEGL3","presence",0,0,1,0,0
-903.094205115906,395.889144318624,-191.744681026309,82.2494692570008,-406.433752687749,-1615.33535886789,-485.982246461201,-0.240644454956055,0,82.2494692570008,1930.36179518424,-485.982246461201,-962.605107767322,12.8890163436937,"nonveg_670","absence",0,0,1,0,0
473.921702148049,438.353260427238,594.359230231346,120.787822110909,-1181.21023196066,-1342.32705932614,-1052.29622377539,0.0410287827253342,0,438.353260427238,1147.45400070223,-1181.21023196066,-1380.22853770383,-14.0299412954486,"nonveg_874","absence",0,0,1,0,0
2798.79293330485,2814.44211299929,3319.08373185806,2012.53379292086,-5563.32966751392,-5712.54139802429,-3752.12307159631,0.00606537256389856,0,2810.50130211035,2127.18218347119,-5668.99124607154,-5313.98579614451,-62.5940837336275,"Russia.Yamal.Kharasavey-1","presence",1,0,0,0,0
936.583035632194,269.876391518978,492.779185759055,995.912280435055,-1965.80416895056,-1998.61983836104,-739.128244751205,-0.0234156139194965,0,656.080676484116,1018.84804721615,-1553.63746429913,-1467.83978806397,-0.719353534649883,"nonveg_814","absence",0,0,0,1,0
794.273514613447,713.18060142047,323.997389152272,525.963654297984,-1834.25278767515,-2679.97454205788,-2176.60839405829,-0.0115742832422256,0,713.18060142047,843.253730287413,-1834.25278767515,-2001.10834822376,269.152957912369,"nonveg_801","absence",1,0,0,0,0
-191.028998861742,108.1857355964,-478.612134240922,-203.68198650244,7444.06664277543,8587.71480280894,8376.66914237338,0.00102787767536938,0,-191.028998861742,1142.40497453651,8376.66914237338,7669.46135627087,4.80550703650468,"nonveg_1994","absence",0,0,1,0,0
544.172598409826,-111.351914303018,442.867451687295,-4.72794800187853,150.244597993661,-1371.60270185021,6645.20395978282,0.000945008476264775,0,-4.72794800187853,4828.78263135826,150.244597993661,1037.29702877341,-4.79044676740809,"nonveg_1794","absence",0,0,0,1,0
-110.95131989553,-0.594085405902604,-229.017162187195,-224.224235954533,-1432.08769128262,-2209.46729439421,790.262379218017,0.171974048018456,0,-110.95131989553,1579.09057120119,-1115.66347237294,-1011.66222305844,12.6998075794782,"nonveg_721","absence",0,0,1,0,0
1551.01630244906,1596.80295930293,1458.27802683774,868.936426543592,-2949.22031656258,-3920.86144119273,-3109.98780970914,-0.0162668656557798,0,1458.27802683774,1078.45656968147,-3140.48961054351,-3391.64751138669,-1.60770100608379,"nonveg_898","absence",1,0,0,0,0
3275.12448761744,3586.89393176089,3624.05699259865,2393.72153031995,-6139.23138233365,-6387.87719141738,-5125.56631453295,0.0169626579365947,0,3501.93418875266,2915.41379851884,-5634.92183509502,-6077.3747481777,46.3097718889816,"Russia.Tiksi.Bog","presence",0,0,1,0,0
3024.50096636658,2887.85372991511,3337.61620425267,2413.38716883928,-5389.93085195964,-5510.85627571302,-4242.38313691593,-0.00168916117399932,0,2689.34074616615,2747.6307092939,-4823.41069368404,-4908.97203397712,-48.6448803587085,"Finland.Kevo.8","presence",0,0,0,1,0
608.134065312346,1115.65536175566,770.74378924523,819.677563338523,-1606.76041204179,-2950.76646628489,-2034.21013004158,0.113934069871902,0,819.677563338523,1139.99805583929,-2034.21013004158,-2281.1301868265,22.56650606335,"nonveg_832","absence",1,0,0,0,0
1540.38480939799,203.662124195353,-83.9462400549838,306.278839282939,-2680.53756286132,-3668.97954661565,-2277.54965472234,-0.0287248771637678,0,306.278839282939,3119.10420514773,-2277.54965472234,-1994.92921858984,29.3224626542016,"nonveg_816","absence",0,0,0,1,0
3667.52937410749,3416.29193279158,4388.25653516874,2597.40996135169,-6104.80361203184,-6758.87760295697,-5347.18897972556,-0.00621568411588669,1,3861.73665437317,2633.76250519158,-6129.21227332229,-5946.33337283283,1.58795894675486,"USA.YukonKuskokwimDelta.2","presence",0,0,1,0,0
686.560642260485,441.176368101037,175.242180803802,298.681669225471,-1993.78111248191,-2933.31403426349,-1659.91041097236,-0.0403756946325302,0,441.176368101037,1047.81549729168,-1659.91041097236,-1944.54557098182,37.9321723921341,"nonveg_866","absence",1,0,0,0,0
2828.90469469446,2757.15798075156,4084.02032751842,2605.4767295109,-5605.26989822389,-5977.43149382558,-4691.85225165178,0.0120187181358536,0,3028.61646987905,1976.21767633715,-5819.72868662727,-5724.26521834945,-9.40160748749524,"USA.YukonKuskokwimDelta.UB7","presence",0,0,1,0,0
3572.63331609942,2735.36812052872,3941.7682362801,2939.461287121,-6644.8755332404,-7080.12926050704,-5014.69552427962,-0.00699408445507287,0,3632.20019160474,2518.44149620958,-6460.49632908998,-6066.35734914237,-1.70774249139859,"USA.YukonKuskokwimDelta.72B3","presence",0,0,1,0,0
646.294400381872,1059.22572756673,2459.43421648418,1078.14205191162,-3950.73996742175,-2733.83618310443,-2592.2136501281,0.0101984785869718,0,1078.14205191162,2669.6485350419,-3142.1667488841,-3322.09760277867,-10.1856632311783,"nonveg_662","absence",0,0,1,0,0
795.60847958824,364.021772380235,920.700750286321,617.91938365451,-1816.76450355908,-1936.37625318073,-1139.45378460415,0.0182873010635376,0,617.91938365451,923.928914551115,-1816.76450355908,-1792.21579928102,-10.3908064317204,"nonveg_1968","absence",0,0,0,1,0
2884.16349492855,2870.62319220523,3515.03308018202,2528.07102185604,-5846.64538839982,-6105.93198314434,-4674.64030224082,-0.0015532562457439,0,2782.3314372509,1843.93602703637,-5617.91161003892,-5647.67903326124,10.9610414200202,"Canada.CoutureLake.TD7","presence",0,0,1,0,0
2033.11462889726,2245.02277987014,2450.49120611402,1510.28207845349,-4458.53679543708,-4854.56846999654,-3560.0264383932,-0.0360055634131034,0,1677.11268349234,1784.76090366569,-4072.58993436405,-4083.31166960221,18.7168899336985,"Canada.BonifaceRiver.LSA2","presence",0,1,0,0,0
2664.09696622975,2758.17940449112,1340.100868247,1020.97458129252,-2834.13337895529,-4103.83565565098,-2603.11474003778,0.0379773192107677,0,1340.100868247,1810.71748659601,-2834.13337895529,-3103.1726280732,13.6567572752338,"nonveg_1177","absence",0,0,0,1,0
3962.80318333178,4462.29823871646,4958.82931333156,3055.23554716867,-6533.2687628376,-7538.49475036032,-5154.60279454936,-0.0536286614835262,1,4027.05218556109,2431.02257341181,-6404.73583154641,-6291.56704248622,-8.10463857295625,"Finland.Kevo.9","presence",0,0,0,1,0
3667.52937410749,3416.29193279158,4388.25653516874,2597.40996135169,-6104.80361203184,-6758.87760295697,-5347.18897972556,-0.00621568411588669,1,3861.73665437317,2633.76250519158,-6129.21227332229,-5946.33337283283,1.58795894675486,"USA.YukonKuskokwimDelta.2","presence",0,0,1,0,0
671.456279197568,690.914923406348,1138.84304855275,585.679380379575,-2034.19887268587,-2189.04955510442,-1220.27351779068,-0.00659720040857792,0,690.914923406348,840.851689523547,-2034.19887268587,-1930.90720594184,-0.618300553157764,"nonveg_998","absence",0,0,1,0,0
2998.25053389471,3072.32488083957,3817.07011313493,2106.12596345141,-5855.3410261687,-5620.50932571485,-4075.75078006918,-0.111004804394075,0,3468.1577602663,1813.6723552999,-5815.09144468353,-5620.55824470201,-16.4645285631533,"Sweden.Abisko.NT-DryHeath","presence",0,0,0,1,0
507.60575185402,-1353.45310970032,550.563522965114,1046.87817684352,-3283.92306741606,-3256.87263559096,933.235241519568,-0.0190614815801382,0,550.563522965114,3027.12206549127,-2244.21479484073,-1858.92404677217,10.9456850499044,"nonveg_532","absence",0,0,1,0,0
3376.42460579964,3304.5582782559,4232.96607550995,2299.50337537816,-6256.01730397688,-7133.70785653219,-5366.33330072883,0.00251789969752281,1,3255.70067327364,2760.48452623313,-6272.3088406227,-6254.35961691989,14.5600538255488,"Norway.Javrresduottar.A-Betula","presence",0,1,0,0,0
2311.13275310234,2174.17008443192,2866.68743590723,1519.24402838617,-5674.186694104,-5889.295271579,-3967.56547674492,0.0545369293540716,0,2652.26752745632,2954.43536152847,-5114.57559393474,-5150.29517120822,-2.82333648880773,"Finland.Javrresduottar.EC-Hummock","presence",0,1,0,0,0
2241.38654692282,2575.91045359135,3303.42861656019,1652.26623944445,-6101.88680467777,-6703.09581641948,-4655.6936201097,0.0534819699823856,0,2431.29764738471,3906.14226695966,-6184.18525668756,-6258.07945840191,-23.9597277475005,"Norway.Javrresduottar.EC-Hummock","presence",0,1,0,0,0
1455.95098817177,2250.95242653064,1084.88063198338,515.459434759629,-1379.03223973579,-2918.66238531028,-2309.02102431042,-0.000548839918337762,0,1455.95098817177,2438.39795891699,-2164.67301497171,-2095.9125938992,30.659229095485,"nonveg_680","absence",0,0,1,0,0
46.0473967060676,-3.50587952340673,-80.0642849270588,258.535844450903,401.941699130158,-464.749529456414,842.184993300787,-0.266936182975769,0,-3.50587952340673,230.415894057877,-209.114542149359,50.4431007765043,76.9822587027238,"nonveg_1161","absence",1,0,0,0,0
66.5576980013039,1104.61024409339,1085.88489731048,291.237826467447,-899.923796068026,-1010.8470792985,-1352.38877800347,0.00116626417730004,0,783.459558304674,1372.58827883277,-1352.38877800347,-1364.15241840305,-20.8917086141469,"nonveg_916","absence",1,0,0,0,0
1832.43623500852,1662.90917518032,2264.15904763291,1325.99334374026,-4337.26883765007,-4792.19119590508,-3109.7123330507,0.0358590824263436,0,1929.46273480504,2064.01599018315,-4249.17980864018,-4282.482177046,5.68211610762417,"Canada.BanksIsland.GreenCabin-C09","presence",1,0,0,0,0
750.025778530348,420.660528234076,554.228253963252,288.39611933099,-1019.60544333376,-1569.15708397918,1150.18137061586,0.0552541948854923,0,553.378148178165,1481.79714441753,-1019.60544333376,-575.267176774684,7.99620433080298,"nonveg_903","absence",0,0,0,1,0
750.025778530348,420.660528234076,554.228253963252,288.39611933099,-1019.60544333376,-1569.15708397918,1150.18137061586,0.0552541948854923,0,553.378148178165,1481.79714441753,-1019.60544333376,-575.267176774684,7.99620433080298,"nonveg_903","absence",0,0,0,1,0
2633.93915115442,2586.50807735873,3314.55916502068,1890.98827430655,-5402.00587702261,-5621.09226016404,-4104.84251751332,0.00201095035299659,0,2704.14483371713,2363.81698305456,-5601.13163708618,-5239.44852718229,4.47257793679765,"Russia.Yamal.Laborovaya-2","presence",0,0,1,0,0
3237.26089085839,3317.25596468998,4302.93271234334,1722.81044336853,-6623.6805136584,-7117.16444000815,-5646.47752022142,-0.00780720775946975,0,3502.27134271196,3553.88004144234,-6581.75343660127,-6451.1110950277,3.82043036565352,"Finland.Kilpisjarvi.16","presence",0,1,0,0,0
2033.11462889726,2245.02277987014,2450.49120611402,1510.28207845349,-4458.53679543708,-4854.56846999654,-3560.0264383932,-0.0360055634131034,0,1677.11268349234,1784.76090366569,-4072.58993436405,-4083.31166960221,18.7168899336985,"Canada.BonifaceRiver.LSA2","presence",0,1,0,0,0
