"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_SWIR2_earlySummer","spectral_SWIR2_endSnowfree","spectral_SWIR2_startSnowfree","spectral_blue_endSnowfree","spectral_blue_lateSummer","spectral_blue_startSnowfree","spectral_green_earlySummer","spectral_green_lateSummer","spectral_green_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualMedian","spectral_NBR_annualMean","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMean","spectral_NIR_changeSSES","spectral_NIR_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_red_changeLSES","longitude","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.999990701675415,1832.35391160353,1342.15906326994,1833.21871696949,1653.05920227603,757.240272819731,1287.0243244132,1643.71553564258,1239.22317035635,317.212110726855,-735.495513256751,3155.00095132401,2661.01538284424,3248.566000751,2982.23282264836,1765.25867930968,-2764.42380608393,-3289.60446179,-3236.25453368248,-3660.49618233192,-3259.29278187922,1834.78330660574,2288.59225467151,1923.6921761639,1463.13328728372,1438.56543187918,760.308012517743,851.656752524575,678.017815940176,1154.6668778026,1071.80784431728,913.315452203653,421.851454697794,0.283639311790466,-0.0162668656557798,-0.0208322554826736,1.70845949649811,0.746399104595184,0,1653.05920227603,1483.60623338774,1075.97844414976,46.7440712514695,-7.47061288864595,-32.7373102466368,1287.0243244132,1187.36306083129,1326.50342491573,49.2360022735044,52.443997643125,-8.51363589230813,-32.2568488060024,2982.23282264836,2762.41476737546,1483.30732144132,60.4235770441013,-3259.29278187922,-3242.01435315351,896.072376247989,21.5160424258822,30.3029749035318,-3.55666187383495,2048.69105242645,37.632376543905,-30.2539298710516,485.126744284718,-18.0805842344464,248.922126773936,10.8227011640842,-6.71974979507391,-8.28025983877509,-124.059865234863,"nonveg_898","absence",1,0,0,0,0
0.999768733978271,607.891003994341,-294.614718190728,340.717065305811,615.466253714885,748.494296482706,-3227.21857342051,-2512.66144945813,-2207.19630105359,-2001.05679590682,-2942.74808066285,1178.3502751617,-0.504082199205982,927.674114272968,1327.27670523647,1216.40314274472,-1331.91896809811,-2357.5366941204,-1785.97123240934,-1597.20585778841,-818.533762326107,755.594279206317,1279.6908572825,2175.32144989101,1680.08033613247,2342.66680958161,552.111506993285,799.450678145717,789.389513721618,1066.20464244801,929.842590396721,839.84530944349,-647.910177185314,-2.78782081604004,0.070831798017025,-0.0451900511980057,4.8420672416687,1.62413251399994,0,607.891003994341,403.590780261403,1043.10901467343,-4.017236928239,0.216435706301276,-33.4385149208705,-2207.19630105359,-2421.02181899711,1226.1617775137,-4.45483369256266,-3.74767848582681,-1.86993827239156,-35.5915313322815,1178.3502751617,929.840031043332,1327.78078743568,-1.08722478808638,-1597.20585778841,-1578.23330294847,1539.0029317943,-14.668148736343,-9.93501971689102,-30.0823927216351,1297.31279209779,5.43697159750065,-27.5840304250623,662.586473449139,-14.926702169188,402.346680205978,4.716247813647,-0.766608674229864,-16.858537761785,171.338552283056,"nonveg_871","absence",0,0,1,0,0
0.892463326454163,2515.03914033413,2533.85822293519,2250.09543451706,2762.93972193291,1706.26389403753,1875.34646611651,1739.38139014127,2186.05866793148,1307.68927244113,-229.318528605802,4779.55649645802,4818.50497977871,4838.81101897165,5359.52566273785,3310.01775250494,-4279.37260798652,-4881.91547131093,-5489.13434886604,-5289.07059639281,-3561.35725167289,2198.4293595578,1912.99752972208,1682.73040312889,1511.59532863958,1627.44451534614,640.911051800826,528.509717104068,904.630600722954,869.52176889771,660.578592960874,939.061992893067,38.9287684065264,-1.70528025097317,0.0109036650198201,-0.0249439486198955,1.60740960306592,0.974349571598899,0,2650.33697084836,2778.48975520905,1433.9074838929,8.48196097607739,25.8606448541363,-14.8291702740758,2263.78991516548,2346.63114162059,1656.57631912423,5.64648782904757,3.2891089710193,28.1198373580533,-20.5987945362129,5078.03079115576,5147.72121053999,2379.41480608034,21.1791628137298,-4913.58228285655,-4699.66883313857,1903.29360132781,-29.0846403436026,-27.1306870613682,11.2831924676176,2345.33105348401,-0.807892972509141,-5.2214057729851,277.661796972958,-3.06704162371708,364.047278670964,-5.14039712248342,-1.63944328237442,1.39397543829719,-74.63464002,"Canada.PayneLake.TD2","presence",0,0,1,0,0
0.259114384651184,2574.98012733445,2770.05194088854,3035.87112517801,2920.11761716612,1480.31631143726,5376.7342714177,5544.59195453686,5115.78198075426,2322.68134571853,2298.2291284684,5412.21882771593,5826.04892625013,6207.99307117233,6019.12135939553,3754.48735661241,-5502.09294657098,-5615.87920169263,-6024.96511843701,-6418.95168762625,-4935.2631889583,2084.99113856333,2178.82155718427,829.233468569499,756.012757934598,827.614077206457,455.066752199248,431.195818916248,381.305712111592,558.887931936513,568.544646110967,502.818355923924,-235.540838833798,2.08076548576355,0.0113922599703074,0.0180653089191764,1.23430873453617,-1.07362197339535,0,2624.2970458364,2495.68210690025,1603.36331520476,44.6124839499443,-5.34217422004633,-31.0692108050651,5199.87187649039,4808.26602048267,3515.62102094922,74.3926824421383,56.4312241678754,19.7843168265207,-26.9018982382337,5844.39821008093,5554.44613569861,2637.7190007037,67.1537698203555,-5648.70790395083,-5615.80721413611,1656.20197058083,-7.99631092166631,41.7388707468042,14.1335213842416,1875.15858537679,22.2541826644101,-15.325763667893,323.7234828783,-2.91170517416731,197.083627797657,4.11375196308805,-6.35753638056957,-0.153762441432221,23.84443075,"Finland.Javrresduottar.A-Hummock","presence",0,1,0,0,0
0.999984920024872,749.754967771899,337.524325375167,470.582071522569,741.820648731102,517.370072037327,-3071.4262591783,-2895.32532812078,-2481.8573028427,-2604.38121086524,-3632.54537860005,1870.63609465162,1255.763275889,1487.05152400694,1920.63465272286,1316.39374689553,-1989.55755666973,-2508.23391668597,-2414.29886018637,-2011.82146333594,-1629.31262004889,939.062518951037,1031.47187835846,2056.79425458804,1779.35977846547,1948.19889513356,513.214900306233,569.154217782946,740.081080787572,810.106310260934,657.055384524741,783.775198553481,284.836174293555,0.708070516586304,-0.0475657284259796,0.00609818380326033,2.75148224830627,-0.734859228134155,0,517.370072037327,563.410417087613,412.230642396732,7.74616319115242,-0.25594577550959,-19.0082494496289,-2604.38121086524,-2700.94249100213,619.703905174679,5.08862856205399,4.83780322138594,-1.32209716609932,-24.8064573781445,1487.05152400694,1570.09585883319,664.871376833854,18.474744925203,-2011.82146333594,-2110.64488338538,878.921296637071,-12.008164554028,-67.079566141737,-13.419293785657,1128.27754286814,3.11221885142553,-13.2013370582027,277.434476122567,-11.4898591389471,227.336694674519,0.0156838064393128,-1.13031752998553,-7.52001792853509,-93.8282475034604,"nonveg_867","absence",0,0,1,0,0
0.995860636234283,-197.085793015847,330.31861000112,83.6478685760696,-69.6308187452081,487.094294177239,4657.39490312739,1023.86956613967,-709.286632194343,5475.87026337309,-174.685072370207,-1006.52253170185,-752.254681207781,28.9798001452945,203.342685531773,-463.032489604291,4184.47577943566,9255.06988935906,8765.17352163659,5363.75736553546,5212.58186213843,1626.18174423394,994.612046602911,280.09986930367,811.552181972522,587.844247458617,1613.41223992672,1161.85076071004,1739.62809378647,792.880076359674,1027.54009461267,1469.88494836466,988.357661061235,-4.8102126121521,-0.304121911525726,0.375511169433594,30.2174415588379,17.7352561950684,0,83.6478685760696,126.868832198675,684.180087193086,-12.4396379489652,2.27598168340426,12.9826706013185,2408.3994017438,2571.24950043792,6185.15689556744,-55.7721974841689,-47.3188892287289,-47.6420815895587,157.123417329709,-463.032489604291,-397.89744336737,1209.86521723362,-9.88163712904644,5363.75736553546,6556.21168362104,5070.5941099234,-18.6928378673232,188.967564227841,25.7840193538146,1101.18742193371,-13.652066279951,33.240510401633,531.975868403828,22.3022368632978,1142.42039909006,-17.8600112658933,-2.85928177617721,25.1598414896234,-143.721305288321,"nonveg_1344","absence",0,0,0,1,0
1,-334.199679216636,647.331475554043,247.945709432863,64.5750073883379,479.859787933621,-347.68833569156,-856.281690415123,-1089.74656506257,-545.673327700029,-1894.15285291696,-333.678372503488,894.077403478066,401.864316032197,175.704019849087,628.363849988689,-2126.94884313698,-919.126190638575,-1436.75041954346,-1673.21309862329,-975.295930889975,2952.23263368222,2685.28912749812,3075.32728778538,3313.79162732687,3539.96875580775,1674.02613199555,1563.4206340168,1845.92604403357,2101.74164429183,2094.97728644141,2416.53217137086,406.0937957764,-2.96026229858398,-0.0312410816550255,0.000898547179531306,1.80528426170349,1.13424801826477,0,247.945709432863,221.102460218446,981.531154770679,-35.3938898760981,17.3380298523902,133.12858870706,-856.281690415123,-886.461160003581,1245.22754545706,-45.5322849325475,-36.2353929154618,17.4048521362062,134.899283692111,401.864316032197,353.26624336891,1227.75577598155,-41.8279227170512,-1436.75041954346,-1426.26689656646,1207.82265249841,-50.07186574987,118.231339539915,172.541409634962,2740.39707837385,-28.2164565025661,88.9811687280333,464.641468022369,50.8622724155709,353.367440750239,-15.3638017717495,0.983007338947444,37.4355835221642,-92.1000420217461,"nonveg_912","absence",1,0,0,0,0
1,-162.662172476688,-188.397810897919,-1448.7965251126,-420.948091374025,-267.334084271991,232.009492437091,-1340.04117064385,-67.1229556256154,1264.74264430074,-941.827527453475,-92.3589420442902,-318.089611678563,-1947.33593627345,-427.667671432292,-566.693740198375,-594.967234024101,-594.757735762603,-2032.36451722632,-999.077389970305,-120.15221336236,569.316349860193,0,387.465047393317,342.767888801575,340.383905707599,650.405544549678,210.301455470286,752.665063069125,566.452676511768,280.591237918374,761.187518843438,772.231339696684,-4.02530813217163,0.472355216741562,-0.0695891752839088,28.530839920044,3.71892166137695,0,-267.334084271991,-497.627736826645,1286.13435263591,3.17187611500917,-7.82684602719202,60.0189863911753,232.009492437091,102.545717277753,2604.78381494459,-25.5030929812227,-25.6848997258389,-18.778131963278,78.1157190605044,-427.667671432292,-670.429180325393,1854.97699422916,14.373781762245,-594.967234024101,-868.263818069138,1912.21230386396,-14.3883339594467,-51.6643563628007,68.4574657839865,411.888658605511,-0.573950795467474,27.1103023742949,387.465047393317,16.3222804191226,542.363607598839,-7.71396645797398,-3.06479607287157,19.6607934481162,144.454024832906,"nonveg_689","absence",0,0,0,1,0
0.403321944177151,4335.93001638777,3438.08880550157,4551.63814943633,5492.85800434546,1815.27333747518,4848.4871107631,6016.73502607353,6791.08476732242,2311.1467747232,3086.78198328112,6939.48772742124,5984.1781754487,7532.01651167163,8535.68606235481,3642.08687339088,-6391.54319198538,-6540.74908319953,-7249.56642060695,-7117.81951015299,-4973.1631378612,2635.1217952433,3167.13843369329,1137.97854507663,944.567289775605,1175.04351110467,407.79381704847,377.937966838859,508.228611576264,666.813673007245,552.352296659793,678.122721358572,186.356936132568,-2.59815329313278,-0.00790212862193583,0.0376677326858042,7.32164943218232,2.00408124178648,0,3521.40931316258,3553.60600651757,3613.65944961582,57.4324259198113,44.5423484006229,-16.0793590599256,4014.28954659722,3977.66581001892,4150.06371376983,58.8438984722756,42.4249983587562,49.2733827351853,-23.994001957564,6264.80418260858,5773.95681966516,4772.68724366729,88.0165316671004,-6873.92395117524,-6437.75914771053,3636.52125395388,-69.9452839257948,-34.0072383571406,25.8567220460038,2853.19048685106,14.6798074100709,1.41657306668803,637.926009152988,5.56624662697713,529.275998523547,-10.268612788623,0.427294645926071,6.86039335315786,-164.8267175,"USA.Kougaork.TallShrub","presence",0,0,1,0,0
0.998708188533783,63.8864710575421,195.369264318332,546.681019109828,-33.9484777376122,193.82220753199,-2162.6676928774,-2111.37702328759,-3375.13096381488,-1021.63223580352,-3937.55698511032,513.923577459169,781.692932953423,1242.46412348449,467.366293864024,494.141581102779,-1627.86912884566,-1289.72832930985,-1158.31110939822,-2064.39767355641,-674.297255565144,1335.71172948802,1528.01209953854,2121.825011737,1902.47246334153,2057.44314416449,903.57011252465,939.971594202603,1200.1307997962,1115.58091059978,1135.31226351944,1539.33971306395,-698.83881906474,-1.99036884307861,0.0660101100802422,-0.0654981136322022,5.99322652816773,-3.25965523719788,0,193.82220753199,193.162096856016,580.62949684744,-4.64056201694457,-3.37361892397084,-27.0239811378074,-2162.6676928774,-2264.16056259142,2353.49872801136,-58.1558093346489,-60.7319501076533,-19.7544651819338,-8.99711257737009,513.923577459169,699.917701772778,775.097829620468,0.706499869871063,-1289.72832930985,-1362.92069933506,1390.10041799127,-34.0561383314468,69.6989664737075,-10.1090169162795,1391.57903428435,-13.6989918779668,-14.7923361577325,265.451873046151,-20.419374849704,563.837125911374,-12.1862246863139,-7.67664947222702,-2.57230735341659,-64.7037728273569,"nonveg_542","absence",1,0,0,0,0
0.100188583135605,3612.46163833777,3326.33616857146,3881.74663462876,4408.58590269655,2839.63146011007,4330.02398482002,4648.86157309888,5161.23615875615,4239.79716910815,2009.47585564033,5390.10615912179,5192.46683309095,5675.71569441833,6266.76111852853,4218.3636978271,-5846.98592472417,-6297.76186674605,-6624.40105785087,-6797.57789580021,-4831.17380196407,2942.94016790958,3198.90451995049,1226.75096231136,1155.11518200095,1277.7050513142,460.5119532457,487.666475760033,820.527213806873,836.458429100801,719.366844879193,999.480841110598,-87.2456007725133,-0.986966133117676,-0.00621568411588669,-0.00516752572730184,0.46497905254364,-0.0654757767915726,0,3532.51476227045,3770.54150176437,1395.97027032065,-3.43932903881583,31.7265970527422,-5.50530431958296,4342.50145392555,4660.15090809102,1494.91911224453,-29.39505698402,-33.3603201964729,32.2307202595622,6.38934249933743,5369.82467822429,5470.07987351097,1767.88110666982,2.86976618354397,-6196.54300869757,-5916.48197325821,3104.33211857858,-52.9735857177858,-17.0851776436276,24.1135211103761,3325.41258749883,-16.0155659048665,0.249139441608863,594.742348412365,8.69464400440204,758.329451068996,-15.0218112255986,0.487564691768871,5.53268857427142,-163.241260333333,"USA.YukonKuskokwimDelta.2","presence",0,0,1,0,0
0.999987363815308,295.660284633426,1982.28180748939,276.690429016613,380.576210854636,549.861983260499,1948.3781584879,-1518.44846513935,-1462.24272100026,-594.731193962102,-2463.86398771286,717.73322418032,2705.85930934917,765.589269398527,880.503088850876,913.530415417925,-2585.46060842997,-715.611726068318,-2809.58121377532,-2772.08121044802,-1746.69946256185,3068.51115919084,1923.22235299531,2514.45741709103,2842.08783970894,2492.37494506609,1552.02057925826,1035.97932019081,1367.43335410475,1424.02343418808,1321.08705595327,1631.21021415295,-312.989283875707,-2.37527370452881,-0.0507917404174805,0.000753857428207994,2.92023682594299,0.340071231126785,0,380.576210854636,697.014143050913,1705.59137847278,-10.1680679450829,3.39663704884838,155.053761679343,-1462.24272100026,-632.610735955152,3484.38761664986,-37.6511305679941,-26.9765535261786,0.624284555304639,248.350397469249,880.503088850876,1196.64306143936,1988.12608516885,-7.83188764950421,-2585.46060842997,-2125.8868442567,2093.969487707,-33.5504458347245,-3.40909121157235,190.360862518818,2252.96967683843,-9.80025928917947,104.117164199594,507.289489977057,46.1172263615506,516.041259067449,-9.06556362126767,-2.99237310231671,49.1723145562377,-108.022254909791,"nonveg_628","absence",1,0,0,0,0
0.999980181455613,1175.70858628181,1110.46951691532,1334.96646950303,1399.43435386574,752.636498035954,698.83354241323,662.927509156592,478.123972079875,651.810118679495,-1088.96336518702,2117.84633495743,2149.93606942178,2503.28965680933,2548.48060313918,1371.44046007665,-2885.1199277515,-2828.33320241479,-3146.58408493492,-3358.8653427966,-1961.6780073987,1910.66941327073,2031.41700488255,2040.30977390709,1631.17539439414,1880.28627729828,790.047911344439,751.396519152992,1116.20981335008,1210.04200527823,1053.20736910291,1318.0672300335,-99.5207353101358,-2.68990689516067,0.0399125479161739,-0.0245650957804173,2.74340841174125,1.67903491854667,0,1020.55951673151,1039.72415160545,604.461808398489,16.6513100734029,-9.09604014023849,-25.2526949911774,345.651158130427,243.2491563724,2134.45984806859,-38.4122977002788,-25.3011883275514,-40.063281274932,-22.5533778766914,1939.6417928528,1847.31659280563,1132.67454799221,30.3571542500461,-2454.99051167179,-2504.85315569166,2504.35854482195,-43.7896963712196,115.063105629242,-1.61662290846422,2193.7264670916,3.04953952547859,-21.4991610184058,851.235840348301,-31.2654363517707,1050.14768734533,-14.3875481132325,-26.5561147890199,-13.5010517862485,-119.55909722,"Canada.BanksIsland.GreenCabin-C07","absence",1,0,0,0,0
0.974346518516541,2855.58822882115,2138.15317306843,3483.95342951664,3154.09334616681,2117.42632843008,3035.12070323207,4554.93908460117,3998.63890290257,2484.20149289066,643.730328295594,5244.75547269052,4329.88627389062,6066.99518416495,5811.98988965101,3939.05540734429,-5405.49841573034,-5821.92026576914,-5529.36357825293,-6237.07174634768,-4821.1069195603,2052.1530122793,2831.94577587012,1345.84276933797,1083.66731869624,1444.16818038609,415.520234164729,604.731092481125,532.495533011774,743.987513649111,816.694431165227,705.608171399232,47.7671504969377,-2.40328302383423,0.0484524056315422,0.020940843038261,3.14269337654114,1.07921097278595,0,2857.73157409908,2732.54896277923,1719.70483465994,21.2210893869924,5.84367618547565,-95.5391574811077,3301.1211727445,3409.55881443463,2110.53647626492,25.5735753785635,18.2038155249672,10.9002972901167,-90.9514904228507,5232.4882646789,5045.6079318745,2152.75326853458,37.2546647810019,-5434.67135483763,-5637.52236706513,1442.39220487904,-15.5675853868937,55.6727197709631,-32.927955609425,2466.46103586337,8.11460782280848,-62.1798046303014,464.312121123672,-20.4164136509571,299.162216853825,1.15460368912812,-4.22829848698465,-14.4689530308826,-148.695355552,"USA.NorthSlope.Sagwon-C18","presence",0,0,1,0,0
0.996012508869171,605.592362314233,454.519507551425,-234.164587569784,-503.519067807898,-963.50523875697,-1815.42341160646,-2121.4563315877,-1868.35715262417,2731.50267779128,-2476.60101697613,1621.55146639275,835.156078181357,-166.300218233456,-651.028861392389,-3338.56590500223,-1987.87275360533,-1064.70945410317,-1522.14865925704,-1531.8497220234,3315.69373762722,1524.97734814022,1016.06894522484,1885.19176624491,1930.20597185017,186.793126195655,812.619426204773,582.983491653086,386.44560859769,981.957305106977,894.735678479435,532.728498558772,382.468051474663,-0.220078736543655,0.00580652989447117,0.0150007857009768,0.923214018344879,-0.45623779296875,0,-234.164587569784,-128.215404853799,1569.0976010712,37.3594666921715,-26.4074150029079,229.561365040403,-1868.35715262417,-1134.25806771921,5329.05879836028,-126.882352341911,-125.898846911653,16.7011953131322,106.014396318159,-166.300218233456,-339.837488010794,4960.11737139498,118.098032652261,-1522.14865925704,-558.177370272345,5303.56649123256,-126.275392648394,3.23368758878754,152.479735051289,1010.88051373431,32.4001226356649,169.636134305125,1743.41284565451,111.738584760611,426.173817607082,6.58084975775465,-3.66589743272773,81.4962012536844,-156.608684026845,"nonveg_1888","absence",0,0,1,0,0
0.999999761581421,12.2117318777092,827.325594640458,1281.97973031166,1998.33930737589,-495.553802413194,-1590.67239760243,-1452.44571285594,-615.716575058369,-1398.18443061782,-1804.36860523992,346.251218988066,1294.20414043626,1822.9618714881,2590.31232942449,-422.22218819495,-1943.40056500674,-1374.63000594489,-1355.40128603945,-904.028029935139,-1192.18155950544,2263.26437943861,2419.6068697892,3285.15909152799,3232.28650806651,2814.03029566931,1410.17004565768,1270.08770516697,2259.19770167756,1691.42082866356,1504.56019847113,2451.25499101572,-807.445400134663,-1.8197957277298,-0.00958172790706158,-0.0291612017899752,1.79573464393616,0.159401252865791,0,827.325594640458,724.860512358504,2493.89310978908,21.156897262121,79.4451030199272,-45.4654135671199,-1452.44571285594,-1573.34431115548,2193.9858645845,-58.8132503760436,-58.8127275238192,63.479795623529,-7.50553409175718,1294.20414043626,1126.30147442839,3012.53451761944,32.0197252992923,-1355.40128603945,-1353.92828928633,1039.3725350716,-31.3007918958875,-50.1525840115903,-1.92287199054417,2376.81974153952,-13.9521860530322,-15.6342490350589,1017.47323532099,-28.2332702071477,989.109996510592,-33.9100705864524,-4.29438138558145,6.10329437840949,-90.5908477169495,"nonveg_637","absence",1,0,0,0,0
0.972424924373627,1108.40239049579,736.53498652644,732.208915499896,1022.99112081864,721.929946220677,-2314.6022900285,-2370.35072974746,-1860.85902379114,-2345.35634257597,-2927.40473375479,2416.52024919021,1905.47897506115,1960.89179039014,2394.6938827814,1679.88082137062,-2150.3448779594,-2540.12793910121,-2667.60193087875,-2389.22885023065,-2271.23968634323,1267.75736451842,1242.09486028515,2242.66272088146,1873.50319829147,2082.17236779484,646.739585256879,635.109333582217,669.043657042493,867.001718377502,747.826922099106,783.837244169031,110.791601378043,-0.740262925624847,0.0224280748516321,-0.00260617188178003,1.29504609107971,0.0150956427678466,0,736.53498652644,864.41347191229,386.472444275115,13.3266360094867,-2.84704232257166,0.288404735102972,-2314.6022900285,-2132.62877294267,598.375251177187,19.7717539312311,17.952907189877,-2.82978694090404,3.38894549982761,1960.89179039014,2071.49314375871,736.639427819589,25.4013595799858,-2389.22885023065,-2403.70865690265,517.257052919352,4.16878649599429,-19.8837914748644,8.49826611850282,1364.07777201573,7.376516928885,1.71083361555093,369.159522589988,-2.67191387879438,112.30435754978,2.7024149686036,-1.21709095493764,0.721377044929121,-73.1898757539803,"nonveg_746","absence",0,0,1,0,0
0.184159830212593,3054.29464952214,3197.27661934266,3509.19280565731,3821.91514989037,2183.84429316632,3874.41066753809,4260.37050026445,4362.23510021116,2492.0309036333,1256.28485584776,5734.86596663683,5590.73616124112,6348.55379465721,6715.01336184305,4411.34915179038,-5664.17873126714,-5871.20394785488,-6124.92743279074,-6138.242342419,-4745.63772475581,2591.97034739445,2625.93744557067,1271.59689439182,1401.25278239649,1318.73059089625,484.690339914936,513.603209565757,762.96859492377,753.774903868161,702.916248186583,794.434809186738,8.17046513264243,-0.927021157741545,-0.0463658355176449,0.101308274269104,6.44972009658813,0.62626212835312,0,3141.08494267074,3089.15395567319,1377.60342618622,16.4436689042923,23.3862480982936,-17.9490611196472,3343.13557516107,3598.11117413547,1519.67149854378,0.462066797020551,-4.57307485632201,37.7095449344645,-47.820171692211,5526.44146405609,5667.50140727317,2154.89653003433,31.2748843594875,-5796.63998210676,-5595.21137304832,1680.3771394722,-41.1628493312902,-0.501213749929679,-16.9052178532801,2564.58091617719,-6.1339911401449,-14.5783768044244,455.490061295281,-16.7866597525105,674.973092237561,-18.966375835763,16.4843357807439,-21.3456600959592,18.8456352,"Sweden.Abisko.NT-BirchShrub","presence",0,0,0,1,0
1,658.334858715535,365.753660159848,90.421638637364,848.803741605768,-330.234007840966,-1498.20609680036,-1784.91403266471,-982.122766885643,-656.819526481271,-1416.39411180349,737.061965947446,546.743395690017,306.161928690275,1101.98365206587,-339.620638779153,-36.8979121420685,-869.900440997213,-1227.48876298586,-754.516663374988,-456.799557043977,1972.52407698148,1635.06159027415,2805.50098207042,2727.33306284685,2549.91059451871,1282.06238580562,1093.38908329927,2282.16158440744,1996.71588626184,1369.59496056468,2483.47075863315,749.470261266694,-3.28222751617432,0.161001041531563,-0.0535764396190643,10.1515512466431,5.94541835784912,0,365.753660159848,326.61597825551,1179.03774944673,28.2448247587572,5.29080230250647,55.0664043044968,-982.122766885643,-1137.54171621266,1128.09450618344,-3.10933233571567,-4.78542192420114,-11.5577901581779,57.7253111595308,546.743395690017,470.466060722892,1441.60429084503,30.7623601350457,-754.516663374988,-669.120667308822,1190.59085084379,11.9971898543402,-78.8286832684791,71.5176643977298,2120.07579560065,2.98805890580744,67.4924973414654,338.779193938627,40.5338218201528,1188.77250110817,-16.0024217128971,-11.8870179735142,47.6613990754397,-90.1473515012471,"nonveg_1234","absence",1,0,0,0,0
0.998695969581604,631.602905834552,161.926829600556,924.825180303183,367.374041327347,597.525986399763,-1633.73288966624,-788.458446848892,-1759.09798899397,-698.383104237989,-2818.58409275445,1052.83077236629,518.832401737556,1509.13205738734,766.444041806449,953.224811882851,-2296.88349798098,-2838.54135662413,-2252.48734052657,-3362.09164209868,-1202.26039306425,1797.21638175257,2275.6569005523,2469.0881242996,2124.10220119574,2614.55313834123,955.543120461036,1183.7421182506,1808.02292518284,1571.34828730797,1452.35553872748,1936.85885841266,-560.691513400984,-2.15688443183899,-0.00659720040857792,-0.0422181822359562,2.73595142364502,1.22026467323303,0,597.525986399763,536.65098869308,762.898350702627,1.21703283695674,-9.11134015542083,-44.8763735707428,-1085.59135520695,-1193.05275699081,1060.71488475598,-13.8288661060342,-13.2695913989077,-20.8831822336218,-41.2481841744765,953.224811882851,960.092817036099,990.299655649787,3.55735573155154,-2296.88349798098,-2390.45284605892,2159.83124903442,-39.0936823184545,65.2708412689475,-34.4737656527978,2123.58513833709,-7.4884553025916,-28.1435599293962,490.45093714549,-17.8681563006448,962.389850975326,-18.784319116651,-15.0492729554862,-11.9917243134222,-113.69443718287,"nonveg_998","absence",0,0,1,0,0
0.978575825691223,271.151332363694,1108.58329576418,71.2258198807474,185.206293835098,1261.88702137749,-1309.09227671394,-2835.96049525149,-2676.32620477689,-108.321635443428,-3338.21688689818,875.122201302774,1949.05539566446,837.680577005837,977.827326087259,1492.28568459383,-1447.13906253219,-792.539260603688,-1801.27033872195,-1890.71591426369,298.434306314747,1234.43807919249,691.495705726731,1592.41192435926,1271.64136880407,1594.34799583231,618.499435943677,435.385784031331,921.94127662829,740.917711596602,549.48850652946,1016.96473141048,981.425829785731,-3.46326303482056,0.182610839605331,-0.167817160487175,14.9154071807861,5.31773185729981,0,271.151332363694,579.610752644242,1190.66120149674,-24.7683922253449,-2.09622045191696,37.0484812815513,-2676.32620477689,-1934.41688146317,2727.63885980806,-65.8515539921673,-56.3888826450189,0.644458372224773,43.4206444053455,977.827326087259,1226.39423693083,1111.37481865863,-15.4290870822765,-1447.13906253219,-1126.64605396135,2189.15022057844,-43.6393342211734,3.19448484077668,36.0261099327949,1053.6051718848,-14.0431270806575,19.3907990523485,349.3207872057,0.950505720623531,486.555492596959,-7.08539846933908,-3.01949009946644,6.65156517771486,151.329897743337,"nonveg_608","absence",0,0,0,1,0
