"spectral_EVI2b_earlySummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_SWIR2_endSnowfree","topo_northness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_NDVI_changeSSES","spectral_NDWI_annualMedian","spectral_red_changePSLS","spectral_red_changeLSES","site_code","presence_absence"
2876.69110237131,2397.42626168026,5410.10660486015,-5914.55603149049,-6451.04770717976,-4760.16980096552,1046.26732084529,0.0477567998071512,0,2646.51997244101,1683.38970727733,16.6779579034631,-6293.88400554099,-2.27903366367999,-15.9398654734005,"Sweden.Abisko.NF-DryHeath","presence"
673.667166545494,812.126961386891,1867.42992792399,-2263.02534670937,-2332.94432222147,-1159.32586646052,1603.13279367795,0.00155152066145092,0,479.570255094633,408.669797696649,-7.47846310025957,-2263.02534670937,4.45048185017634,-6.65388523580478,"nonveg_760","absence"
591.28686078976,307.436507886,925.998412453205,-1375.44236941885,-1172.0835731579,-340.63809739653,2006.59219361327,-0.0116077326238155,0,257.519275841049,640.799968390707,21.2639478994037,-976.994079367165,-9.99786629423961,12.5371155751621,"nonveg_1499","absence"
2082.35689814098,1645.3569648784,3923.5685720351,-4972.10622620726,-4847.60214625654,-3158.32860957917,1645.47281862208,-0.0266741555598047,0,1846.85260459187,885.813236141275,28.6879568479813,-4473.49074273266,0.62503754361998,14.8498796379411,"Canada.BonifaceRiver.LSA4","presence"
3870.91259763143,1402.75018687263,6496.95533825685,-5946.08567408438,-7307.91948674781,-2977.56408975307,1490.14544563505,0.035376101732254,0,3224.81281618701,3700.19211481783,119.433163685278,-6415.4731689255,0.919277749397064,20.9131251722915,"Canada.KluaneLake.Outpost-ShrubTundra","presence"
492.350430946824,757.563638028398,1844.33039850913,-2420.0044792708,-1189.86535288191,-582.38097987134,1577.05221455774,-0.318223893642426,0,500.85878160723,2254.05248630407,9.69406397568805,-2192.59697181511,-10.5318290174138,0.842836740690834,"nonveg_666","absence"
3291.16167847592,2618.37132201597,5721.58825355884,-5889.01894170614,-6411.09651838639,-5667.48102153385,1282.35395885453,0.0299986104170481,0,2976.28952620032,981.659957467973,18.1274930342686,-5530.08600450973,13.128295630285,-6.62484825462302,"Canada.Yukon.SCHAR","presence"
3062.31853014158,2281.17863232862,5388.78638540165,-6097.33072730167,-6047.93357031807,-5086.67628970128,1180.91530623895,-0.0394207521341741,0,2767.75751918532,2211.18366188875,-3.62020242402741,-6581.49360435807,1.52794810061922,-6.38910320397537,"USA.NorthSlope.HappyValley-C18","presence"
-453.496616824246,462.447839515785,185.587797569119,-1890.44575097969,-1951.38234546897,-1417.8683507944,1840.55501350141,-0.00929838046431541,0,482.587241137353,1277.7690173873,-24.3647641760918,-1951.38234546897,2.23620008087244,-16.5127141569936,"nonveg_576","absence"
1298.86074716154,1171.73851482006,2705.68523252176,-3047.20069265658,-3634.78850465787,-2239.86625598808,1545.44284226736,-0.0182351134717464,0,1397.4076913871,1311.04587377235,13.2929051338061,-3230.73023650948,17.3816079201021,-2.32984745030155,"Russia.Tiksi.BareSoil","absence"
1827.68045137453,1363.51579207758,3629.53417548837,-4408.43485462521,-4947.15634631978,-3097.99738256925,1359.28942759155,0.0100800967775285,0,1856.59714703874,1513.90396217229,41.9862107208151,-4335.87087536149,0.823884644490171,-3.04611975687551,"Canada.BanksIsland.GreenCabin-C11","presence"
1577.7294417716,1469.40956275973,3184.99171797511,-5054.18653338847,-4831.76151505004,-3149.72838227741,1463.27953780752,0.0143380200024694,0,1554.37057704248,766.631249355652,4.78737818200117,-4849.67906490795,-0.258024776066927,-4.39997344743961,"Canada.BanksIsland.GreenCabin-C10","presence"
3619.7336161416,2126.38654279882,5600.08963405426,-5465.00086962754,-6597.88016419798,-4432.45993153958,1808.32649471677,0.0972557745873929,0,3084.31013954695,1972.78426940938,100.953803278395,-5360.16756167109,10.3403510729783,6.87026146616892,"Canada.KluaneLake.Outpost-MixedTundra","presence"
1581.24618737634,1791.45760858611,3325.04913323797,-4631.57759126496,-5318.54178161846,-3311.25617916499,1237.69753201888,-0.00932718254625797,0,1470.72852794955,1569.47451779762,-48.1539870672913,-4865.85808518797,23.703494128727,-5.20303039071788,"USA.NorthSlope.9","absence"
-28.5680752544569,-41.3548113910782,1081.35425622474,-2933.44080469607,-4720.22247695053,-828.346394694019,1135.84595612587,0.0225876960903406,0,300.687130519862,1788.61869353554,38.6005579391608,-3134.92410421982,40.8215902351564,-16.1171812232909,"nonveg_671","absence"
2748.89966768393,1685.43843606991,5898.929756481,-6774.29727831827,-6687.66250993599,-4175.6531351044,836.698262217166,0.00409970145362119,0,2776.7492858736,1768.90734212002,53.8035298643588,-6070.15887314998,8.4662690239903,1.15163030779671,"Canada.DaringLake.Tower4-LowShrub-2","presence"
3059.7120803803,2136.65109609311,5424.21954716189,-6165.1695673581,-5987.53049833206,-5057.52611056581,864.676739715226,0.0208093218505383,0,3336.0204376773,2092.16083940116,51.5658869322294,-5489.67599642083,-8.44430324803644,11.7750266801526,"Norway.Javrresduottar.A-Sedge","absence"
-51.6822721941828,-804.181024617037,-372.217429572324,-55.0101899673702,-215.801142259299,-100.486632661624,181.956667203797,0.228165537118912,0,-51.6822721941828,1004.7676506915,45.3261787869017,-179.352620309018,77.3887948300415,-202.863869856095,"nonveg_1161","absence"
2849.14810545698,1425.33957140987,6148.18695819311,-6152.90602386859,-6489.73751989585,-5802.66490786458,531.759296763781,-0.00123554712627083,1,2951.79226571727,2243.11522652202,29.3568417465896,-5968.88517103627,5.5036965873708,-12.4338562315863,"USA.InteriorAlaska.5","presence"
155.130717483489,-289.323620346346,675.503766217527,-2967.8250782753,-1764.27299352924,-2092.31313143766,1756.99327789269,-0.0809409096837044,0,155.130717483489,1144.39117030563,41.4715543584375,-1850.50464180277,-45.6513113847623,35.531962653296,"nonveg_535","absence"
-74.90968913311,318.21855894613,432.937133899627,-2911.21986786221,-2939.82488656331,-1573.38625864085,838.958420445426,0.348722070455551,0,138.851940710069,820.543132342104,-4.80321137983451,-2211.88760367382,0.688630779609712,0.985931364691851,"nonveg_623","absence"
281.792530461813,308.259300296078,961.134233064977,-1054.47760387005,-1141.04819112221,-865.745569142685,1821.00812166993,0.0135761238634586,0,308.259300296078,660.768659147752,7.64260864920301,-1141.04819112221,-0.243290342002759,-12.4588610235071,"nonveg_979","absence"
87.4936646661579,-614.789859407192,373.184713136213,-779.903568080027,-1536.25412465137,-724.979701355554,1833.83703683885,-0.0567050687968731,0,87.4936646661579,1244.22483704726,47.8952166555523,-1110.82120995385,34.5057762313211,-39.4573186217178,"nonveg_751","absence"
856.725277708387,825.904079357869,1162.78182810974,-1717.24502114068,-1150.544368679,-1263.66608446071,3194.25314970153,-0.0324733927845955,0,825.904079357869,806.203256090584,1.76734692762841,-1605.70649097122,-44.7752510870123,-38.2940620311251,"nonveg_624","absence"
2522.02014438243,1695.1392239478,4732.93095226853,-5538.13099275486,-5833.69852312389,-3897.00938058007,1279.96249139382,0.033166074545847,0,2259.91230426856,1456.65491631868,33.9515859220969,-5403.83224482768,0.879444463103817,0.0590345074793333,"USA.NorthSlope.Oumalik1","presence"
-453.496616824246,462.447839515785,185.587797569119,-1890.44575097969,-1951.38234546897,-1417.8683507944,1840.55501350141,-0.00929838046431541,0,482.587241137353,1277.7690173873,-24.3647641760918,-1951.38234546897,2.23620008087244,-16.5127141569936,"nonveg_576","absence"
190.045734524389,-137.865390875021,307.948208531269,-306.868620883595,-761.169782987375,299.177914803256,588.317287323496,0.016319127753377,0,-137.865390875021,637.355093146326,30.100053487419,299.177914803256,5.09536872360143,5.00305297157502,"nonveg_536","absence"
544.507678508294,548.440911137319,834.898986903628,-1658.72023190372,-1502.35356002141,-1058.74004135886,3401.11833731011,-0.00823523569852114,0,544.507678508294,591.334312823816,1.5682782974401,-1502.35356002141,-8.40511571735868,-16.9685682592845,"nonveg_568","absence"
3870.91259763143,1402.75018687263,6496.95533825685,-5946.08567408438,-7307.91948674781,-2977.56408975307,1490.14544563505,0.035376101732254,0,3224.81281618701,3700.19211481783,119.433163685278,-6415.4731689255,0.919277749397064,20.9131251722915,"Canada.KluaneLake.Outpost-ShrubTundra","presence"
2858.68815993423,1653.02064088416,5204.63482316018,-5815.78989293906,-6073.66760486586,-5228.88536075089,1084.66251447128,0.0297056268900633,0,2509.58428641909,1723.11646089004,59.7028447833324,-5739.35434233936,11.9184528370844,-3.58554419928163,"USA.NorthSlope.Sagwon-C19","presence"
937.471309138495,649.885948267484,1687.92429474557,-3178.55531332574,-3181.71415159529,-1862.63487487842,1548.49958487359,-0.0309696034528315,0,1146.25592024104,683.618119820656,33.5432391455419,-3293.72869259527,3.67986082619464,27.1900575259462,"Canada.BanksIsland.GreenCabin-C07","absence"
234.406625546301,-138.485986362652,677.443449917359,-104.165459818955,-826.440802527579,1970.82585607918,86.614013222698,-0.000796374282799661,0,-79.5775470923605,715.744544919686,62.6236823119745,-104.165459818955,10.9617401785373,-5.48748728097194,"nonveg_1547","absence"
848.634893292715,-68.1468015525892,837.936729554375,950.43490867367,288.606531482126,1136.02372099523,0,-7.42374822948477e-06,0,-68.1468015525892,1278.20918854833,82.9277768339751,950.43490867367,12.4495785232996,-11.8584659262914,"nonveg_1509","absence"
3101.30745108462,1564.64296001161,5956.95513707104,-6482.00994977365,-6584.53043513154,-4747.29651594398,1111.22259537633,-0.00186057679820806,0,3311.52040057026,2634.90528940515,67.4011991358823,-5968.15931547043,-2.45010720084198,7.54121759065657,"USA.SewardPeninsula.19","presence"
532.882203789496,570.08478610142,1637.04595299392,-3189.63875687331,-1989.36384171279,-1952.54520757596,1861.76556174761,-0.0151702342554927,0,570.08478610142,1095.86628403779,6.47195164533657,-1989.36384171279,-31.5495247288642,21.5379757190563,"nonveg_575","absence"
1784.10501388968,1112.60097130766,3694.23810913157,-5117.46915843558,-6395.01240210595,-3781.26992875108,1526.65817492206,-0.00742688666408261,0,2043.12664484034,1643.03839545916,34.9969726571393,-5277.84748459808,15.6452194476947,2.95675678348868,"USA.NorthSlope.15","absence"
1021.95809194568,525.895883646588,1877.35786110573,-2455.94462795864,-2782.85822568668,-1135.87645000668,1820.28997831702,-0.0148286597910695,0,1036.44100008661,1199.5266630158,19.2112852062939,-2460.48960529354,-7.22508219548592,-11.2211536405347,"Canada.EllefRingnesIsland.Isachsen-C01","absence"
2178.83735668466,1536.99713533709,4999.65341938305,-6298.35444309095,-6108.73143937596,-4474.9450859595,940.51278100462,-0.0136748100630939,0,2372.31967165656,1371.07783795826,17.0371349262306,-5343.70140433438,11.8512402584351,-3.46974954708303,"Finland.Javrresduottar.EC-Betula","presence"
1216.63393717711,677.708931330163,2572.28352961746,-2459.69429677364,-2524.1157072701,-2321.75447854752,1991.39891412419,-0.00260617188178003,0,914.21276392578,538.925005846946,32.9670392311756,-2321.75447854752,0.270744240657507,1.58942181096532,"nonveg_746","absence"
3654.34103587973,2323.83639846449,5894.27566471264,-5850.47493492968,-6770.97962058859,-5549.30600836848,1159.26683849842,0.0141566088423133,0,3530.57287089938,1495.58505681548,44.1235758248133,-5993.04863927132,5.66820744771317,6.99877281801374,"USA.BrooksRange.7","presence"
1703.26297459109,818.030800101485,3225.89753019324,-2499.5080389517,-3586.73375718493,-2818.8395364584,2260.07748821291,0.299044400453568,0,1826.56610672215,1726.96462989556,37.8710794630493,-3060.74327667166,90.3678454494384,-28.1363148040881,"nonveg_1177","absence"
2832.01478125787,1990.95743007238,5287.07820745013,-5807.08406763919,-6376.41292068227,-4321.3435356932,1241.9942129269,-0.0138935180380941,0,3279.46393767604,1482.27715266987,63.8899626182871,-5671.3096704617,0.303964109856651,-1.16281624940861,"Canada.DaringLake.LowBirch","presence"
374.526611676093,558.824244383522,1029.51359408102,-2382.96626733967,-2409.68417399841,-1696.64688074467,1348.28704790151,0.0270725060254335,0,440.636883785758,469.590119920458,-10.4703071009518,-2399.46537990497,-1.13647096338294,-11.2257323217526,"nonveg_816","absence"
3275.58964487409,1889.65315323245,5423.05573170834,-5886.56532117198,-6764.77513670521,-3927.65385050873,1349.10841953954,-0.00663073360919952,0,3033.67828597677,2263.54575615602,84.5271286795708,-6246.02422745675,5.56061325099236,4.17509514273655,"USA.BrooksRange.8","presence"
2772.31823956211,1855.92534222254,5626.04776346536,-6145.33771519536,-6298.44986380961,-4229.21435826756,1094.31732899957,-0.0269664350483153,0,3471.58351430555,2257.40511726765,100.259102083925,-5942.20904358159,3.43965945384378,-5.67887613275851,"Canada.DaringLake.Tower3-DwarfShrub-1","presence"
-331.55111421015,193.752323425067,1553.7593814972,-1560.47878474832,-1343.74604838718,-586.48297521982,1126.36908431281,0.70209002494812,0,353.953469832188,1109.5554810799,8.37586010947178,-1343.74604838718,-7.17236562769051,-6.66033114155124,"nonveg_547","absence"
3793.80577085001,2370.16300836582,5792.58332553281,-6600.7463832629,-6694.24045679852,-5669.59122870134,1249.48271598546,-0.00242703291587532,0,3716.25098109384,2231.32605667544,45.6851646921236,-5808.65342850276,-6.98378788277104,16.2832836784986,"USA.YukonKuskokwimDelta.72B3","presence"
2110.74419865917,1169.05679326476,3970.20842587673,-5264.94135958699,-5623.67105596232,-2446.27738871906,1291.2052702802,-0.0851552047663267,0,2043.50989916675,1914.01435194096,30.4852086295764,-4652.3879464218,25.419954752969,-0.523627266646002,"Canada.DeceptionBay.TH6","presence"
571.567184769264,208.359891020552,1009.62818815056,-1346.38508910949,-648.109704848317,-619.536694166115,2388.22851553875,-0.126451283693314,0,552.132531389963,806.046692130128,37.9780770983865,-922.539133490031,-36.3543686601099,3.03491015861869,"nonveg_578","absence"
159.366704630545,-542.260040138903,289.756604335393,-862.60545503671,-1162.82846342082,-209.004138031252,1673.72076894803,-0.0728006139397621,0,-141.533396679183,733.191644990754,50.4232298502797,-862.60545503671,3.60153399359528,-14.2470709243985,"nonveg_1213","absence"
340.386520987821,28.0536893871796,523.344673783906,-212.835338332332,-1549.45394566283,-866.866953006983,1930.9210524083,0.229057461023331,0,340.386520987821,1004.7801405897,13.1673793310501,-622.746608929658,30.452352104593,-8.51775505835918,"nonveg_703","absence"
2611.96877185673,1715.92165464737,4385.00452259185,-5585.98102357332,-5660.57747228061,-4336.75925948093,1144.12380382697,-0.0154865504286828,0,3255.31749050043,1149.52585027047,7.76019113504506,-5301.99525594227,3.20326376868203,-2.36908756968797,"Russia.Tiksi.DryFen","presence"
2822.7076964794,1958.61184861852,4801.76110354423,-5774.61063808655,-5808.08648246875,-3695.05060372094,1219.76439077918,0.00313774626702071,0,2786.43386917846,1445.6016748351,56.3503735891722,-5326.74335276325,-0.426893759819393,0.902950596539881,"Russia.Yamal.Kharasavey-1","presence"
3425.77953526992,2071.5063085891,6333.6523870042,-6691.29505202321,-6918.13033969638,-5313.91215370037,955.534326311664,0.00745628699660301,1,3137.34380479043,2491.37013405953,39.6298597413605,-6527.28096089125,-2.81044800905669,5.80288245539206,"Norway.Javrresduottar.A-Hummock","presence"
1712.90970123923,1303.70215833528,3460.12476904432,-4200.91768754661,-3971.27893386816,-3134.18662433295,1589.57990468564,0.0311937170724074,0,1657.56830594223,621.613391933898,36.2757938266367,-3125.58039814872,-27.8442052535735,38.8482581289994,"Canada.BanksIsland.GreenCabin-C00","presence"
591.28686078976,307.436507886,925.998412453205,-1375.44236941885,-1172.0835731579,-340.63809739653,2006.59219361327,-0.0116077326238155,0,257.519275841049,640.799968390707,21.2639478994037,-976.994079367165,-9.99786629423961,12.5371155751621,"nonveg_1499","absence"
-28.5680752544569,-41.3548113910782,1081.35425622474,-2933.44080469607,-4720.22247695053,-828.346394694019,1135.84595612587,0.0225876960903406,0,300.687130519862,1788.61869353554,38.6005579391608,-3134.92410421982,40.8215902351564,-16.1171812232909,"nonveg_671","absence"
856.725277708387,825.904079357869,1162.78182810974,-1717.24502114068,-1150.544368679,-1263.66608446071,3194.25314970153,-0.0324733927845955,0,825.904079357869,806.203256090584,1.76734692762841,-1605.70649097122,-44.7752510870123,-38.2940620311251,"nonveg_624","absence"
2441.4305975604,1452.96974730261,4541.2709682251,-5097.56037193388,-5269.65872981632,-4391.31160273641,1376.59486630006,-0.0124175311997533,0,2559.46641046265,1867.74714807977,71.318046536974,-4531.33499448107,-7.79920867093594,-6.51593025846516,"Russia.Yamal.VaskinyDachi-3","presence"
2982.90907104848,2376.90444665297,5328.20283019767,-6418.30954242454,-6590.71887060185,-3994.5564917326,1073.28059850568,0.0750413781238927,1,3691.78795054489,1793.36797711726,73.1910347248684,-6044.69155082984,3.11620219114462,-2.86752309432824,"Canada.CoutureLake.TDA7","presence"
595.209508908498,-37.7657379824415,652.670948829475,-2971.23635709676,-2832.83073620867,3495.34902204855,166.253386544987,-0.00230429857037962,0,595.209508908498,699.559601864631,60.0204660110411,-1841.3469083372,-14.8394163992023,18.3969060131968,"nonveg_1626","absence"
3437.11392875498,1924.63075176867,6009.24282012587,-6725.46716571517,-7239.74287330892,-5191.60208844319,652.505566390759,0.00871888920664787,0,3540.34143953049,3362.61935982715,73.2860341628918,-6250.27746121677,13.0150314928702,-14.2139222779053,"Norway.Javrresduottar.A-Salix","presence"
1665.06215532775,1390.98370591067,3513.79281779158,-3881.90817492138,-3950.61157214546,-2872.84021872411,1818.10520589012,0.0158501978963614,0,1291.07847468401,315.379022884933,8.77943679654353,-4098.60924464504,8.8011477593142,-1.25468761449409,"Finland.Kevo.3","presence"
705.242013247786,875.051709209234,1234.42100548908,-1891.20971029817,-2598.70990018741,-1406.6629049817,1948.66460379062,0.0228860452771187,0,875.051709209234,885.969444506288,-8.00614768787169,-1891.20971029817,49.4562793328429,12.8779986093498,"nonveg_899","absence"
627.343352799403,-0.852754786006471,1551.6436619356,-1928.72345653613,-1907.5382564992,-1544.14415267126,1890.07656167136,-0.0189105439931154,0,355.76404048447,628.196107585409,51.8212408990696,-1907.5382564992,-0.627770925362893,-0.163358840457796,"nonveg_684","absence"
2756.33730093525,1727.17768800943,5036.35620526107,-5921.4926737014,-6208.16339691071,-4663.20439164614,987.047094061359,-0.0194216180178854,0,2498.39521468801,2078.55269569016,103.233155983513,-5360.58631409982,15.1423568738714,8.38128655406097,"Canada.ChukotkaRiver.TH1","presence"
263.044569257183,-309.054532046163,1865.53331353517,3397.97448808493,2469.91872011518,2223.56379766069,383.454070860986,0.000886389170773327,0,-212.407517657939,1449.06357749826,73.3739942384879,2469.91872011518,-0.468418673289549,14.8869326719649,"nonveg_1736","absence"
456.067506624084,285.850238096949,1439.02541373414,-2247.85866492985,-1356.43017915021,-2223.14325307001,1801.91308976613,-0.385829389095306,0,285.850238096949,1241.39866857906,16.5490362294171,-2223.14325307001,-14.5316999591413,-8.48654466092494,"nonveg_736","absence"
194.674785439723,214.504323065489,876.375442337944,-1090.95593207073,-2655.14842572664,-1192.91001186509,1989.98753328219,-0.0101987142115831,0,214.504323065489,1117.66039264263,5.87502558405546,-1508.64738557229,32.2334317792825,-11.2717214769059,"nonveg_715","absence"
3657.8479771415,2505.88695934667,5847.148503862,-6508.13227722836,-6590.77870138745,-4835.93172899134,1206.84758488054,0.0750208088093334,0,3633.99567265016,1661.426682607,26.761676590316,-6176.03123913203,-10.4489087279956,16.0597034792029,"Canada.Yukon.SWEDE","presence"
1214.64235193446,405.71488200501,1679.56754047152,-1005.62197285757,-982.145684123628,-1733.24151196903,3132.09484949998,-8.18961270852014e-05,0,1138.03728590598,808.927469929449,54.0480026615325,-1005.62197285757,-3.09138447566063,-6.72821542717855,"nonveg_894","absence"
1407.82960214249,-1411.84333129052,2930.45616828268,-4188.07941976056,-5077.60037528923,2986.78023570464,630.05697253104,0.00236029690131545,0,1407.82960214249,3374.03772964797,244.847427547626,-3639.98033660929,32.4438613352624,-14.4960720712384,"nonveg_1813","absence"
2710.92649819053,1893.31091436828,4356.68106025089,-5190.76741488704,-5473.84893860655,-3982.54940537784,1334.77180118908,-0.0822582114073965,0,2798.34623028085,1599.42718898125,38.7970826459013,-5024.34817244478,-20.2560183239422,2.55121610846503,"Canada.Yukon.TOWYK","presence"
-756.073420177808,7018.56300774684,1328.71962669599,-3946.71198278656,-1645.97266107178,2246.93469542314,263.176437669783,0.575887322425842,0,185.856989563929,7774.63642792465,32.8610194116899,-1645.97266107178,-23.3987464200051,8.81303336374656,"nonveg_1353","absence"
1581.24618737634,1791.45760858611,3325.04913323797,-4631.57759126496,-5318.54178161846,-3311.25617916499,1237.69753201888,-0.00932718254625797,0,1470.72852794955,1569.47451779762,-48.1539870672913,-4865.85808518797,23.703494128727,-5.20303039071788,"USA.NorthSlope.9","absence"
1218.20918935879,547.541049446327,2303.49506895162,-2847.32371266883,-3143.34785166119,-1281.68582351569,1334.16110733018,-0.00623948778957129,0,796.495753411697,702.885730159772,28.3556359772416,-2467.73788169006,13.6142442404999,37.0360108268342,"USA.NorthSlope.HoweIsland-C13","presence"
-303.683703284617,-275.131922251978,-218.108869300485,-530.412550662725,-91.0553942595303,-393.033792457987,1151.18395968392,-0.392158150672913,0,106.143703150667,971.749489392968,5.02322112249502,-519.323460409974,-23.3714025758023,-9.15877093786981,"nonveg_875","absence"
792.031998126797,846.973893178296,1232.87668724521,-1641.31978005206,-1902.08675463238,-416.517828736084,3491.55714158378,-0.0266162883490324,0,792.031998126797,546.838784847734,-1.4210554999395,-956.212139791685,17.4291444073071,39.7364699661839,"nonveg_809","absence"
2772.31823956211,1855.92534222254,5626.04776346536,-6145.33771519536,-6298.44986380961,-4229.21435826756,1094.31732899957,-0.0269664350483153,0,3471.58351430555,2257.40511726765,100.259102083925,-5942.20904358159,3.43965945384378,-5.67887613275851,"Canada.DaringLake.Tower3-DwarfShrub-1","presence"
-300.287475478519,-234.011966074878,-281.281439255968,-557.416769499147,-554.596853426422,-82.0588916019829,251.984973674628,-0.0695891752839088,0,-234.011966074878,326.944736659306,7.26272732667663,-557.416769499147,0.682870535415077,0.857038764842817,"nonveg_689","absence"
