"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_SWIR2_endSnowfree","spectral_SWIR2_startSnowfree","spectral_blue_earlySummer","spectral_green_endSnowfree","spectral_green_startSnowfree","spectral_red_earlySummer","texture_NDVI_peakSummer","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_cover","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualMean","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualMean","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_changeESPS","spectral_green_annualRange","spectral_green_changeSSES","spectral_green_changeESPS","spectral_red_changeSSES","spectral_red_changeESPS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.981374502182007,2570.06802634033,2386.59323019252,2773.32865879674,2783.20675605303,1884.55550834089,3797.20188012361,2645.8512526491,4206.21266245987,4360.19306977936,4448.95805373655,4979.17554315537,4791.98281967034,3406.92007099822,-5197.664746381,-5662.07315832733,-5764.94368676916,-6267.63109481489,-4116.41930411485,2514.11053094483,2252.38210436757,2393.60865600415,2344.85756436697,911.781303151604,1042.63492314483,588.886447272684,636.238496247124,963.853600667376,933.470679735142,116.06331478628,350.192901611328,0.0253778559466203,2.07773110601637,0.7654187977314,0,0,2583.98235006611,2572.22383118249,181.994151024935,4.91876083851175,-2.05747779291347,0.653450502462842,-3.67595498025506,3841.55756876833,2753.40014721896,-8.59437929389925,-5.89156551694305,4638.45646279924,4633.64362250352,129.784387230077,1.11332992515953,-1.92210262497137,-5217.65033548992,-4841.18460538697,-46.1840327657926,-34.6740283761413,-6.24392923730102,-9.03580656185531,4.17396466296733,7.15572849006383,634.20778231528,-12.2239556256747,-3.92120849461315,1297.32586418409,407.65363867141,-9.30485071043497,-0.0525663701394836,-12.4526438202584,908.486810427776,-13.4337901777523,-10.8272782592353,-14.0599809956352,-11.0239758763905,"Canada.ChukotkaRiver.TPO2","presence",0,0,1,0,0
0.977506577968597,1783.88547642089,2078.03887926137,2493.9321528408,2905.10254147686,969.090629466515,2569.42913207152,3319.24934246548,681.67078066462,3784.36928921543,4403.57525396854,4839.85317669593,5414.7195026818,2374.74576935004,-4970.20941482209,-5041.42895036319,-5529.27216387584,-5284.3081165525,-3567.75508106229,1829.49339049214,1926.53571332491,2141.48161976829,2380.04073585754,1213.49111127766,1362.842578321,530.564777581788,681.220178995993,746.87975943066,795.457265369386,-6.43150921436334,17.0010070800781,9.22600229387172e-05,0.205136880278587,0.066405825316906,0,0,2307.58995292562,2370.93675199617,1306.67094300039,34.1082971626049,9.14264606845958,-54.9357100845775,4.53203320813761,2796.13045358123,1632.77697542204,1.75641486971862,1.19729892158272,4753.10914395161,4634.21198933304,2139.22794070325,55.4661772521243,15.3304071980492,-4733.73424107424,-4438.31425184535,-38.5653290118592,-45.1881030570014,14.835322127362,0.318386768761273,-33.4936033579468,7.31873188824422,594.889418045502,-8.70070056258084,16.0775298418055,1382.81673297004,472.71557467391,-8.49127505054605,12.8780534525171,-6.82192360853886,387.593417841746,-0.371204867083679,-5.86817714694298,-3.08702651990631,-8.76289050721021,"USA.NorthSlope.14","presence",0,0,1,0,0
0.954094707965851,2256.42662603147,2450.27265578953,2938.36293808499,3333.65244434977,1059.25423777618,2678.08891881828,3428.72763679974,1755.39149624468,3815.5588231114,4540.90877138763,5005.44320002859,5613.99993612134,1435.62359888334,-5380.01728053398,-5251.65959262421,-5530.93899772289,-5286.24860683257,-2784.11018400371,2302.07959920841,2411.10221749385,2558.3010089642,2774.79671553979,1222.43388762082,1158.66968664171,260.897154008251,618.628983643746,1397.92222366042,798.778646798679,371.547736874874,9.2314240137736,0.00503883153821032,0.826613306999207,1.21232002973557,0,0,2450.17694925474,2156.03249124668,2700.75507663086,47.2178547488813,47.5398325400752,-56.7323194192574,-15.3441956128588,1736.26651874745,3216.67163214496,110.919711453274,99.0651860173475,4384.16445534521,3553.16530763313,5233.10476523277,92.4419191543188,91.1976216866153,-4752.0004027587,-4561.34378281346,-103.747121124942,24.2849267453028,-0.921203483691768,15.7359077455408,-25.7882165719146,16.8922826844151,752.749596078007,23.8742072712663,21.40368768265,1477.63053953981,486.269141905156,16.7679014450054,19.9319616980241,55.4533692271829,995.414337955917,-31.5560978127326,0.66579142842999,-31.3068300532846,-1.09955014412642,"Russia.Yamal.Kharasavey-2b","presence",1,0,0,0,0
0.841060340404511,-124.460292448419,949.006487127029,119.653794546478,-25.2109766703778,-755.971770060971,10000,10000,9044.61372953023,-2660.51619790273,-2107.42777157433,-1615.29342803817,-678.815103364108,-4087.36949159794,10000,10000,10000,10000,10000,1219.28601742416,2887.49443841725,960.961731603249,1080.28999360639,654.711284053508,103.529892665957,3037.7197069765,2362.11829177882,2285.49030394006,1463.29394356382,262.836368466536,668.650207519531,-0.238894373178482,32.6007385253906,-8.79014778137207,0,0,-25.2109766703778,32.6034484987478,1704.978257188,22.5539813433054,3.54461842064434,4.99533693851228,28.5983687096742,9808.92274590605,955.386270469773,0,0,-2107.42777157433,-2229.88439849546,3408.55438823383,50.9590462034005,70.7750390906649,10000,10000,0,0,8.65092939152028,-4.96414370777728,-4.11476765528076,66.4321623039312,339.758488605955,-2.77882036059409,6.08454276417326,307.589506303385,551.181391387551,-1.72674584212702,15.3721374917372,-29.4472890787185,1039.19561832719,-7.73446295458359,-12.693598929332,-4.70082483188664,-5.08587196330546,"nonveg_1236","absence",0,0,1,0,0
0.764934718608856,2595.75909123738,2591.89803805082,3006.18924811272,3252.32716052786,1786.79117135015,3088.36242291351,3276.51729385909,1975.32461861683,4940.84940156882,4772.88300816024,5372.94957951907,5743.48253308522,3404.80545478981,-5403.92976762863,-5442.8737671944,-5863.32644399613,-5844.44194565112,-4380.5563035525,2182.43181019664,2229.47889515736,2386.71191664042,2553.12191370073,1209.28612962218,1156.70149128613,475.183904302339,653.480415215504,613.672808676818,709.145720406268,-62.2827242485614,62.6307418823242,0.00201095035299659,0.830223608016969,-0.331488144397736,0,0,2635.06697654476,2781.1699682519,1700.9547649449,22.1594827572376,27.8685985646711,-15.9866426086079,-52.9429448649516,3343.00362400112,2363.66274007869,65.7958117941323,54.8815333586036,5045.56094563352,5122.24982562831,2598.9748326404,41.1763695878578,35.2640666662716,-5607.53102855469,-5322.11434023868,-50.9986276292842,7.0852937784361,-0.771378634345892,24.1085731206891,-6.81089645061877,-42.0025940907926,1135.25044440288,29.9231963218237,-65.1013586100878,1345.00890627558,823.52176035046,24.2212282456018,-48.6041017401683,15.9083480471309,542.332685205815,-10.5447248430519,15.2130638846008,-12.9200384401564,13.6665897635566,"Russia.Yamal.Laborovaya-2","presence",0,0,1,0,0
0.999138236045837,695.038841110224,1004.50821599896,672.028873528016,997.674209369476,1025.41127133418,-2375.6459829698,-1884.25754847829,-1408.99330301927,1919.3119952936,2459.51650586775,2055.39518920777,2515.92102760758,2028.30767957465,-2497.27799048111,-2319.57730812309,-2819.25817848284,-2532.24869040767,-1112.34416636223,1213.86653632607,1386.11623095551,1131.79911692836,1331.48721984542,1890.97342370999,2055.17008492378,699.989815534596,792.843285923714,1012.0647210411,802.78638704655,-329.555349703018,110.259742736816,-0.00106641324236989,0.593476355075836,0.753548502922058,0,0,997.674209369476,878.932282268171,353.382397806166,-10.0112857643624,8.9010402429192,-19.1556079906741,19.5576083806435,-1923.30218272742,966.652679950522,10.9071015223355,8.94754658253133,2055.39518920777,2195.69047951027,596.609032313977,-3.30289952366794,17.5473244798229,-2497.27799048111,-2256.14126677139,-41.967691639966,-1.02854999784007,-9.860941893919,3.4594318682163,-11.7463589951213,14.9598302368912,321.848853825873,1.16530224378942,6.83280654158178,1918.08949452791,255.682159595334,0.909660251463051,5.38149990479714,-1.56965466220119,360.023359397885,-7.44893333931117,-0.294637246437998,-7.96382804530545,0.273541868653461,"nonveg_600","absence",0,0,1,0,0
0.232790768146515,2035.39538119808,2152.10022663767,2615.68319016023,2732.63260254089,1216.07167633385,3807.02373250779,3702.37691089677,33.659652081166,4884.622123423,4997.12450305874,5888.26749425796,6172.67198176265,3366.79298323533,-5310.81334605297,-5556.31946382887,-5883.75090625681,-5988.59684438076,-4565.22079069037,1650.14062949127,1750.76841848162,1886.18480215138,1902.544241345,922.337234396776,1219.77576756398,377.047279242321,501.538274832859,464.389415767524,530.127506453536,130.815171791364,497.277450561523,0.0536182187497616,3.18515729904175,0.584720551967621,0,0,2291.91368578946,2078.39468433945,1631.13040926694,38.6726059596989,8.20661591739503,5.25725545767719,-45.4168330028121,2544.71989213743,4157.63067444303,33.744628074543,20.4971954502216,5210.56716472015,4928.11492192547,2822.77168668504,64.5431630028391,20.9953729573137,-5987.9307687019,-5654.38969173,-6.89787450268313,-38.6340992091814,18.3904219472585,-0.414043930282808,7.52280074989311,-18.8728425487269,622.530881603597,-14.5440099695759,-16.0196545976782,935.049057662338,395.345589430932,-11.5537198334232,-5.82400804778782,-4.53738778423002,131.432094299048,3.98279073633478,-3.21464458900604,1.87649651345905,-5.11670549769638,"Finland.Javrresduottar.EC-Hummock","presence",0,1,0,0,0
0.999987185001373,1251.66140255562,1025.18956728098,906.082842151668,892.711185153126,1171.07137473221,-1352.19425371545,-1376.25495273705,-990.77034107881,2405.41899017989,2069.39099400611,1912.83107470188,1903.52435613042,2178.18867727782,-2367.31219518782,-2896.54804247857,-3122.73678275219,-3148.94869761589,-2321.76902749498,1914.67596468577,1732.77645587764,1644.45165483478,1634.41295846506,2252.64768356338,2348.80476039636,955.070242976135,979.935352316125,1092.22379912385,1250.43966132202,-101.176480515773,188.096557617188,0.0448121279478073,3.63414263725281,0.433390110731125,0,0,1025.18956728098,1049.34327437472,358.950217402497,3.09961645474663,-13.8057775924037,3.34291424963556,23.821345025862,-1163.91668342203,461.178488749401,-17.7376341826693,-15.6027082494178,2069.39099400611,2093.87081845923,501.89463404947,8.73962741931032,-19.3036397711335,-2896.54804247857,-2771.46294910589,-1.75166029587824,-30.0629424010799,1.22314526975946,-10.7793463931044,2.50967409242912,17.6649602085731,262.242168811731,-10.0862372619896,16.2217767541831,2271.3013623947,179.23571863739,-6.89368148605345,11.2879368329158,-8.39662251175469,209.181650578026,0.906798929047087,-8.04544809915484,0.617934401283789,-7.44782584309788,"nonveg_764","absence",1,0,0,0,0
0.710888504981995,3362.48600064113,2573.21930763186,3741.97467717195,4224.29633214658,2168.36597309782,4379.8799008766,4580.02844488601,2615.10991132168,6281.97971564487,5488.53428301172,6884.12191031649,7443.24935342056,4297.23264362177,-5952.72423871088,-6016.02979171256,-6710.19358905517,-7060.04561977801,-4365.94749708583,2355.17645427228,1949.86052823564,2416.87996388748,2672.38562538285,983.640497568691,1158.87404333107,467.609254852731,463.317269128542,712.150280072851,569.046715925225,247.29764339143,304.765201144748,-0.000202013709996312,1.87636915842692,0.948240631156496,24.6666666666667,1,3309.64258189031,3287.41806484571,2665.58990476142,30.60617448155,30.6710091376085,-17.4978996279398,-64.2671692936568,3725.16492512199,3010.99555097822,44.8892383792994,38.1103491260818,6281.17983918966,6237.75674474002,3967.05408134444,49.5095764696875,41.7759612079064,-6535.94895181324,-6267.1790519531,-34.4435452535842,-19.5762941378663,10.9951654614378,14.6661698589544,-8.28583900323786,-31.8574175438655,497.461689687203,0.395302538842832,-13.9803974221374,994.089780634668,273.561663017905,-1.21765593807412,-6.59282286087676,-1.12240766306906,207.535547885875,-0.709326051965189,-0.178711217727337,-2.4091322449525,-1.81552625906259,"Canada.ClearwaterLake.AB2","presence",0,1,0,0,0
0.999999940395355,710.532865721181,255.048471016393,592.867381484607,523.140505144143,473.589344080833,-733.145317950373,-886.702703956557,-36.0593954532147,1001.23823128521,464.954115484728,892.230215244023,797.118111617631,660.004187522799,-1306.02724112811,-2035.53852099054,-1645.53521689227,-1763.0711533609,-1108.6383232676,2940.31163295681,2409.28688965845,2682.57493983229,2648.14664251052,2940.07170454177,3073.09938696618,1704.4462658362,1864.89495660369,2433.75740374896,2496.76603946528,-861.108806425001,105.208366394043,0.00116626417730004,1.49644756317139,1.27828133106232,0,0,523.140505144143,511.035713489432,455.484394704788,9.4777408656139,-7.4956944230815,11.621146056744,-48.259844352602,-629.977182583934,1000.74014633141,-17.1809500072663,-17.0064444663581,797.118111617631,763.108972230878,536.284115800482,13.6493617504964,-8.16480478670318,-1645.53521689227,-1571.76209112788,-7.89555671442016,-18.2817564893117,-1.21885116596652,-11.6865996178512,5.73804955362743,-39.0411500248336,528.567609581473,-9.21925460614344,-43.6500079822288,3119.31377142398,357.358836212521,-5.93347020278065,-28.1145335187284,-11.0110064286348,568.86244714527,-9.88725797145684,-9.67108526365324,-6.66251261244832,-9.48674046345534,"nonveg_916","absence",1,0,0,0,0
