"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_NIR_startSnowfree","spectral_SWIR2_startSnowfree","spectral_blue_earlySummer","spectral_blue_endSnowfree","spectral_green_endSnowfree","spectral_green_lateSummer","spectral_green_peakSummer","spectral_green_startSnowfree","spectral_red_endSnowfree","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualMedian","spectral_NBR_annualMean","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_changePSLS","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.999991178512573,146.514622224467,299.176699818247,590.620704889464,365.602831545398,386.791492101462,-3950.93204814664,-3220.27046272934,-3126.75120316334,-3766.73339610288,931.292643029276,1070.91852052922,1593.68025504085,1348.12802548751,963.524754862959,-1956.22461290831,-1710.73668048545,-1609.75590570839,-1980.02362624003,-1017.6701165377,839.312380588267,958.340377196052,1140.86314690266,1164.24209200513,2116.12282764938,620.113259861919,706.126889060561,733.744521687879,761.46688908816,672.262768250515,931.818242376025,778.732593289122,665.496153819643,-0.419689178466797,0.00822595879435539,1.21331322193146,0.751189172267914,0,365.602831545398,357.741270115808,444.106082664996,-11.4417557084283,10.4327718724253,15.001191556271,-18.215250316951,-3220.27046272934,-3385.86670170278,-51.7278880845205,8.77136438303638,-5.8449537228752,-42.9199813783208,5.507591063175,-5.81378932726173,1070.91852052922,1181.50883978997,662.387612011578,-1.53486246827059,19.8493039265828,-32.6726084069771,-1710.73668048545,-1654.88218837598,-44.6930712557433,-1.13328634912951,5.18048848687661,-11.4076731066629,8.81561004475704,160.769043165462,1.75071010394619,-1.60701808719867,7.36504180197202,0.580336375014618,-1.73264796251754,"nonveg_684","absence",1,0,0,0,0
0.399832218885422,2882.2861396983,2473.35488891813,3870.30725397833,4139.4195527026,1981.04754689444,3475.73166270814,3625.85784213972,5134.14412440985,5270.58227200121,5684.51211368193,4920.76833394812,6882.55962183274,7372.72950302842,4050.35891432458,-6057.42177467082,-5927.39921387971,-6362.69429492854,-6761.14351748099,-4237.12278199164,2143.41035660892,2145.2584389309,2705.02234956206,2065.7060790299,1214.0162182536,387.535844052289,398.599280717664,558.869873153632,608.809489920388,563.009655937237,666.037676204766,697.762545445551,296.380677877263,-0.813475906848908,-0.00388623704202473,0.271072924137116,0.244012534618378,0,3210.89311671539,3090.10207174386,2119.70042562518,36.4045769171046,16.1833499741705,-4.92167391551193,-35.6896199688341,4011.44674066842,3983.59954044674,45.8835057188403,29.2788450008039,-39.3017784817243,32.5283887325056,21.7355749585479,-30.5717258960357,6095.23457329594,5833.81809726943,3309.21657049397,56.9087031555848,25.1919132748923,-54.9130881384797,-5695.13004139249,-5832.06135757435,-35.9345632842331,-34.1685852566402,3.09331148248441,-8.76881365849971,7.48217702836087,388.825983064648,-7.6157031355826,-4.56490424251515,4.45215027954181,3.69380605211176,2.71294307849059,"USA.SewardPeninsula.19","presence",0,0,1,0,0
0.988174200057983,47.0547478610221,503.523463618237,-224.283451752922,725.813109988602,-237.391993202169,-73.0034269078645,-430.988280958939,-1314.38406126668,-233.985007285489,174.685998831494,483.688943714401,-240.911576962544,912.873297295745,-467.190438326173,-130.338599515931,-344.778410587372,-1134.68251043839,-27.0109911631752,-351.178498281828,1654.62822845798,1327.50915227342,873.955620770656,1613.03967099362,1205.43657654251,1298.5432816205,1016.73116205438,1061.76618495204,954.613585957062,1299.8812895668,1714.41737591475,1073.66826943778,1.13753053337191,-3.40198063850403,-0.283094644546509,29.133918762207,-3.10513114929199,0,47.0547478610221,162.943175302554,963.205103190771,4.90425415626191,11.5043790191115,-73.0843509031942,55.985147336243,-233.985007285489,-223.922573231992,-17.3405402959807,-2.72850136233261,67.9535215621342,-20.0749172333806,-2.58102222642422,61.4862013890551,174.685998831494,172.629244910585,1380.06373562192,11.0668351234081,12.5116491265127,55.7385015905343,-344.778410587372,-397.597801997339,3.80758446148098,1.75131539580942,1.01318166077762,34.88873319252,-61.2399857982061,541.223554639978,2.01969124332369,-3.51381847632718,-18.1965072166239,12.4659818733308,8.24250761499847,"nonveg_875","absence",0,0,0,1,0
0.999838352203369,925.65087811084,1083.99298964839,26.8076867377865,663.173795874152,-441.178019562582,-444.077483948263,-331.308755142009,-1891.37618402745,-674.221296325697,2399.02747956511,2484.01032904961,1285.12814344808,2466.96763557014,18.9185595696019,-1747.30534839671,-1184.33457173258,-2907.17448567003,-2699.00540705072,-1814.29666853875,1413.32416275548,1595.97408152931,862.702007068087,823.992918488085,1163.84458939441,866.787125596928,1046.71298338412,1120.50937248136,699.601845163937,715.888831556868,909.786308422897,1197.93077631814,707.393016819261,-4.53791046142578,-0.416269689798355,31.6032943725586,0.637299597263336,0,663.173795874152,451.689466161717,1525.17100921097,45.5609632557807,-8.46700265279637,-22.7273610405845,37.756617961093,-674.221296325697,-1135.99972164321,63.1645801608131,-7.42399394765916,55.7166938887657,48.2825089723309,-7.2148438256913,44.3288934431136,2399.02747956511,1730.81042944051,2465.09176948001,79.3369639998502,2.19161793564622,42.8172209143403,-1814.29666853875,-2070.42329627776,2.23304400473468,-30.7000018920651,-9.32878703452497,26.1882883736153,-1.0798647115094,813.341717592315,-4.50625108929147,-8.59791915066191,0.210498522338591,15.7345497440082,15.0324116899078,"nonveg_666","absence",0,0,1,0,0
0.0256124017760158,3095.10258531453,2923.50339560416,3458.06354883093,3843.51735998776,1806.14374123823,4153.61918945415,4760.46076850515,4652.53800720396,4772.25049113096,6103.63274780798,5821.89837511668,6508.95301452574,7058.88453238,3606.12140668939,-5659.04772417745,-5730.43383369902,-6282.00094376374,-6392.38386732817,-3725.70492459933,2438.79134222298,2170.20448158626,2281.27031572912,2258.18816680539,1237.892967679,674.325570794995,416.89956739194,560.521988516026,484.019061147304,541.619594556008,1159.90694344124,549.488928476611,2.94435742572636,-2.28705302874247,0.0397219326502333,8.2730442682902,0.787252906709909,1,2751.0474973135,2611.32802032044,2357.12706512116,50.2550441015413,29.9910262058819,-29.3306880068205,-49.1382609058025,4990.59721479327,4923.92907788373,-20.0544511341786,17.2548285148119,-17.2534540194567,-41.0582233339401,14.2253133469548,-18.7541446085012,6177.99943574593,5584.53513442116,5669.64549077234,150.564343049084,43.4426514116297,-59.2872957980232,-5762.96935288277,-5061.05406976352,-146.121155095406,-28.7662185382912,-1.30752252411647,-18.0023056056715,-7.58384294836066,499.109811165574,0.539636383734758,-9.67155336976872,8.12509381512805,-11.207247774619,-10.9753403782771,"Sweden.Abisko.KJ-BirchShrub","presence",0,0,0,1,0
0.779269814491272,2123.91282513134,2317.64817230089,2605.08843182518,2592.12592640016,1777.69126071949,1132.21502908891,1851.72177524394,2025.87316647634,1858.2658171057,3902.36821732192,4279.17033532485,4725.95912524612,4747.46802312039,3252.60563452689,-4297.49487582319,-4375.45817178337,-4524.43634516922,-4682.54666907857,-3442.06015832137,2147.7561277481,2278.37115623815,2363.48471077794,2129.12087329988,1788.2880184021,710.142604803636,782.974602571464,914.997739929682,888.590286131815,846.467271597015,995.514534786896,1019.59284814481,39.6262986332583,1.69276657038265,-0.0338769401941035,4.35288217332628,-3.44000056717131,0,2001.51320248521,1891.12246120302,752.32951971374,4.06428864040529,12.3790550194674,-12.6357485293517,2.4787339012636,973.760407749232,1045.26925725651,-14.2748233863491,24.120936005335,27.268161170067,-16.4963690888504,21.8865697505667,23.2979858188457,3799.96474941741,3570.31170076361,1575.83129693228,11.7314855829349,22.7807488195698,7.81630697954329,-4103.01345283293,-3847.85198649646,-39.2288671218454,6.28160995613373,6.23093543206643,9.90487048138857,-11.2547251258984,388.717633379224,6.59005654513022,5.98133389549494,-8.79374819353027,16.1488045325024,14.2748358898568,"Canada.BonifaceRiver.LSA4","presence",0,1,0,0,0
0.999916970729828,483.360702716236,367.13773652024,764.041444098563,454.903992108956,325.756832864825,-3217.24228163248,-3269.60636292576,-2753.34250192071,-3375.57641493114,1362.5307263923,1142.04639700754,1952.94033781335,1443.70125632903,800.102880338202,-1973.56046043116,-2039.75274361411,-1543.86399839678,-2409.64378234361,-1390.74990606899,1047.68126510721,963.689965967791,1247.55349626758,1039.43652520108,2021.23659457633,645.613663206663,587.888929965926,644.250085090847,824.424558489743,605.72382363198,787.492839678857,696.944109714712,-350.136627129838,-1.52842426300049,0.031349066644907,1.84379136562347,-0.103558249771595,0,454.903992108956,479.040141661764,438.284611233737,5.83718036486706,-1.05395224471408,22.0812465706862,-26.4602471718882,-3217.24228163248,-3149.99078091906,-3.0761458684171,-5.86422715920948,-34.4175907336698,-3.40882977022757,-6.81990346099262,-34.7818875876934,1362.5307263923,1340.26431957608,1152.83745747515,20.8306609649666,3.00631592358256,-54.0595960537206,-1973.56046043116,-1871.51417817093,-21.5855760874876,-16.1512341449056,-2.75702623223431,-18.9242353533192,20.9991915544862,207.552971699869,-3.33004391598338,-4.46715219258726,16.7363090746867,-11.4279967390997,-12.0116315599264,"nonveg_769","absence",1,0,0,0,0
0.516230821609497,568.353596933212,-180.60132839,222.680084913094,148.725541554085,416.506529051497,3501.07926850682,416.002369116254,3349.37481856949,3856.32825882939,3882.03491275877,2065.34910087726,3828.75322346293,4339.34831345317,2009.26631638475,2553.67572345126,5093.7419210933,2466.46145863997,1327.67898647152,2567.01788853609,561.420380368918,46.6079429517566,332.618002417779,498.911708457942,230.604910932747,382.449280664304,129.894428213557,117.609147857169,229.198384586338,188.680117578946,294.145853935741,43.7682544606926,369.608491557923,0.71236777305603,0.0151116121560335,1.11918592453003,-1.10871994495392,0,222.680084913094,235.132884812377,748.954925323212,5.4231095672041,-14.9867162635403,3.21541492865259,-17.5339744914389,3349.37481856949,2885.82470503284,6.9550163701641,12.6874639400919,-127.537932584923,-19.7047593245757,11.6673636107118,-102.28139725222,3828.75322346293,3224.95037338738,2330.08199706842,66.8845927276433,16.3326214533716,-76.6697444602469,2553.67572345126,2801.71519563843,-0.476505895886687,-43.7855977492766,-11.8833827875415,-12.4352199767836,3.88034055251912,262.997252378768,-6.15803505369674,-5.82970761464212,2.21681553623623,-6.10042593800875,-4.85170594474647,"nonveg_1880","absence",0,0,1,0,0
0.178088971972466,2916.1399437146,3133.10293707189,3470.32293757606,3649.40055566325,1999.19000921403,525.020526999626,3381.50485023112,5026.8186207517,3090.89216930814,4549.26760853296,5500.15446602183,6645.52950783716,6169.42645776825,3814.49043286016,-6416.53318998686,-5610.10194629075,-4966.16629184619,-6641.85483402955,-4658.37133226137,2263.00613012458,2541.1264781108,2582.40289185775,2049.20221491653,1233.58136205142,456.180677730467,562.353006826206,737.622178066234,710.637670308505,517.159172012947,715.568818931083,779.437804714829,218.062826111148,-1.32130708694458,-0.0717158615589142,6.79553852081299,1.48853199481964,0,2646.37250933245,2547.86337639598,1355.94111227377,24.97779354565,16.1113310687065,-14.1284400958915,-7.37185359241159,2765.4634782351,2496.18301242583,30.5941155093226,23.4661920694417,-6.15013317442513,23.233174885385,19.3178890200956,-2.231227737546,5225.54080758006,5139.22272002099,2542.44351696287,51.1324544820907,25.9112884561782,-28.9371488332779,-5391.72812528461,-5446.58881262343,-20.9625771798104,-15.8840565946048,7.41938275434521,5.46196111326326,2.68937345126271,424.133844512334,2.23636654530827,-0.703794282009986,-0.103765193855416,4.89707560128485,4.36028087544767,"Sweden.Abisko.NT-SparseVeg","presence",0,0,0,1,0
0.999999761581421,117.204517340804,336.472197915368,-195.227270979853,584.63395127657,-531.461684296828,-893.446023189006,-557.281371643346,-1370.62196439218,-624.492793926602,287.586896149709,245.068755512461,-42.0312863287431,879.25898313572,-508.235202390499,-477.552190202469,180.28727772233,-722.759872425003,-257.649818920919,-625.634778833723,967.572922164259,981.257063048666,664.358887993155,589.735747404337,948.176632577928,734.084446997768,720.670913052018,793.458089620278,694.941242319658,953.815773578814,779.893488024307,868.013625684241,947.656041295861,-4.4903564453125,0.505668878555298,31.5680522918701,-4.6466875076294,0,117.204517340804,62.3243422512123,1116.0956355734,27.027758401568,19.4762264139903,-41.0453274871801,27.9841825734327,-893.446023189006,-872.700828051001,1.00899849645262,11.2063845526001,42.8073996183597,0.120768494984967,8.93313922623076,30.7176114224468,245.068755512461,172.32962921573,1387.49418552622,33.159254105842,24.6530036244171,15.1105285179581,-477.552190202469,-380.661876531957,6.17010785963556,9.16259880339793,14.6402055238287,16.6788513187111,-31.8158396687782,389.481627176531,8.48693736130269,4.91539842769014,-14.8026279091278,7.88772810858498,5.18509722634845,"nonveg_1089","absence",0,0,1,0,0
