"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_startSnowfree","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_red_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_red_changeLSES","site_code","presence_absence"
3897.06942053752,4106.86074695005,4778.87731496976,2607.62402895321,8026.24655594897,5149.9742821467,-7338.08031212851,-7328.14070745992,451.512900083276,5.75131998062134,1,3954.6806529081,4166.95742516713,-7860.54874023558,-6.35472764083205,"Finland.Kevo.2","presence"
2374.65527045195,2510.50114342289,2887.89631341448,1315.81244377438,5429.55239862723,3373.87075023424,-5920.53959503236,-6561.77494961958,509.694746504985,0.84261200428009,0,2401.75820931321,2901.7814819755,-6206.66466137205,-8.8104175322557,"Finland.Javrresduottar.A-Betula","presence"
899.858227843988,-277.70414238266,243.341769709842,58.8884024079674,1431.49337095592,218.834774169963,-2258.86086254471,-1151.80705951275,1759.29804599635,2.42607045173645,0,386.983294527706,1470.46770086585,-1517.29158754547,-29.6878381229083,"nonveg_922","absence"
-291.413464466914,460.736480953659,676.991684671108,266.290026240419,824.203189509569,465.78766473901,-1523.96738567818,-1412.30181999518,2309.06149277407,2.23169207572937,0,335.515276646662,1162.07829785147,-1523.96738567818,-2.49625235999955,"nonveg_876","absence"
2519.62052634031,1900.9214125327,3307.50791991029,1613.95214140918,5307.75743105457,3143.85547916445,-4861.237182057,-5522.03901522917,663.559665221306,2.06381811698278,0,2800.87324348395,2676.45164335862,-5429.15835740527,26.3747432412886,"USA.NorthSlope.Oumalik1","presence"
2538.23366624173,1371.31467764119,4626.48325823225,961.052583118968,4998.44375452182,1651.75697394681,-4134.03244744039,-5996.5238537133,513.934716831907,12.776554107666,0,2608.96663509096,5892.44767212843,-4757.17945099593,11.24804498034,"Canada.KluaneLake.Quill-ShrubTundra","presence"
301.415859018487,570.135294320733,379.872827642845,116.806956134465,709.39975016972,205.944373065399,-1178.21963165403,-1484.00900641957,1593.50430178996,2.72493457794189,0,355.73217411114,744.745338287825,-1542.89259999407,37.9844870300608,"nonveg_768","absence"
913.769118058882,391.409848142703,216.621674374428,694.219306741788,383.398311024837,893.033644606573,-1251.54299384112,-1456.1765956717,2403.31556486303,1.80528426170349,0,489.801959687797,843.753156530941,-1251.54299384112,12.6341193100266,"nonveg_912","absence"
828.426582873605,870.235920612143,867.752713511682,864.733718683145,2044.41503018728,1539.53287743493,-2467.27284803148,-2821.62490414807,858.54372789667,3.50264437993367,0,825.446886333005,1205.19329827693,-2226.35272836557,-3.32641469863286,"Canada.Ivujivik.RTP12","presence"
2534.26982248819,2341.60168344093,3528.82031965716,2014.75662045694,4817.04203345424,3555.79572236444,-5033.91439784686,-5327.44313307643,1024.42289113284,0.873459060986837,0,2585.69698722384,2122.65813847082,-5104.17657294647,-3.80468228714796,"USA.YukonKuskokwimDelta.5","presence"
736.619543044906,318.497215577929,691.721312686336,630.489729901098,1274.39258043695,1161.61952996195,-1874.9095210248,-2226.57621195474,1185.04006414863,1.70424664020538,0,575.789226571746,683.882915681024,-1874.9095210248,-1.64265918596519,"nonveg_1968","absence"
635.825323367384,-80.4328215528546,-163.944588327642,13.7484500067629,784.538392855628,-31.3986384981033,-2133.78688241014,-1298.54959239165,1112.00960586233,27.3541851043701,0,179.486160342255,1292.88731077896,-1298.54959239165,-18.2549875502384,"nonveg_560","absence"
2590.51086950504,2300.45066810273,2547.14015976665,1741.02538394899,4722.20222536291,3138.09029248292,-5338.71833450746,-5504.48115509267,694.359439454703,0.863003563880921,0,2068.93086107655,1361.19110806698,-5161.49541024947,-2.82132290690087,"Russia.Yamal.VaskinyDachi-3","presence"
986.305286395587,601.142501857067,708.282302427329,643.378429868129,1147.42201265828,1019.38453649879,-2090.11044518464,-2294.49344684139,1696.37947723954,2.06429862976074,0,720.544647656233,501.80112682879,-2090.11044518464,-0.125771678521111,"nonveg_975","absence"
-305.300483459787,534.665637919687,257.340732124599,412.58987537451,1328.55179118002,933.493003366353,-987.10843384293,-738.762696438979,892.430746766783,28.9488277435303,0,326.845078891153,1277.84796898087,-1220.60790031729,-3.48174137775174,"nonveg_972","absence"
255.343271484016,1264.37550071064,1101.19302636655,965.716528401319,2328.02491834955,1655.54124481559,-2432.79287275194,-2603.33961811397,1387.71717104745,0.140990272164345,0,977.737235409174,1482.26308066293,-2603.33961811397,-3.72659916001546,"nonveg_680","absence"
2928.98621408152,2661.8670364493,3562.79166084741,1931.63463349396,5729.0735234944,3552.33534502608,-5047.06719351215,-5905.90325429861,545.157348769173,1.98848525683085,1,2876.06078519343,3765.45467380677,-5407.95064606235,-3.54359544112065,"Russia.Tazovsky.Burned44","presence"
305.785758422262,-408.288071977682,1927.65612042272,14.7301560566298,3525.32786316719,613.376074989304,-3900.61740562012,-1644.25379586875,1165.85797321269,0.593476355075836,0,712.376207899696,3336.24310409089,-2243.38293156548,-45.8092072679599,"nonveg_600","absence"
349.60281294789,210.237716682798,546.06653668412,-386.520507209083,536.099681109404,-706.919933600013,-1547.23408932721,-1943.11926434948,1044.24076924593,3.75501680374146,0,165.071621075164,2024.84491073055,-1021.01292565924,18.1694435683692,"nonveg_751","absence"
2453.9164005092,2446.78588720906,3035.16293912758,1444.48064101245,5939.25880682656,3694.19361845417,-5432.31590773835,-6032.92255417265,529.359866069551,3.25889581441879,0,2783.15939293427,3565.72799008478,-5721.71799734053,4.81964586092022,"Finland.Javrresduottar.EC-Betula","presence"
2118.13760675534,1741.26561532506,2541.88938300502,735.611361196659,4840.43106281417,1872.83249138921,-5077.33367150607,-4997.90792939472,720.797059776233,0.253552413649029,0,1974.10815276697,3256.27361062068,-5018.90858004444,-12.922172071738,"USA.NorthSlope.Deadhorse-C15","presence"
3016.89912312936,3294.12542179843,4050.9964889077,2826.97067201532,5114.27231480715,4717.88399788162,-5206.38488226738,-6763.0860620716,755.633915618551,1.76956550280253,0,3406.51620277576,1642.87091596958,-5849.13769932905,10.8627299619213,"Canada.DaringLake.Tower1-DwarfShrub","presence"
2276.6613102279,1761.90520385984,2605.04207656573,1483.09765117443,4695.54359148947,3003.29246258342,-5379.27890443504,-5375.14944651869,713.979476022072,0.873203560709953,0,2248.53129099368,1961.5510063351,-5065.40981684969,-9.38071575350931,"USA.YukonKuskokwimDelta.15B3","presence"
218.980897927181,-226.700365804732,110.610859820558,295.109343863397,-1305.89726375659,-1303.12668733652,3860.60296144247,2852.90041197565,181.545782447533,0.148143708705902,0,4.77092516048579,1946.75774325478,3154.07642773717,2.05339632381334,"nonveg_1854","absence"
-321.760873604894,128.343337393864,1031.50119391695,-427.807035823407,1621.92618906179,-350.595899537584,-1958.40559984933,-1514.2080713145,1608.85813649914,1.79573464393616,0,300.421888465117,1972.52208859937,-1711.51132159588,-5.88662831547181,"nonveg_637","absence"
2512.46545066982,2552.05006140592,3127.01267355065,2334.96424828819,5941.36488793286,4319.2831086368,-5591.51590919131,-4903.22183491169,819.261715187931,1.0823431968689,0,2458.86669789206,2503.63570397054,-5940.95143738317,-33.0731644485777,"Finland.Kevo.10","presence"
-568.946577471863,34.8105556193503,1724.22179660272,317.894153084588,2790.66802597441,990.657964026812,-2262.55212809254,-1698.57916165093,1047.55984733505,31.6032943725586,0,542.167379465425,3339.59400291009,-1698.57916165093,-4.24105001289107,"nonveg_666","absence"
3662.39489266989,3166.68674597862,4926.00546676736,1692.52606686936,7259.0665902368,3783.07607914285,-6899.72701343009,-6751.99742968667,475.875143096623,0.627783159414927,0,3650.67709896873,4300.47096430826,-6561.50258457511,-15.0948060608263,"Norway.Javrresduottar.A-Salix","presence"
156.308734130153,-293.70640152685,546.953350566447,247.811015190644,1140.20214706151,594.033477010205,-2145.70949103772,-1382.68158679643,1086.06859773311,31.0221977233887,0,206.924253306816,1160.0623747387,-1394.53164892814,-4.35029211968404,"nonveg_946","absence"
268.277561688834,1120.42613547872,706.659355304046,1100.10338481097,1982.87029217813,2022.11889559819,-1917.17636103458,-2924.94171462269,758.742068115896,0.619643092155457,0,775.235649844756,1133.86940627628,-2924.94171462269,18.5547433646716,"nonveg_957","absence"
2479.61998696542,2826.52779133818,3795.05642696608,1921.13627182688,6333.15251833921,3711.52570807494,-5117.85871347193,-5074.92363037275,861.611021434637,0.868209421634676,0,3041.03627362858,4480.44139997687,-4781.96757054905,5.77496386791256,"Russia.Yamal.Laborovaya-2","presence"
2814.10899530305,2324.00248967645,3087.31177617807,2317.6700909068,4718.31546559746,4018.45679217445,-5333.45205509389,-5365.80565994163,831.552060982268,11.3490593804253,0,2078.42935384394,1781.33421585415,-4686.71127869913,48.8071248375036,"Canada.Yukon.UPPERPALDO","presence"
3000.92745880462,3393.47932336924,3671.0749092063,2173.82080193753,6298.20015318602,3795.75727358658,-6171.63156871379,-6515.30159669402,469.744261231311,5.18196646372477,0,3147.06495274732,2160.11708909961,-6539.48470411332,10.8217845830437,"Sweden.Abisko.VJ-DryHeath","presence"
130.701664124484,590.893024437921,609.728733522907,466.539198162104,1981.48603910656,1237.64482471934,-2024.4171851779,-1804.87471138981,785.71928197773,2.75148224830627,0,517.518481113594,1069.90842044162,-2024.4171851779,-11.9023391222342,"nonveg_867","absence"
899.858227843988,-277.70414238266,243.341769709842,58.8884024079674,1431.49337095592,218.834774169963,-2258.86086254471,-1151.80705951275,1759.29804599635,2.42607045173645,0,386.983294527706,1470.46770086585,-1517.29158754547,-29.6878381229083,"nonveg_922","absence"
828.426582873605,870.235920612143,867.752713511682,864.733718683145,2044.41503018728,1539.53287743493,-2467.27284803148,-2821.62490414807,858.54372789667,3.50264437993367,0,825.446886333005,1205.19329827693,-2226.35272836557,-3.32641469863286,"Canada.Ivujivik.RTP12","presence"
946.03219030831,140.227557298005,772.687970037227,-269.856115547568,2034.38473076123,1129.17537322703,-2744.95735472703,-2416.69297756096,1480.2371150596,15.4877471923828,0,421.95895459309,1205.34178659296,-2221.70369155611,-9.76378640967198,"nonveg_719","absence"
946.03219030831,140.227557298005,772.687970037227,-269.856115547568,2034.38473076123,1129.17537322703,-2744.95735472703,-2416.69297756096,1480.2371150596,15.4877471923828,0,421.95895459309,1205.34178659296,-2221.70369155611,-9.76378640967198,"nonveg_719","absence"
763.01756751264,774.276711672092,645.857765316289,581.593127721977,1785.21092213637,1071.8224941071,-2065.19935319798,-1763.11930724934,1509.49987593563,1.37796580791473,0,762.493728965508,713.38842802927,-2001.5551215207,-35.2487697060296,"nonveg_899","absence"
482.073001411771,759.035463652075,215.979531297392,433.787394585599,436.645330500459,701.6003740929,-1093.07950788586,-2015.06270985963,1813.50170401201,0.59255313873291,0,420.647694086618,748.627527474309,-1424.51374267082,18.9656255913779,"nonveg_955","absence"
3681.11136816102,2941.97454612647,4675.91340147746,2517.79751361073,6232.48442546459,4345.96351355543,-5977.01344217719,-6471.60122623162,675.733542095745,2.22223067482313,0,3488.14618023302,3255.51793874559,-6123.26438996839,7.70756999528521,"USA.NorthSlope.Ivotuk1","presence"
2334.47279665796,2750.04493610154,3491.1222237118,2401.31921334013,5032.6529275743,3701.50517793782,-5677.65373220342,-5913.06975267762,867.104418172608,0.289319691558679,0,2921.57251195295,727.288577859671,-5977.43598804351,0.0750701418410851,"USA.YukonKuskokwimDelta.U","presence"
3062.81897359931,2539.38468623907,3965.60058893355,2246.85921545699,5800.24373995568,4104.14650965984,-5702.55490855462,-6303.65970518046,644.247473705467,3.16422499550713,0,2843.23952522453,3001.84786678319,-6356.57609348511,2.39770446427268,"USA.Toolik.S1","presence"
3068.96740155796,2902.23484001898,3299.74944947002,2518.59610545427,5580.11228585887,4941.53441552277,-4892.87933120321,-6297.33172474856,509.847766978781,1.16029638051987,0,3121.70806995739,964.400314926988,-5580.96512003451,16.0299413308755,"Russia.Tazovsky.Burned28","presence"
2495.37965119428,2469.39485185819,2578.73262806375,2063.81872295245,4920.43839174585,3620.12239921882,-4950.37027949141,-4980.83037953839,811.541795317181,3.94197955131531,0,2700.75286919641,1451.6413270163,-4804.60289147474,19.1992060527735,"Finland.Kevo.12","presence"
713.615064801434,726.839020081314,577.121333950291,966.633553724588,1303.8254525632,1293.96612645909,-1757.53859072208,-1683.97235572468,2213.29330922587,0.938573718070984,0,780.536174096713,393.653606640978,-1757.53859072208,-5.95359474386886,"nonveg_902","absence"
135.791072923444,208.716960482676,-59.9257789453471,10000,620.207362350107,-195.031885083456,-146.313399228797,159.89939895714,1537.21284972848,9.70232677459717,0,2164.13639956225,815.239247433563,44.7695788177878,28.0981217206033,"nonveg_1477","absence"
1143.43722076117,311.919814104797,937.352781231715,229.186776248104,1367.73618837982,658.515962883407,-794.122009529964,-814.590307294846,1090.84457712247,13.1733207702637,0,660.433794213257,1356.53751286411,-794.122009529964,-6.43572820537947,"nonveg_757","absence"
2728.00280970273,2206.4518403933,3274.2547271511,1862.863784743,4574.34274681116,3325.08375709481,-5221.2599841455,-5447.97314597289,885.461321529288,5.92344592412313,0,2685.18265502201,2632.73268138615,-5042.48290916303,2.50768744218717,"Canada.Yukon.TOWYK","presence"
343.998524910571,94.4819591066434,359.889739589798,101.452530877158,1178.42134759582,151.156911551084,-2272.06392089243,-1275.70459657041,1712.34846789608,15.3318748474121,0,327.997299038938,1027.26443604473,-1668.71743659428,-38.0383622353976,"nonveg_752","absence"
982.095418287236,1265.90980757769,-11.8856782285202,19.2570405930382,1328.41981296959,135.117409621049,-836.465053279188,-1147.1641119182,2011.42351801459,2.55992150306702,0,665.580988293827,1345.26304682081,-988.970995811387,11.7300214613847,"nonveg_677","absence"
899.858227843988,-277.70414238266,243.341769709842,58.8884024079674,1431.49337095592,218.834774169963,-2258.86086254471,-1151.80705951275,1759.29804599635,2.42607045173645,0,386.983294527706,1470.46770086585,-1517.29158754547,-29.6878381229083,"nonveg_922","absence"
3388.64646321151,3687.8351487727,3949.278546655,2492.14357451697,6358.51225396831,4200.16538506896,-6068.3005287831,-6376.03529530207,606.575598471289,4.7911126613617,0,3548.5244616905,2450.43065929018,-5884.65527180976,19.4367613725265,"Sweden.Abisko.VJ-BirchShrub","presence"
2790.38478407302,2201.43675724745,3208.22909018839,1770.80169900517,5059.20639906734,3422.48525284361,-5309.4511121433,-6038.35691695088,937.723197875428,1.25589916441175,0,2467.89104763798,1987.67021727843,-5556.659326914,8.91289056683012,"Canada.ChukotkaRiver.TPO3","presence"
320.633048347028,183.413315117972,108.565600826172,-354.407178204057,-1005.59298424253,-2220.15889783805,6458.27439659292,4596.54287750501,245.726694344185,0.138568818569183,0,37.2609040822682,2630.93601014826,4596.54287750501,6.61662539629574,"nonveg_1720","absence"
2976.41570908173,2836.80029530139,3579.35153829868,2163.56344642005,5453.69722427674,3839.36184790023,-5744.26667836129,-5823.88911694661,831.352979854166,0.335764918062422,0,3086.4089947442,2826.0142527004,-5554.62295720225,5.33146088705437,"USA.YukonKuskokwimDelta.15B1","presence"
629.803736668844,237.879379344038,50.416374296295,724.306484946574,2294.87871379213,1494.0286872533,-2547.6154384533,-1882.70146177599,588.890818757415,1.75999760627747,0,525.665381121692,1228.94675327029,-2053.93739108107,-10.7060595382488,"nonveg_913","absence"
2228.48808760197,2115.28958386117,2491.04903010852,1604.57381554154,4991.96720539226,3246.17953306546,-5084.5674172654,-5311.30469677055,628.186854711291,1.56509314643012,0,1954.32018948204,1662.80302848514,-4696.49875973752,19.7504102288093,"Canada.PayneLake.TD4","presence"
353.765079582203,-323.947700233139,-369.772631610669,67.1414722701934,709.305889069318,477.773483348594,-1388.12480062205,-655.199399731867,384.028668410136,23.4449310302734,0,-3.09402754381998,919.641713887557,-947.559614556071,-16.1665036935151,"nonveg_870","absence"
1143.43722076117,311.919814104797,937.352781231715,229.186776248104,1367.73618837982,658.515962883407,-794.122009529964,-814.590307294846,1090.84457712247,13.1733207702637,0,660.433794213257,1356.53751286411,-794.122009529964,-6.43572820537947,"nonveg_757","absence"
1486.09398913848,386.577949680966,1000.62528950593,166.084982027876,1404.42311695246,798.379717458342,-1759.0757315102,-1295.07933829092,1217.092173333,28.9224586486816,0,756.274317920496,1840.79903399721,-1295.07933829092,-2.52379698432813,"nonveg_714","absence"
1966.09407185537,2189.33421650731,2264.19939014772,1351.46680123986,4171.93338913921,2453.77213711899,-4739.0825701039,-5031.3202072614,803.466384867317,0.328848004341126,0,2059.2576405845,2582.91128168853,-4823.31894026802,-5.05239361204576,"Russia.Yamal.OstrovBelyy-2","presence"
159.073953612628,221.676374992493,191.211242820815,-789.106136230109,1224.86704836041,-989.329545615535,300.833874038349,-662.712806217729,209.888076153787,0.0584703125059605,0,-59.7459217907941,2687.57583650217,-64.4578996959983,6.5052662794973,"nonveg_1889","absence"
343.998524910571,94.4819591066434,359.889739589798,101.452530877158,1178.42134759582,151.156911551084,-2272.06392089243,-1275.70459657041,1712.34846789608,15.3318748474121,0,327.997299038938,1027.26443604473,-1668.71743659428,-38.0383622353976,"nonveg_752","absence"
156.308734130153,-293.70640152685,546.953350566447,247.811015190644,1140.20214706151,594.033477010205,-2145.70949103772,-1382.68158679643,1086.06859773311,31.0221977233887,0,206.924253306816,1160.0623747387,-1394.53164892814,-4.35029211968404,"nonveg_946","absence"
309.848419908345,562.202143681304,354.695314590495,157.839771927112,1872.89874928402,507.293441956891,-1580.98702789756,-1363.01841684903,794.911184885876,4.25112295150757,0,460.620964209881,1365.60530732713,-1580.98702789756,1.44125423278359,"nonveg_693","absence"
2361.68280273516,2355.14096120699,2981.58582983856,1722.88751506551,5219.52202222979,3776.49852699127,-5613.17708906113,-6114.57602990317,580.776882162625,1.23376336321235,0,1674.98630035398,2901.30033533072,-5603.56593041326,3.11521428151886,"Russia.Kytalyk.T1","presence"
2523.76603914291,2588.68492329537,3400.2709574797,1637.97172646615,6425.6136210867,2945.89020851979,-6075.33608612237,-6337.28668528027,499.949850424601,5.48921680450439,0,3003.4085212186,2738.77188463839,-6726.58568195399,-28.2136145978023,"Canada.CoutureLake.TDA7","presence"
88.1226096062857,648.7444541635,50.5317670821953,-213.820505647714,368.082251146567,-117.919868703803,-72.0413319154438,-671.876455593865,982.629141922702,18.6197967529297,0,137.122860025146,1054.45542232687,-761.715895152654,4.61868323087753,"nonveg_1268","absence"
2988.74222715028,2416.28974397213,3318.90389112147,2097.33093644534,6646.89242206084,4082.49074694334,-5592.02759173004,-5565.584508946,387.456448692257,1.66447007656097,1,2985.19741356713,2931.15964387878,-5450.06798394022,3.35807414355954,"Russia.Kolyma.T1","presence"
3208.30550894071,3214.19815444651,3509.39790680309,2402.42167277047,7253.30575833149,5662.05581309985,-6653.88899383575,-7280.58056016121,264.137726935782,3.8382221698761,1,3032.2954099134,2192.74807885976,-6904.87120933714,21.6680189794747,"Finland.Kevo.6","presence"
482.073001411771,759.035463652075,215.979531297392,433.787394585599,436.645330500459,701.6003740929,-1093.07950788586,-2015.06270985963,1813.50170401201,0.59255313873291,0,420.647694086618,748.627527474309,-1424.51374267082,18.9656255913779,"nonveg_955","absence"
2707.31863778482,2595.95544552328,3438.34445198006,1790.94016250068,5640.30199277545,3349.78796481535,-5689.00060240207,-5759.69321575252,649.997696385502,3.08759175406562,0,2310.12524229939,2437.81334598646,-5058.65755394418,-18.1442075840015,"Canada.BonifaceRiver.LSA6","presence"
71.0565631657403,398.226948281921,-396.783482805081,10000,12.6315540566203,-345.73485668701,-250.433404745763,-1463.27634390633,1744.25699194504,30.6112365722656,0,1890.35261073574,1139.41914076305,-304.834230965911,21.0118438025414,"nonveg_1241","absence"
2488.29385266623,2394.33166311922,2696.20166268395,1525.42838396871,5937.15912889718,4166.2587579817,-5982.36098849712,-6400.7546152253,404.175546790245,1.97128827571869,0,2336.92636976573,1804.00104077439,-5520.88650600311,14.775775687245,"Norway.Javrresduottar.EC-Sphagnum","absence"
2619.1304613163,2601.78707877056,3744.33423965343,1707.47245269658,5816.92414342035,3073.64313906715,-5546.94657009194,-6204.03066069967,701.052556747991,3.84579711490207,0,2789.66142876473,3773.02054455425,-5506.95271967102,-8.31753527776129,"Canada.DeceptionBay.BEGL2","presence"
800.935019941234,690.28425172568,975.4101985948,337.39080437274,1244.4925298589,345.620277029658,-1757.94630942588,-1861.1651537521,2273.66547414318,3.20973563194275,0,732.105259326608,1099.2928448138,-1757.94630942588,1.36199865967822,"nonveg_861","absence"
826.089879992487,527.264675198664,570.463888290822,30.6666281743885,1479.59795109359,193.954241175288,-1614.3728119759,-1253.82159935324,1378.77386602891,13.9480972290039,0,540.919169604038,1285.6437099183,-1413.5370687599,-21.1809722657797,"nonveg_984","absence"
1977.70390586641,2200.28464855367,2604.43973847766,974.037654393336,5085.36459199143,1953.19580051975,-4007.08149505659,-4904.78376109791,786.442808134597,0.252589126427968,0,1862.55086397519,3004.1382992779,-4704.41902484551,-4.66334002140946,"USA.NorthSlope.13","presence"
2523.76603914291,2588.68492329537,3400.2709574797,1637.97172646615,6425.6136210867,2945.89020851979,-6075.33608612237,-6337.28668528027,499.949850424601,5.48921680450439,0,3003.4085212186,2738.77188463839,-6726.58568195399,-28.2136145978023,"Canada.CoutureLake.TDA7","presence"
218.980897927181,-226.700365804732,110.610859820558,295.109343863397,-1305.89726375659,-1303.12668733652,3860.60296144247,2852.90041197565,181.545782447533,0.148143708705902,0,4.77092516048579,1946.75774325478,3154.07642773717,2.05339632381334,"nonveg_1854","absence"
-135.20468325914,-355.679124439023,70.3566881986989,-269.278444474577,-1299.62677016215,-2123.80315626267,10000,8472.68380165403,245.36083706176,0.0404676385223866,0,-137.965999144618,1323.83946838738,7647.77957079364,-5.80277520332019,"nonveg_1695","absence"
-105.797418613078,-479.720816600504,-44.2405738396836,-560.69197192442,-413.533427238395,-969.395158492819,-927.793616818634,-755.042791737166,557.084606021592,28.530839920044,0,-304.382126023561,1058.84551244321,-568.431277076083,1.52939009011437,"nonveg_689","absence"
731.311628433353,556.201650948148,713.577208544897,749.744921260493,1256.8249003438,1108.7783755713,-2083.66340103886,-1846.89366907758,1849.17091879265,2.18370985984802,0,703.58071339329,240.232953445429,-1846.89366907758,-29.663943240007,"nonveg_940","absence"
