"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_peakSummer","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NDWI_annualMean","site_code","presence_absence"
2822.49540688116,2488.46763936033,4121.67632431984,1191.18173048157,8795.10414254539,-6302.73270923535,-6259.12517865256,-7411.48794155251,-7789.63577884287,0.574397936463356,1,3144.73149224869,4376.175805401,70.1077388306949,-6328.50255631633,"Finland.Kilpisjarvi.17","presence"
-1273.85693215715,416.7123709809,-309.316407295799,-1661.25701861404,-942.279827694872,9709.13283384108,10000,10000,10000,32.6007385253906,0,-309.316407295799,2077.96938959494,13.8357173734605,9941.82656676822,"nonveg_1236","absence"
439.427566327292,544.203617276932,25.2368338405958,834.787398056291,841.512206848815,-1754.62881106,-1365.14822253526,-2174.47406225716,-1873.59876885721,29.0866165161133,0,439.427566327292,809.550564215696,-13.1786610576333,-1646.38949301607,"nonveg_695","absence"
-533.111399703871,-122.128213136061,180.135611750554,202.131507337139,712.327415814357,-2537.18392251024,-2163.86117594695,-1789.22607075929,-1392.26914638938,0.450459480285645,0,180.135611750554,1026.15149420999,-29.4097162816404,-1786.29160374553,"nonveg_733","absence"
1333.45870985194,700.982508917098,619.638338623054,226.148689990032,912.160016267436,-232.880353301812,-1519.82390227623,-1825.22116613958,-2281.15291558123,12.7060670852661,0,619.638338623054,1107.31001986191,44.2924007944763,-1359.62549842532,"nonveg_941","absence"
565.494585106856,341.713568276337,872.99772667432,268.013844055442,2380.46664179816,-3160.47084587608,-3276.04217215112,-2547.47467858513,-2186.37712533978,6.64162302017212,0,565.494585106856,857.129586751077,17.4988671206714,-2878.88693921246,"nonveg_832","absence"
-260.734087576839,75.5039473690191,261.699500070739,642.106051972859,362.838264771424,585.432089362004,1099.75505919984,1002.6868284533,678.284644433795,0.0454504862427712,0,75.5039473690191,902.840139549698,-42.9923875976047,1022.07003420337,"nonveg_1509","absence"
2387.01607964663,1887.92485364886,2635.35956360297,1252.61229252581,5178.4746686796,-4894.1377431728,-4946.6970744975,-5455.51861323547,-5826.86479827215,1.40053520202637,0,2645.41974003422,1659.04749973308,48.7760680372938,-4867.00855943768,"USA.NorthSlope.Sagwon-C15","presence"
1584.64691725451,1727.62877277993,2103.49348426686,824.377986217775,4264.14667027466,-4561.59391480752,-4244.8039880003,-4646.52691512185,-4778.61655577118,1.98223107201713,0,1684.28098315079,1242.91583130183,34.110157281999,-4445.7444110951,"Canada.BanksIsland.GreenCabin-C09","presence"
1598.3567257583,1765.64741833936,1487.19432389513,914.745654065295,4367.89257750114,-3389.99657750065,-3480.62269626451,-4095.29316412389,-3326.69656748174,2.68563556671143,0,1273.81039495491,1260.89401996655,6.28945867313284,-3659.7731841177,"Canada.PrincePatrickIsland.MouldBay-C05","presence"
3425.612236074,2589.18565034072,4211.89033285025,2387.45843024737,7957.65606248755,-6527.19965936625,-6415.63039002556,-6820.10483014385,-7344.61785304693,2.37637178103129,1,3341.84281513829,1836.97995866004,25.4196837100254,-5853.33586556935,"Canada.ClearwaterLake.AB2","presence"
1598.3567257583,1765.64741833936,1487.19432389513,914.745654065295,4367.89257750114,-3389.99657750065,-3480.62269626451,-4095.29316412389,-3326.69656748174,2.68563556671143,0,1273.81039495491,1260.89401996655,6.28945867313284,-3659.7731841177,"Canada.PrincePatrickIsland.MouldBay-C05","presence"
1612.38285604532,126.525707809152,698.536761853299,505.821543844316,1180.75202542659,-552.426922871403,-2249.5234461099,-1591.04526932995,-2263.60109265192,23.9406795501709,0,505.821543844316,1485.85714823617,73.7707541467338,-1721.22308878599,"nonveg_736","absence"
1897.29005100363,1093.15426783756,1030.94592223221,449.702315277668,2342.67672802533,-1009.83167434137,-2171.72478760047,-2639.69521782433,-3107.61426337136,12.3717584609985,0,1030.94592223221,1447.58773572596,53.614360582443,-2322.95671254689,"nonveg_758","absence"
505.972927550897,629.404867664449,682.425721122326,-139.500975801938,2431.19707637042,-2486.93507223314,-2186.15764727138,-2231.95318719216,-2144.96490777136,15.4877471923828,0,629.404867664449,979.366632856108,25.8189561341134,-2195.74904438978,"nonveg_719","absence"
182.817010711649,458.522597433254,-36.5643004490642,-33.177277680699,638.125192819077,-1939.64965812649,-1670.06958131118,-1941.25998413094,-1174.69389126548,7.41896295547485,0,182.817010711649,495.086897882318,5.68406022085126,-1664.95370065053,"nonveg_1037","absence"
191.79249549305,173.023806515073,-60.2502268121684,-386.760537013404,961.34902068496,-1089.30410530349,-909.56446403267,-1731.69224597496,-1814.37483720986,4.05706214904785,0,173.023806515073,606.23520603295,17.5319100759532,-1266.9648898763,"nonveg_1340","absence"
1813.05438197959,2152.67390230236,2129.2737956285,1334.63825524783,4510.01293272582,-4347.79417004167,-4734.85669000815,-4867.76946976443,-4883.95662677022,0.881704870197508,0,2152.91536272157,1246.69440549058,7.07174906704342,-4610.53628885881,"USA.NorthSlope.Atqasuk","presence"
3518.33010314409,3226.91705144869,4260.0794739646,2483.59625400439,6871.22276149596,-5930.95070484091,-6256.99753065396,-6351.94904842874,-6989.13743073112,0.828062996268275,1,3697.89936279497,2350.51948202502,51.3095805423045,-6096.5117962863,"Norway.Javrresduottar.A-Betula","presence"
3187.23105977462,3352.16770622576,3672.48895349321,2108.46759922436,6722.2080127287,-5551.53214265847,-6351.53469344336,-6268.2078120639,-6306.04741505286,5.18196646372477,0,3162.04920183534,1994.25896094567,41.6046187705661,-5360.45551386947,"Sweden.Abisko.VJ-DryHeath","presence"
1841.72438039557,1555.93071035008,2133.57743744001,1017.93760319366,4770.1035552009,-4456.67764027233,-5128.95902557034,-5468.60697873102,-5548.81411701721,0.306219530105591,0,1993.6132158236,1249.51542970221,33.2753406471522,-4997.17273565075,"USA.NorthSlope.FranklinBluffs-C17","presence"
191.262650470132,466.64170369227,1282.39316783217,636.987895357983,500.10552366215,-1793.86092325365,-1675.86576760709,-1355.05599153222,-2555.17283854302,1.79573464393616,0,466.64170369227,1261.04799555309,-18.5718852036605,-1525.25231317729,"nonveg_637","absence"
1157.18983564915,472.199629831072,853.969918959988,1128.55178249214,3135.26242572196,-3644.5663977261,-2387.75941757523,-3136.00722697234,-3302.92533244449,20.6634216308594,0,1128.55178249214,950.566581570126,2.86380531570101,-3214.91151951963,"nonveg_1132","absence"
2918.8732103548,2252.06578087457,2917.08480691965,2065.87303179274,6086.07560183232,-4857.89810063509,-5489.17032057763,-5761.91837285029,-5764.95490506953,0.789468550682067,0,2210.63188113002,962.783177597178,10.4361096512267,-4834.05332721855,"Canada.DaringLake.LowBirch","presence"
-163.123711643866,-74.7973774127494,1015.43083604061,1272.75849853617,1102.98946493106,-2242.5435629539,-2158.33309789098,-878.711171692252,-1141.91878430512,2.23169207572937,0,797.295127606546,1435.88221018003,-62.4296613121753,-1379.72684454523,"nonveg_876","absence"
3756.45655110879,4078.92654482073,4545.10705007569,2885.19456857151,8541.98077894175,-6947.34849140884,-7205.697414608,-7195.28316148584,-6935.48511262549,5.12461805343628,1,4150.80420969836,2323.15711077797,39.1366144731279,-6799.35353406869,"Finland.Kevo.2","presence"
543.659467358514,638.165884357727,427.979576949364,629.291328067475,848.170651185825,-1343.78809951816,-1445.74415078054,-1743.63188454685,-2031.28918170961,13.9480972290039,0,543.659467358514,473.976088507915,-3.17155039662818,-1416.72147198668,"nonveg_984","absence"
3168.09953054253,3432.00195354133,3940.32079732234,1587.62410148473,7145.9269423162,-5670.24745132238,-5708.28711904515,-6487.39327401923,-6501.71157361119,9.57555730002268,0,4238.20492113917,2231.69898432564,68.1045626665475,-6273.07431171263,"Sweden.Abisko.KJ-SalixShrub","presence"
2884.65526813456,2834.63631025827,3491.1518010683,2323.77913815189,6481.28879112055,-6057.42312213425,-6269.52917657678,-6518.48699401107,-6305.69821165277,1.24030292034149,0,3162.2793997332,1881.40704873782,11.4860487779754,-5602.67709831418,"USA.YukonKuskokwimDelta.15B6","presence"
435.327369798408,125.918446082444,943.591934549994,11.9348275410154,2944.9437833177,-1929.49898212953,-3328.58044688657,-2670.08748986556,-2724.84949991541,26.3554859161377,0,435.327369798408,958.475477957137,11.7609039515942,-2073.33827885743,"nonveg_804","absence"
535.749317701565,766.083267843494,368.218001229019,-63.1171412880446,1086.51764224068,-2028.62229479287,-1386.8612738044,-2549.54355964407,-2621.85097437135,2.26294803619385,0,371.289164759929,829.200409131539,26.037672129983,-2342.82184448681,"nonveg_816","absence"
-596.217339845333,-476.985199594774,366.883086575716,451.499957635168,406.89654770737,147.983013901755,678.969594805192,799.060951459646,-977.496968540097,21.7526779174805,0,-93.6898705109679,1047.7172974805,-32.7411655462656,499.310801508306,"nonveg_593","absence"
2758.30875621859,3200.07568289,3416.47119993789,1672.51704995708,5682.37864995793,-5524.71800523217,-5581.01109318228,-5949.14838360314,-6241.55339250039,0.820216570049524,0,3526.02965796369,2483.88277231616,37.9896465727871,-5563.58293806427,"Russia.Tiksi.GraminoidTundra","presence"
2280.26187559012,2306.11336043557,2571.73557329411,1356.51789379348,6322.22436348491,-5265.36208853783,-5776.71215962123,-6315.56752840261,-6221.57872658498,3.24549543857575,0,2247.36146088268,1170.79246826889,24.7685384840999,-5568.77743850342,"Finland.Javrresduottar.EC-Salix","presence"
932.083549062069,221.057715622824,486.97557936351,363.972972571852,1375.36275552609,-1625.35603225237,-2552.82864720134,-2253.50062062831,-2520.96939203439,0.87968510389328,0,363.972972571852,711.025833439245,15.354339905141,-2235.17205447615,"nonveg_745","absence"
2446.20350697001,2665.61285357799,3052.94374792356,1344.49247144769,6204.69553357947,-5277.17122851238,-5785.92802795822,-6319.13301954598,-6581.35535822375,5.29586251576741,1,2812.21171874847,970.069414541255,7.1523151193989,-6060.7548585349,"Canada.CoutureLake.TDA7","presence"
794.913168098429,718.591535944685,637.563840089809,410.491720222626,490.560696974666,-1535.15803503246,-1687.30842794814,-2407.51258067222,-2940.00328382375,3.20973563194275,0,637.563840089809,384.421447875803,13.7293374241358,-1946.55814831788,"nonveg_861","absence"
2906.30057287479,2791.55249324369,3190.731170165,1745.44620613917,6813.33008220698,-5472.16460837473,-6040.24924021168,-6592.53505048295,-6379.61304590417,2.95929479598999,0,3065.91108759714,2181.79075227952,51.218590828398,-5994.57359474478,"Norway.Javrresduottar.EC-Hummock","presence"
-70.897523753614,-122.147417939918,246.568598397075,-262.200487245311,1427.68211916965,-2144.17329995666,-1866.74356183909,-1595.18536963379,-1349.9308336029,31.0221977233887,0,-70.897523753614,836.582529789765,6.37676544972323,-1643.48053598157,"nonveg_946","absence"
2094.10116825068,2556.3782686741,2902.64627855052,1900.93306597574,7146.96119828458,-6006.9779804709,-5729.52288065701,-6356.39703174398,-6622.71045510716,3.1611545615726,0,2829.01776958045,2181.37417342223,2.99350601339512,-6301.19252568944,"Canada.PayneLake.TDA3","presence"
804.475803639216,151.40880389708,597.989504155519,562.674812549616,518.5428986726,-1670.40922351303,-2352.02858033282,-1880.83408073775,-2302.72909925484,13.7921733856201,0,562.674812549616,653.066999742137,9.30003811883076,-1981.46382512964,"nonveg_602","absence"
3148.6788853349,2513.36313215813,3159.37919726174,1898.78219030163,6360.97612498128,-5370.77338774609,-6113.70735132951,-6369.2693423026,-6925.14421383232,1.63929588264889,1,2255.5252375296,2350.34646134677,60.2652938806864,-5909.85344544068,"Canada.LeRoyLake.TDA3","presence"
1159.56726387683,823.513596136071,1112.29125697814,1015.57340106196,889.238569754287,-2358.82185161694,-2418.12490627256,-2515.23373589644,-4013.95976021618,15.5341835021973,0,1015.57340106196,756.552045674399,7.1996931407437,-2607.15475550893,"nonveg_807","absence"
521.192154085626,1426.31548850346,1396.48564003231,1598.08579514927,4443.21804020162,-5666.01328833897,-4119.90463992448,-4674.46177500501,-3400.51854284509,0.286605179309845,0,1426.31548850346,1609.14243535368,-35.8964547021216,-4068.92831409716,"nonveg_529","absence"
2822.49540688116,2488.46763936033,4121.67632431984,1191.18173048157,8795.10414254539,-6302.73270923535,-6259.12517865256,-7411.48794155251,-7789.63577884287,0.574397936463356,1,3144.73149224869,4376.175805401,70.1077388306949,-6328.50255631633,"Finland.Kilpisjarvi.17","presence"
128.034498832029,396.268966417573,478.85218823826,142.019688522949,820.685884898948,-2040.64130234194,-1752.3394444156,-1725.72400269438,-1746.2239059436,15.3318748474121,0,396.268966417573,379.902109279512,-0.559407587636795,-1613.83994716946,"nonveg_752","absence"
812.707564502324,349.365874434515,1674.79716887917,138.8978873464,4691.97775077839,-4846.34914960813,-4236.57656570384,-3040.01274403102,-4415.65141835649,31.2691631317139,1,812.707564502324,1535.89928153277,24.9559139687379,-3969.86439777458,"nonveg_856","absence"
267.936771497211,541.986491344078,679.885118364085,-223.615282892743,712.485475223828,-1033.84566063105,-1493.77392706518,-1223.1277599092,-1684.23297501627,10.1982593536377,0,267.936771497211,903.500401256829,18.9058482457675,-1108.65628507325,"nonveg_897","absence"
75.7598510034432,227.123597119398,9.0315841752916,-174.039742529379,57.439962522447,3708.65293093005,6502.92466406745,4679.21515911921,2893.22564262402,0.138568818569183,0,75.7598510034432,401.163339648778,13.1473470280433,5556.80367934815,"nonveg_1720","absence"
1126.51721459706,1114.95470051324,1360.60604409032,1004.01092472996,2668.3324146617,-2740.68076348235,-2932.4484210342,-3064.15413014798,-3415.97473852694,4.37822732329368,0,1158.5546286406,776.427897346644,20.9845377661255,-2141.90306158323,"Canada.Ivujivik.TP12","presence"
75.7598510034432,227.123597119398,9.0315841752916,-174.039742529379,57.439962522447,3708.65293093005,6502.92466406745,4679.21515911921,2893.22564262402,0.138568818569183,0,75.7598510034432,401.163339648778,13.1473470280433,5556.80367934815,"nonveg_1720","absence"
2188.14816814138,1934.55091878463,2452.89197448789,1552.19568966802,5077.22212695616,-5041.52738183505,-5229.27283736204,-5368.28177484501,-5443.93558884538,0.912582747638226,0,1457.3265937129,1044.03702100716,22.1413956646543,-5188.10584727181,"USA.YukonKuskokwimDelta.15B3","presence"
338.910315699248,507.096757733329,1315.43095695346,542.118173547987,937.696967078513,-2158.78350693575,-1912.55070216699,-1020.6860500443,-1681.74052242208,3.06557130813599,0,542.118173547987,976.520641254212,-6.15781387420422,-1668.10759290743,"nonveg_624","absence"
2898.31819557502,2399.70005668739,3095.74829350033,2344.28876268619,6321.90935681218,-6107.40397996219,-5751.00589051173,-6071.53972233965,-7300.28336742408,0.45304208000501,1,2575.75484383709,568.627995488357,-7.42284379602296,-6522.54595205178,"USA.InteriorAlaska.22","presence"
443.612477153977,965.548989891206,145.080740314429,459.609005422387,1009.41650156883,-1364.14475670216,-1241.84786428145,-2616.87777520541,-2312.84193139237,10.799295425415,0,443.612477153977,820.468249576777,-0.499891508387829,-1680.45676487742,"nonveg_935","absence"
2692.13380054489,2971.4861163047,2796.19773944344,1585.17424501728,6480.80888387516,-5614.20525921136,-5519.65234622682,-6432.99487248717,-6139.80513581427,1.1672275185585,0,2344.12387340242,1861.19516088287,28.3081228951837,-5643.35238457253,"Finland.Javrresduottar.A-Sedge","presence"
1165.89335962755,851.494555071794,112.018689321448,-157.402223278951,600.502261817259,-685.563203370058,-1076.21211284254,-2025.06977301338,-2141.98750654242,7.42058801651001,0,112.018689321448,1323.2955829065,82.7059739316564,-1573.82028471526,"nonveg_535","absence"
2712.76073112219,3064.78078142507,3267.58037840243,1885.67318551437,5721.46351095839,-5360.56102972298,-5692.12925859294,-5968.30169208045,-6008.18922096592,0.98692240033831,0,3283.17374866288,2745.08777917166,24.2165115265696,-4758.26679941832,"Russia.Tiksi.DryFen","presence"
1952.76134449264,2206.40505206765,2660.25017138167,1505.56892090188,5257.89614789225,-4934.78150656006,-4854.11920800624,-4773.25708885872,-4976.60243734117,0.775406870577069,0,1672.31972565399,1341.74878033305,-6.99455010884352,-5097.47893284085,"Canada.LeRoyLake.TD7","presence"
2543.87562239969,1866.66237523141,2657.59385488512,1355.68951573983,5530.43902344532,-4106.81975193571,-4503.58278238837,-4897.96302906675,-4994.38410478056,0.707076966762542,0,2145.70009578233,2524.14048256547,18.0560565561388,-4468.82510220221,"USA.NorthSlope.15","presence"
3152.60890686961,3074.25931236643,3693.63218813638,1941.70061056801,7030.70601796566,-3424.51557478519,-7691.22224842284,-6314.91689806326,-7399.06358579792,4.07824993133545,1,3264.05638463945,1995.5657329733,43.0014626378655,-5051.43225812742,"Sweden.Abisko.VJ-Wetland","presence"
3339.76772033318,3434.76775707345,3951.81071786708,2387.34422008865,7272.82414773461,-6318.47030251416,-6428.9556177785,-6542.65547480283,-6669.57819508117,6.37562521298726,1,3930.63474656425,2495.40288484415,30.7185706237514,-6457.65140115751,"Sweden.Abisko.NT-MesicHeath","presence"
460.19707948763,118.852449941587,220.137255711464,499.055267346423,1371.49555099536,-1082.36291081986,1341.54135288998,-989.568354199858,-854.183461747224,25.6608963012695,0,460.19707948763,503.128404909476,-2.59054585725286,-507.857028036951,"nonveg_594","absence"
-140.413283457746,45.8862334143266,87.1800649410764,-11.0426942595806,477.635967570929,-47.4915906151519,167.540173646715,226.821629587712,388.310306121501,22.0057144165039,0,45.8862334143266,411.308693704166,-5.39044121659022,247.467397270919,"nonveg_536","absence"
2643.01596658867,2406.28324454107,2944.20315371349,1950.8284254188,6051.5519871763,-5149.06348124728,-5780.47942471895,-5908.91093248155,-5523.03473449663,0.113810499509176,0,2674.70815935392,1325.70921530694,13.8687688333072,-5246.93559533369,"Russia.Yamal.Nadym-2-IH","presence"
2692.13380054489,2971.4861163047,2796.19773944344,1585.17424501728,6480.80888387516,-5614.20525921136,-5519.65234622682,-6432.99487248717,-6139.80513581427,1.1672275185585,0,2344.12387340242,1861.19516088287,28.3081228951837,-5643.35238457253,"Finland.Javrresduottar.A-Sedge","presence"
1612.38285604532,126.525707809152,698.536761853299,505.821543844316,1180.75202542659,-552.426922871403,-2249.5234461099,-1591.04526932995,-2263.60109265192,23.9406795501709,0,505.821543844316,1485.85714823617,73.7707541467338,-1721.22308878599,"nonveg_736","absence"
2851.36715206451,2287.93251070485,3092.98198339091,1847.0185766395,6929.56218185849,-4994.28405899477,-5687.41308615138,-5830.04224952182,-5872.80922241689,4.44291019439697,1,1474.02320480983,523.738243460449,12.0502006765845,-3872.88137096438,"Sweden.Abisko.NF-Wetland","presence"
2600.03204746458,2385.32019480767,2769.92652928397,992.332144290101,4236.79196444656,-3604.4817244311,-4644.21734764439,-5250.50736920292,-6294.46225479595,0.679316937923431,0,2280.36366856835,2175.2303175678,77.6867970559928,-4696.28210013492,"Russia.Yamal.Kharasavey-2b","presence"
3140.3809288023,2702.08302957531,3303.84132507533,2019.26162811809,6346.884941613,-5608.56388202462,-6310.35038393604,-6581.31611988448,-6421.82891252876,0.459220379590987,0,3066.48493551401,2639.49660124677,43.6223469809588,-6032.85282461978,"Russia.Kytalyk.T2","presence"
2474.05966678231,2857.66664133626,3288.39364159304,2141.19995747977,5742.56631512496,-5583.14377220285,-5735.74978366117,-5695.93435608586,-6029.62966005358,2.89144563674927,0,2661.01997599955,1359.03336418813,16.882322649472,-5611.69656994645,"Norway.Javrresduottar.EC-Sedge","presence"
378.487196110526,-231.445457739129,87.4018050690714,140.283876703658,781.116262531794,-826.659094053083,-1622.76392630312,-1297.97555744205,-607.992770664336,3.09524202346802,0,140.283876703658,885.119153088833,6.10777742068892,-906.587071801416,"nonveg_1416","absence"
1442.97959443236,632.415674489269,549.515254336829,736.677846378961,1802.06594946122,-2069.39935497113,-2963.99995002243,-3743.31499299687,-3065.51114339004,0.179700762033463,0,736.677846378961,893.46434009553,27.1654518482076,-2783.69784391297,"nonveg_507","absence"
433.551156064172,437.316877531502,510.75994649977,179.285731188645,225.034053797439,-1268.80281290462,-1260.18734650771,-1221.96829918262,-1979.84521714663,23.6059303283691,0,433.551156064172,485.082546068329,5.29719635157349,-1412.22804443833,"nonveg_956","absence"
199.208292383628,-1325.23308814403,307.000536397856,-673.253564828301,828.984733988668,-1013.96809953072,-1843.87961489874,-902.936904049467,-1049.02258835496,18.8896217346191,0,199.208292383628,1811.56159615463,43.6230928605965,-1185.35400732644,"nonveg_670","absence"
343.125567545696,786.800799901779,896.566572129533,158.275906461713,2085.47222081401,-1321.35633738769,-42.9452417369673,-969.292890152983,-1975.34821888289,44.8595352172852,0,343.125567545696,738.29066566782,6.60177361014225,-989.004367039508,"nonveg_547","absence"
861.077297815019,1095.43141836534,816.051781588025,1410.55734932348,2070.27225626351,-2295.53412066343,-2194.54094263587,-2745.68647912154,-3103.7223012989,2.7245466709137,0,861.077297815019,806.068168190162,-16.1611779855431,-2238.49925932039,"nonveg_612","absence"
1137.65813520602,605.1505598038,547.15526303634,892.763171982157,1629.23938172851,-1494.11662125968,-2067.66619370601,-2290.6188213381,-1682.68335202235,0.77367901802063,0,892.763171982157,590.502872169679,9.79579852895446,-1809.07546328021,"nonveg_926","absence"
246.964992162766,897.905878656055,666.708913176437,1163.49037828417,766.946536409764,-2628.99162658943,-1792.37186151283,-2116.55912224167,-2498.62181514176,0.690925061702728,0,666.708913176437,916.525386121404,-27.7734965491335,-2050.22641046827,"nonveg_543","absence"
2006.05929786074,1571.39387592749,2607.1722817676,1468.27093896285,4859.19739359319,-4621.66920731127,-5212.48469270865,-4526.21167488526,-5377.78854152257,1.65925100114611,1,1995.07407885703,2391.12856383125,5.41676477092438,-4695.18783206726,"Canada.LeRoyLake.TD4","presence"
20.1959516654238,635.077118823006,405.532324142073,857.257343859199,1303.35913340682,-2393.10968930199,-1563.38293995117,-1946.86880803715,-1318.34841164869,0.099735900759697,0,635.077118823006,899.298911250619,-41.8530696096888,-1674.94657681987,"nonveg_894","absence"
-260.734087576839,75.5039473690191,261.699500070739,642.106051972859,362.838264771424,585.432089362004,1099.75505919984,1002.6868284533,678.284644433795,0.0454504862427712,0,75.5039473690191,902.840139549698,-42.9923875976047,1022.07003420337,"nonveg_1509","absence"
433.551156064172,437.316877531502,510.75994649977,179.285731188645,225.034053797439,-1268.80281290462,-1260.18734650771,-1221.96829918262,-1979.84521714663,23.6059303283691,0,433.551156064172,485.082546068329,5.29719635157349,-1412.22804443833,"nonveg_956","absence"
329.601559696513,371.738729001264,568.161105288894,706.208824839588,481.384350449971,-1623.27583079611,-1557.06507756097,-1182.8156060368,-1772.54152089444,2.72493457794189,0,371.738729001264,446.600230614891,-16.3742289192641,-1398.69755442178,"nonveg_768","absence"
3396.94336189468,1876.61258653858,3083.21968484032,2077.02561190712,7852.66810906966,-6293.5927454046,-6095.97763513524,-6243.52685551179,-6709.03680053841,2.70577359199524,1,2940.91673800944,2069.39132264479,36.0277377013189,-6030.36994269435,"USA.InteriorAlaska.17","presence"
3446.12204998381,2437.48197939255,3738.41362290868,2506.19530615134,6711.32960774345,-5988.6921088251,-6238.15495380041,-5899.873205243,-7125.69246192397,0.88453996181488,1,3306.28775577737,1479.67597358649,16.2673588285561,-5755.16828495057,"USA.InteriorAlaska.20","presence"
-200.352867401279,65.8779519708498,112.085565141104,340.517094256284,642.468164792574,-1829.76943008162,-1437.20618435809,-1457.25492325805,-1145.87002651812,3.63399982452393,0,112.085565141104,552.575684373839,-20.032220802132,-1260.7114096961,"nonveg_976","absence"
-783.593738855454,-25.2732950039061,242.748609445067,-465.937692742243,-252.807254520338,-1050.32748941392,-682.227938210168,-898.633317519338,-1728.6172856385,10.4064426422119,0,-334.212821211397,1026.34234830052,-6.90556621985242,-742.275830036373,"nonveg_1172","absence"
2712.76073112219,3064.78078142507,3267.58037840243,1885.67318551437,5721.46351095839,-5360.56102972298,-5692.12925859294,-5968.30169208045,-6008.18922096592,0.98692240033831,0,3283.17374866288,2745.08777917166,24.2165115265696,-4758.26679941832,"Russia.Tiksi.DryFen","presence"
848.071550777738,-263.550347949925,-185.024860473994,261.450431087578,719.402293921621,-626.289797613588,-1875.87107830085,-2092.86279175569,-1818.3812183905,5.99322652816773,0,158.669747789709,1111.62189872766,20.9507542746486,-1400.26516189305,"nonveg_542","absence"
900.462362691959,1195.54790644081,1116.67130971305,573.415936548946,2381.75118489096,-2524.69441072414,-2488.63584245145,-2795.26954133028,-2661.28586413129,1.75767553647359,0,914.592160033545,820.854204856238,9.97030386306862,-2521.83632243881,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
2436.55101706795,2388.1094813619,2599.76021099434,1805.44009776971,5183.92257123624,-5259.12181754756,-4947.56818616916,-5605.72517801665,-5591.08289240886,0.952117522557575,0,2291.70203059408,1753.58387084046,12.4673067566806,-5307.87692511316,"USA.YukonKuskokwimDelta.15B5","presence"
481.244099695417,-39.9369749300483,389.626391112433,168.523451623973,-204.693846612011,-992.907566258871,-1695.95456306412,-909.087107968441,-1851.89479025357,13.8344068527222,0,168.523451623973,713.629752335494,8.93487565918412,-1262.04010287454,"nonveg_973","absence"
737.926931835505,766.487148931846,591.555833703596,261.821322426086,1548.12664561175,-1386.24745991633,-1336.92962640214,-1805.39775044348,-1903.3392392831,0.798784077167511,0,591.555833703596,504.66582650576,17.6335410892377,-1632.44866540935,"nonveg_968","absence"
2873.05114617687,2815.58950862211,3472.94536020057,2010.38026185961,5569.26484266086,-5287.30670452486,-5617.62896701247,-5690.71126039843,-5866.84030918691,0.289319691558679,0,2317.99076328911,1837.56827372366,8.33469088441641,-5627.82806334243,"USA.YukonKuskokwimDelta.U","presence"
88.3379737727526,638.467581474786,937.10849357111,396.543720116271,902.270020982455,-2035.23647794958,-1249.93314393538,-1139.17798266965,-2449.36959621135,1.21331322193146,0,396.543720116271,917.086360354855,-14.6764641115961,-1575.62849091156,"nonveg_684","absence"
2113.64989184506,2084.47143701681,2694.67356966717,1232.99328368803,4079.60453377158,-4228.36860805426,-4788.27701939146,-4317.56692659303,-5378.32138489736,3.81205239892006,0,2319.50178386399,1537.89473302603,58.8480121392616,-4013.69362134756,"Canada.PrincePatrickIsland.MouldBay-C06","presence"
1163.2670533391,1055.27242920696,1053.9041438806,596.081753985479,2365.55336364414,-2291.42990755227,-2782.10722511172,-2883.21408634074,-2862.7431481515,1.60337460041046,0,1057.56358867762,976.55579955742,17.7325465259219,-2427.34299204979,"USA.NorthSlope.HoweIsland-C13","presence"
2280.26187559012,2306.11336043557,2571.73557329411,1356.51789379348,6322.22436348491,-5265.36208853783,-5776.71215962123,-6315.56752840261,-6221.57872658498,3.24549543857575,0,2247.36146088268,1170.79246826889,24.7685384840999,-5568.77743850342,"Finland.Javrresduottar.EC-Salix","presence"
3022.19006462727,3387.39462881093,3562.38180261565,2250.36215136637,6262.34579321087,-5354.86755185735,-5114.54587410563,-6175.04344288663,-5776.07609262843,1.81772451400757,0,3517.62019246776,1661.53132522948,27.9065406317719,-5400.66075197089,"Russia.Yamal.VaskinyDachi-2","presence"
683.236779599653,1035.3870539812,679.188703300712,51.4143905805513,1537.99072945079,-1529.40528930283,-554.800694418245,-1732.41974852669,-2291.44627391101,1.84379136562347,0,679.188703300712,983.972663400648,23.4008292229297,-1621.69054419587,"nonveg_769","absence"
2088.22158382622,1825.82849578639,2362.64545063387,759.916152762954,4857.17752514886,-4024.91723389998,-4843.51571628013,-4978.71512633349,-5201.23578791534,0.264474360479249,0,1672.38231862304,2108.86856912769,35.1786158676227,-4400.6612146693,"USA.NorthSlope.Deadhorse-C15","presence"
543.659467358514,638.165884357727,427.979576949364,629.291328067475,848.170651185825,-1343.78809951816,-1445.74415078054,-1743.63188454685,-2031.28918170961,13.9480972290039,0,543.659467358514,473.976088507915,-3.17155039662818,-1416.72147198668,"nonveg_984","absence"
