"spectral_EVI2b_earlySummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_lateSummer","spectral_NDWI_endSnowfree","spectral_NDWI_startSnowfree","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_NDVI_annualMedian","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NIR_changeESPS","spectral_NIR_changePSLS","site_code","presence_absence"
2847.36764775054,3188.96465614876,1889.43002436524,1293.69689448745,-5421.56648230401,-4468.53021680847,0,3177.65689098437,1995.85247208512,5385.87280478192,31.9667171011268,-5385.94629380556,-5285.88735759092,-4.01097642214383,10.4680971969955,"Russia.Yamal.OstrovBelyy-1","presence"
2764.01157320005,3529.19922207751,1787.83353914568,1500.04459009022,-5386.64731779677,-6582.01503886647,1,3053.1402410407,2016.2106965338,6967.09432667003,3.19086605893003,-5809.83319655368,-5862.04744835134,7.91502309669872,-14.6414226152897,"USA.InteriorAlaska.22","presence"
387.092844765112,-234.97853002022,503.883267628275,-1480.67516015218,-1304.63790675709,-944.091814213027,0,387.092844765112,738.861797648495,556.901832392877,-50.6041429169846,-1190.06141622747,-1329.16879723785,-24.6276579289711,241.379892942618,"nonveg_912","absence"
640.537585582627,711.989350543818,105.000695774823,-3308.0293290875,-2017.09097796541,-791.566330556024,0,283.134173637765,1027.48147130041,552.993792128102,-131.359649003226,-791.566330556024,-1031.16632310335,-3.46186632193652,-63.989247564186,"nonveg_976","absence"
3194.93786747385,4165.12958649864,1975.55639008938,1670.76944762454,-5617.94927667968,-4519.65068293586,0,3235.8282843811,1881.03456472761,5666.06285839926,-30.2994145174845,-5715.75663179153,-5645.41065012981,6.25803184155711,7.65528461074369,"USA.InteriorAlaska.EXCELSIOR","presence"
984.806920838165,1167.31447487134,622.289593173737,-1503.55043199377,-2528.8303316283,-1544.42369514105,0,700.117002860213,592.76807570605,1490.95413716385,72.6364177166732,-2927.63901129659,-2693.20271058282,6.73807380466084,-29.6130267255421,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
2514.3488216591,2582.47676039064,1752.37513008818,-622.650172827716,-5857.89757557599,-3932.08136928364,0,2336.33276437233,1245.89673412962,4986.26522025837,-45.1169662187487,-5404.21101994222,-5323.03624803219,-10.0596103009361,8.82396153798162,"Finland.Kilpisjarvi.18","presence"
3722.34993422279,4676.77330004557,2890.66248904335,3409.09838524171,-6821.68523205937,-5005.20295653869,0,3198.20368654468,1821.55326573192,5352.93655334131,-41.7943282525375,-6827.35671964707,-6640.06414083769,21.8235316513715,-26.9422480097405,"Norway.Javrresduottar.A-Sphagnum","absence"
2939.84979336548,3222.41966420422,2367.67838626641,357.756327557848,-6007.22817272298,-4661.5879475356,0,3034.17452781502,1304.23982250159,5629.41926718758,-48.6216616904895,-5657.14941960395,-6005.93548185866,8.389796308347,20.0892866650368,"Canada.CoutureLake.TD7","presence"
3528.42583621224,4318.39337079124,2361.60441778959,1753.68115754418,-6153.16297147889,-5079.58938625139,1,3638.6974542116,1900.50399615413,6722.3600214226,2.12960336473781,-6393.02450910193,-6307.03222598695,12.4332673127259,-21.0070602972739,"Sweden.Abisko.VJ-MesicHeath","presence"
2224.17630715504,3521.45585992215,1424.56921996135,307.302337428917,-3979.55331970587,-4081.65232539962,0,1939.59142735508,3055.27303639259,3080.76240206063,-129.061099568468,-6140.34608467595,-5899.22965951534,18.6894327227985,-9.0458613909441,"Canada.KluaneLake.Quill-MixedTundra","presence"
2708.2320383168,3408.80931013229,2351.69122042511,2393.24786741482,-4875.66403923544,-4704.13445798096,1,2939.95795292044,1821.53113584911,6349.42626757709,-23.1512100348436,-5258.04022573868,-5210.69238552129,22.0947011850088,-15.374707481612,"Russia.Yamal.Nadym-1","presence"
3528.42583621224,4318.39337079124,2361.60441778959,1753.68115754418,-6153.16297147889,-5079.58938625139,1,3638.6974542116,1900.50399615413,6722.3600214226,2.12960336473781,-6393.02450910193,-6307.03222598695,12.4332673127259,-21.0070602972739,"Sweden.Abisko.VJ-MesicHeath","presence"
34.6773228307786,1232.34818428866,449.166956548965,-2694.39940868121,-1460.74588847433,-1666.05817231725,0,449.166956548965,1200.6933575437,632.930231881822,374.25758608395,-1666.05817231725,-1813.98487622103,24.5415667196604,-197.17819906725,"nonveg_624","absence"
1188.86532159467,872.175913907798,623.764619688635,-3185.60677526681,-2060.37468277495,-2386.15507898785,0,1039.08572581816,565.100701906039,2525.9353465434,8.52890983591287,-2386.15507898785,-2495.65447955785,-12.2969622587566,3.79136253259571,"nonveg_758","absence"
3526.63490534657,4497.93569268088,2617.9109227264,1561.39232050909,-5933.47022673002,-4585.39535840074,0,3217.41881022106,3015.32785326051,5372.05202626787,-77.3427409838421,-6290.28170557578,-6010.92471975648,33.6835409309014,-35.1894531482469,"USA.SewardPeninsula.QuartzCreek2","presence"
2708.60681642495,2912.53101601919,1911.98164554165,824.711215455974,-5450.91909679381,-4026.98461270773,0,2727.80201144106,1021.74161976307,4801.56021149743,3.12034177123314,-4824.5289434593,-5233.65006088654,-16.6260578581244,2.39863322408535,"Canada.ChukotkaRiver.TPO2","presence"
1439.00603019057,1235.69153632336,1275.5299728076,6077.92066497768,-4823.42038761834,265.743217816118,0,1439.00603019057,900.257666115188,6134.53958499747,-71.600058324435,-4823.42038761834,-4044.23891133221,-10.1689820603846,40.9023915875593,"nonveg_1607","absence"
2326.34607137335,3056.48043468483,1415.36460990814,10.1177885221206,-4784.29176696142,-3920.88993840265,0,2231.05828242157,1361.75079080216,4485.64456036054,-70.2419909297186,-5329.36405326258,-5090.92289140621,-7.52342238358381,-7.42819149200544,"USA.InteriorAlaska.AUFEIS","presence"
1733.41000237257,2122.45697229927,1346.31381262832,-487.92062510994,-3995.99701684467,-3002.37581620017,1,1907.75397718299,993.983303808382,3831.7446203652,-45.1908633512808,-4125.66449705674,-3951.42122548842,3.90172035620012,-6.68723570751906,"Canada.ClearwaterLake.LS1","presence"
3120.99391767008,4382.48982294844,1802.26910769878,1878.06486273571,-6209.84390641204,-4015.52958473507,0,2553.94314690427,2503.89932848527,4860.94207578207,-65.3806602778153,-6121.32190665454,-5896.01034459268,16.3842828289374,-4.12433571477624,"USA.YukonKuskokwimDelta.15B2","presence"
924.457629719106,711.609426374126,682.941812732152,-916.381436979295,-3046.17433936252,-831.116237951872,0,711.609426374126,971.21033442129,1181.64700267567,-164.485494050082,-1275.79800952183,-1600.50405629002,-12.0294954106981,15.7328594248461,"nonveg_866","absence"
-63.6172976141947,313.534465159235,426.91247453361,-3126.17292243276,-1112.31987399582,84.9394441133464,0,313.534465159235,720.776080104339,964.483547727407,-25.9300139854639,-1112.31987399582,-1087.25190797142,5.2274569322358,9.99069168573891,"nonveg_794","absence"
237.013482599888,485.501433616095,-58.9491208918798,-5252.78596475581,-1629.8224262739,738.73416283362,0,62.6510681476363,579.988318023111,651.765425957108,-13.7191885365681,-1629.8224262739,-1033.67761312013,-9.47323677260618,-6.14992057054426,"nonveg_903","absence"
2331.68557114966,3154.80684826529,956.356682920023,94.7336835537047,-5119.24893940947,-3030.67427878691,0,2055.24684086742,2277.28318480988,3616.62336113234,-62.2469489250859,-4921.03194093596,-4552.48213053545,9.39924309723865,-12.8353607811575,"Canada.DeceptionBay.TH7","presence"
3194.93786747385,4165.12958649864,1975.55639008938,1670.76944762454,-5617.94927667968,-4519.65068293586,0,3235.8282843811,1881.03456472761,5666.06285839926,-30.2994145174845,-5715.75663179153,-5645.41065012981,6.25803184155711,7.65528461074369,"USA.InteriorAlaska.EXCELSIOR","presence"
-301.751199944904,-96.9398272809842,-634.211141526358,-4431.27770463009,-3663.17652432491,-2620.78320281196,0,-96.9398272809842,563.275404750305,2539.9319941867,-30.3051560456316,-3663.17652432491,-3420.76566898513,-6.26423386805349,-1.41782892556431,"nonveg_730","absence"
414.854261715276,-246.524244301423,-1176.93488648869,-2813.11187012525,-728.151286683817,3083.37110081139,0,-246.524244301423,1940.64290919324,-335.658394032761,524.697877219665,-1252.10547992966,-557.183991173381,-9.88945411990413,-26.9683930807151,"nonveg_1888","absence"
2966.46855348121,4067.75534749501,1754.15046528444,1531.38104737379,-5727.24662508739,-4428.94349179801,0,3017.77389382362,2165.72640869661,5883.02878353117,-99.8616175627756,-5900.94892888577,-5716.29364510196,9.82612668615578,17.5611834088266,"USA.SewardPeninsula.19","presence"
1921.37953876147,2475.70139446791,1500.99794698992,-918.211798940541,-3645.30160122857,-3356.21454300699,0,1209.63830986633,3372.1600940425,2794.95072473451,-13.9483456458542,-3710.85816236889,-3679.44139008801,17.9804651965391,-29.4930878569105,"Canada.KluaneLake.Gladstone-MixedTundra","presence"
2019.94184535071,2763.58165842497,1207.76074049437,783.524512071253,-4994.2610028449,-2975.35392712891,1,2023.92787700427,1387.52243497665,4480.40310310798,-30.2932286021503,-4936.63871303013,-4819.57032211858,2.85908014475243,-4.84202552746699,"Canada.DaringLake.Tower2-SedgeFen","presence"
2779.52953146917,3489.67532556473,1771.43783747628,908.219612599302,-5768.0010468507,-3856.43687707648,0,2886.07922236658,1429.41254624398,4968.69563271387,-140.396098689671,-5815.87050106491,-5211.02766595435,5.05689797145748,-19.5182284638448,"Russia.Tiksi.GraminoidTundra","presence"
4002.5719279108,5132.57557235846,2225.09762133765,2467.02062345743,-7198.95668845544,-6040.98171330495,1,3857.68191597678,3198.94929700327,7040.04010899945,-13.5229530601092,-7294.39902352427,-7325.91831499259,29.7461079207683,-26.8808592274241,"Finland.Kevo.11","presence"
1349.28355167106,1359.17729637246,772.371960245666,-2410.90704264807,-2713.24717425518,-2148.46448194901,0,1125.24948582462,707.031550080683,1992.81161518495,-46.8117661615383,-2367.298958176,-2350.80579041931,-5.71736371517494,-8.51945283786818,"nonveg_807","absence"
1079.88571883538,382.883740204901,1502.82380438536,-1958.75932327459,-1798.78129690002,-100.442894056662,0,634.676621533473,1119.94006418046,872.527976067682,-4.64481121781261,-1798.78129690002,-1424.39679408225,-26.6133068124319,11.647540812119,"nonveg_688","absence"
2774.31007674457,4755.96055776839,1049.57530042514,974.103225969134,-4234.62826659805,-2642.19775758315,0,2333.17636732466,4314.13083693563,4206.50098848985,-65.7480480313509,-5299.70583899512,-4518.47536306066,32.5107995860632,-30.3525969961376,"Canada.KluaneLake.Quill-ShrubTundra","presence"
571.792730537789,-357.526988340771,-194.519275475764,-1765.11602535513,-1315.74873810591,-1485.55907664066,0,167.860484796479,929.31971887856,379.119074042352,21.7850321568871,-1485.55907664066,-1504.30168967424,-29.6695108753291,68.0703211440379,"nonveg_994","absence"
1466.62028374745,1508.73622607258,622.827461879163,-1325.2086940706,-3019.75299995298,-2134.97069268175,0,1327.18964341167,623.915851250874,2582.88182883538,-84.9380765157518,-3197.16009638395,-2959.93872721607,-1.48488949275723,16.2475203812269,"Canada.PrincePatrickIsland.MouldBay-C03","absence"
3319.52594188336,4025.38225190229,2497.52459821277,528.585550079676,-5415.38575044342,-3997.21864190733,0,3953.65520555396,1211.79868237506,6172.95045537412,-12.9414010463535,-4981.90178793573,-4819.75909874724,-0.895216445730027,16.7993388639782,"Russia.Yamal.VaskinyDachi-1","presence"
505.697852475619,463.309578456582,513.509561980227,-2875.11128517712,-2765.74771384677,-1756.45164593682,0,463.309578456582,731.034407170521,748.063746128668,-29.2504241491385,-2056.85380156345,-2248.44384774772,-6.34875720601398,-101.625192678981,"nonveg_602","absence"
647.272525606506,-50.2113058862129,1150.03689075073,-3548.10172653371,-2513.85496277829,-749.115074877653,0,647.272525606506,1200.24819663694,1666.15268568739,-42.652235522148,-2205.35244827801,-2157.14026192752,-22.7617473741119,32.2067845934948,"nonveg_913","absence"
128.380311267256,333.78774287443,208.590893422291,-1150.69701019522,-852.496817200884,-1187.33876048009,0,208.590893422291,2119.93914783538,541.788909858291,-112.350898255742,-1167.46815957155,-766.363319377083,2.52034905439134,36.8719041266263,"nonveg_931","absence"
1499.8794042581,1212.12178556346,339.519979514715,-1082.30481678405,-1084.26891015093,-1922.68578373046,0,1014.71230684279,1160.35942474338,1610.47911932077,24.2350019856277,-1084.26891015093,-994.609492096992,-8.99366370353001,-42.3288027468002,"nonveg_583","absence"
3080.34801427643,4453.10164337185,1735.30161909281,1278.20357417597,-6417.06786843637,-4918.92462823978,0,3024.60092434256,3349.13286557473,5361.85854305181,-171.816064122187,-6620.59914488618,-6532.93967409236,6.00788274871351,39.8901508778443,"USA.Kougaork.GraminoidShrub","presence"
2816.30022790836,3413.12675579699,1996.70723666893,323.78529156083,-5541.7992291342,-4341.46606074096,0,2534.13968783941,1144.73464054075,5152.89279449894,1.98202959504188,-5797.27989644816,-5524.84850276857,10.9028127577394,-15.168575848284,"Sweden.Abisko.NT-SparseVeg","presence"
1379.7189473965,1408.53795902635,964.822604601747,-511.50923772011,-3769.28188580904,-1410.94716296078,1,964.822604601747,856.017392409363,3445.97857218209,-56.025903276949,-3769.28188580904,-3664.02800279894,-8.40964450788964,-15.2000542379669,"nonveg_856","absence"
3570.38950639626,4444.2739214609,2206.24611567832,3233.85874362863,-6371.62924480605,-5697.59171643591,1,4349.10494424214,1941.01758547923,6664.22204664564,-10.5848833753735,-6072.53519486503,-6278.32308779751,6.85103892822891,-12.1160435478047,"Norway.Javrresduottar.A-Hummock","presence"
3183.76428143206,4088.9533425476,2678.56271332906,1766.10467188283,-5831.41042286052,-5315.43077089822,0,3393.52630616081,1265.03817769326,5226.44648666655,-29.801666158532,-6752.5455914057,-6378.09122854111,11.2345227930656,-3.3900443584375,"USA.YukonKuskokwimDelta.72B2","presence"
634.832750512134,835.842561303912,761.411449720231,-3602.56862148578,-2760.85165516479,-1544.675396382,0,634.832750512134,271.910307950097,1874.18968446441,-10.8265538997138,-2760.85165516479,-2529.8110934719,1.78252166553632,-7.98747741322506,"nonveg_612","absence"
984.806920838165,1167.31447487134,622.289593173737,-1503.55043199377,-2528.8303316283,-1544.42369514105,0,700.117002860213,592.76807570605,1490.95413716385,72.6364177166732,-2927.63901129659,-2693.20271058282,6.73807380466084,-29.6130267255421,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
2461.27521598658,2738.86508002139,1584.58087193952,-436.147543915814,-4755.94690767405,-3969.62807959811,0,2473.19206471429,1301.30878600246,5166.78276675933,-52.1963815713617,-5004.67013679349,-4708.07239151484,4.24447643008574,16.3052442502323,"Canada.PayneLake.TD4","presence"
858.799319774301,440.794357895024,73.766165945082,-3665.60745992424,-423.018285344671,-1649.44229356868,0,88.5361506738002,967.66136620257,531.901143468054,0.923662323820944,-1249.06179013056,-1130.90754142593,-28.3435802350323,-7.81476702131107,"nonveg_988","absence"
2462.51331627347,2991.06575729263,1601.82113623224,-33.3921096320189,-5180.13378739466,-3668.44850789224,0,2171.4380614992,1889.60579357216,4640.98582748074,-91.4710972240207,-4925.42131937093,-4472.04940802514,6.26586303483401,9.48415669540908,"Canada.CoutureLake.TDO4","presence"
631.287365488967,464.434326192342,117.220874221949,-998.625447582688,-1508.61665923437,-2041.85535672958,0,464.434326192342,826.732042803829,404.976453213282,81.4494915248475,-2041.85535672958,-2271.28153339008,-13.7171522751427,-13.2502223893206,"nonveg_855","absence"
3115.93137466109,3661.84859718933,2258.90366638748,1287.11460004058,-6356.1048716067,-4815.45087225238,0,2843.97080275337,2193.27659526993,5419.15124650665,-79.292941644551,-5491.80242144881,-5473.26472683768,3.0624741435288,12.9307089833693,"Sweden.Abisko.NF-DryHeath","presence"
111.346424429739,-182.131897471659,527.661491486829,2693.42174278603,530.771038502975,1935.81640882497,0,111.346424429739,1420.86312815086,306.131539060854,-107.509980635691,963.476498691616,733.300922877823,-47.1872892791786,53.9578373113882,"nonveg_593","absence"
1768.56601694554,1866.24286964346,1096.28764107321,-1409.62360646733,-3904.77927398675,-3186.67888005193,0,2036.99263104245,1888.87638286734,4021.84497960327,-67.741150244542,-3464.16056400867,-3438.47284132315,4.45997159093742,-20.5540811516067,"Finland.Kevo.3","presence"
3080.34801427643,4453.10164337185,1735.30161909281,1278.20357417597,-6417.06786843637,-4918.92462823978,0,3024.60092434256,3349.13286557473,5361.85854305181,-171.816064122187,-6620.59914488618,-6532.93967409236,6.00788274871351,39.8901508778443,"USA.Kougaork.GraminoidShrub","presence"
2680.29312720398,3788.46603470461,1976.35992652988,725.395025830536,-5331.95747182613,-4935.04776658924,0,2885.53129508642,2332.10893926301,5337.9734478634,-34.1727060428815,-5285.71570703774,-5421.14583671269,42.7852184536677,-23.0050777427066,"USA.NorthSlope.Sagwon-C19","presence"
1758.70313512449,2462.4652980479,2001.73340950176,-1135.4567696822,-5435.40087882591,-3103.44746322607,0,2247.6563626798,1257.83164637077,4022.02039475908,-76.2688592470797,-5672.06092490453,-5170.75495688727,17.3730663879085,10.1157902552088,"USA.NorthSlope.15","absence"
387.092844765112,-234.97853002022,503.883267628275,-1480.67516015218,-1304.63790675709,-944.091814213027,0,387.092844765112,738.861797648495,556.901832392877,-50.6041429169846,-1190.06141622747,-1329.16879723785,-24.6276579289711,241.379892942618,"nonveg_912","absence"
2418.97005564752,3072.81025381029,1505.70092076294,-280.880217559092,-4928.92874409001,-3980.4207909109,0,2153.76603227154,1968.48432531794,4088.59652182598,-52.8128838885253,-5097.31304402363,-4967.74272243994,21.0246602745921,-14.2720831690202,"USA.NorthSlope.Sagwon-C15","presence"
1727.17761162181,2615.64371848372,632.997166233563,-1163.64301553492,-4400.09032387494,-2217.69722161255,0,1212.28122434116,2447.23748563304,3134.5745847626,-8.31816325655252,-4409.36122883397,-4191.0082360716,17.9675997450429,-58.3588181682902,"USA.NorthSlope.WestDock-C14","presence"
2932.04252108764,3581.89778338631,1629.41933914691,810.988244518635,-5961.12293312464,-4664.99894136603,1,3012.33395850149,1543.86120876632,6113.7924402515,-19.4275139260591,-5580.10289315632,-5586.13518439906,5.74609785647102,-1.90902793945442,"Canada.LeRoyLake.TDA3","presence"
855.172313693998,1483.12269961578,643.712758599345,-2010.03967957914,-2907.4268552119,-1233.02349473763,0,1085.08614713761,825.565416297426,2006.41246104786,15.8671286655296,-2739.22045491314,-2607.37080979177,-0.901285938519159,-28.1648577475114,"Canada.Ivujivik.TP12","presence"
2069.91454781518,2366.28428150167,1438.52655411922,-363.789684727131,-4688.72759218541,-3452.31762616919,0,1654.30274503514,1459.7793061525,3883.32076833331,-17.0394679416803,-4960.60470662028,-4756.27823185066,11.9180199405163,-10.533456010521,"USA.YukonKuskokwimDelta.1","presence"
858.799319774301,440.794357895024,73.766165945082,-3665.60745992424,-423.018285344671,-1649.44229356868,0,88.5361506738002,967.66136620257,531.901143468054,0.923662323820944,-1249.06179013056,-1130.90754142593,-28.3435802350323,-7.81476702131107,"nonveg_988","absence"
3036.71221487303,4376.27070252126,1764.46029346818,915.475709852845,-5660.47188403394,-4219.98972294193,0,3029.73477134813,2390.32059795458,5061.76547515536,-116.996122887508,-6222.47605180622,-5599.97221437139,22.9619147520765,2.96690623681061,"USA.BrooksRange.8","presence"
2637.35244278269,3211.79484783921,2006.19242175455,263.766774806712,-5356.79728140511,-3649.10497393419,0,2626.29652498712,923.597339265505,4971.87941191456,-50.515942435415,-5245.61736891157,-4607.80019882808,2.92037151814815,-5.12467313641745,"Canada.PayneLake.TDA2","presence"
-300.040468558036,213.144337482546,10000,-127.06300045371,-747.852132563414,368.691537915256,0,-167.985434696324,10869.7390855368,-197.77153155323,29.8751616527848,-747.852132563414,-720.044198674317,-7.51516780727018,-80.0811717850724,"nonveg_1241","absence"
1049.24014451151,712.5881911961,1369.00030279442,-3042.59320924573,-995.820611271635,-364.733409495206,0,1049.24014451151,656.412111598316,1285.50041013944,-17.6423282133224,-995.820611271635,-998.498488480078,-9.36080329449803,21.3949113706454,"nonveg_700","absence"
387.728886534635,-160.038983632238,10000,-917.708455904221,-796.194164585544,260.10863617727,0,-160.038983632238,10402.6604149196,-476.327723477438,-14.0580195000172,-610.913711864551,-328.720349004173,-24.7403572625873,-31.6292851302887,"nonveg_1477","absence"
279.448698211405,279.596446472949,359.517930006528,-3726.49451552763,-2532.22518457532,-1303.48700110349,0,279.596446472949,398.363643995062,1159.66618578065,-47.1367490439668,-2304.12880450527,-2224.44218050092,-1.56868263759244,20.324040954081,"nonveg_882","absence"
