"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_endSnowfree","spectral_NIR_startSnowfree","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_NDWI_changeLSES","spectral_SWIR1_changeLSES","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
1885.78379427405,2016.32411402636,2055.09602236179,2564.60940611189,1340.86681237751,1827.52701710228,26.0836675739131,4038.69593690858,4347.47877270418,4439.30566466192,5318.09851686736,3031.20709924791,-4663.49179097926,-4320.61858934935,-5205.8874651486,-4793.15636710715,-3973.40824825568,1884.76679473356,1651.90276855878,1.52429995934169,0,2089.85473746672,2157.80821201583,1787.44773146424,29.9999169787764,-82.2926506488447,-71.9978987983506,4545.45439932275,3240.06394201511,-96.6107917484319,-3676.8807223506,-4047.03843516404,-5.3105511648188,-38.7466914379693,-27.3033451005246,-10.1449068150987,"Canada.LeRoyLake.TD4","presence",0,0,0,1,0
2638.9376148909,2530.77450040854,2875.55432333067,3356.81779249033,1711.35913472667,4117.41887914034,1704.84163504489,4927.23114288979,4805.83300732549,5369.21498790828,6009.87082446706,3489.34797502169,-5286.96477158922,-5333.85236019638,-6001.28616243662,-5906.46161512342,-5052.45940730522,2240.12851961354,1884.2392684466,2.21860408782959,0,3044.41729575949,2712.14783116686,1987.55668664016,58.8391682257494,-44.9471506440851,-39.0631006963688,5567.48258871798,2908.61236143149,-55.8606472407832,-5601.04938733065,-5444.45746386636,25.7187337406007,12.9091613282211,-4.50923560130023,2.25324974222934,"USA.NorthSlope.12","presence",0,0,1,0,0
965.072999451845,844.624056294067,917.405874087941,935.238074358958,448.603628169858,-233.888307295177,-1211.63390524758,1298.39126446933,1168.72209257006,1261.54513158453,1285.60436479179,632.22516265889,-1489.98052894819,-1552.03854089181,-1445.81576096681,-1384.84438173953,-1666.65986211338,2855.77251835027,2632.40116580667,3.06557130813599,0,917.405874087941,822.188926472534,516.469371281987,15.6505870085451,-58.5798513311054,-50.5270240268474,1261.54513158453,666.166101810439,-30.9410130048216,-1489.98052894819,-1507.86781493194,5.35391918682395,-35.4075933083342,1.65984116275892,-9.8009212366854,"nonveg_624","absence",1,0,0,0,0
2416.39385500947,2229.61444798336,2688.35537727021,2849.72138437984,1878.75170355759,3114.25022982069,1617.59266144155,4390.19418914396,4396.85596208849,5010.80246484029,5202.76591534525,3527.06744063185,-5259.56420425047,-5089.61527376123,-5233.64749668845,-5533.19520473007,-4610.43193548476,2095.26416544424,2081.99567312957,0.88393215338389,0,2555.05704396378,2432.53525800218,1367.91169990752,29.1045042533516,3.69243865465065,0.483081892076878,4964.35485840349,2106.51629468775,-15.012115707286,-4898.24485654032,-4973.42948134926,6.34737838165529,9.01634588100303,-5.02077571629563,2.19974827019172,"USA.YukonKuskokwimDelta.15B5","presence",0,0,1,0,0
2762.16711747738,2196.59210354712,3703.14391526645,4222.72412066595,1928.17658800571,5357.2179288935,2202.74987120638,5545.58556736011,4625.01051171295,6678.06727678074,7463.85937593085,3969.97403213274,-6082.99825131134,-6227.07109232162,-6520.67317097451,-6683.71415072993,-4262.99081731931,1918.85000011972,2050.3836413958,0.282753924528758,0,2730.47457583952,3170.49842837742,2311.63417180021,1.13317463369937,-88.2364698683302,-72.3518448779218,5527.66661465948,3137.07299917787,-105.523439778733,-6227.97292889884,-5784.64000522623,-69.0024680519394,-8.45735845483478,-18.9342108995495,-5.5654049116984,"USA.SewardPeninsula.19","presence",0,0,1,0,0
410.247466515756,701.676308134674,411.769199968225,777.654075183094,-0.691743410347044,-3579.52155543601,-2009.05394036789,955.07025208471,1191.04796711378,1054.92401369417,1579.0545741533,82.7723897491255,-894.737202667966,-438.720155344662,-1311.28818090606,-1317.23239332889,-446.036656422062,1286.80260303854,1283.55639259771,4.05706214904785,0,411.769199968225,460.13106127828,778.345818593441,12.452703331094,34.7644378095289,32.0525157798586,1054.92401369417,1496.28218440418,7.56244185664544,-894.737202667966,-881.602917733928,-13.5969862498759,48.4760014200775,10.0176973719443,11.742493974746,"nonveg_1340","absence",0,0,1,0,0
2501.06744561067,2671.57793352706,2941.24167906498,3415.9023081977,1543.89034627078,4650.76677683684,1129.75052280825,5674.61600567905,5747.50511072266,6189.05429595206,7019.00156101505,3955.94502725449,-5655.96419166999,-5999.11306996353,-6795.88674535321,-6481.24466870181,-4864.54520276351,2002.26140095971,1510.26404408069,3.12088408470154,0,2375.62835632143,2425.99333508612,2334.64584567994,37.1654291680506,-49.7609749231875,-37.1787715424297,5602.32611276653,4037.76600810809,-59.2681691702857,-6085.27981293047,-5826.11539992625,-10.2861572234772,18.1681709157273,-7.61846047746491,1.64691470414585,"Finland.Javrresduottar.EC-Spring","presence",0,1,0,0,0
185.028235747265,-323.187262791591,606.428592160621,513.157009877336,-257.048538224903,-589.047528054441,-1055.8119270822,399.76016019753,-161.669584145271,1001.37456937993,864.558993156268,-213.963936967987,-1646.68947119429,-2416.55701991927,-1076.50121403096,-1238.6176460117,-1993.79607266074,1437.61936543164,1621.74134273485,23.6059303283691,0,185.028235747265,144.875607353746,929.615854952212,9.20993279108684,-149.983483578654,-125.324977115536,399.76016019753,1215.33850634792,-129.227128169467,-1646.68947119429,-1674.43228476339,7.2313875305511,-148.895089543145,-84.2130845042405,-36.9658753955308,"nonveg_956","absence",0,0,0,1,0
-107.497463437482,681.488448040962,593.558608557072,-75.5647496521364,-126.772629472789,-93.7220717406423,74.5319209829148,165.386924461243,1216.38167358827,1094.40545710597,206.723152762497,-31.6015701744233,-1902.30971164665,-781.528448857748,-780.420858234523,-1523.70119211565,-1093.40018634722,1755.22779989073,1226.74942415518,2.04955005645752,0,-75.5647496521364,193.042442807125,808.261077513751,0.507241211455426,6.53938899523817,8.28709463393034,206.723152762497,1247.9832437627,13.5529129424785,-1093.40018634722,-1216.27207944036,-21.2870927710375,-0.123065624802709,14.1309012396385,4.40282124416601,"nonveg_729","absence",1,0,0,0,0
948.684275095968,229.911572694418,-424.900622805097,502.672585727667,215.086577728128,-1299.48390768949,688.138133138752,1324.09262479119,392.756979901406,-152.880824891284,1064.98029619226,113.037520889631,350.064094495122,-174.118020198599,-1358.98329657893,-675.076646998877,411.911371585786,968.05176438775,1377.63306513484,19.1562118530273,0,229.911572694418,294.290877688217,1373.58489790106,16.6726749401782,19.6410840378865,21.193485167116,392.756979901406,1476.97344968247,20.9860694151035,-174.118020198599,-289.240499539099,-1.40561993387872,45.5717413992435,17.8312687404953,9.30159969687927,"nonveg_921","absence",0,0,0,1,0
2276.06441430797,2515.97937923448,2683.1384114481,2847.13671667845,1541.00951375128,2028.69031003043,2480.53626752651,4458.53453258275,5059.40786250987,5252.08468075367,5502.43593052312,2794.44103349841,-5086.32701983371,-5025.04775938969,-5580.06638618938,-5837.80042051326,-3273.59307122308,2134.8615157473,2252.27995165143,1.22372036510044,0,2668.78021599611,2735.77192816765,2057.41580035049,18.5669897797494,77.4439534413779,67.6194071733896,4960.26218624542,3667.14994072262,56.7304923401281,-5170.70788712438,-5147.73150010173,-34.8924852759863,63.4480863991408,24.0297284487862,25.2958678262031,"Canada.CoutureLake.TDO4","presence",0,0,1,0,0
626.962311549709,345.419674980603,186.915341687035,416.723212616864,-124.042764781938,-2635.26848618568,-2426.12351994004,943.837655872932,631.886679106133,426.764219698575,727.086292020361,-138.323953471852,-571.811540614323,-1012.1544932465,-1343.47397233632,-1047.79521338898,-1139.83387788134,1634.45557032599,1701.14678671553,3.63399982452393,0,345.419674980603,290.395555210455,751.005076331647,27.815002827098,54.5826918045398,47.8062824414715,631.886679106133,1082.16160934478,34.1870765679264,-1047.79521338898,-1023.01381949349,21.037864343223,55.2199131816363,20.8025228843964,15.4560425627088,"nonveg_976","absence",1,0,0,0,0
350.978758073256,-544.016500930812,-204.612504618103,400.851501620377,86.2215347619377,-2222.58867125068,-2521.98794769828,638.88119280924,-437.255332994695,-23.1878005285959,699.977669369061,252.414543992535,-628.580272838972,-1617.2848239598,-1274.87618434232,-642.549488300534,-852.129901325151,772.099844244448,1188.21944516501,18.9579315185547,0,86.2215347619377,17.8845577813312,944.868002551189,7.78697715621524,-36.9142430290781,-31.6465167900747,252.414543992535,1137.23300236376,-34.5056277055082,-852.129901325151,-1003.08413415335,6.57498907312292,-28.5340533014567,-5.39498714867595,-7.76771567313004,"nonveg_1316","absence",0,0,0,1,0
3126.9277387761,2582.98776357488,3422.78979235942,3785.06088247531,2258.88667204811,4381.92552199738,2398.68901713122,5455.69355199616,4866.4607894307,5819.96226309464,6309.91755891024,4182.22139827914,-5852.99718387959,-5809.28331506739,-6079.62537233119,-6262.13548610203,-5186.81216303172,2319.96633190675,2177.08821476367,3.0190015912056,0,2831.98546216138,3022.75399845978,1952.01186287758,-4.6434903412037,-6.69878708389145,-11.6518964708585,5234.05953267213,2810.13242399528,-21.1283335662518,-5521.00151486428,-5838.78818551661,-65.3993832749446,26.8412405576522,4.47467368074294,5.97234211830397,"USA.NorthSlope.HappyValley-C18","presence",0,0,1,0,0
1339.7959923663,836.155115156126,809.040767737189,1023.30950352865,206.215399367431,-2845.75412757983,-4046.3342921348,1528.19031515329,1185.13733453477,1013.84346659337,1217.95097295719,-387.941359314029,-719.834252130352,-1082.95599395929,-1407.39321405786,-1307.02027069886,-1693.0122362096,1196.92381412747,614.850699180407,14.6236114501953,0,836.155115156126,842.903355631141,1133.58059299887,32.3880169428249,15.1207013586553,13.3016455867057,1185.13733453477,1916.13167446732,9.01546673375833,-1307.02027069886,-1242.04319341119,27.8050852594071,17.0756431630827,-0.211756044459315,4.15204522530599,"nonveg_700","absence",0,0,1,0,0
3717.58024778244,2886.61443649308,4052.92688790028,4692.19656713173,2552.2155525261,5376.18593723746,3031.50244223271,5803.50775856121,4956.92547972023,6235.39244824211,6892.35336875916,4391.42395427416,-5968.00417709514,-6059.29657635277,-6455.15479212262,-6588.78136415352,-5524.94882387428,2664.00180378843,2659.34114958698,2.1947246796555,0,3910.9080302326,3667.25042557868,1901.87744231822,36.7493699559889,-91.3956306905611,-83.1500711712673,5978.72361488538,2068.49216914638,-93.6384638400138,-6068.82367808403,-6032.24171845994,-18.0066522379692,-16.0477546851762,-16.4488254351526,-5.19722144212261,"USA.NorthSlope.Ivotuk1","presence",0,0,1,0,0
-735.91965912563,-93.6713560826626,84.587184372301,578.628036208721,-827.028561222397,2990.38362996946,6648.71999298146,-2118.87977155982,-2001.06524471023,-1202.71790401698,-395.17083669306,-2762.6153416823,6550.04041839537,10000,8568.46373827484,8223.14025683415,6508.28986897782,231.161585976511,0,0.0404676385223866,0,-93.6713560826626,-198.680871169934,1405.65659743112,6.50777872119769,271.508038079173,175.768038008331,-2001.06524471023,2367.44450498924,-53.2231560462169,8223.14025683415,7969.98685649644,2.9821821012532,95.4357507816772,-4.50435590810378,-1.84030218115251,"nonveg_1695","absence",1,0,0,0,0
2914.78974520714,2450.48714194138,3122.41247714581,3572.75761023851,2039.80630992948,3971.49724616403,2585.14633257739,4785.81481822999,4528.80724206259,5192.05533272349,5604.83037124382,3647.82806194679,-5206.33427913264,-5468.22702279619,-5876.09801894171,-5989.90952356654,-4784.96255143847,2317.18426886559,2388.25238679657,0.469617573199449,0,2730.65500785611,2686.51366813827,1357.79629850035,15.1306045454957,-25.1709600296175,-18.793674118282,4418.03112819006,1794.1911883736,-30.8213877626076,-5541.57315533729,-5411.28496576684,-10.5429845467373,5.64311247703969,-4.33732102358119,1.71258439901928,"USA.YukonKuskokwimDelta.UB3","presence",0,0,1,0,0
467.025730944684,611.683522296276,836.307511344513,1570.40805450621,533.902995692402,299.9253109247,-1022.10242628228,948.447734095585,1173.57919092588,1461.144440494,2323.55727583047,919.849356563366,-2693.92782315737,-2462.34466576411,-2410.64906371455,-1554.40101461834,-1931.54184852554,2035.40407397268,2215.27299653815,0.340886503458023,0,611.683522296276,803.865562956817,1103.38232356153,-2.78655269782158,-18.757446257824,-17.6385137351772,1173.57919092588,1403.7079192671,-22.1204038129321,-2410.64906371455,-2210.57288315598,-31.7660822763263,-3.97658477304297,-11.8388268207265,-5.35458437076605,"nonveg_540","absence",1,0,0,0,0
-519.969733656392,-207.086171159995,-208.939173551507,-562.904712354962,-762.521427382404,10000,9035.92100224592,-3113.50803583433,-3431.54417318836,-1991.64331262117,-1294.65596124136,-4094.87106045758,10000,10000,10000,10000,10000,1985.007060009,971.947097131844,32.6007385253906,0,-519.969733656392,-452.284243621052,555.435256222409,8.66256049021473,-4.91209819253006,0,-3113.50803583433,2800.21509921622,-49.6517538126616,10000,10000,0,0,-0.711894244309683,53.2930837067375,"nonveg_1236","absence",0,0,1,0,0
1006.1650281954,570.431877122025,327.769607710539,715.086644382829,1135.11555138945,-2747.3142676833,-1935.21638612353,2165.6496871673,1648.87090299897,1376.51849939157,1875.35079786018,2169.66866960952,-1524.2234624685,-2075.87938563346,-2470.84116547927,-1978.05114285842,-1170.47780568492,1116.67880889088,1593.62347685578,0.87968510389328,0,715.086644382829,750.913741760047,807.345943678907,-3.48514927551477,37.3229956494396,28.9593397761745,1875.35079786018,793.150170217948,18.1568269071598,-1978.05114285842,-1843.89459242491,-9.56069342658341,26.3307853230538,9.27983157751154,7.18510351780176,"nonveg_745","absence",0,0,1,0,0
3578.80623262336,2285.85891358364,3564.84313687455,3961.06278985945,2570.03903316046,4352.92300060856,3101.30812287778,5782.55012522168,4001.04293485051,5745.83915100263,6211.70941871187,4487.36288384877,-6149.04084433393,-6808.53681972972,-6579.52620465482,-6899.1100435792,-5112.24477744564,2233.9071701325,2540.72951888046,1.32016229629516,0,2827.43761011346,2810.97832711967,727.349084923115,14.642739789655,29.0142580049989,10.2390774972051,4483.79401804458,629.742337433307,-8.27256712041799,-6899.31995495194,-6876.56335891075,-62.4972952707013,47.0342775336648,13.2923912581612,10.4304264201219,"USA.BrooksRange.7","presence",0,0,0,1,0
-129.026241372654,96.329213142476,636.596260247708,454.992974602553,441.75379601608,-2320.73325943702,4695.3468109347,106.352441001465,590.84200140135,1331.88460899472,1167.77379955574,151.015945674257,-1116.57281443016,-1296.86219522838,-626.891531278331,-1255.14969028008,1719.4219423287,525.531282691656,2597.44571487992,29.5847072601318,0,441.75379601608,300.129200527233,765.622501620362,-19.0260012462911,-73.5692047780576,-60.6092984993568,590.84200140135,1225.53216799326,-28.5016387535913,-1116.57281443016,-515.210857777649,-94.5331585586285,-25.7681024596172,-16.8409462091428,-15.9820564259233,"nonveg_721","absence",0,0,1,0,0
679.382540371551,605.202864528108,1030.02002050228,773.050088476732,341.023765310517,-143.855469579322,-731.277337824855,1036.36446668106,941.425724964492,1639.06406558863,1222.46207059009,440.226676946299,-1622.43313587553,-1859.45157390765,-1052.36481065291,-1530.16407946966,-1919.83918592719,2603.14609632052,2722.60605104816,0.847245991230011,0,679.382540371551,685.735855837838,688.996255191766,11.2786258353678,-162.853999390359,-153.426082356688,1036.36446668106,1198.83738864233,-174.409585156034,-1622.43313587553,-1596.85055716659,9.91353500172199,-201.771690813686,-68.9885094274038,-54.3570265975222,"nonveg_583","absence",1,0,0,0,0
-129.026241372654,96.329213142476,636.596260247708,454.992974602553,441.75379601608,-2320.73325943702,4695.3468109347,106.352441001465,590.84200140135,1331.88460899472,1167.77379955574,151.015945674257,-1116.57281443016,-1296.86219522838,-626.891531278331,-1255.14969028008,1719.4219423287,525.531282691656,2597.44571487992,29.5847072601318,0,441.75379601608,300.129200527233,765.622501620362,-19.0260012462911,-73.5692047780576,-60.6092984993568,590.84200140135,1225.53216799326,-28.5016387535913,-1116.57281443016,-515.210857777649,-94.5331585586285,-25.7681024596172,-16.8409462091428,-15.9820564259233,"nonveg_721","absence",0,0,1,0,0
-352.06289884524,-238.55429879636,434.601936462344,731.648028238032,90.1656436440461,-2381.62862323337,-809.164143058166,-276.213588736441,-101.191668026189,686.823321616612,1041.03589578032,-220.531205817271,-757.006575137908,-1084.93963701804,-645.580493491221,-385.129496491138,354.265747129701,171.094023765563,850.261161357795,5.54349136352539,0,90.1656436440461,133.159682140564,1083.71092708327,-18.4261892703869,-46.6855606254256,-40.9819331965505,-101.191668026189,1317.24948451676,-78.80149896428,-645.580493491221,-503.678091001721,-46.303013427817,-43.9359143526816,-34.5419752444898,-22.9258989908658,"nonveg_1213","absence",1,0,0,0,0
3091.64891488148,2630.38638482307,4066.1324469198,3863.39902129996,2566.08738209419,4507.55439410256,3227.26584918949,4771.89001417289,4539.00670519893,6254.63637459236,5880.19186425357,4061.91102650916,-5285.17283777383,-5541.06176296089,-5370.54158574651,-6077.89740734224,-4700.51670474411,2496.86002520882,2777.78083514601,0.98237681388855,0,3557.3216706197,3334.32605975195,2633.12652920195,19.4814564863644,-116.261553430428,-100.354988423747,5348.17355231504,3221.03224906281,-128.841289962512,-4934.4070050257,-5306.92886847278,-4.90251923008391,-51.6225598551703,-31.1307099786864,-17.803305527681,"USA.YukonKuskokwimDelta.UB7","presence",0,0,1,0,0
292.95281090939,827.94866096569,915.448307030484,557.735299934036,-828.670163494354,5584.53673138955,3719.69905829291,311.644306591351,2769.45342865303,3471.59066907361,3310.78556901727,-2340.39773074878,1542.40274592028,-1660.93533601519,-2357.97494302984,-2939.12706971548,2687.43627180042,903.380716882867,15.8322760724633,0.223765894770622,0,557.735299934036,353.082983069049,1744.11847052484,32.0463706972498,-13.0171307713072,17.6173157990539,2769.45342865303,5811.98839982239,-87.7671550525723,-1660.93533601519,-545.639666207962,-32.7152435965755,87.1299508768318,-3.37009104833133,0.837772684738965,"nonveg_1626","absence",0,0,1,0,0
2231.97201437056,2421.87707890166,2342.09568737337,2959.01689812927,1898.12520431683,2398.4064715339,1486.02550871736,4486.41084230373,4752.70861131991,4954.14859941213,5583.28656836864,3552.46283760228,-4637.69250835726,-5065.01693421881,-5501.00458259309,-5196.13828147926,-3507.31995632618,2084.30328749389,2130.0007195294,1.35064831707213,0,1957.49996358494,2002.98583954803,1570.48780841337,13.2493179508132,-14.8150571373332,-12.0962316995412,4170.84338195347,2447.81807720187,-23.0415463046152,-4829.69543391275,-4772.99137683379,-13.6941913728059,18.5637855128006,-1.12310367243609,2.39608302902641,"Canada.PayneLake.TD2","presence",0,0,1,0,0
1803.83839365559,1741.55721041754,2058.27886559995,2417.8080380003,987.769236590862,2309.46408350718,63.4979321921262,3672.70692350958,3857.61822951185,4285.98209808147,4775.49926120499,2164.73727752883,-4311.93664115031,-4565.4846490342,-5308.18640615112,-5332.70369544911,-3433.97164170298,1742.4432411221,1551.89112193587,0.403554499149323,0,2167.85062637268,1956.73528718869,1767.54751050411,43.3803926997818,64.8605845077379,27.9475483381749,4304.39118970316,3043.24930765663,24.9773221756439,-4092.64637782322,-4603.23165517478,-4.27227710790503,97.3282012038323,23.0861832731494,20.2116712502036,"USA.NorthSlope.FranklinBluffs-C17","presence",0,0,1,0,0
1666.14317514488,1803.94562866626,1530.82777662382,2036.50755216017,125.314996317428,8246.18640609473,4152.8513001212,5969.62312027115,6400.25535964926,6788.24066199745,7581.03991622002,4007.71002605969,-4052.03248969053,-4601.00719539718,-5543.87684493823,-5696.14951473468,-744.722973885895,1232.77844297383,165.500505395953,0.340450137853622,0,1666.14317514488,1432.54782578251,1911.19255584274,42.8007827452071,-5.04334245110087,-28.0338704255163,6400.25535964926,3573.32989016033,-21.5547390193434,-4601.00719539718,-4127.5578037293,-91.869708772351,52.3816471967251,18.7682168100646,9.0712256029572,"nonveg_1607","absence",0,0,1,0,0
