"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_blue_peakSummer","spectral_NDWI_annualMedian","spectral_blue_changeESPS","site_code","presence_absence"
3014.62227645865,2802.20745473573,2128.78376213536,-6322.99011091214,-6049.18673546514,442.688666927922,-5295.99964922922,-2.84928840570405,"Russia.Yamal.Kharasavey-1","presence"
195.476630289464,784.444622538743,476.621151339489,-1152.32549420479,-2044.53133512189,1449.62971248368,-1420.19073323535,-13.3210971334646,"nonveg_876","absence"
210.277777469289,781.92926660558,170.660332315242,-1070.90878530414,-1835.99761378622,1162.22255179687,-1706.68031979691,-8.90910339035173,"nonveg_955","absence"
-116.045934514884,109.151575018148,-209.547055728228,297.113631852842,-98.3591825388304,1021.17369292345,139.899155362738,-6.54495946113258,"nonveg_592","absence"
421.741303314554,1490.69484375557,694.95214330682,-1207.1921529943,-2813.38174903202,1015.6222376855,-2381.02144776183,-12.2825013952764,"nonveg_863","absence"
2910.60798442844,3153.54401458206,2260.89247920579,-6106.49931476242,-6038.30783725387,465.274190892986,-6227.55574039608,3.43798110601927,"Canada.CoutureLake.TD7","presence"
2527.76364312814,2654.74632472663,1749.25522179428,-5861.75148999099,-5910.57881632962,484.957540511764,-4603.97969881291,-2.0198259083555,"Canada.ChukotkaRiver.TH1","presence"
1266.90024450063,563.077421323023,-757.535172858141,-1329.87705127679,-818.168487923669,899.697215226118,-1116.8502850117,6.7511073827839,"nonveg_659","absence"
681.156442347712,973.499870911151,278.045615115535,-1459.82713701624,-1654.82230431909,1598.53512950417,-1724.88584838423,6.29648482983773,"nonveg_767","absence"
2688.87436784377,4396.21651112794,1401.96274512818,-6918.20789931995,-7622.74922777807,387.117833518961,-6353.30491508027,-15.7251611390262,"Finland.Kilpisjarvi.17","presence"
-210.412216135196,1159.57872894418,-128.635689466137,75.9370276299177,-1451.69469146665,916.191933572594,-618.647061438648,-16.9994342740147,"nonveg_1172","absence"
2419.17240812779,3364.08587496802,2266.54464152822,-6403.03990235605,-6445.77066467792,473.059461700177,-6134.37306079121,-2.30456238961817,"USA.Toolik.S1","presence"
3170.15390026979,3661.46506604522,1396.855614926,-5859.23895079796,-6251.89743258671,370.503277581309,-5927.26344427071,-20.1237104521926,"Sweden.Abisko.KJ-BirchShrub","presence"
503.040602675098,301.739213972281,-12.6538156600537,-2103.40795931585,-1544.32325811279,1567.6316798699,-2103.40795931585,11.4742570545354,"nonveg_624","absence"
480.683688153523,1069.40819200711,419.909036655467,-2475.73600929325,-3529.94157391034,401.886510931854,-2475.73600929325,-12.5474757159595,"nonveg_612","absence"
140.678492762303,45.8198408133369,-290.272862379517,-519.917900163985,-55.8536335171985,364.101523371564,2.49478625786977,-5.88686353624749,"nonveg_1547","absence"
140.678492762303,45.8198408133369,-290.272862379517,-519.917900163985,-55.8536335171985,364.101523371564,2.49478625786977,-5.88686353624749,"nonveg_1547","absence"
618.432753945552,768.720040679592,-412.538779913668,3863.05401781796,1009.12958353627,754.170935422458,1721.36601272084,-7.94597470510837,"nonveg_991","absence"
432.293748776742,286.507822088056,-230.348915861567,-1115.32809319915,-1607.06678828532,342.374447823613,-1004.24200349271,-18.9884966365164,"nonveg_721","absence"
2247.37845249422,2854.09820873743,1074.21538284671,-6150.94019579485,-6478.16828228783,338.288902252962,-5234.30227813721,0.759696146034289,"Finland.Javrresduottar.EC-Salix","presence"
882.065387287327,920.814154217332,381.234263787962,-2685.68116138546,-2825.35743824844,636.026947127159,-1904.19935713119,-5.89060456694546,"Canada.Ivujivik.TP10","presence"
526.797849001325,171.232415422156,636.658576434201,-180.372896289694,-456.35601790199,524.534262687282,134.386613199636,-4.39414605706799,"nonveg_689","absence"
2401.26779528698,2089.2669108757,1491.18767138067,-5871.39942074114,-5411.57493783595,488.397003117175,-5044.55415365179,-14.1794455290218,"Russia.Yamal.VaskinyDachi-3","presence"
1903.79600345686,1648.85401049518,1536.0581157602,-4183.48216382423,-4649.82205661758,397.200406328715,-4333.06526820087,-11.0449995330151,"Finland.Kevo.3","presence"
1173.57823768844,929.026338932071,379.691230881997,-1931.89704515879,-1647.73354394844,1113.73050398909,-1647.73354394844,2.38458769843777,"nonveg_725","absence"
1636.10532860959,2445.38515077561,1370.44079777678,-5185.88261975696,-5942.61821814436,379.797944460987,-3885.03391510156,-13.3905335008113,"Canada.DaringLake.Tower1-SedgeTussock","presence"
1548.48249027998,1616.02083122567,1343.00296313806,-4104.91967080652,-3728.46054723096,718.415845998601,-4084.80888707951,6.17030605850028,"Russia.Tiksi.BareSoil","absence"
2401.26779528698,2089.2669108757,1491.18767138067,-5871.39942074114,-5411.57493783595,488.397003117175,-5044.55415365179,-14.1794455290218,"Russia.Yamal.VaskinyDachi-3","presence"
893.574136749196,971.007289714166,837.722380208321,-1625.70822186651,-1588.77817290649,1775.94207814961,-1588.77817290649,1.88066366361309,"nonveg_902","absence"
3133.72366035998,3868.26255341959,2221.45888101322,-6141.31343374924,-6349.6885500119,423.83017517389,-5558.61213836407,-4.836141344362,"Sweden.Abisko.KJ-Snowbed","presence"
301.658743344197,97.311673872772,-388.381031466465,-1196.5482253826,-1163.03556294764,1696.42707417231,-1163.03556294764,22.6644708323799,"nonveg_572","absence"
2371.30603037969,2905.78035020416,1486.48259361923,-5927.53976891585,-6451.3347035354,306.99060883087,-5938.36287785013,-6.82461634539878,"Finland.Javrresduottar.EC-Sphagnum","presence"
3593.87071491619,4147.46775870266,2597.84252048098,-6743.11058057904,-6583.17300226989,459.552179092888,-6268.84566270571,-2.57919105516949,"Norway.Javrresduottar.A-Betula","presence"
2452.65841482838,2777.44514381472,1700.94761368428,-6256.19790472129,-6099.97873545841,417.339415204712,-5646.66712232183,-7.27105731375891,"Finland.Javrresduottar.A-Sedge","absence"
146.135808432637,527.756482494993,541.490970046138,-2193.19196081105,-2645.57807355742,738.652234584029,-2095.053498975,-6.98731830432907,"nonveg_1968","absence"
2023.54316341065,3281.0959591044,2191.15510457317,-6169.43989545332,-6576.29869987354,445.52416151372,-6554.39473390363,0.820068464350999,"USA.InteriorAlaska.24","presence"
187.246845551541,832.89461630234,633.362128331203,-1348.8152187732,-1222.63371675952,1308.12746282819,-1222.63371675952,-8.33818040636372,"nonveg_922","absence"
3241.69361480956,4520.0552584055,2376.33656625489,-6066.40682983723,-6849.02515719211,417.407557754824,-6101.10068457546,-5.54670834403791,"USA.YukonKuskokwimDelta.2","presence"
-124.978828734363,85.6305549343308,-193.460561970971,5369.83044669926,4132.37100690086,242.555315166309,4132.37100690086,-2.09949871857886,"nonveg_1637","absence"
458.980334479459,-226.605521174573,-733.957165920506,10000,10000,2264.00043936913,10000,-32.2276978312367,"nonveg_1236","absence"
1456.56762864229,121.979143690812,382.619917373884,-2414.62815011114,-2001.10315994417,1367.75792899329,-1903.23020757369,-5.34985749602757,"nonveg_602","absence"
689.255584637149,828.729998884419,308.123092324758,-1930.47732843766,-3077.9664534024,1188.85779099948,-1760.51324107914,-17.306035030767,"nonveg_861","absence"
195.476630289464,784.444622538743,476.621151339489,-1152.32549420479,-2044.53133512189,1449.62971248368,-1420.19073323535,-13.3210971334646,"nonveg_876","absence"
2247.37845249422,2854.09820873743,1074.21538284671,-6150.94019579485,-6478.16828228783,338.288902252962,-5234.30227813721,0.759696146034289,"Finland.Javrresduottar.EC-Salix","presence"
216.852455808748,359.293597099585,303.356130266582,-2094.34170899723,-1351.54049262201,1835.57254812979,-1702.2029222561,-13.3303871983352,"nonveg_643","absence"
3071.6431230837,3607.39247420319,1759.65475355576,-6755.69492372287,-6948.99320271176,416.547507949505,-6191.05500820415,-8.53579541356408,"Canada.DeceptionBay.BEGL3","presence"
1023.43943641354,1671.77914200422,1491.11453808992,-1700.45196742742,-2160.88114511387,758.61686809993,-2140.95813225268,-1.43618371968078,"nonveg_600","absence"
2527.76364312814,2654.74632472663,1749.25522179428,-5861.75148999099,-5910.57881632962,484.957540511764,-4603.97969881291,-2.0198259083555,"Canada.ChukotkaRiver.TH1","presence"
689.255584637149,828.729998884419,308.123092324758,-1930.47732843766,-3077.9664534024,1188.85779099948,-1760.51324107914,-17.306035030767,"nonveg_861","absence"
-80.6886461950075,-70.0826662388156,237.194758459447,-2023.73355634901,-1807.37391325787,598.002219983976,-1838.50102617334,-0.32041825002427,"nonveg_681","absence"
1275.55501991465,1409.29561878679,537.818752804365,-2313.98232320686,-2454.93529960562,902.856489419568,-2040.56604947433,8.6511551032594,"USA.NorthSlope.HoweIsland-C13","presence"
1670.55112940758,2479.19888398679,1512.45915100138,-6069.05899145826,-6006.3063308299,490.383180906247,-4660.66812637941,-13.0024382383787,"USA.NorthSlope.12","presence"
2357.64338513751,3299.75842351865,1528.91942805569,-5488.71035989847,-6322.03923085045,405.061425584777,-5752.29737518441,-10.237495269192,"Russia.Yamal.Kharasavey-2b","presence"
260.363492183249,601.105212141018,-881.41613308781,-507.761967794545,-1639.18493997012,708.982947142566,-988.586421919582,-10.3633279731983,"nonveg_710","absence"
2328.74562089384,2801.61611321275,1603.19284363174,-5800.90626768414,-5793.29127979868,466.934964140269,-5393.94373638527,-2.97126220872028,"Canada.CoutureLake.TDO4","presence"
1369.55558818772,1923.6763209747,875.930412944859,-2759.32743454712,-1954.68510506242,1263.26618796517,-2699.01216875578,12.7331483662353,"nonveg_632","absence"
1698.19685633143,2588.8070054885,846.396306017693,-4947.61219318242,-5556.48663973081,403.656868015535,-4453.09642244558,-18.3897605707985,"USA.NorthSlope.Deadhorse-C16","presence"
1237.05037116317,1246.56854926541,423.676794414146,-2776.29431339327,-2915.22135137719,726.88113224681,-2538.72041581233,-7.47091847462414,"Canada.Ivujivik.RTP12","presence"
1776.38217293362,1917.47718604827,1428.91648302558,-4855.97777453851,-5170.96201922126,442.779287290802,-4521.04698200748,-11.8774008443863,"Russia.Yamal.OstrovBelyy-2","presence"
1500.74205215365,1785.95949598914,1189.63629722747,-5580.44139768172,-5700.76620216426,466.590218690706,-4824.64420301891,4.04965256934301,"Canada.ChukotkaRiver.TH5","presence"
656.449404891483,783.757042303573,384.788814593863,-143.33824313609,-488.710592811245,799.063337004644,-488.710592811245,3.7885226135433,"nonveg_931","absence"
1190.64647093218,672.044108217512,640.328987350711,-1669.61124929055,-1728.33647776289,687.637378764025,-1669.61124929055,7.85478790899665,"nonveg_693","absence"
2910.60798442844,3153.54401458206,2260.89247920579,-6106.49931476242,-6038.30783725387,465.274190892986,-6227.55574039608,3.43798110601927,"Canada.CoutureLake.TD7","presence"
607.774794825901,1934.42748741864,620.10281571856,-425.601208412771,-1559.46894174694,1466.16310866048,-1939.39005372376,2.16454325056511,"nonveg_543","absence"
2844.76712383765,3437.62002344908,2625.93663001852,-6421.14241923527,-6669.15797847462,401.925438987998,-6599.25364710921,0.838755234838136,"Russia.Tazovsky.Burned28","presence"
2466.78258670379,3304.23093071589,1835.20540268941,-5737.55537628932,-6303.32880750382,427.114775389466,-5644.52192630328,-3.60941401962471,"USA.SewardPeninsula.18","presence"
345.849749176376,-60.4765484786524,436.827084767706,-859.659946528763,-44.4513227363931,989.053072628614,-401.74855529341,19.4813172380093,"nonveg_1268","absence"
689.255584637149,828.729998884419,308.123092324758,-1930.47732843766,-3077.9664534024,1188.85779099948,-1760.51324107914,-17.306035030767,"nonveg_861","absence"
1648.15758704829,2237.60703364604,1235.40740513199,-5346.61283298937,-5790.88469727417,407.449928035639,-5246.33228931756,-3.59860624152126,"Canada.DaringLake.Tower2-SedgeFen","presence"
123.947022259982,-126.041930989012,547.662072215798,-1412.83990723163,-1014.46514201267,1208.36910201294,-1014.46514201267,-15.589771173776,"nonveg_1234","absence"
1278.92334702037,1516.03677043291,1045.14663864681,-4075.94068224114,-3656.02572524383,756.992232200911,-3639.12968035686,11.2866133117861,"Canada.PrincePatrickIsland.MouldBay-C05","absence"
1439.84923179392,2506.79310138247,1581.85450005384,-4854.83584308817,-5463.70614125936,557.281540883444,-5665.83064182282,0.235121419596444,"Canada.KluaneLake.Ruby-MixedTundra","presence"
3884.96510178172,3997.30021448541,2384.38007365404,-5974.17705100508,-6854.40633980266,223.745608374386,-6242.09482312691,-16.964208347722,"Sweden.Abisko.VJ-BirchShrub","presence"
-401.201174293946,-62.9393202728623,-80.3042259991408,-2142.10332274238,-1552.12791219905,701.563608036498,-1552.12791219905,-4.71579385606721,"nonveg_794","absence"
-240.845284878906,-356.606392156416,-118.531946426262,7474.36562344246,6401.02572176905,693.827009608882,5417.47905220923,-13.8057959741515,"nonveg_1290","absence"
2381.45506755734,3090.41872724397,2105.30297430032,-5685.91442137414,-5871.14538051918,497.679581061705,-5340.18277741795,-2.17717933414912,"Canada.DaringLake.Tower1-MixedTundra","presence"
1109.81489226612,540.999586809369,884.434672866554,-2039.4970718378,-2477.93971854925,505.001461445751,-2039.4970718378,-1.16592299327222,"nonveg_769","absence"
1903.79600345686,1648.85401049518,1536.0581157602,-4183.48216382423,-4649.82205661758,397.200406328715,-4333.06526820087,-11.0449995330151,"Finland.Kevo.3","presence"
673.438082817455,8.25342939897916,384.234048083325,-1905.58654867894,-2738.36520478415,212.522684654788,-720.178225167128,-23.2624510236125,"nonveg_903","absence"
592.979522861336,-499.784795207247,852.014121073813,-2407.9781603314,-1680.95787172213,1513.35701663089,-1680.95787172213,-2.55701181093833,"nonveg_912","absence"
222.881412367693,941.470880934795,428.200701301428,-398.443150268462,-231.966345836776,811.228989187319,-398.443150268462,-0.0692133978617045,"nonveg_932","absence"
1903.79600345686,1648.85401049518,1536.0581157602,-4183.48216382423,-4649.82205661758,397.200406328715,-4333.06526820087,-11.0449995330151,"Finland.Kevo.3","presence"
3297.25503293673,3620.14256947765,2158.89315277299,-7501.41747894139,-7275.01881853132,299.816375515351,-6976.96363577284,-3.95566072994108,"Finland.Kilpisjarvi.16","presence"
1590.45579569397,1580.45705669187,516.987984599832,-3574.12268218392,-4563.40842002387,526.920894408177,-3580.43957172439,-4.85561245492643,"nonveg_898","absence"
1655.93774348834,2872.55649802395,1769.62744571893,-7014.22403012578,-6883.26443577101,337.017959297972,-6742.53123877828,3.3351805436805,"Canada.DaringLake.Tower4-LowShrub-2","presence"
673.438082817455,8.25342939897916,384.234048083325,-1905.58654867894,-2738.36520478415,212.522684654788,-720.178225167128,-23.2624510236125,"nonveg_903","absence"
3596.93994918951,4598.3658611298,2541.49319735887,-6955.10069137963,-7313.87310942007,323.931661035607,-6620.66829331646,-3.63175235825203,"Norway.Javrresduottar.A-Sphagnum","presence"
2693.83559121609,2987.53553525023,1843.3143019937,-6429.89920034472,-6071.26528660195,468.028029518573,-5739.85686238437,0.251679239970262,"Finland.Javrresduottar.A-Sphagnum","absence"
1606.21404170685,1814.83422068602,1430.13238326963,-4456.90847957559,-4751.98320190808,476.454929905199,-5292.83905259729,-2.97424975270799,"Canada.ChukotkaRiver.TPO5","presence"
696.565675506147,519.342904048029,545.674858586244,-1108.74204704566,-2429.64881592331,479.984391399758,-1247.03416527765,-17.3948279231132,"nonveg_757","absence"
-140.327737536639,348.827230641138,459.20998945082,-1286.59947661182,-2244.76360757784,1257.16254520794,-1424.40686177136,-8.12779964168976,"nonveg_994","absence"
3071.6431230837,3607.39247420319,1759.65475355576,-6755.69492372287,-6948.99320271176,416.547507949505,-6191.05500820415,-8.53579541356408,"Canada.DeceptionBay.BEGL3","presence"
1109.81489226612,540.999586809369,884.434672866554,-2039.4970718378,-2477.93971854925,505.001461445751,-2039.4970718378,-1.16592299327222,"nonveg_769","absence"
2244.76833623007,2913.57537347407,1929.78839519353,-5670.54727635445,-6035.11507505338,477.512661752416,-5739.36062445833,1.02642443321309,"USA.YukonKuskokwimDelta.UB5","presence"
2360.72887723155,3543.11741817583,1877.37219284265,-6079.99211948658,-6435.22990255144,457.71013223709,-5669.65584031028,1.24398504312513,"USA.InteriorAlaska.EXCELSIOR","presence"
187.246845551541,832.89461630234,633.362128331203,-1348.8152187732,-1222.63371675952,1308.12746282819,-1222.63371675952,-8.33818040636372,"nonveg_922","absence"
2991.52841314065,3837.95006887325,2803.49533315458,-6744.99949985157,-6825.13347911542,401.889230899071,-6685.50858993499,-5.6689009410685,"USA.YukonKuskokwimDelta.72B3","presence"
1456.56762864229,121.979143690812,382.619917373884,-2414.62815011114,-2001.10315994417,1367.75792899329,-1903.23020757369,-5.34985749602757,"nonveg_602","absence"
797.174870988678,115.300684103542,494.678102153104,-1355.15833174687,-1330.10607140416,947.96128403197,-1330.10607140416,-0.740459449534595,"nonveg_973","absence"
2440.80730454299,3105.51648985403,1460.64211637819,-5739.37280304318,-6206.61768282591,387.232381920292,-5940.7119962242,2.96985742864533,"Finland.Javrresduottar.EC-Betula","presence"
1382.39710406816,2468.80158462787,1206.91593419613,-4617.316278732,-4873.17958921027,591.753180352617,-4603.02688779096,1.82637515245056,"USA.YukonKuskokwimDelta.1","presence"
1023.43943641354,1671.77914200422,1491.11453808992,-1700.45196742742,-2160.88114511387,758.61686809993,-2140.95813225268,-1.43618371968078,"nonveg_600","absence"
1199.2858289503,1019.57310444444,-540.575978102113,-1153.5042539281,-1704.93964529217,1183.00685874612,-1704.93964529217,1.23890293301132,"nonveg_645","absence"
421.741303314554,1490.69484375557,694.95214330682,-1207.1921529943,-2813.38174903202,1015.6222376855,-2381.02144776183,-12.2825013952764,"nonveg_863","absence"
432.293748776742,286.507822088056,-230.348915861567,-1115.32809319915,-1607.06678828532,342.374447823613,-1004.24200349271,-18.9884966365164,"nonveg_721","absence"
2798.5776213596,3900.93628333763,1934.53880930058,-6254.97212578262,-6364.92481926037,527.958407716148,-6024.55186567974,-3.27362341388651,"USA.YukonKuskokwimDelta.B","presence"
2360.72887723155,3543.11741817583,1877.37219284265,-6079.99211948658,-6435.22990255144,457.71013223709,-5669.65584031028,1.24398504312513,"USA.InteriorAlaska.EXCELSIOR","presence"
1808.49493365144,1956.83648365945,1200.78279906112,-4859.98668690458,-4717.97351940132,603.048206056506,-4341.58808151853,4.63305344360662,"Canada.BanksIsland.GreenCabin-C09","presence"
2329.30891410174,3269.51233402452,1830.12546364038,-6371.09164157413,-6693.94496335559,389.525694498637,-5596.62067289393,-8.91085469178235,"Canada.LeRoyLake.TDA4","presence"
2775.46383250076,4011.85283833342,2211.18726816138,-7124.77531854131,-7395.25013073455,295.575387255365,-6313.44193978674,-4.56186457576718,"Canada.ClearwaterLake.AB2","presence"
2329.30891410174,3269.51233402452,1830.12546364038,-6371.09164157413,-6693.94496335559,389.525694498637,-5596.62067289393,-8.91085469178235,"Canada.LeRoyLake.TDA4","presence"
1289.25088776593,2126.0208031332,1293.3083229306,-1318.376756955,-1373.20655334199,957.991243881618,-1514.74462920091,5.42892445234732,"nonveg_647","absence"
-373.523091919776,-471.611103217783,-457.31346015701,-1553.21731907461,-2137.47431254234,513.834804569467,-1527.70864307713,-15.1136774423088,"nonveg_670","absence"
263.059105596637,1469.7554587916,-1610.283664757,-1042.84715097913,-2352.88806146542,583.053255011772,-2129.36193092937,-1.19415939783062,"nonveg_627","absence"
2425.36481957772,3149.31213110888,1983.52138285584,-5931.89997610699,-6191.21120377241,424.116083236302,-5453.09363723896,-4.42537552590551,"USA.NorthSlope.Sagwon-C18","presence"
2142.39979939999,2431.99007140227,1296.49118822594,-5592.64198114269,-5488.00139212876,488.815971158369,-5036.58996188923,0.464956091755793,"USA.YukonKuskokwimDelta.15B7","presence"
1826.79822925977,2996.85341640327,2071.59470821774,-6369.04233950694,-6631.9939260836,317.190890594069,-6019.19474861257,-4.09804967015802,"USA.InteriorAlaska.17","presence"
2758.66458689989,3264.62704390517,1587.58902262019,-6293.07814394691,-6400.33605087105,446.383835782713,-6068.91023590412,12.8866794687514,"Finland.Javrresduottar.EC-Spring","absence"
2154.51346465438,2768.61980613075,2185.50762982374,-6191.27132369216,-5188.5148755117,631.236091456619,-5328.86828459007,0.808560461413039,"Russia.Yamal.Nadym-2-H","presence"
2023.54316341065,3281.0959591044,2191.15510457317,-6169.43989545332,-6576.29869987354,445.52416151372,-6554.39473390363,0.820068464350999,"USA.InteriorAlaska.24","presence"
664.206570904582,-67.7866347175529,285.271528358287,-2232.30207869054,-1877.39881404507,874.166670241443,-1430.07090844795,-9.98203134437948,"nonveg_535","absence"
2466.78258670379,3304.23093071589,1835.20540268941,-5737.55537628932,-6303.32880750382,427.114775389466,-5644.52192630328,-3.60941401962471,"USA.SewardPeninsula.18","presence"
2140.86017460433,2833.52928068149,1928.03781801497,-5982.61571865073,-6019.288036023,444.736442916783,-4492.1763364634,-3.66764127925077,"Canada.DaringLake.LowBirch","presence"
488.239468352728,914.875595041505,127.99494689291,-520.751697514913,-904.698719724066,1295.19532567096,-904.698719724066,-3.27388132796154,"nonveg_768","absence"
2958.09330914165,4071.06216061503,2555.89067646298,-6551.84800425806,-6545.56094352163,496.372670109231,-6385.64730181154,-0.442526852828803,"Canada.Yukon.SWEDE","presence"
-179.453216978963,781.469027896894,232.4835745119,-2087.69301187494,-2178.16687140011,1056.86875511343,-2189.97647626152,8.61096256617791,"nonveg_899","absence"
2932.54630612862,2974.10903993218,1901.90779796276,-5966.56959457166,-6057.21439157212,458.642482890479,-5426.29451328341,-5.32591150803878,"Russia.Tiksi.DryFen","presence"
2445.50437637948,2600.8743203729,1471.16332528085,-5295.95836791392,-5344.49507551111,572.86632006435,-5312.8807285326,-2.88123878761485,"USA.NorthSlope.Barrow","absence"
1105.09204276859,968.600006116316,1871.85906477606,-3223.45658333837,-3484.90093779255,297.731179241515,-2868.66181287617,-3.65028526205913,"nonveg_701","absence"
616.059216088091,1192.82597817283,582.357909800634,-734.279116539031,-1067.53617960085,1071.93414178072,-1127.0510269238,9.8195502708958,"nonveg_714","absence"
-344.662088993411,161.294862741438,-2319.41655945406,8149.41968884837,7341.0539296005,371.854379440454,8149.41968884837,-4.5204594374506,"nonveg_1797","absence"
2899.19272260057,3041.21618462268,1851.17215806951,-6252.18278604184,-6017.34389917408,503.116811075218,-5511.39886009963,5.53683051664312,"Norway.Javrresduottar.EC-Betula","presence"
508.680081501755,1026.46482661852,611.318627359752,-2401.51272159997,-2326.9641394043,812.245775036926,-2401.51272159997,4.24843963436416,"nonveg_957","absence"
1667.92436228718,1321.83657531508,951.4734504315,-3512.46259378811,-3512.22532457977,812.931211129855,-2748.20177303136,-17.7100728096404,"Canada.PrincePatrickIsland.MouldBay-C03","absence"
703.588834366628,1045.71284334346,730.789865046814,-2457.65071965288,-3211.75033252189,470.478963440658,-2457.65071965288,-9.20970226664617,"nonveg_648","absence"
2507.0112166636,2987.11367181967,1557.01583444989,-6405.95101324137,-6373.63364422318,382.515087672513,-6254.30262379446,2.42776060116224,"Canada.CoutureLake.TDA7","presence"
1374.2208377735,929.094644457632,1393.99911915727,-2442.69434540354,-2147.75722339652,769.056936753112,-2147.75722339652,1.2050188323254,"nonveg_746","absence"
4274.56560954235,4391.62066573043,2898.07804626527,-7466.0810061383,-7261.92689939771,363.465325649993,-7088.20720741079,-4.37761980108391,"Finland.Kevo.2","presence"
591.628104485873,701.968095868335,156.715220914716,-1685.32500837881,-817.682791293525,1548.01546968414,-1669.2782345653,6.23800836425626,"nonveg_866","absence"
1535.76489794018,2193.57450108954,1418.67156541709,-4860.98155735578,-5553.71605961026,422.200730916936,-4972.77316491516,2.3047943924144,"Canada.LeRoyLake.TD1","presence"
-1002.5820772955,-417.329937959752,169.218157912735,2814.96333145637,2319.85856454399,85.4556566107503,3178.9893029126,-10.5092121827538,"nonveg_1854","absence"
1297.88206139187,1279.4420553553,742.448965410591,-3127.53948465931,-3242.09255243869,735.109141553194,-2952.68968340058,-5.64922279799376,"Canada.Ivujivik.TP12","presence"
1830.74443497095,1407.06092330281,774.048543551894,-3215.40228347465,-2508.74982618263,578.830334415698,-2350.84125212897,0.0108587982268904,"nonveg_706","absence"
-209.810180649089,294.463359249511,281.297626730744,-1386.46397341377,-1009.8610965668,795.909548337471,-1386.46397341377,-12.2142516214403,"nonveg_972","absence"
194.809185900013,370.145583791515,-161.303012161208,-1009.1514005468,-608.932250788155,1577.54048942671,-829.504580068866,6.80274306909539,"nonveg_1416","absence"
2440.80730454299,3105.51648985403,1460.64211637819,-5739.37280304318,-6206.61768282591,387.232381920292,-5940.7119962242,2.96985742864533,"Finland.Javrresduottar.EC-Betula","presence"
916.5588720238,1600.26019992227,462.362245217733,-1324.11200069176,-1198.36274588118,1298.84660734824,-1736.73156980766,6.44589592105153,"nonveg_663","absence"
1075.68235478166,365.015956361189,731.622380108064,-2419.99419268426,-1953.4238023012,720.203805375549,-1721.30780772208,-3.54026512184392,"nonveg_745","absence"
-310.893012765152,221.468878976738,-576.77590877437,-1626.95044330203,-1780.33225981403,704.543259520786,-2067.73848093556,-0.020258232610841,"nonveg_785","absence"
459.896205933723,571.035032251951,131.52265857697,386.984775917753,-167.023934197803,753.180807466825,386.984775917753,-14.8438566807174,"nonveg_1161","absence"
2469.05119356828,3785.68355821531,2024.58896920981,-6247.91683723708,-6643.98936915862,464.929039373888,-5344.58669488622,-2.89526065679345,"Canada.DeceptionBay.BEGL1","presence"
459.896205933723,571.035032251951,131.52265857697,386.984775917753,-167.023934197803,753.180807466825,386.984775917753,-14.8438566807174,"nonveg_1161","absence"
1807.85883197396,2323.74099629588,449.4284767601,-5470.71069719475,-6464.06197241728,387.55563421973,-5796.0925406593,-11.6028336749514,"USA.NorthSlope.16","presence"
703.940387422346,1591.24873781809,686.988995496737,-2286.96744561555,-3407.08959401846,1006.59464546067,-2286.96744561555,-15.2638755984553,"nonveg_507","absence"
