"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_green_earlySummer","texture_NDVI_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeESPS","spectral_NIR_changeSSES","spectral_green_changeESPS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
589.569900322999,970.100477885907,724.718264178193,708.374096579231,746.481505546745,-2040.75451726315,1622.47192888721,2235.7718102074,1880.76797489302,1868.81811423613,1671.34098804266,-2295.43675980812,-1300.30678255371,-1929.01657179251,-2075.68886922385,-1191.81601797573,730.363861938084,-45.6462742723782,2.75148224830627,0,724.718264178193,747.848848902615,380.530577562908,-5.23038684079152,3.83239342762038,35.0546019582449,5.09150118585958,1868.81811423613,1855.83416325328,613.299881320194,-1929.01657179251,-1758.45300027079,7.08864163175057,-7.39315759438255,1.23680096584828,17.6923611758219,"nonveg_867","absence",0,0,1,0,0
-1021.97902981154,-32.0489667139073,474.082444692011,-207.779905664222,-291.099098099499,1134.68087131976,-1241.85542239875,184.588199082046,783.592689415679,-51.9619014776893,-680.101893745683,-1001.67318194042,-703.83561212063,-107.097978094546,-766.983964642722,615.868311642125,664.835610255969,-93.2566417180222,1.0543657541275,0,-207.779905664222,-215.764911119432,1496.06147450355,-26.1028547040016,28.075831867149,-84.3552352343198,12.1225219986058,-51.9619014776893,-201.14766582488,2025.44811181443,-703.83561212063,-392.744485031238,8.09273163095493,-24.0531258391388,7.93311417367964,-30.6741059169795,"nonveg_1927","absence",1,0,0,0,0
2655.11561622619,2793.87794052308,2929.01564515427,2991.89084168613,1634.76842534482,3401.74676099341,4508.98513252719,5008.38033748517,5224.31164162703,5263.81005976133,3009.06703389273,-5149.99678547341,-5651.48821611627,-5897.26445011091,-6035.01941094373,-4166.67568687646,788.88723347736,-67.432479907984,1.06641790980385,0,2990.25623225401,2518.13356532203,2333.0325370787,66.2227998303971,-7.63750454813305,8.44377961353325,-9.46620508816059,4939.10369015957,4460.18967987861,3090.10901187392,-5320.21954827088,-5328.32589636394,-35.8598670095783,46.7824148719298,-9.11452010078513,9.73969441127348,"Russia.Tiksi.DryFen","presence",0,0,1,0,0
955.820712894883,1172.43299954454,1165.85098165745,1248.53299360191,576.773935531156,10.9079013983428,1715.25643334916,2062.02604547477,2093.69491143985,2215.91653796072,1011.41959958381,-2353.26108095593,-2348.46247128085,-2592.63976029835,-2607.66677209609,-1640.85526851118,1371.38900647862,-130.739321737092,1.67242037455241,0,1068.65298300829,1078.43004571679,934.516730770637,-1.11268104973187,18.8664172807182,-13.7536777895675,13.3719223958278,1887.51770885171,1839.53576444255,1481.96634280759,-1989.69941093444,-2072.55729850604,-2.88096200979987,-6.94394173092674,-3.03164114271734,-0.33432102040004,"Canada.PrincePatrickIsland.MouldBay-C00","presence",1,0,0,0,0
522.239035529376,1885.58238215054,1024.99534616052,771.841865741378,827.085530609623,51.6220923517287,885.485262373391,2413.0620572249,1551.26126338233,1293.57944881379,976.158154151322,-1517.43625903196,-490.795719412847,-1570.0293541008,-1928.37344784732,-87.5404128212735,1793.08009898895,-1595.49896861169,1.79573464393616,0,827.085530609623,1006.34883203829,1363.34334662117,-12.7019372950103,9.9841132084801,86.0587035990016,-21.3294807898167,1293.57944881379,1423.90923718915,1527.57679485151,-1517.43625903196,-1118.83503864284,-16.4374875526143,-35.275097183188,-18.0882777523114,37.0949305791721,"nonveg_637","absence",1,0,0,0,0
2645.32663340655,2566.657526866,3496.16512970537,3383.572470894,1611.92580719395,3306.06385269585,5025.07785855686,4778.70556725304,6446.2676465399,6140.91932653258,2920.11940225747,-5103.24707673552,-5554.2490818432,-5652.6032827448,-6597.6869233731,-4182.09185658979,777.248316388164,-142.984467085044,3.47959719763862,0,2699.63361204579,2761.96770818901,1776.64814076166,26.8697755623066,16.1463285264279,-37.7158033670719,6.82609463581435,5134.97898262149,5081.60710628041,3181.7354910642,-5593.76173738313,-5469.19992605053,-37.545380905917,8.96583048120876,-5.84049520035586,0.646296829282251,"Canada.DeceptionBay.BEGL2","presence",0,0,1,0,0
269.788366925509,551.150437076245,222.393885400248,544.079944783365,137.970554767136,-3211.85726047408,968.675233281221,1331.59845461725,993.162776520351,1429.03534726231,605.372336755466,-1491.33670296975,-956.971458551696,-1615.67597502467,-1233.74131405508,-1568.88088813561,804.857141417907,227.440091826968,11.2518472671509,0,269.788366925509,345.076637790501,413.179882309109,5.27271248633492,10.549676071456,13.6981896531666,11.3759229593359,993.162776520351,1065.56882968732,823.663010506846,-1491.33670296975,-1373.32126774736,9.9075149582568,0.32907470846103,2.09541048181963,4.53079672839545,"nonveg_681","absence",0,0,0,1,0
2460.6358489006,2542.24113303104,3023.95701527913,2980.8682366474,1513.18937651052,3682.4989500814,5403.83356787771,5439.92712382477,6272.28365345808,6300.0781630835,3745.61693281866,-5328.86357615751,-5500.53434004423,-5912.74472451088,-6369.75273189336,-4473.9076226369,551.516144286022,357.711912460441,3.27233737707138,0,2831.21974006189,2794.19408307443,1943.82446773402,28.9767894442779,30.8050668338522,-28.5356204578369,48.3383131762481,5760.39486281002,5728.61268345833,2997.67296426228,-5662.34543515483,-5556.22769157008,-10.8600442172482,12.2259152768283,3.86773831739265,5.11597197353062,"Finland.Javrresduottar.EC-Salix","presence",0,1,0,0,0
12.7916488226975,954.537172166328,929.75626255378,278.899250358815,683.269496085686,-2090.56339405199,916.774338198264,2131.7705300176,2133.33996174726,1326.97322378865,1601.60492669534,-2880.33033001682,-1551.516805271,-1649.03714520154,-2573.51376834926,-1787.31690304324,527.011559328284,-145.001258542792,0.87968510389328,0,683.269496085686,571.850765997461,941.74552334363,-18.1210228989997,7.19209733881397,1.65206064083653,13.0082244929673,1601.60492669534,1622.09259608942,1216.565623549,-1787.31690304324,-2088.34299037637,8.29233950452871,-15.2019308995071,2.4504798681459,1.68823279809407,"nonveg_745","absence",0,0,1,0,0
914.979900482469,655.187148372744,1831.90027716767,158.088399587205,887.123797458707,-589.537412011969,1426.80604925691,1186.43906977894,2546.18367072974,625.771837259197,1299.66897984258,-1890.96072892297,-2203.80466758745,-1065.5817916542,-3021.5771963053,-1368.49686195174,1627.11430058005,310.394584934087,2.92023682594299,0,887.123797458707,889.455904613758,1673.81187758046,1.11424412095047,-30.2756600358106,-106.973920799538,-50.9725777560713,1299.66897984258,1416.97392137347,1920.41183347054,-1890.96072892297,-1910.08424928433,-45.2246586952931,-2.22990755942466,-13.3950897032479,-34.5985073452348,"nonveg_628","absence",1,0,0,0,0
2671.85445212894,2663.34675344249,3306.78039237454,3660.48597521447,2196.28685767819,3234.61242030682,4417.11714767955,4715.44406423596,5358.69700172264,5671.7850284326,3788.94009578416,-5442.34367311647,-5327.8098377888,-5736.43792700942,-5916.69166623624,-4697.77589451936,810.520319090435,-23.204694394022,0.477942901628989,0,2541.82808050808,2784.61530667943,2379.87689285741,22.4640805736895,27.1166880275066,-47.8436471457881,25.6607627610397,4222.54880178192,4548.80085107744,2997.78038913036,-5530.11847266921,-5477.68706685472,-1.4432415446948,10.426376237381,1.57349657673308,-3.1864378418882,"USA.YukonKuskokwimDelta.UB3","presence",0,0,1,0,0
125.825243675797,542.715184109552,630.186992725846,1158.75700174193,-294.01646358534,-2107.22670863508,345.657562563521,991.352077404503,1115.61248168782,1893.12149695732,-352.77448627931,-1651.95178898072,-1743.12236173703,-1628.61481334213,-974.52218849782,-1539.4884801989,1579.02064962485,583.715482980946,8.26713180541992,0,542.715184109552,432.693591733556,1452.77346532727,12.7224759776102,30.3803458254744,-87.4718086162942,40.4209701173878,991.352077404503,798.593826466771,2245.89598323663,-1628.61481334213,-1507.53992655132,19.9244000142031,-5.08077878721142,2.57902171524265,-38.8064060545169,"nonveg_645","absence",1,0,0,0,0
258.143628560343,493.383855673312,1055.21825929825,412.27284658397,380.106209081869,-982.898881187244,2355.061211054,6279.63064432178,2736.73213916982,2202.41008838439,1572.46073642768,-1440.16142561375,-453.143295138538,-747.497201370911,-1855.04016633018,-325.959502926011,917.482717106234,-101.870645081038,44.8595352172852,0,412.27284658397,519.824959839549,797.074630737909,-4.35580644719735,5.50461492941525,-16.5245412830865,0.705512038028246,2355.061211054,3029.25896387153,4707.1699078941,-747.497201370911,-964.360318275878,-14.8170978827297,-14.5741728444032,-2.35229493810488,-12.38097602906,"nonveg_547","absence",0,0,1,0,0
2625.85782359788,2332.85234882369,3089.51233930797,3301.16930711303,1917.6117158148,4775.92041135791,5548.5979553887,5295.13919788537,6258.73245140429,6396.40390063808,4121.06296155389,-5474.25689995464,-5399.35851147943,-5846.35517663868,-6505.20231002982,-4035.12494322156,476.580864842518,7.04278751713943,4.44291019439697,1,3235.41982676451,3197.53626779169,2227.94318770258,37.8398219150815,27.6879188997004,-42.8072273027753,10.6957438649501,6323.69504791133,6128.68924487171,3118.07299544047,-5490.70152815939,-6006.96035890033,-61.6738779091766,14.9463761132758,-9.52610511187497,15.5878767184218,"Sweden.Abisko.NF-Wetland","presence",0,0,0,1,0
952.62243984974,788.719286058009,1437.08701873253,1555.76829143566,887.235669673417,-1398.04223843902,2505.13467698689,2352.97590949197,3320.12327226082,3484.33184054369,2161.6282180242,-3388.06745145505,-3482.8227791551,-2982.01145609905,-2989.12996669562,-2638.53712257497,655.853770514681,-105.005474799477,2.10152578353882,0,952.62243984974,1124.28654114987,767.049005377653,2.42173222875269,21.5409232709258,-34.1246175091852,26.6294114138048,2505.13467698689,2764.83878346152,1322.70362251949,-2989.12996669562,-3096.11375519596,14.2477673128367,-2.65645578858385,6.40239360354782,-11.8010067384467,"nonveg_996","absence",0,0,1,0,0
1915.6114644055,2067.71283299956,2194.09859926453,2299.873507661,1479.18307945481,2097.77169374604,3634.43062859527,3869.52889772645,4071.9184070649,4252.14522689928,2789.10390756867,-4291.07625543957,-4440.8029544168,-4660.8763687852,-4557.01027702534,-3412.95819422578,780.655651202753,57.0861076283564,1.203156208992,0,2211.80445691372,2247.38059354215,839.655346926018,7.7873977721392,14.820325760679,-34.9113116553154,17.2610817737213,4115.00071411554,4152.29244392614,1351.50121654982,-4753.23703591673,-4475.01162027654,-11.5662486753929,-9.36009104925349,1.3532431511151,-22.0656826498735,"Russia.Tiksi.LichenTundra","presence",0,0,1,0,0
1962.48119458349,1548.8295552396,2331.63856692965,2724.92011251267,1002.80064524756,530.793925745945,3894.6615859802,3453.00250024457,4624.89401030668,5142.46170053234,2411.04089033836,-4535.57512961722,-4429.34073678003,-4964.58661232098,-5208.08023794227,-3695.70810661171,710.94035666473,28.9469892451481,0.55143101811409,0,1442.90743484767,1768.22112251127,1885.54945153551,14.7308140942352,40.5701345894144,-75.1798845119132,57.063375672425,3179.56599156482,3604.31481397975,3277.01795337601,-4526.84748267295,-4703.08871538615,-0.729618231355098,4.57090504452836,5.19439420800922,-11.8065382941392,"USA.NorthSlope.FranklinBluffs-C16","presence",0,0,1,0,0
1061.27736773912,605.464160763765,644.840884545438,1373.12194953455,685.205875185258,-900.911488593756,1607.28433264117,1020.69894738945,1124.89241595289,2024.54286114446,1069.57969189378,-1662.92112234776,-2084.54368687978,-2318.67614937935,-1499.72206705214,-1688.64117399104,1663.18839134657,-305.290501101812,2.06429862976074,0,685.205875185258,873.982047553627,767.657788770785,17.0941587524485,14.1747537179739,-2.62511491877817,11.3044588901981,1124.89241595289,1369.39964980435,1003.84391375501,-1688.64117399104,-1850.90083993001,7.41813887707343,11.2520885144331,2.43937585908095,0.49839103139058,"nonveg_975","absence",1,0,0,0,0
1502.74538873331,1496.9884476898,1951.2485146614,2204.37220048114,516.494067451298,1685.50198870176,3146.40864320541,3402.11970610641,4067.07636569644,4392.7505140162,1236.56570020946,-3972.36060371095,-3900.94447024697,-4285.89084217266,-4495.02339250621,-2104.51597953671,787.23636403296,-2.76355218818965,0.557516366243363,0,1190.00622839673,1092.49136002503,1098.46067767871,37.8779544027141,-5.09014885466625,18.685217240121,-12.7507589168418,2923.54150026316,2759.76823725179,2265.01299767872,-3611.5304130483,-3762.22495054774,-41.1631922649721,16.4080223928892,-6.65221020032034,15.7489922071556,"USA.NorthSlope.WestDock-C14","presence",1,0,0,0,0
669.393237388846,1040.42133811794,1021.83597526595,339.830450274358,443.970535173289,-1198.50962981639,1658.83774179281,2292.28224128351,2307.14921345596,1487.37379538258,961.590168147583,-2483.33513901847,-2487.49974347221,-2759.35539477649,-3580.16865805018,-1184.61977858879,923.137293755406,71.8754956940529,3.5246713426378,0,907.486740118437,800.292795841791,897.325618464603,19.0832633045402,2.80272738971842,2.74260373119683,-0.164916554475384,2174.36380303616,1831.33447422062,2103.2527478519,-2643.75420200112,-2473.85818234967,-16.3574242366631,4.47739988881139,-4.79985790782169,5.23690159409633,"Canada.Ivujivik.RTP12","presence",0,0,1,0,0
4047.62458328877,3272.53285069407,5025.31281086025,5222.44865191261,2338.92456148361,4974.80627413882,6695.35684378816,6040.75480764711,8205.93693243056,8491.83116257011,4319.96031694855,-6736.73830788196,-6510.95611414096,-6905.02188988413,-7452.95888164466,-4653.21199803839,595.741205696552,-2.95468572255104,8.32961773872376,0,3957.56745103318,3649.68402720683,3318.95240241305,63.6457567866747,43.4172239363268,-5.16980117643213,53.6934321148354,6832.7568426224,6395.46451769234,4958.58611111503,-7091.07620532878,-6658.69030728654,-18.6459891386874,13.5789735116399,-0.871900021511388,20.363040888033,"USA.Kougaork.TallShrub","presence",0,0,1,0,0
3998.66863496282,3637.82149189655,4618.79753503873,4968.90853132277,2756.78113580103,5624.27354246719,6258.60745811147,5784.1729053957,6779.57372238092,7127.0290335642,4775.50681712427,-6399.4153630175,-6823.45975918978,-7048.93866464149,-7211.72565872208,-5492.93769300091,641.134565615675,43.3929966244794,1.1533559858799,0,3913.85733888974,3826.99601991601,1588.87759084513,30.9712892112126,17.2363693658991,-75.476137584824,14.1757079880713,6304.51467981092,6109.9218290363,1706.58870220778,-6712.49058621367,-6650.03568436819,-26.555878230361,12.1248760406013,-2.22263891801147,-5.47804220241402,"Norway.Javrresduottar.A-Sphagnum","presence",0,1,0,0,0
3027.51785086226,3174.80109812039,3954.29722813486,4263.54812427673,1767.30268718422,3987.00383783322,6062.25834796977,5239.69080946172,7725.38832827258,6475.08219739081,1751.52240696941,-5907.34540168682,-7009.2903076078,-5437.52184733198,-7747.78629205547,-6139.39285445463,433.320821293371,-1210.8611946615,3.05952874819438,0,3075.55222747698,3048.69029036193,2174.07488979157,46.1559188500146,21.783921455972,-45.4302912248608,-175.57104513785,4087.5867419161,4320.67128393752,11358.3982331177,-10000,-7707.18833232552,-143.86127502277,28.8567175902761,-9.52135251001314,-17.8294408461896,"Sweden.Abisko.VJ-Wetland","presence",0,0,0,1,0
1582.31612913481,1492.66474311391,1716.55749384695,1872.56229695061,1247.94502181905,1223.30446313606,3188.14388368989,3138.25863504033,3475.91790919328,3734.62956893061,2636.49611546914,-3820.18433347147,-3550.42896376435,-4001.68816650691,-3953.06247929807,-3273.42076414092,805.357633223539,-65.7716397283119,1.91981053352356,0,1443.89471145338,1481.37073317642,874.915325697382,15.8728982425199,22.8570245374758,-4.20171438820413,47.0414865853942,3056.25737754356,3041.89392523536,1562.44633466836,-3978.07700640194,-4079.51398194101,14.5652934943235,6.39079283038019,8.74139663892565,12.5628655168813,"Canada.BanksIsland.GreenCabin-C00","presence",1,0,0,0,0
960.147376494139,462.816714868954,839.865260859631,517.125808049313,869.064159588633,-3587.01648689167,981.812520220412,647.84099422266,1058.205062759,489.468055321311,566.008764148558,-1153.5165407189,-1509.42996248034,-1372.18161005606,-1885.24680524681,-935.82320587318,835.557901179499,378.995147363293,14.6236114501953,0,839.865260859631,729.803863972134,497.330661625185,2.60237762587161,-12.6577590984236,-19.8446603152988,-27.8831672988263,647.84099422266,748.667079334389,568.73700743769,-1372.18161005606,-1371.23962487506,-20.9065789865118,4.76319193759995,-7.18828367241445,-2.79630816406738,"nonveg_700","absence",0,0,1,0,0
2212.58671541561,1961.2279253775,2313.7441584976,2695.69075421531,1606.01948601156,2136.04368469956,4185.4583510533,4256.76578355222,4658.74125421379,5077.65815053712,3172.94492025322,-4990.57631068602,-5156.76267366706,-5469.35556887417,-5397.66928456228,-4175.93335038298,718.827140559019,74.5906119274937,0.912414657572905,0,2387.83075722044,2330.49934276114,850.761670187259,-5.51361148770408,9.30928299101717,-34.0304668074904,10.7336703428593,4206.87132541228,4392.3709127286,1139.71688912586,-5391.42058123079,-5145.44203087719,-13.7056551495576,-5.60804156386974,-1.60355710696099,-1.6526074694266,"USA.YukonKuskokwimDelta.15B3","presence",0,0,1,0,0
2451.46358391983,1650.55034583657,2385.40261941371,2396.95458435446,1314.56536163531,582.005545427355,4259.12333002681,3521.87738189098,4720.94513287236,4795.42549053576,2541.4064845739,-4115.51584922285,-5404.69314618129,-5378.9341519311,-5714.78504406211,-3433.93592094868,829.166618871514,213.360843379182,0.368111550807953,0,1761.97005033812,1886.28785192346,1941.26299629181,25.3514105150471,36.1052896976672,-81.815027580558,50.3201724428242,3369.78328156566,3695.62967007767,3336.2565297407,-5202.91204284975,-5175.4776181923,-4.92363372131635,11.0394360284329,3.21806369471288,-19.172297044949,"USA.NorthSlope.16","presence",0,0,1,0,0
3337.76076453869,3444.10788501581,3861.92219257321,4146.27805567114,2266.65035486359,5497.48748258488,5747.47755868883,5998.05951323937,6352.54145701978,6663.49259944813,4330.8790164072,-5830.71891589364,-5724.90736403635,-6432.78487201336,-6549.2758595403,-5147.27424980577,646.505373199251,-120.378464389534,1.06693013310433,0,3446.21185559137,3240.7765702499,1007.00411035132,11.3231144628188,20.4996113126229,-5.27433717219429,33.829519103846,6052.85135723754,5695.71392405469,1304.11294178553,-5372.74539513176,-5130.65583353276,-13.2220790417318,0.717971870339742,0.97364351846867,9.11036965027756,"Norway.Javrresduottar.A-Sedge","presence",0,1,0,0,0
257.731031171429,65.0085872233634,116.440850179893,111.162075012258,-28.2164805606936,-202.795845722732,420.250692590916,99.1674134423566,196.763429742547,185.809978315604,-126.244228435913,-1268.22471219355,-1622.84576957328,-1794.63034838768,-1934.48639858562,-1093.92967177438,1503.49265356338,64.2256789371556,1.25127553939819,0,111.162075012258,104.42521260525,285.947511732123,13.6165481777201,-6.66222527996231,-4.67566026877541,-20.9970016976697,185.809978315604,155.149457131102,546.494921026828,-1622.84576957328,-1542.8233801029,-30.2846221087304,6.11476196339423,-8.20008523456732,0.39034420991096,"nonveg_806","absence",1,0,0,0,0
658.936540786791,1270.69090107771,722.29636207511,1597.27983580094,765.638692700799,-981.168253272822,976.558544777589,1802.33000641578,1088.76452661007,2243.66756070678,1075.82263530121,-2453.16367892104,-1604.81002410962,-2452.4403651146,-1312.9678583279,-2000.75379201998,1819.88668845399,-138.218244717038,0.621461749076843,0,765.638692700799,1002.96846648827,938.343295014148,-3.33444224731275,29.3232279691921,39.1710385001858,43.9228531593016,1088.76452661007,1437.42865476229,1267.10901592919,-2000.75379201998,-1964.82714369863,35.6311193935356,-4.83319799269465,11.2138148101238,17.9201890887708,"nonveg_508","absence",1,0,0,0,0
