"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_green_endSnowfree","topo_eastness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_changeESPS","spectral_NDMI_changeESPS","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeESPS","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeESPS","spectral_NIR_changeLSES","spectral_SWIR2_changePSLS","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_green_changePSLS","spectral_green_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
3121.30568277544,3114.46428422634,3522.75319266898,3920.54062506049,2040.85669109551,5249.75796187377,5611.15483988927,6378.97978506949,-5748.46008254283,-5927.23424024608,-6539.34580069744,-6219.76462745701,-5501.54685574216,2602.54493373122,717.832091405484,-0.00463567080441863,0,3594.4538967842,3441.33136333041,1140.00394046781,6.46852232563746,2.49553504884213,-34.8147836753385,-45.358374522397,5459.49360488311,1638.90683687547,-8.27047378921377,-5977.04713164623,-6287.7901995279,-46.9636725046067,17.1377021229816,6.83547300929216,-8.47323022887042,2.54111449842851,2.40173327052225,17.3183976143464,"Russia.Kytalyk.T3","presence",0,0,1,0,0
517.546162617682,348.68978787429,453.349672543001,99.7122664724394,239.317984047444,1265.77295073077,1179.14796300449,452.621854863118,-1235.4012776177,-1701.63030020291,-1814.32569598421,-2889.04857874601,-476.230186299477,1345.40446269971,802.659748284453,0.0122256381437182,0,348.68978787429,331.723174710971,417.833896145243,-11.6064971151456,-6.54124279179441,-38.6472120652849,-36.022557543007,859.656458991091,813.151095867653,-22.5875304407682,-1701.63030020291,-1623.32720777006,-45.9346472535641,-2.33938436402501,18.7027771760807,-13.3077879221605,17.4453886785171,15.4658231693281,0.846259602014378,"nonveg_792","absence",0,0,1,0,0
2550.97459623723,2597.68743294139,3149.39438568009,3181.9321032622,1895.110836612,5256.17456784415,6143.82966369088,6161.86584484682,-5840.90653712407,-6112.6149169114,-6180.16569087414,-6554.32594665341,-4619.09401531155,1988.33309014771,538.40018766664,0.00809994674054907,0,2751.44732736006,2553.47595721757,1591.32634475812,-13.3802068543194,-10.0335817794602,-30.3617634173354,-27.1057940801589,5165.8400053815,2577.91665552434,-24.4208970568311,-5676.68928594712,-5699.85514096654,-69.8205929890936,-1.88126659996471,20.891413382982,-11.2789843203742,9.86100848043631,10.1956885174121,4.74732126515217,"Finland.Javrresduottar.A-Betula","presence",0,1,0,0,0
1175.92122618079,697.109596919341,326.284811903089,615.756100916451,299.921540071379,1847.6055733381,489.306864924373,965.476356917166,-682.508090562208,-1685.4763287228,-2384.50340676887,-1827.91441113649,-1997.64382033833,3064.57250454447,1812.95979139474,0.00635723024606705,0,615.756100916451,622.998655198209,875.999686109407,-18.0698427504624,92.7061962540629,-18.6203738323836,-21.6172900768186,953.409042450406,1474.53139758055,-28.4557811748688,-1827.91441113649,-1715.60921150574,-36.9485909862672,60.1845350756626,-30.5290296157374,-9.83548382873666,-45.4672377742698,-39.3450308038981,45.1442543565356,"nonveg_583","absence",1,0,0,0,0
3362.93735691799,3109.55115397628,3654.34702377435,3813.89208274274,2648.11212499827,6163.35426323502,6708.8649246742,6855.5209213597,-5969.92740753809,-5974.8752370844,-6249.4826927341,-6633.16876699685,-4604.51419441176,2457.64848755908,618.411338753083,-0.0438280322362819,0,3560.23014009043,3518.28542588113,1022.38007327213,6.91801870491536,-27.1459901626347,10.4235309213977,9.96652623271108,6646.69048604953,1697.596001737,10.2743524050334,-5814.1848175854,-5962.45064057745,-22.208813622621,-8.90956933202862,23.4087261708898,-5.96316379042502,22.4956890765314,18.8743952260135,1.62454219555378,"Sweden.Abisko.NF-DryHeath","presence",0,0,0,1,0
1706.09539353906,1671.45112526727,2032.72372071052,2283.38880539226,1486.47393793644,3745.88840251887,4332.56161955135,4725.74121586032,-4347.4997498399,-4514.54361997168,-4744.28524668492,-4593.2609517679,-3351.97214847033,1778.63430704364,679.930727669739,0.00839588059008949,0,1837.71915782224,1928.52664939472,889.661738359811,22.0873077212647,-3.1005841169566,52.2282642839944,45.0724562623996,4257.51397386192,1680.74930599739,39.7243796709825,-4486.88473952722,-4544.12123196114,10.6107228998073,6.69997810238942,-17.6203260383421,12.8350321311753,-25.7222351079186,-21.2915237896551,11.2319899562978,"Canada.LeRoyLake.TD4","presence",0,0,0,1,0
336.16036447629,548.031199036635,119.038934089712,752.791989086244,1116.36689699016,799.454347096057,612.837894671121,1471.08278539188,-1135.51759209294,-680.329078176664,-1624.38442798039,-727.463871937737,96.67807812068,1287.46288952678,1153.4941577343,-0.00471442751586437,0,548.031199036635,574.477876735808,997.327962900447,16.024293254229,42.8992264946923,5.43246684104264,0.432061518604402,906.251918117211,881.325536458352,25.8318630113777,-727.463871937737,-814.203378413409,15.6943738521231,36.980611275195,-41.0015769980705,5.92628069397781,-32.0443942430364,-23.4753828580727,27.5295847556197,"nonveg_958","absence",1,0,0,0,0
471.016774164659,655.683266504037,1148.14277816259,333.208511289257,240.217296297649,1155.71624972583,2168.13308027388,1130.10677952004,-1606.50739450788,-1464.70491031045,-1077.38728096489,-2102.8081201581,-1375.10746038643,1251.92432845236,992.969524466455,0.0654439181089401,0,471.016774164659,569.653725283639,907.925481864944,-5.74201095314175,-27.3588617588087,-26.2358940318412,-23.5595133790076,1297.83543172588,1554.92425099887,-1.06706125857442,-1464.70491031045,-1525.30303326555,-20.6791969020925,-14.1177945352097,20.0961213720749,-8.86947218826539,18.0181944040523,18.1656823770377,-0.921384225613066,"nonveg_693","absence",1,0,0,0,0
552.968284780593,221.138270715232,644.350122780293,449.411600559894,-298.217396004316,984.355226552415,1136.48087985266,849.21225783404,-948.540469543831,-1531.20859035039,-1087.94785325,-1437.97493451255,-1327.73375341042,2068.69636490088,1248.66196138057,0.219207182526588,0,449.411600559894,313.930176566339,942.567518784609,-5.75314912337216,-52.9014815081326,-27.0733830975616,-24.9813272406951,644.846211611772,1460.83836385143,-7.50794270657637,-1327.73375341042,-1266.68112021344,-27.1908036093731,-45.2913358061799,-11.2170860238688,-13.5200617287923,8.86212311706086,4.27031266328186,-26.5739779453721,"nonveg_578","absence",1,0,0,0,0
2033.08040616002,1452.93536423973,2459.72337801476,2778.70419475256,1338.07633495412,4340.10096010718,5023.21524574914,5394.06124110922,-4902.52594766882,-5102.06439617584,-5190.11693718403,-5642.99349146057,-3301.36995468141,1888.53600624916,531.185188283024,0.000731225629553793,0,1581.40377609221,1675.32910872415,1247.63657898257,20.5855838597992,-50.2297137060127,-4.93996772586884,-14.8793950550409,3851.20521085967,1533.9031813522,24.53246505214,-5971.25409677818,-5506.56181068091,-32.5906805851707,-24.7685400247988,4.15203230900186,-3.56761257872555,3.59290677241119,2.48984847283828,-4.33443016742398,"Canada.DaringLake.Tower1-SedgeTussock","presence",0,0,1,0,0
3321.18928800766,2522.97761902967,3647.10479595163,4077.08874900277,2325.18869159536,5381.1694953261,5912.48559883681,6524.13583943322,-5713.03677887557,-5624.52159481029,-6227.65305633093,-6540.77808446756,-5139.62988694491,2957.05729614154,706.04534600814,0.0122752370036862,0,3243.50465769959,3088.63868437722,2205.74765258732,35.2893336748709,-45.8112174814952,62.8553465719032,49.2743042456639,5110.14499499898,3304.21631806716,55.4815890725644,-5907.17965806815,-5974.64057130433,-11.22586859368,-22.6192126032404,-10.6525529976614,2.41868389033826,-8.87285172877949,-8.00827598781835,1.47644876407873,"USA.NorthSlope.Ivotuk3","absence",0,0,1,0,0
-455.719280486375,-126.405261152447,-660.633931969589,582.42877102883,-588.196103821344,-3129.14322580469,-2690.21654844311,-948.156458057467,5322.00470205691,5046.94979924519,3596.36503321089,4699.38058401983,8350.80839730482,152.123160702689,423.544185652773,-0.000134873494971544,0,-455.719280486375,-249.705161280185,1243.06270299842,34.6049350505068,33.3892919260714,29.9395608465162,33.932037524412,-3038.53580874117,4745.06831410719,72.6995589249073,5046.94979924519,5403.10170316753,-20.7541372679024,27.1528766965367,-23.2888233879022,8.26249715743153,-30.4495274672031,-26.9028734029307,20.9076263383979,"nonveg_1810","absence",0,0,1,0,0
2550.97459623723,2597.68743294139,3149.39438568009,3181.9321032622,1895.110836612,5256.17456784415,6143.82966369088,6161.86584484682,-5840.90653712407,-6112.6149169114,-6180.16569087414,-6554.32594665341,-4619.09401531155,1988.33309014771,538.40018766664,0.00809994674054907,0,2751.44732736006,2553.47595721757,1591.32634475812,-13.3802068543194,-10.0335817794602,-30.3617634173354,-27.1057940801589,5165.8400053815,2577.91665552434,-24.4208970568311,-5676.68928594712,-5699.85514096654,-69.8205929890936,-1.88126659996471,20.891413382982,-11.2789843203742,9.86100848043631,10.1956885174121,4.74732126515217,"Finland.Javrresduottar.A-Betula","presence",0,1,0,0,0
986.575776991172,310.80365341601,-360.706012645591,356.449939776025,-762.501532032763,204.060526776335,-425.48057451465,639.114329115908,5198.00903484313,9238.35982798846,8384.68686295013,5728.59730728329,4142.59111666319,1738.38651029617,1412.56339345351,-0.304121911525726,0,310.80365341601,106.124365100971,1749.07730902394,-11.2522470931276,35.3426140032422,-69.92039062862,-60.0586032310028,-419.113727702334,2380.16375826306,7.76881789892095,5728.59730728329,6538.44882994564,9.47479057928854,50.285272554818,-10.0507402892916,-6.68158575871033,17.7060001937504,15.123222982909,26.2856833242896,"nonveg_1344","absence",0,0,0,1,0
3550.40222903841,3366.40411833221,3677.06361693076,4048.28255466265,2613.38261904495,6415.61430567432,6576.96560370604,6989.9727192719,-5973.4013328751,-5952.84349665567,-6861.44950768063,-6995.69452563311,-4349.34353384708,2590.17635661355,656.548103454459,-0.0244661271572113,0,3746.09411143982,3479.88393554526,2235.65547386449,47.4986624953323,11.6379173647214,67.8435120779044,59.8827774673513,6238.10274417986,3393.89699708316,67.9060681393081,-6456.79815702721,-5859.40499749314,7.47651323829249,10.1126023000886,-12.1683946069628,8.14099104633834,-11.5514563988801,-10.7594650058352,22.044727297258,"Sweden.Abisko.NF-SeasonallyFlooded","presence",0,0,0,1,0
2712.77370099029,1430.72218958882,2608.99335132576,2782.77146739328,1400.85590405173,5132.02718307793,4948.23187722429,5326.677983505,-3392.28263673727,-5648.95448941963,-5233.54104861436,-5352.63772620345,-3409.69494144653,2454.69420652537,557.338629783356,0.0030463479924947,0,1753.41196410376,2054.00827906889,1946.66534879906,-26.1783669629496,-121.666584299941,-99.9968385273907,-72.8007610492449,4011.58890666725,3077.14673540257,-37.0759072368575,-4383.5640619688,-4840.55358612177,-101.723952829692,-63.1615128315917,42.4316831066643,-10.6114921913974,21.516334413044,19.2352286939353,-16.0355737620934,"USA.NorthSlope.16","presence",0,0,1,0,0
2296.43526929561,2406.5952583654,2711.52502074176,2620.20063728872,1650.17427840739,4278.01314081214,5011.40668403915,4852.39501321557,-4352.6440533759,-4558.41267704001,-4594.41465631473,-5087.04718354365,-3636.63165670444,2219.68989858384,870.950409196038,-0.034405039002498,0,3049.35163658039,2987.26245910365,2135.72378145946,-5.2950499478579,-20.1414425846004,-10.026223524946,-9.80321609199324,5235.10310371655,3872.72450681666,-12.4218791288826,-3815.54060085321,-4155.18171390158,-41.3003694536632,-6.7612956935788,21.2083665395717,-7.42150843064663,23.6278237396687,20.016247678778,-2.49913047243342,"Canada.BonifaceRiver.LSA2","presence",0,1,0,0,0
961.898859128993,1388.02959867878,390.833712151684,377.109731869201,1566.98525820675,1581.52501506132,761.805204861082,737.705990099309,-631.814215516493,-711.709601240388,-1920.66239184786,-1928.25130332065,731.218004962296,2528.67797934885,1736.77372772536,0.143409952521324,0,961.898859128993,936.971432007082,1189.87552633755,-17.1996802135233,997.195886527094,-36.5064280063731,-31.6852039277716,1544.00733825678,1660.41539510337,-24.8182066165298,-711.709601240388,-892.243901392619,-38.1305025824753,649.014142672852,-6.90742570957673,-17.4711968069504,1.78800132480023,0.577032898231209,342.664785260409,"nonveg_645","absence",1,0,0,0,0
-519.439007034585,-30.5919553042004,741.11964054201,123.301883855167,-90.5440318818259,1614.81925467107,3984.63417428032,3432.76404013668,-3338.31211959801,-3603.6666128754,-2882.29322621486,-3603.85719305867,-1956.4530039944,995.748746531945,1057.70877173251,0.308656215667725,0,-30.5919553042004,44.7693060353134,1260.55864757659,13.3904352268698,-55.1222568461579,10.9201623614567,5.78042416607018,2776.4105931651,2369.81491960925,37.8738496972004,-3338.31211959801,-3076.91643114827,-5.53218903043037,-41.1274522543436,8.28069269842605,-6.14012930415435,17.2816834512295,14.9128298149006,-5.4560351356718,"nonveg_730","absence",0,0,1,0,0
2011.2364053829,2300.07847056084,2497.34746413167,2831.63415126096,1504.42920237257,4882.01176556491,5661.6878197504,6273.73853743479,-5295.80081458913,-5855.32458504819,-6121.12623619717,-5664.72523158087,-4212.2715382101,1640.32692978417,505.167102129895,0.0308092910796404,0,2887.460288509,2927.39546762527,1316.22355640286,25.512001291648,40.1450043159177,46.1079417480393,38.446230100181,5433.25828188767,2111.88403984799,40.7634288849044,-5453.60099345409,-5230.72261709498,-3.74927064483933,31.2016253374775,-16.4567617248107,3.25783802397579,-14.372605193861,-12.0480404825782,23.2450819827764,"Norway.Javrresduottar.EC-Sedge","absence",0,1,0,0,0
897.859262924312,906.264314383087,831.823834446649,1151.11125443613,191.117040402774,1649.94331976287,1739.47382755148,2094.85294631426,-2760.76955269383,-2815.29063903716,-3105.59553046587,-2847.92160391317,-2655.45041855901,2074.70514566226,1073.52888135598,-0.000548839918337762,0,897.859262924312,795.63514131859,959.994214033354,9.37970338932651,6.20337332803652,13.1530539831416,11.9389720492565,1603.53490830335,1408.81062848694,16.4781343167178,-2815.29063903716,-2837.00554893381,-3.22785374886443,-3.65459483520588,-31.8939204493875,0.684265685180923,-10.4540060596907,-12.1236391489788,-1.03763914947156,"nonveg_680","absence",0,0,1,0,0
2276.1203070445,1966.56442761767,2331.01387232842,2596.88749519823,1401.87689838994,4273.55721032335,4688.38457975127,4939.99129282101,-4945.56368630852,-5200.18360580317,-5439.96157921158,-5507.74274210692,-4361.63049645238,2202.429407254,640.877795055671,-0.0159842116603007,0,2417.75303134733,2113.45108027306,1607.18074135599,0.963879261538082,-2.0422847603099,8.46080081088295,2.37654158663269,4123.41607726504,2634.75671890219,6.46901876719041,-5213.46303534086,-5311.76835023147,-22.2769212543692,1.94753993776464,4.10634310160237,-4.57035492713386,3.06720869517762,2.00546872237481,4.46507618332907,"USA.YukonKuskokwimDelta.15B3","presence",0,0,1,0,0
35.2401934446778,528.560834159239,771.072824455842,772.731480837708,704.664692253173,479.40082510015,1401.49728917033,1457.15488887057,-1854.22196663028,-508.325513681629,-616.686724837849,-909.031149441063,-890.042837243642,1453.96468224845,1068.71155803872,-0.319216638803482,0,704.664692253173,562.454005030128,737.49128739303,40.9717381885017,-11.0232722862092,81.9463614660577,63.2978451130738,1123.59475929177,977.754063770422,54.3196702094679,-890.042837243642,-955.661638366893,52.5106009549565,-19.5440489492383,-7.68406970030709,15.4284542128482,-2.17027455203781,-3.90800214827602,-13.2936613882284,"nonveg_682","absence",0,0,0,1,0
-122.901565367721,-167.839585020794,968.650306484968,115.049937282166,-140.860258688948,-160.45586374856,1378.45296410438,336.33395008978,-45.9735204615451,-848.178066558834,418.616831570101,-423.822909204637,775.568908803087,987.626107328645,932.025439999169,0.0176965203136206,0,-122.901565367721,130.419766937934,1136.48989150576,8.20522422930644,-189.414981917627,-14.1281915790639,-10.5703922182865,215.239100463696,1877.84938912698,17.1306832358048,-45.9735204615451,-24.7577511703655,-13.0292892670032,-140.572213576317,66.177631172309,-1.14441585409214,72.1557659298225,64.8096504537999,-67.7831629324324,"nonveg_1927","absence",1,0,0,0,0
336.16036447629,548.031199036635,119.038934089712,752.791989086244,1116.36689699016,799.454347096057,612.837894671121,1471.08278539188,-1135.51759209294,-680.329078176664,-1624.38442798039,-727.463871937737,96.67807812068,1287.46288952678,1153.4941577343,-0.00471442751586437,0,548.031199036635,574.477876735808,997.327962900447,16.024293254229,42.8992264946923,5.43246684104264,0.432061518604402,906.251918117211,881.325536458352,25.8318630113777,-727.463871937737,-814.203378413409,15.6943738521231,36.980611275195,-41.0015769980705,5.92628069397781,-32.0443942430364,-23.4753828580727,27.5295847556197,"nonveg_958","absence",1,0,0,0,0
1974.51908265234,1664.87673014076,2269.26440391882,2578.22772113894,944.095444262543,3819.05163751037,4644.6942859008,4988.02339235623,-4264.47727486263,-5116.15587329394,-5202.2137878584,-5130.3328437806,-3042.29988718143,1976.38770826161,563.903727208999,0.00164265783839962,0,2212.87452735144,2160.04630955725,1306.33903935451,15.2883190484262,-38.9371197820953,36.2270000181561,21.0564314516207,4241.94798119143,2418.02860985585,31.9321769215466,-4495.25641060424,-4095.50791544736,-28.8796256562697,-20.614424189365,-3.91048832178257,-2.86668897710138,-0.668098144991887,-1.61258961511009,-3.87682801691436,"USA.NorthSlope.Deadhorse-C15","presence",0,0,1,0,0
2235.78915682326,1770.2813299093,2171.83081915268,2444.08595023796,835.793189433509,4327.87655950037,4493.76517345942,4864.48211524521,-3697.26229268532,-4712.56785825779,-5418.50109920158,-5514.53001165922,-2774.19472780513,2174.96951149543,658.072632246851,0.00169074628502131,0,2334.35654186841,1961.65358402066,1455.43773298122,0.441677577239687,-85.186716940035,-26.822461449488,-24.293774219784,4083.30048534109,3045.09692574341,10.573588186644,-4556.85793546682,-4180.49055881951,-63.1746736810761,-42.6011534447456,9.7331363096347,-7.31790461592982,6.10778052830873,3.98317009793802,-10.4845989050842,"USA.NorthSlope.13","presence",1,0,0,0,0
2804.49535722358,2683.83478073696,3115.69055408808,3329.4986081946,1443.27587512685,5851.51781953728,6304.73898967554,6679.02494121031,-5088.59402505843,-5526.37206947399,-5998.74349307881,-6172.15489818099,-4769.19553290592,2120.22157458114,587.556350164291,0.0537279695272446,0,2244.79773450568,2253.91594798387,1164.60420527868,13.2465188227248,-70.5704516087853,29.4573572179763,20.0681842638641,5243.27823466607,2141.50664031221,24.8044636407477,-5555.67825773487,-5355.88844934992,-32.5115829603787,-38.5335177000575,17.9434014950647,-3.15204663070934,8.26499530035668,7.45203233287724,-15.2929763805858,"Finland.Javrresduottar.EC-Salix","presence",0,1,0,0,0
610.168933154164,630.749555469731,439.344595492961,790.825572644784,874.034906432319,659.041867547,374.477996195942,901.958610735117,-2073.88090896809,-2048.00188514567,-2713.11033213801,-2263.10524032623,-738.503101158128,3912.45769157831,2385.49584937166,-0.145394593477249,0,630.749555469731,669.024712638792,434.690310939358,6.94833228810076,15.9504133313975,-8.92171593675205,-9.07026123307536,742.397865460623,730.517383657114,9.34295166108139,-2073.88090896809,-1967.32029354723,-7.27785889838989,15.8532936060179,-30.8459722249188,-10.2267589202713,-13.9780648362589,-14.4170715957748,14.3850842670016,"nonveg_855","absence",1,0,0,0,0
972.972578604561,1024.01954072467,1302.70591059841,1128.45347585122,974.625274870894,2000.06215245455,2489.72493974874,2246.41485357027,-2866.58328119701,-2898.64414529728,-2412.18647322677,-2726.61633485204,-2673.70225621051,1712.29610860605,979.301622568537,0.0448121279478073,0,1024.01954072467,1080.55535612995,329.733331993846,5.9800345094868,-55.7372739747468,8.60849960214172,8.57513235188535,2139.26923300543,597.2698943199,9.47510388906602,-2726.61633485204,-2715.54649815672,5.3833440901914,-40.10937618201,20.2700135840618,2.78787935486807,24.6834686248863,23.6511246576379,-29.9217117442449,"nonveg_764","absence",1,0,0,0,0
