"spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_startSnowfree","spectral_NDWI_endSnowfree","spectral_NDWI_peakSummer","topo_slope","spectral_EVI2b_annualRange","site_code","presence_absence"
1100.63105539968,907.621329646002,203.344442142733,846.285383226813,-870.857825098547,-1379.02828114034,28.9224586486816,980.558909976272,"nonveg_714","absence"
2249.1506308555,2576.99219147739,1790.89431727047,3361.57898499815,-5657.71967233187,-5877.75956569351,7.66235342025757,762.428282748248,"Finland.Kilpisjarvi.18","presence"
2245.03433921942,3239.59195887297,2044.52036847648,3383.44786707667,-5892.16232538862,-6415.77990665858,6.7568023469713,1035.15172658589,"Canada.DeceptionBay.BEGL1","presence"
2149.58909184368,2722.23960767044,1364.7175904819,2709.51801206544,-5007.40322116595,-5509.50342871775,1.20885944366455,1079.81531540033,"USA.YukonKuskokwimDelta.1","presence"
-237.209503980338,42.0253382416638,384.701215881405,779.898311537351,-2330.98392543092,-2133.00466512287,7.42058801651001,916.220182367879,"nonveg_535","absence"
1513.5568839623,2603.08428635377,1192.91022390074,2473.04061877175,-4885.65950539159,-5085.36887158015,0.416710603237152,1036.64132299099,"USA.NorthSlope.FranklinBluffs-C17","absence"
548.411670114482,-138.0345723712,155.078538702968,41.6794842025011,186.923683188256,-1401.36215085252,19.1562118530273,1145.90589819861,"nonveg_921","absence"
173.467703265024,461.888745990243,218.389067583036,612.213663578902,-1405.30782426669,-1102.87751527519,1.25611102581024,325.406150726866,"nonveg_900","absence"
3107.66146136033,3828.15275470461,2504.86908861289,4963.89783734776,-6242.0823237875,-6340.32672446761,2.78561186790466,1770.61843666785,"Finland.Kevo.5","presence"
3064.28540291346,4947.23436186061,913.981215828372,3138.27006754244,-5768.68506739454,-6743.48162001516,6.22702164120145,3586.51447986228,"USA.InteriorAlaska.BABBAGE","presence"
2325.91426084525,3008.00881103632,1317.11424551714,3370.14373771065,-5800.8413917403,-6202.20102820594,3.32469618320465,1733.59695370608,"Finland.Javrresduottar.EC-Hummock","presence"
550.075871291011,814.906832488328,946.314961369768,1382.9244600646,-2155.88972021352,-2218.76276549739,2.06429862976074,396.239090078757,"nonveg_975","absence"
155.58879730978,632.920923093424,749.914787769815,1153.00763847669,53.4490203694435,-778.923836428495,23.4878768920898,845.354973037903,"nonveg_931","absence"
1745.37330952362,2310.4159459866,1243.2252666216,3131.45620197259,-4672.97120349981,-5203.42070790807,1.61769286791483,1480.75767200704,"Canada.LeRoyLake.TD1","presence"
1867.70309660538,2666.85630955047,1344.1422191835,2788.74715906953,-4919.83571697255,-5652.39733266151,0.368111550807953,1920.67786965766,"USA.NorthSlope.16","presence"
28.2950230100628,477.841565264971,-191.129565259931,-647.42742696757,-1391.78217058098,-1223.27178215333,29.5847072601318,668.971130524902,"nonveg_721","absence"
372.215086659197,600.855256508891,257.31029932447,383.580426719938,-1878.92114693968,-1659.18934183135,1.49644756317139,506.038290850746,"nonveg_916","absence"
1018.10295482563,717.821799879383,267.082039630583,286.628450604439,-2019.68264070866,-2547.56738847838,11.925238609314,931.773912332487,"nonveg_880","absence"
479.965844402825,497.373732278228,115.434673940791,203.818386722165,-1350.40147062048,-1318.52035574992,2.72493457794189,538.497687335408,"nonveg_768","absence"
550.075871291011,814.906832488328,946.314961369768,1382.9244600646,-2155.88972021352,-2218.76276549739,2.06429862976074,396.239090078757,"nonveg_975","absence"
2886.61210313785,3382.74184522744,2164.05672938244,3852.480588155,-6066.07428007264,-6812.73321778663,5.55923419528537,1227.66291222728,"Canada.CoutureLake.TDA7","presence"
2056.70542549848,2765.31780653169,1360.8300228755,2793.30978447957,-5132.06437513897,-5475.60632276385,0.205136880278587,2521.63367687102,"USA.NorthSlope.14","presence"
732.486360577363,948.705029503836,549.454803935323,962.003143267125,-1169.1173727754,-1213.44415248938,20.7469654083252,780.857721272087,"nonveg_814","absence"
-333.676240778061,259.970902906525,72.4066613802345,484.502861022587,-1401.12900378294,-671.561906355511,23.4449310302734,609.915083649971,"nonveg_870","absence"
964.47216471831,1409.46974504162,1241.16910549617,2746.94829230413,-1884.90060846572,-3316.50773805335,20.6634216308594,444.997580323314,"nonveg_1132","absence"
2746.1016115435,2951.86035638435,2426.5440263866,4877.58092335884,-5109.11320343683,-6740.66685053544,1.3235627412796,642.215810760727,"Russia.Tazovsky.Burned28","presence"
1513.5568839623,2603.08428635377,1192.91022390074,2473.04061877175,-4885.65950539159,-5085.36887158015,0.416710603237152,1036.64132299099,"USA.NorthSlope.FranklinBluffs-C17","absence"
221.998713926449,-84.8593013037808,428.441802602762,586.481048844054,-1199.81981794243,-1810.46667966785,3.63399982452393,513.301103906542,"nonveg_976","absence"
430.121726877851,720.79709550298,-125.697861078027,-63.0086389076809,-2747.69323558976,-3201.49498867481,26.3554859161377,974.784888832064,"nonveg_804","absence"
2897.97627570224,3434.2066707518,2131.59520657164,3922.77631445589,-5759.72395324631,-6525.79453855615,1.86392815907796,1770.10688129611,"Canada.PayneLake.TDA2","presence"
2397.26960757039,4168.02473576085,1948.9836588795,3190.13225590747,-5571.84198791401,-6536.11357556829,3.77851892047458,2072.07820025187,"USA.InteriorAlaska.LOWERQUARRY","presence"
1867.70309660538,2666.85630955047,1344.1422191835,2788.74715906953,-4919.83571697255,-5652.39733266151,0.368111550807953,1920.67786965766,"USA.NorthSlope.16","presence"
1862.40190055857,3334.05463019913,1296.52222848089,2702.15518139313,-5564.32633262674,-4889.07155460706,0.88393215338389,2363.84574859209,"USA.YukonKuskokwimDelta.15B5","presence"
542.601769923463,764.507579279953,-49.2665428328332,97.711163927294,-1349.10437549088,-1562.98541340367,2.42607045173645,867.111018548137,"nonveg_922","absence"
3203.75855344728,4299.30589093629,1673.08425799303,3088.56969312009,-6080.59149412575,-6529.10940245557,0.242152041859097,2817.13323641815,"USA.YukonKuskokwimDelta.15B2","presence"
267.774695227186,994.089426175913,306.59169623366,431.516699875745,-2367.78372112704,-1167.17763675682,2.51329660415649,799.389584656279,"nonveg_866","absence"
2100.58059469834,3949.47343909475,2046.58904704156,3811.51611339249,-5829.79080857545,-5461.38620790249,0.76155743598938,2004.18734304688,"Canada.DaringLake.LowBirch","presence"
1314.06306218286,3432.27578635542,1374.69693969635,3360.0443580943,-4931.83170799822,-6337.38640616993,0.23215189576149,2017.90932809413,"USA.InteriorAlaska.23","presence"
2632.26377451069,3895.92361452425,2542.24172531137,4020.4239425588,-5716.17437385625,-6143.54846146918,0.998570680618287,1832.99779503675,"USA.YukonKuskokwimDelta.UB7","presence"
2632.26377451069,3895.92361452425,2542.24172531137,4020.4239425588,-5716.17437385625,-6143.54846146918,0.998570680618287,1832.99779503675,"USA.YukonKuskokwimDelta.UB7","presence"
1044.08530514329,1035.70303794795,668.082893110302,1160.31746517229,-2557.49828742342,-3011.37019254066,1.68179479440053,862.578838900533,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
2700.89458209447,3352.75117835489,1961.80818826469,3431.1487518247,-5087.01474935941,-5616.18044791788,1.02030289173126,1191.99839920357,"USA.YukonKuskokwimDelta.UB5","presence"
3099.50732038462,3517.97992246131,1770.16021693079,3222.76927545037,-5464.95543290205,-5982.64535046394,0.592311600844065,2074.37829094403,"Russia.Tiksi.WetFen","absence"
2257.49921069029,3272.11972224419,2069.04588388412,3988.5715657468,-5764.5508292805,-6176.152917414,2.29663166999817,1201.17957920298,"USA.NorthSlope.Sagwon-C19","presence"
28.2950230100628,477.841565264971,-191.129565259931,-647.42742696757,-1391.78217058098,-1223.27178215333,29.5847072601318,668.971130524902,"nonveg_721","absence"
3917.47994408851,4808.46075346012,2659.67536644497,5974.02643378825,-6427.90048850756,-7334.97935339448,2.09490532875061,2509.31180752344,"Finland.Kevo.14","presence"
2864.37188120799,3779.58618160002,2344.76285811353,4128.81185764014,-6252.22235528871,-6526.76551199348,1.24030292034149,402.268059915858,"USA.YukonKuskokwimDelta.15B6","presence"
2029.09820059041,3751.74949306252,1647.57582396613,3393.22210235226,-5799.89702898072,-6588.55070576187,1.03290586339103,1881.80211932998,"Canada.DaringLake.Tower4-LowShrub-1","presence"
101.57867506317,802.779903706789,24.6173627780861,68.9974332252598,-1170.35445680206,-656.200325023043,28.9719467163086,778.162540928703,"nonveg_932","absence"
2325.91426084525,3008.00881103632,1317.11424551714,3370.14373771065,-5800.8413917403,-6202.20102820594,3.32469618320465,1733.59695370608,"Finland.Javrresduottar.EC-Hummock","presence"
966.893140449359,337.070789588839,189.584223863398,203.399857870838,-217.381916088966,-1306.65348500344,21.8847503662109,777.308916585961,"nonveg_994","absence"
2154.90260458915,3966.72270095741,2033.450745864,3534.23144853259,-5862.50725005788,-6501.44800152053,1.40355360507965,1580.40313433233,"USA.InteriorAlaska.24","presence"
2181.10371378116,3353.99038600784,1673.14135690288,3356.89156231901,-5746.9405517515,-5804.78631347246,1.76392314169142,2562.92071009039,"Canada.ChukotkaRiver.TH1","presence"
479.965844402825,497.373732278228,115.434673940791,203.818386722165,-1350.40147062048,-1318.52035574992,2.72493457794189,538.497687335408,"nonveg_768","absence"
1425.15060113007,1107.19819113588,522.851392017718,873.674021850431,-1773.51028056752,-2403.85975015041,6.23371505737305,1284.24649616199,"nonveg_619","absence"
2081.19148162194,3019.61744149599,1679.3558364507,4101.00626502014,-5986.6566734242,-6750.52837053801,3.01904792255825,2099.42984286494,"Canada.PayneLake.TDA3","presence"
1767.18291335912,1715.08176790933,981.898547762843,1738.54424575046,-2385.70291373438,-3220.90891767808,4.25543541908264,681.035514015846,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
2407.4451147733,3583.4084282111,2257.51466145243,4064.74434686289,-5640.20685196055,-5975.88501923287,0.550901830196381,1434.36761873573,"Canada.DaringLake.Tower1-Shrub","presence"
964.47216471831,1409.46974504162,1241.16910549617,2746.94829230413,-1884.90060846572,-3316.50773805335,20.6634216308594,444.997580323314,"nonveg_1132","absence"
2029.09820059041,3751.74949306252,1647.57582396613,3393.22210235226,-5799.89702898072,-6588.55070576187,1.03290586339103,1881.80211932998,"Canada.DaringLake.Tower4-LowShrub-1","presence"
2154.90260458915,3966.72270095741,2033.450745864,3534.23144853259,-5862.50725005788,-6501.44800152053,1.40355360507965,1580.40313433233,"USA.InteriorAlaska.24","presence"
2941.21750592591,4077.26701751165,1926.21523169973,4223.54134458044,-6072.44460004203,-6510.33085967591,1.44278253449334,1729.88935677623,"Canada.LeRoyLake.TDA3","presence"
154.511332235578,782.032764349963,847.287378351331,2207.28600875642,-926.888428811531,-1338.11433271018,44.8595352172852,966.829270453527,"nonveg_547","absence"
2874.38469263474,3766.40127876961,2414.05188564846,4110.82144908544,-5679.94390925788,-6037.45908580984,1.64090621471405,1245.12754566429,"Canada.DaringLake.Tower1-Heath","presence"
607.346474375344,274.035342323445,593.687290612122,1308.41676298233,-2171.38676900795,-2607.54260314037,1.49521458148956,333.311132051899,"nonveg_576","absence"
260.598846176982,-120.908124322336,-439.382502849575,-451.251633874338,-959.941296963491,-1584.85132083585,10.1515512466431,884.325748184066,"nonveg_1234","absence"
2403.71796846046,3958.48743194062,1820.07565100898,3114.09549521123,-5321.46015265459,-6689.32738988431,1.35831093788147,2473.97529048798,"Russia.Kolyma.OW1","presence"
2299.89268358194,4087.35179278357,1906.52822021579,3616.75879939908,-5724.82769306191,-6544.89111227848,2.80321645736694,2274.01774768331,"USA.Toolik.S3","presence"
2017.08274621986,3819.72651193882,1636.26468001224,2842.97900424622,-4995.73061496427,-6196.80252258984,7.31483016543918,1980.63933281033,"Canada.Yukon.SPRINGRIVER","presence"
427.744505298457,428.35662014883,-240.479323410859,-470.647964748615,-428.820714658776,-356.903738720268,29.133918762207,668.835943559689,"nonveg_875","absence"
672.289446989459,811.297191259898,630.056645447929,820.105473767196,-1687.59774834522,-1706.15741491476,3.50021100044251,309.62305550778,"nonveg_688","absence"
221.998713926449,-84.8593013037808,428.441802602762,586.481048844054,-1199.81981794243,-1810.46667966785,3.63399982452393,513.301103906542,"nonveg_976","absence"
110.879477469809,418.636619975487,104.028011986512,-2.71928479313812,-1006.26076989048,-565.602706647598,9.05084419250488,314.608607988975,"nonveg_848","absence"
276.017065228364,-228.925261545089,435.511285239971,-230.727944959641,155.697389958995,-995.501686605604,0.472099512815476,664.43654678506,"nonveg_1547","absence"
262.227098493924,173.177953693857,-307.468330912414,-273.423442759682,-1137.11412103163,-1952.69828498066,30.4646530151367,972.23391232515,"nonveg_794","absence"
-397.838985786505,141.091601416109,267.017633378931,308.331208492269,-1110.77513839852,-1696.26287313971,32.4173698425293,772.336021679632,"nonveg_1469","absence"
2231.96280563381,2240.89499113062,1456.31065147854,2142.43369806825,-4483.77836946915,-5300.54969963868,3.81020402908326,1220.63705571554,"Canada.PrincePatrickIsland.MouldBay-C06","presence"
2029.09820059041,3751.74949306252,1647.57582396613,3393.22210235226,-5799.89702898072,-6588.55070576187,1.03290586339103,1881.80211932998,"Canada.DaringLake.Tower4-LowShrub-1","presence"
218.497092580705,729.475131763344,695.611097545328,1281.40399794412,-1452.03113733531,-757.031309880377,28.9488277435303,763.584946615843,"nonveg_972","absence"
264.469020381617,581.642091896667,-363.855441769133,-342.688938001006,-1148.71947666174,-1195.7837209953,34.3466644287109,945.4975336658,"nonveg_572","absence"
2522.54498071284,2659.06942639281,1590.79825401203,3864.77966030087,-5414.56107658893,-6585.20610890952,3.35490816831589,999.19054383872,"Finland.Javrresduottar.EC-Salix","presence"
439.691933652218,906.465642270863,421.915725241941,652.537237021446,-1548.89566804262,-1012.60103864676,2.23169207572937,911.967245182759,"nonveg_876","absence"
-9.47196274945992,469.334866547421,912.475067350359,1963.216802815,-3170.78676096544,-2396.32709234999,2.26294803619385,921.947030099819,"nonveg_816","absence"
1099.60376453019,1827.47776149102,1524.51161715991,2713.7850730815,-3653.76194519195,-3737.47238873851,14.1233100891113,748.096094683879,"nonveg_1069","absence"
508.730269573823,973.943494075168,-487.567627378422,-971.251643955652,-915.28258247897,-1071.98411711516,14.2642393112183,1461.51112145359,"nonveg_903","absence"
721.543584557487,425.31077371786,1049.71237953744,2635.28600424323,176.579286483957,-1544.76356145016,32.2242774963379,996.47740076465,"nonveg_1442","absence"
1767.18291335912,1715.08176790933,981.898547762843,1738.54424575046,-2385.70291373438,-3220.90891767808,4.25543541908264,681.035514015846,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
2735.99047256206,2776.84828452361,1998.83944767329,3533.26033269996,-4612.99635542844,-5057.88856271307,4.09365763664246,1852.86280799465,"Finland.Kevo.12","presence"
194.451368448047,682.513889539146,217.220829780696,581.462048831045,-1842.61363123872,-1405.61929353541,29.0866165161133,1075.71762621413,"nonveg_695","absence"
2714.59166622614,3566.20084532008,1445.56168632757,3825.36787756039,-6016.24360330696,-6274.85607815075,1.92686605453491,3714.55479846276,"Norway.Javrresduottar.EC-Sphagnum","absence"
-156.792571507817,-1.31379343150346,-147.27019051905,336.435890863383,-1868.04329929138,-1747.68292604667,22.3764839172363,324.489404916528,"nonveg_907","absence"
371.723066172211,43.1831606208582,432.00248851714,594.091966637378,-1599.29815587778,-1906.53852228135,0.450459480285645,408.231161709022,"nonveg_733","absence"
2883.59892333026,4194.91365581968,2498.48946211797,4312.87889943184,-6143.79906627956,-6508.09950974353,0.830216571136757,1078.54312595192,"USA.YukonKuskokwimDelta.72B1","presence"
28.9285295328509,770.459086689909,297.454805773836,751.901840152218,1197.61895008093,-616.545425127435,25.6608963012695,741.530557157058,"nonveg_594","absence"
175.05273837153,455.672706707712,476.583815780019,805.924263308487,-1029.91805375759,-1067.70269189859,21.7044715881348,458.854393156351,"nonveg_709","absence"
372.215086659197,600.855256508891,257.31029932447,383.580426719938,-1878.92114693968,-1659.18934183135,1.49644756317139,506.038290850746,"nonveg_916","absence"
2529.18930018379,3807.26591751626,1791.42046148623,3808.64273515052,-5584.05528652444,-6441.44222598865,2.07863447401258,2429.37511397669,"Canada.LeRoyLake.TDA4","presence"
276.017065228364,-228.925261545089,435.511285239971,-230.727944959641,155.697389958995,-995.501686605604,0.472099512815476,664.43654678506,"nonveg_1547","absence"
3363.6857340772,4067.67841252001,2494.18858022247,4557.68296374429,-6242.82654290831,-6468.30988582159,3.75914788246155,1979.52340584549,"Sweden.Abisko.VJ-BirchShrub","presence"
1268.31704661992,452.60462617723,357.161806014555,60.3494730781827,-976.667324203013,-1177.2892373576,7.41896295547485,913.086238701493,"nonveg_1037","absence"
154.511332235578,782.032764349963,847.287378351331,2207.28600875642,-926.888428811531,-1338.11433271018,44.8595352172852,966.829270453527,"nonveg_547","absence"
2518.05584052313,3858.91242817842,2342.06065126142,4427.78257901031,-5836.76446886746,-6448.82910115764,1.60589011510213,1706.49554675009,"Russia.Tazovsky.Burned44","presence"
1830.52774763421,2607.33075377859,781.870919221244,1944.51549514376,-4960.00666328196,-5088.44286543751,0.267601038018863,2293.67328660303,"USA.NorthSlope.Deadhorse-C15","presence"
542.601769923463,764.507579279953,-49.2665428328332,97.711163927294,-1349.10437549088,-1562.98541340367,2.42607045173645,867.111018548137,"nonveg_922","absence"
616.887052374869,868.093371734014,1060.51810495205,1467.90591468554,-2097.75134925811,-2049.62916336437,25.4662761688232,536.726991103542,"nonveg_915","absence"
1805.89092876675,3532.97374862407,1695.52240554219,4387.07994177672,-5848.41385295492,-5990.7328174715,2.15205955505371,2589.8778913965,"USA.InteriorAlaska.4","presence"
1199.70450596562,733.501664305119,-64.5404033337926,-10.03266947405,-1172.7778977275,-1600.31859525212,3.06557130813599,1315.05608599283,"nonveg_624","absence"
2104.6036786708,3980.8973641074,1861.36794822318,4922.81012776551,-5701.54632331112,-6367.67802097245,2.79850681622823,2370.11483549776,"USA.InteriorAlaska.17","presence"
1228.46881923325,1992.49617338575,567.735128709176,1316.41266498846,-3982.95376894633,-4555.32515549701,0.549547106027603,1099.62864060453,"USA.NorthSlope.WestDock-C14","presence"
-268.939958245253,-345.664036552715,823.23841150217,913.578597855772,-351.568530408819,-1074.91848966835,31.5680522918701,1273.0102813755,"nonveg_1089","absence"
2033.81723136402,4382.58910407467,2142.76642905438,3598.16235508611,-4383.02081855996,-6444.97788565347,6.6354455947876,1896.29025841142,"Canada.KluaneLake.Outpost-MixedTundra","presence"
1018.10295482563,717.821799879383,267.082039630583,286.628450604439,-2019.68264070866,-2547.56738847838,11.925238609314,931.773912332487,"nonveg_880","absence"
1569.58241889394,2536.74383573006,1375.14754979689,956.232111923394,-1179.77862079399,-1416.8339744855,31.1720294952393,1161.59628593317,"nonveg_647","absence"
2952.48648822279,4222.34148142314,2592.33892682758,4410.30969488632,-5879.15461369396,-6378.34366159386,18.8533019595676,2127.65155945304,"Canada.Yukon.SOUTHSTONEBOY","presence"
3202.70188257851,4761.66359474396,2441.43448415278,4099.90328454578,-6382.98534165844,-6680.78910469828,0.792932162019942,2546.1063045639,"USA.InteriorAlaska.DEW","presence"
3202.70188257851,4761.66359474396,2441.43448415278,4099.90328454578,-6382.98534165844,-6680.78910469828,0.792932162019942,2546.1063045639,"USA.InteriorAlaska.DEW","presence"
-454.537812592074,571.233842128629,158.782453691602,155.092392408637,-1805.85035660184,-532.388990753536,24.4069366455078,1032.14248439525,"nonveg_710","absence"
-397.838985786505,141.091601416109,267.017633378931,308.331208492269,-1110.77513839852,-1696.26287313971,32.4173698425293,772.336021679632,"nonveg_1469","absence"
194.451368448047,682.513889539146,217.220829780696,581.462048831045,-1842.61363123872,-1405.61929353541,29.0866165161133,1075.71762621413,"nonveg_695","absence"
1867.70309660538,2666.85630955047,1344.1422191835,2788.74715906953,-4919.83571697255,-5652.39733266151,0.368111550807953,1920.67786965766,"USA.NorthSlope.16","presence"
1973.86217253846,3269.31944217845,1335.35752989054,2833.48478327606,-4891.83147835269,-5545.77653583583,1.81874704360962,2608.5523181468,"USA.NorthSlope.11","presence"
212.069280205338,54.8294701804149,776.127202778594,1214.16993604806,-1580.09376824474,-2216.14696513014,27.3541851043701,721.297732598179,"nonveg_560","absence"
514.495194208504,833.192077006975,361.020195917182,-587.026058179649,-2443.27676771609,-3024.07040490696,0.182796254754066,472.171881089793,"nonveg_1672","absence"
2757.80341541463,3435.19232895471,1638.82434051039,3382.60816900244,-4949.73581916843,-5597.96210684171,0.113810499509176,2491.48069855899,"Russia.Yamal.Nadym-2-H","presence"
1064.91124381511,1218.21137819293,1106.21382273487,1362.20041981618,-1300.78847934694,-1200.89957383267,2.24559330940247,225.975883260856,"nonveg_643","absence"
1011.65381270036,1606.43337057539,864.292242475263,1671.27386991146,-3423.05348766603,-3466.08507868258,2.98988579511642,726.216888116477,"Canada.BanksIsland.GreenCabin-C08","presence"
650.545302327957,545.488924092873,-197.013643535874,-261.537248292471,-671.933944338376,-1247.62919027534,4.7561845779419,1032.70698623008,"nonveg_775","absence"
3073.12757102691,4828.36339878327,2686.36437406484,5577.26557943414,-6292.58863544366,-6569.92648383508,0.0751434316237769,2529.5458264354,"USA.InteriorAlaska.21","presence"
3049.07915166204,4208.94503850493,1448.21673054699,2477.81984871714,-5522.77000780408,-6717.92262384731,12.5119475258721,2616.53212210604,"Canada.DeceptionBay.BEGL3","presence"
1758.79914445301,2233.62465940225,1439.78926269514,2847.62410571694,-5251.1476300141,-4980.16465589464,1.72822099261814,1098.42405052207,"Canada.ChukotkaRiver.TPO5","presence"
3064.20266384474,4791.44416118384,1616.21512611117,3639.17837710437,-6599.51835919212,-7348.67959536492,12.0018260138375,2631.39373751177,"Finland.Kilpisjarvi.19","presence"
3020.25065103779,3227.07133360979,1772.65417783439,3133.57417431259,-5680.1151901536,-6096.91643610954,1.10898504370735,2292.22048310334,"Russia.Tiksi.DryFen","presence"
3000.44361660105,3820.94375648245,2138.4078447041,4089.4672118252,-5937.79462203033,-6425.16167382487,0.778794143881117,2320.06189215836,"Russia.Kytalyk.T2","presence"
3084.84837831315,3603.88793301482,1689.70741860196,3023.44050769685,-5647.05348380863,-5926.49880583662,0.856467988342047,2738.65267551808,"Russia.Tiksi.GraminoidTundra","presence"
1873.83523253611,3500.84700246076,1450.62583037179,3358.66404662101,-5854.01631370858,-6635.96465841441,1.4319962978363,2662.18436341976,"Canada.DaringLake.MediumBirch","presence"
-263.109350074652,527.686071944877,-43.4182922004503,2307.92395897321,-3887.78960717865,-3109.72278009416,20.4929790496826,790.795422019529,"nonveg_730","absence"
2888.07319987574,4173.22768201294,2060.1559152107,3423.80963456634,-5529.1660157715,-5966.46713820189,0.14092443883419,2065.32971269401,"USA.YukonKuskokwimDelta.B","absence"
46.1396061939719,444.642008843399,404.05362703721,1342.76770426624,-2349.51653389203,-1951.16515085338,23.9406795501709,518.765053020417,"nonveg_736","absence"
382.615914438934,449.258596482294,-46.2481993968974,-371.492684305892,-531.694435808703,-636.639621513687,5.54349136352539,539.13461846156,"nonveg_1213","absence"
2519.89438875717,3928.24826893957,1361.13687548147,2315.54445280312,-5085.19240516591,-5625.99759983089,2.74072761005825,3859.92051603736,"Canada.DeceptionBay.TH8","presence"
936.116647275412,236.876364987227,993.837648189995,1428.26056570517,-616.961296004279,-1747.55840350726,9.87068748474121,1005.3359566993,"nonveg_874","absence"
3049.29000878319,3562.81763657078,2658.4286724569,4421.34279875932,-5551.68695862239,-6610.5321213921,2.01850708325704,616.34754464668,"Canada.DaringLake.Tower1-DwarfShrub","presence"
2546.75627307505,2819.32563635397,1591.34608322074,3535.50924805281,-5915.54665994647,-6173.97318459551,2.58991582393646,1239.08759607402,"Norway.Javrresduottar.EC-Sedge","presence"
1044.08530514329,1035.70303794795,668.082893110302,1160.31746517229,-2557.49828742342,-3011.37019254066,1.68179479440053,862.578838900533,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
2188.04309909818,3078.40982200794,1360.3039627758,3623.90021394595,-6066.06009328489,-5799.38567544054,1.1047258079052,2068.28791156013,"Finland.Javrresduottar.A-Salix","presence"
2874.38469263474,3766.40127876961,2414.05188564846,4110.82144908544,-5679.94390925788,-6037.45908580984,1.64090621471405,1245.12754566429,"Canada.DaringLake.Tower1-Heath","presence"
831.749811706876,-424.096581754273,-404.15419027536,-523.313884333611,-1193.93830275372,-2692.28252780144,7.82624244689941,1462.06341972832,"nonveg_659","absence"
2343.67833075291,2992.45049051128,1378.73983015512,3487.67619824148,-6112.967791895,-6299.47490487363,0.65721001625061,1034.31263767814,"Finland.Javrresduottar.A-Betula","presence"
2397.26960757039,4168.02473576085,1948.9836588795,3190.13225590747,-5571.84198791401,-6536.11357556829,3.77851892047458,2072.07820025187,"USA.InteriorAlaska.LOWERQUARRY","presence"
454.300196045655,697.957361636771,739.397671842163,838.575542093882,-1480.99312991922,-1239.47852074985,13.9149684906006,409.86668963811,"nonveg_936","absence"
3335.40847353176,3278.3034779424,2502.0789490872,5826.84666724713,-6372.6138271243,-7617.37687863787,3.99218010902405,1269.74928174495,"Finland.Kevo.6","presence"
729.590844963199,179.793941523391,463.348980125549,741.139777210283,-1141.88902804496,-2072.35155378216,0.59255313873291,549.796903439808,"nonveg_955","absence"
1745.37330952362,2310.4159459866,1243.2252666216,3131.45620197259,-4672.97120349981,-5203.42070790807,1.61769286791483,1480.75767200704,"Canada.LeRoyLake.TD1","presence"
-857.862095088653,75.2444838400392,-546.216517524052,-787.122489605757,4461.88963278559,6730.54624315935,37.4029350280762,959.349633029309,"nonveg_1290","absence"
1294.44262259722,3266.3421187323,989.225250186976,2311.06228643004,-5438.0193714014,-4998.5693393001,0.676737904548645,1763.40287250871,"USA.NorthSlope.15","absence"
3455.24162180239,4400.26377977716,2441.50075579017,5382.02719690925,-6722.91854135686,-6850.85506037561,7.00449409484863,1979.26753025589,"Finland.Kevo.7","presence"
3156.94595182663,4406.82624101032,2422.1705772822,4060.52868598089,-6673.90918887088,-6853.18272780012,0.846246890723705,1479.0967586143,"USA.YukonKuskokwimDelta.72B3","presence"
964.47216471831,1409.46974504162,1241.16910549617,2746.94829230413,-1884.90060846572,-3316.50773805335,20.6634216308594,444.997580323314,"nonveg_1132","absence"
2527.06374872661,4121.43168339049,2329.14406227132,4009.91137645029,-5661.52245967428,-6492.06529869388,2.01560887731152,1996.91960643026,"USA.NorthSlope.Ivotuk3","absence"
1896.4928807598,2171.71718260032,1233.30995161082,2113.98379334675,-4530.09447101157,-4520.75599589381,2.90565408600701,750.017229867554,"Canada.Ivujivik.TP13","presence"
104.666485852869,13.0610759516175,-99.181628754328,110.753588108005,-1405.57601698677,-2004.35598370129,5.99322652816773,729.573794209618,"nonveg_542","absence"
2573.74450623906,2866.02920668507,1558.38757138604,2886.74516821862,-5225.58668102697,-5510.09200035762,1.23950291342205,1488.24556064781,"Russia.Tiksi.ShrubTundra","presence"
320.570253284517,692.362440497682,899.675505903278,-660.527761692249,1598.18183887489,-71.5425221753662,21.7526779174805,1810.95366159715,"nonveg_593","absence"
1100.63105539968,907.621329646002,203.344442142733,846.285383226813,-870.857825098547,-1379.02828114034,28.9224586486816,980.558909976272,"nonveg_714","absence"
141.509834154357,1143.43616761085,692.175479065822,855.66178312461,-618.886116576231,-500.219796488158,18.8896217346191,2203.27890886149,"nonveg_670","absence"
3152.75896775173,3586.52856805205,1964.50195056958,3269.59370545227,-4923.09478628928,-6520.76159165712,6.20568585395814,1379.34743613685,"USA.Kougaork.LowShrub","presence"
3064.28540291346,4947.23436186061,913.981215828372,3138.27006754244,-5768.68506739454,-6743.48162001516,6.22702164120145,3586.51447986228,"USA.InteriorAlaska.BABBAGE","presence"
755.028130084091,237.94025857462,637.388040838741,1887.4116820629,-2859.34234761637,-3614.04909696891,2.43069458007813,539.747141311973,"nonveg_985","absence"
1483.12840094566,2466.82091353385,1704.55995900702,5339.52200587499,-5664.96031079091,-6187.49381961443,1.39472556114197,900.093132457748,"USA.InteriorAlaska.1","presence"
