"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_SWIR2_endSnowfree","spectral_green_earlySummer","spectral_green_endSnowfree","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR2_changePSLS","spectral_blue_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
2072.46525934333,2226.72941918947,2581.48568011532,3257.18401636669,1202.35545789858,3748.3720809526,4064.29950619374,4712.93563390236,5818.83104733816,1952.45903471633,-4194.87830793087,-4685.84870107851,-5769.62242989024,-5406.06013415785,1475.02880616947,866.786432077003,759.223115416469,-0.039104958375295,2.97567359606425,0,2073.20530933909,2069.74630899952,2303.27413795341,20.6671813256307,-56.6724009011254,3.46334461293798,3792.81174153344,60.3676167564597,-11.8108465513974,-4589.8180009983,-52.5274533762785,66.5953241632513,2003.81627675278,493.120891328047,-12.9350413121438,-13.6644334093338,"Canada.DeceptionBay.TH7","presence",0,0,1,0,0
2796.49954209794,2825.825745985,2989.78719509991,3619.1731189325,1953.20572172838,5283.74588557964,5441.3871183288,5635.18385623265,6458.81176715772,3547.99107086275,-5849.67791318717,-5778.98529423426,-6557.79930188967,-6425.35375976536,1234.22398393013,632.516870333356,617.806707832578,0.00450526472801964,1.55871105194092,0,2804.74388880891,2921.40994836196,1593.0710573409,17.9160736699583,-32.2399431531305,2.85552685372784,5342.1266387395,47.5647296571044,-11.7791996621237,-5976.0962249863,-15.9211936786406,23.4550030290025,2292.13716397646,482.198418381328,-10.2882639482897,-6.81990235694893,"Canada.DaringLake.Tower3-DwarfShrub-2","presence",0,0,1,0,0
519.787674322682,-201.445101304452,10.5325422672275,-854.787968221132,-84.2122350056416,1076.29219962211,191.614623807582,610.898116321014,-227.476632106473,-9.65501068367232,-797.175225262428,-1243.08516711696,-1668.64957830176,-2771.16676996592,2091.16886088219,945.428863915568,624.949321795661,-0.0613148063421249,4.05706214904785,0,-84.2122350056416,-122.025017588263,1374.57564254381,18.3030275554038,66.7441032440228,2.69879079823017,328.334659392112,-38.3461421096642,-23.2935273618573,-1243.08516711696,64.853952450833,23.6424672880444,658.126220622871,1012.24525639698,19.1667767356726,19.4884455823225,"nonveg_1340","absence",0,0,1,0,0
2796.49954209794,2825.825745985,2989.78719509991,3619.1731189325,1953.20572172838,5283.74588557964,5441.3871183288,5635.18385623265,6458.81176715772,3547.99107086275,-5849.67791318717,-5778.98529423426,-6557.79930188967,-6425.35375976536,1234.22398393013,632.516870333356,617.806707832578,0.00450526472801964,1.55871105194092,0,2804.74388880891,2921.40994836196,1593.0710573409,17.9160736699583,-32.2399431531305,2.85552685372784,5342.1266387395,47.5647296571044,-11.7791996621237,-5976.0962249863,-15.9211936786406,23.4550030290025,2292.13716397646,482.198418381328,-10.2882639482897,-6.81990235694893,"Canada.DaringLake.Tower3-DwarfShrub-2","presence",0,0,1,0,0
3338.5380155432,3159.43950371025,3630.64726059985,4205.1597072413,1807.431201378,5771.02256749115,6077.93310257544,6787.95061272351,7254.41627712824,2999.63033863109,-5460.07756994697,-5555.92147031217,-6859.42108223246,-7334.7200343167,1279.93268857119,718.80391773851,848.554571762642,0.0174135764439901,13.1162957085503,0,3157.36644347477,3286.6569853989,2198.82233517503,29.8104152400457,90.5048083006019,-98.1903357396856,5854.39716297259,32.7774866865699,-116.359082786369,-5304.73162550769,150.841429568327,-18.0570026100244,2613.1990681026,1074.68352634205,30.0153739273167,53.7733733256114,"Canada.DeceptionBay.BEGL3","presence",0,0,1,0,0
2985.3903342933,3140.65257470624,3802.49525668,4459.6506493964,1757.768313428,5233.4614966576,5375.83490787363,6123.36459932324,7036.90580441212,3158.11966491044,-5523.00627146675,-6143.86727524492,-6413.41722912178,-6320.82953287594,1089.06740309302,731.740779909901,662.788478402285,0.00266797297323744,0.235900789499283,0,3671.03184038308,3530.94936275208,2852.42817354249,19.8837737899584,2.36739515299936,-9.64303591330241,5741.51908025436,55.5848898635671,-33.6319367182496,-6288.881561939,8.677273531313,5.98025632386462,2971.82600928773,340.238066756862,1.16488857150997,1.73407316251264,"USA.YukonKuskokwimDelta.15B2","presence",0,0,1,0,0
2038.99150890895,1474.86064634331,2276.945689794,2695.65115734764,1213.30260552977,4572.05600043768,3921.02725056966,4910.25908826247,5414.13678396361,2776.43712537789,-4934.87627358195,-4968.13019225828,-5226.89246360424,-5627.43958884403,720.861773658445,614.0876394675,551.591343606886,-0.0107973918121489,1.37420156680875,0,2111.11974909266,1789.51951616699,1114.75211952365,30.8399968276776,34.8009146751337,-21.2262356237497,4128.90452058301,0.654229588188848,-59.3291262121721,-4813.28960499002,41.3544622292742,-2.03242633832099,1750.14618662048,911.164271094311,5.90087839720416,6.48577517667282,"Canada.DaringLake.Tower2-SedgeFen","presence",0,0,1,0,0
-165.52771432407,428.355436195146,43.3406971572955,802.15344656927,-201.028242009067,74.5744721659145,838.76429693068,372.161640426298,1395.02973765094,-156.693736817223,-1844.63354468955,-988.127903666418,-1979.92486605903,-1213.34614064127,2344.15539553265,924.897052585695,1131.8801044883,-0.164265975356102,21.2400760650635,0,43.3406971572955,181.458724717715,1003.18168857834,1.04413316720579,-52.6809076329996,48.4241534208233,504.767282071323,37.7272932995723,27.4472150884931,-1213.34614064127,-45.0928662010452,58.340997787801,1261.68511794765,699.301263244708,-25.9061162928795,-8.12431227792067,"nonveg_923","absence",0,0,1,0,0
2343.18548589745,1377.54484456186,2877.56438505062,3563.54561492607,630.177749932801,4527.43674933733,3182.13492915913,5479.89691349505,6385.77493146122,1576.87699761266,-4802.87068034041,-3695.26975977764,-5339.15234084083,-6555.77652850857,1376.68195306976,752.266292222672,659.477406185814,0.0530700354526439,5.20338249206543,1,2224.68925069685,1987.07644836293,2625.0558551476,37.2546424316263,-32.4690141773035,-84.8383699669314,4218.70669446141,43.2686400364513,-94.809010779668,-4676.51409518323,35.1789507013413,36.7498752628995,1935.39020521836,249.046169301019,4.87305813267898,3.30153147541884,"Canada.KluaneLake.Quill-ShrubTundra","presence",0,0,0,1,0
725.660172829761,-339.268286475446,662.287274977842,325.56745461684,339.382217990435,998.739015644478,-313.053165183329,942.235330940222,522.532582775102,495.522206339229,-1745.69683968978,-2816.55133446123,-1718.30737257531,-2036.03222262363,2956.47578659505,1923.41258644504,1595.97955805192,0.0421751588582993,3.06557130813599,0,339.382217990435,342.725766787887,1064.92845930521,11.7053925708887,145.401270477471,-642.685192215215,529.19519410314,-14.4304979657387,-418.42949870785,-1783.31900882302,79.4312125120805,-366.08132062864,2561.30994327487,667.030749989662,37.1986510763634,18.7164474233589,"nonveg_624","absence",1,0,0,0,0
635.741238389666,65.5387618839649,671.457333062296,573.30973880202,226.26259041668,1434.54999849215,719.494792468534,1627.18838987825,1530.41773769857,583.970160530198,-1282.47683193897,-2139.02089812662,-1379.05640593177,-1685.07657754917,1719.61610715049,858.347154507493,607.031732582169,0.00849623885005713,1.47050523757935,0,573.30973880202,434.461932510925,605.918571178331,11.6993899420853,23.4445576429925,-51.1049947980133,1179.12421581354,2.73907826304059,-60.5129064939808,-1379.05640593177,20.4013447744938,-50.6642994796571,1106.77375491279,884.773480425494,-1.74418118359169,5.36270322795976,"nonveg_979","absence",0,0,1,0,0
2998.40462874266,2205.61631203799,3549.301536185,4099.33719844364,1957.79241995682,5357.1989965672,4271.39039628341,5902.90605392784,6616.50160111748,3699.46001866006,-5836.46984161055,-5841.46170751654,-6023.4032417945,-6518.00611668306,1369.01630535616,644.357780671536,623.244829700158,-0.0450465641915798,2.80321645736694,0,3198.99048984301,2937.0466034078,1941.27958103482,48.0944772181061,-1.75663125294765,-41.7888728815784,5090.14124944692,14.6890556357612,-24.7548659769572,-5795.29932613438,29.5686049068257,30.8781148208767,2563.65335141455,566.690942351054,7.50064841478829,3.1404725218489,"USA.Toolik.S3","presence",0,0,1,0,0
588.018484333027,879.780852442781,800.625470821281,860.8626517591,1001.07856008531,1160.47648576006,1530.79126034773,1453.48981552605,1527.77673357429,1560.21571378638,-2774.55061945123,-2472.35236664267,-2598.95253658401,-2540.99945678363,2633.12243057701,1209.01849030758,1286.54362237816,-0.0357767827808857,2.79129719734192,0,860.8626517591,826.0732038883,413.060075752282,-21.7400039869622,-9.52452231808087,21.0159820386576,1446.5500017989,18.3650123907112,9.66268060271003,-2540.99945678363,-7.2441349750477,15.8250212426676,2068.56264228309,253.634961380734,-3.40207545114617,-2.60118184039659,"nonveg_561","absence",1,0,0,0,0
594.768288105952,555.03448242746,436.62101317022,128.71732374552,195.140246259172,813.318796014573,780.118264408894,634.821798710268,254.90056680422,276.820503382692,-920.311619473974,-1039.01082762954,-1191.67991907015,-1589.89859344007,3275.58271451621,2353.98848083556,2166.59345684145,-0.0312410816550255,1.80528426170349,0,436.62101317022,382.056270741665,466.050964360432,17.3751322542078,195.991946286579,50.3138369403678,551.995985864129,-24.2790534439284,48.4321552328754,-1191.67991907015,199.109337184959,50.8896971468702,2876.1907720318,511.581831040859,58.9683972121379,43.035993974573,"nonveg_912","absence",1,0,0,0,0
220.435963382041,-534.89760638096,-513.398016275282,-143.56629217013,246.682214050708,-1023.52970903585,-2506.41826347975,-1887.61284424878,-1222.32716235986,-1532.85400902634,7632.63031691914,9874.42503765338,7891.54740877149,7405.61980076779,0,556.080709138754,295.621196960348,0.000400612480007112,0.0404676385223866,0,-143.56629217013,-144.948747478725,781.579820431668,-1.87473219061902,29.9413710204614,285.378105248446,-1634.54839763012,-14.1998180945726,-41.2536946153982,7723.72522784451,32.3951738669138,132.191841925459,124.501903017091,318.50143637448,-2.4288447724186,-8.57094519124981,"nonveg_1695","absence",1,0,0,0,0
915.400546963732,1059.07454884646,206.5810188249,512.485653542969,777.812785714467,1330.99671775402,1650.08612896666,550.751172497628,911.277887652423,1144.13687054883,-1540.45626006862,-1334.9624679885,-2681.3734067049,-2271.11035949687,2034.09424193464,1826.84695551598,1454.08550676333,-0.0182733740657568,2.18370985984802,0,777.812785714467,694.270910778506,852.49353002156,5.09584300923202,-35.819993732172,202.906290026857,1117.44975548391,-14.9899582179143,157.047850924147,-1540.45626006862,-68.3771745346723,192.344419816629,2364.2009453469,1276.27690574895,-60.4903084481449,-31.6640271519699,"nonveg_940","absence",1,0,0,0,0
1479.83605574139,751.216211592984,1158.76903285756,862.45271900049,1223.92940758478,2704.45193222073,1905.73811747568,2386.55961282498,1971.76776502646,2361.72869748879,-3235.63670737213,-4079.5215993296,-4137.79579503515,-4717.30498950683,1211.03493613487,1044.58325809114,773.928234015386,-0.0162668656557798,1.70845949649811,0,1158.76903285756,1095.24068535544,728.619844148408,11.1263760068091,39.2665551485813,-16.8184309434044,2266.04922500733,-30.528506966428,-32.05476635662,-4079.5215993296,41.3935138908345,3.88494638036985,1770.81433912086,783.562875511635,3.14604751888481,9.0747238110575,"nonveg_898","absence",1,0,0,0,0
552.748804079247,326.19735956898,1099.33644190638,791.378038241637,684.225888345782,844.288381492959,605.509959399925,1491.92721785294,1141.90761513504,945.691636260694,-1425.08877081511,-1837.41907931531,-987.968675836229,-1348.69781962368,3508.34249121516,2040.49967303469,1777.88473272072,-0.0260343849658966,1.57385766506195,0,684.225888345782,690.777306428406,773.139082337403,-4.69561015237626,71.9224480894597,-155.51252113388,1005.86496202831,10.62925834436,-98.4908064947794,-1348.69781962368,45.0911429734309,-94.3833781643428,2736.69470567567,483.402992384817,11.6862047378481,10.6176545100915,"nonveg_568","absence",1,0,0,0,0
368.664581826411,841.739780793391,162.776865128534,120.104569645655,518.133941322269,704.617860627432,1433.36431138407,424.696092283233,357.806051570776,847.730150401706,-1355.65068751809,-1378.26665904652,-2198.92659518358,-2241.83687486915,3364.64455359066,1663.8898162231,1545.8525947733,0.143409952521324,8.26713180541992,0,368.664581826411,402.283947743252,721.635211147736,-4.5293745301775,80.6439321303155,1189.37575115767,753.642893253443,-10.2003473251958,1008.66821910083,-1378.26665904652,42.9102796855746,820.65993613706,2139.16868689345,333.245997602733,3.90491490826616,12.0719835675825,"nonveg_645","absence",1,0,0,0,0
-157.779679111679,704.712466698126,-200.329998669845,-355.527431086992,186.904674290449,-52.25590012333,1005.21654115973,-15.2367656905731,-262.779455849793,373.828897110097,-1029.38568105708,-11.1189793389633,-1011.89335300025,-1231.13510563325,1147.04917273139,823.706087263274,968.455484790223,0.232699155807495,18.6197967529297,0,-157.779679111679,35.5960064240118,1060.23989778512,-26.5141810309329,-1.80340517659403,24.5551351514605,209.754663321226,-16.1941196712664,30.0133325544206,-1011.89335300025,6.44828684214694,29.4345404018026,919.147820102276,584.532714488036,1.21528485956413,0.911804192098848,"nonveg_1268","absence",0,0,1,0,0
2409.00934558984,2124.48176560167,2489.16797550382,2578.2655700077,1121.51293171158,4624.22758426508,4483.37880549282,4980.77343505746,5148.88309010884,2167.41096318767,-4545.22734658749,-5063.15674338404,-5552.61232117537,-5826.98671936872,1319.46287591354,793.906531233119,636.669337574516,-0.00417166355893844,1.17184392611186,0,3053.7383902221,2726.32852527556,1806.98661852508,23.1498485486532,5.08615383116067,3.12667435615127,5051.53487108993,43.4840811863904,-14.5780807991417,-5321.61964065023,7.31280632117462,31.7365698481653,2479.68507094556,556.525547313232,-0.23951382461712,2.18336571918273,"Canada.CoutureLake.TDO4","presence",0,0,1,0,0
2697.21831936074,2264.73371343017,2865.78911105541,3627.90805868709,2477.8498992186,5587.62356084306,5103.05553698764,6054.47471559127,7061.03545358385,5043.80175554089,-5950.5287613073,-5851.28311920716,-6272.82349403953,-6063.4696775436,520.775561039402,513.13794394715,480.186210444616,0.00293429493904114,0.240478175878525,1,2580.93513703957,2826.39443569631,1368.55882655355,25.0243003745269,-73.4929315463789,67.2177473219121,5842.67707785094,6.74575661909952,40.5471348464058,-5143.77729273532,-49.1276730185801,93.8669133249935,1998.37065663925,812.056893964523,-15.5973775437314,-13.8467320993524,"Russia.Yamal.Nadym-1","presence",0,1,0,0,0
512.753797650181,56.3813332160812,-307.194904581092,-272.715800888594,10.3598114419228,1077.8011267206,593.828992966973,900.672085862015,1281.9291266197,588.412786925133,-692.394293504235,-1773.85102607674,-2588.60055336057,-2818.05299297994,40.1702209596962,376.613456559618,205.770942106713,-0.000550753728020936,0.0436437577009201,0,10.3598114419228,-0.0831526323001157,819.948702231273,12.881897082263,1.47791318945838,29.2852769418754,888.528823818884,5.10319999747742,-18.0495936997083,-1773.85102607674,13.4972023305513,47.9264427814015,320.554400853049,317.514498069135,0,0,"nonveg_1654","absence",0,0,1,0,0
3249.26479490925,2714.17174360042,3479.06716664849,4010.00187568518,2060.8088534956,5661.90061702768,5031.16145998629,5854.93717216334,6605.74391248663,3801.43728583451,-5679.17265218517,-5653.15316294236,-6235.80712236102,-6235.1071509669,1312.81400248714,692.599605199658,691.479767194794,0.0459540635347366,4.06684494018555,0,3435.47391837605,2982.52869135153,2194.68102333805,61.6082782433446,-18.0603373686034,-63.1701590980049,5232.64007443583,18.1581056624506,-62.7324211801413,-6170.41157275435,2.3997483189544,0.536806270790333,2677.78960303336,403.946353756689,-0.702263787597293,-1.35787600923296,"USA.NorthSlope.HappyValley-C19","presence",0,0,1,0,0
2628.99018003481,2212.88266760782,2092.45642206956,3472.91996446749,2093.82615756073,4856.32050853515,4486.95333627815,5202.02389068728,5897.48393945062,3779.69094292436,-5703.93703265871,-5616.44298522454,-6101.97626895009,-5942.73683734199,1055.90652079686,671.013906045662,633.352954289251,0.0500518787238333,4.05224182870653,0,2088.6866703409,2249.99817191805,2427.57071483904,4.46892566447033,-40.6592726938743,-45.8464882202666,4481.79431773315,58.2632428131337,-80.6462956445232,-6004.27612121921,-32.3229667794476,-11.9519377579463,2054.18622681896,2053.89523977619,-50.0749529460515,-15.213123668131,"Canada.ChukotkaRiver.TH4","presence",0,0,1,0,0
-194.280837723007,-635.733823491104,-714.243761590039,-519.857486124713,14.789751894173,-856.584343028616,-1238.01269405808,-1879.66386706753,-1024.34412442307,-1495.2770619831,1299.02176138901,993.829454079097,1888.32767409221,855.704701784835,0,440.119532208493,327.206164630477,3.62526152457576e-05,0.0540956482291222,0,-519.857486124713,-409.865231406938,729.033513484212,-4.02058826186886,-8.53445201344412,118.863584855619,-1298.77641811208,-3.22614964220105,21.3883724336485,1299.02176138901,35.6076887002544,-29.8166073337706,127.272364716019,387.607141845931,0,-1.01925441804847,"nonveg_1677","absence",0,0,0,1,0
2151.29076897241,1908.0644842525,1021.04603449143,1752.19701063305,566.482143859104,3601.28310321845,3435.691882999,2310.07252162531,3198.54930901342,1464.35022373976,-2302.15452629169,-2145.60055304339,-3686.93715257405,-3253.83375361687,2254.45017001131,1216.81099467313,1152.83311012764,0.000741572817787528,0.0906719863414764,0,1752.19701063305,1479.8160884417,1584.80862511331,60.9541778889733,-31.2832324922063,108.353389660999,2801.98940811919,-15.4897613155781,66.2129036102171,-2775.01120912071,-25.4766705268928,90.666858795921,2159.77033343382,1570.13032186173,-30.4898585495888,-9.1475326659711,"nonveg_632","absence",0,0,1,0,0
800.937350031603,642.418410009743,548.450083582133,164.073795612148,218.66834879645,1234.9597848835,1002.22819849616,852.278786364775,227.521261605131,240.323333389923,-1392.33543504569,-1789.00424669451,-1963.95469824347,-2682.92837764842,2920.468864657,1937.880355492,1785.43534591922,0.00635723024606705,0.847245991230011,0,548.450083582133,474.909597606416,636.863554419454,19.4089667078384,124.933121245333,22.1593446634268,711.462272947898,-32.4980168799473,37.4873530328473,-1963.95469824347,179.743419851236,43.7376128872406,2627.0903070818,599.168464111672,46.2488472308796,49.9193018238068,"nonveg_583","absence",1,0,0,0,0
2981.1233429702,2985.18252899432,3860.40532053155,4186.66079202722,1893.91641123314,6024.3176832706,5799.4653754485,7088.07125686289,7605.67801248935,4579.76664549751,-6567.14317792985,-6648.8856699373,-6691.25466472036,-6800.18856040571,583.041302120322,374.471948232995,364.080906703543,-0.0169243806352218,3.67137360572815,1,3124.60517920005,3259.67907390195,2893.87809000328,37.4884633344621,-49.5983318945385,-34.8307051567079,6104.50721649633,82.1228014407114,-56.3486802325508,-6512.01094053412,-19.2030858148046,54.0218513767684,2305.54579259764,498.399545362135,-18.8094582908028,-16.1668564306647,"Sweden.Abisko.VJ-Wetland","absence",0,0,0,1,0
2878.62216774435,2237.04948218149,3413.91460441207,3550.98236340067,1865.86889327839,5098.54893151433,3805.6726011681,5911.26800479103,6079.72522541341,3469.01272853331,-5719.91454528476,-5782.13087640154,-5364.19646553473,-6057.60052838228,947.370799671915,660.998837104867,592.852170312595,0.00875734927346153,1.97311506668727,0,2785.39430420648,2862.55644466714,2402.33309529221,30.8515725697141,2.09876026567762,-17.4107645388948,4913.410471129,70.6387727922986,-69.3236107091244,-5295.25035892308,22.7897244894948,26.5251866011656,2706.53838057406,1182.47966437997,2.39487046745115,1.91480113681755,"Russia.Tazovsky.Burned12","presence",0,0,0,1,0
11.4776648895439,722.06734270283,910.670514491983,500.531149537212,450.514501662617,737.207880720461,1625.8680501003,1980.87361363636,1485.71671608457,1085.70649372587,-2467.81945603963,-1403.0639329209,-1330.28473430188,-1977.09898924016,1916.9937519211,502.339730581609,762.852596421245,-0.00788228306919336,0.798784077167511,0,500.531149537212,519.052234656837,899.192849602439,-16.2606235841879,32.0646559260133,-9.3443541208567,1383.07455085351,27.7225494579299,-16.9050268350506,-1449.3939292831,32.340712746914,-3.46567612471499,1013.17806819432,610.98100510661,8.06202682283432,9.52536392256517,"nonveg_968","absence",0,0,1,0,0
