"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_green_peakSummer","spectral_green_startSnowfree","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_SWIR1_annualRange","spectral_SWIR2_changeLSES","spectral_blue_changeLSES","spectral_red_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
3187.15174114063,2928.58038960746,3613.39327763755,4032.69205229853,2094.49558941531,4367.92451661501,5926.87147947262,5447.35030266031,6499.46947399179,7126.20616671517,4001.71627731536,-5520.41629371095,-5916.26554219787,-6389.26634254927,-6504.93803412602,-4239.25452008136,2418.30105987387,611.950196092044,792.612595944942,0.0378146138456132,0.231729216045802,0,3460.13988709203,3327.9370022775,1654.57145880554,29.5606310533247,17.476762122323,2.41711790068193,6250.56539113977,2838.77631143759,-6496.46726242665,-5699.81663117274,1474.12397094068,-2.03245468453511,-0.184724470131132,-4.67269288492443,"Canada.BonifaceRiver.AB1","presence",0,1,0,0,0
3096.58833064311,2580.92363103922,3470.90624307253,3848.86918870485,2371.74337138908,4361.80131772651,5412.09376977079,4829.4406575912,5878.93441478805,6372.35738786276,4291.64205598573,-5919.38845798794,-5830.18958879224,-6143.60789144038,-6369.84644104281,-5008.17401018335,2520.13939903851,634.846054958634,703.245867098335,0.0441245559602976,0.269696234166621,0,2447.48242651229,2974.69052368032,1657.12192033101,4.34441839197392,-50.2073174137252,79.6533753986168,4473.80305608088,2374.32273903635,-6058.62775779369,-5905.61668376614,444.710427449486,-5.78597045685629,-5.09779321344607,5.75595729704201,"USA.NorthSlope.HappyValley-C18","presence",0,0,1,0,0
39.4747939676074,223.057360127809,619.714098281876,325.785374330553,202.060532201933,-2113.29950098878,491.104109757042,377.83425992768,1170.10689667343,949.296360552556,615.926149354505,-1755.72503707203,1508.32034773733,-350.049313791107,-1328.2415884829,-1430.04909267597,1084.84021859264,952.903079342314,1055.78849530355,-0.418720901012421,-0.251943916082382,0,223.057360127809,282.018431781956,580.239304314268,-10.8390492156217,-16.6090770735112,28.8321627394776,615.926149354505,792.27263674575,-1328.2415884829,-671.148936856933,1377.2549865443,-40.3226636155235,-2.28588630249494,8.99600242880812,"nonveg_594","absence",0,0,0,1,0
123.499678567192,668.469547567845,565.210633786469,720.787380641221,382.049452506087,-722.507894613391,248.19407291131,963.291184686936,836.628090752628,1042.69238021667,567.562905528527,-2260.36750858775,-1520.47467377458,-1741.68698478002,-1573.68154736875,-1763.65087679488,2383.23768985759,2006.14015642861,2038.14692928849,-0.000421104254201055,0.132615819573402,0,565.210633786469,492.003338613763,597.287702074029,-12.9274886969448,-18.2454507085055,32.868726463443,836.628090752628,794.498307305358,-1741.68698478002,-1771.9723182612,305.33013574604,0.644213101642306,3.10639009057573,-5.41275457843582,"nonveg_894","absence",1,0,0,0,0
1053.6822644572,712.669268888337,759.210569953927,929.026120520717,317.042452396317,-2415.30475536883,2332.13248014238,1914.78517017203,2104.72370852649,2356.6324860589,602.953253243955,-2065.38845714773,-2624.84879024263,-2617.61877378683,-2616.75619837872,-494.270486097935,1503.92102914467,779.630765189719,1612.9304206886,-0.0511166006326675,2.61975407600403,0,759.210569953927,754.326135243299,736.639812060881,13.8988643785072,-33.0898696478801,-1.03357991537243,2104.72370852649,1753.67923281494,-2616.75619837872,-2083.77654113077,390.206166695967,3.07513843605083,1.0023714649669,-1.6857892753242,"nonveg_619","absence",0,0,0,1,0
3197.33156483604,3287.78487626267,3732.44857576259,4086.27612617235,2206.57733217407,3420.24046316221,5421.91217672222,5222.92937502834,6613.52766291138,6383.6401018813,4583.35258840774,-6119.38450403748,-6470.86299263825,-5463.56258601231,-6805.28452211111,-3904.39054982942,2445.80925010214,595.555278488063,747.029330404946,-0.0819736696779728,1.48239777684212,0,3567.30045754517,3572.64818757924,2057.83795715008,32.8209535834881,29.8115440857318,18.4057061868353,6173.60806403942,2395.83553356034,-5768.72314644442,-5758.04008733965,149.828754473981,-1.34867395970678,1.5164545247423,7.23798667083859,"Sweden.Abisko.NT-SparseVeg","presence",0,0,0,1,0
-28.1878009057739,-69.000477193493,39.0705022486498,-620.545842803262,280.702601503076,-132.292581951705,-3.12345881547706,-366.731570305818,57.8068810577219,-793.030872799151,182.17678298213,132.1242561125,-16.3349439676993,149.822719516682,-1038.43317346503,969.092114809199,684.879686830097,290.254279785397,1111.92460528704,-0.35617271065712,11.3840894699097,0,-28.1878009057739,-79.5922034301607,901.248444306337,-12.8704334337021,-64.5213047784354,-50.7174851905427,-3.12345881547706,975.207655781281,132.1242561125,39.2541946011309,864.321364842671,-4.12664638469497,-6.81472232159942,14.4205812841449,"nonveg_536","absence",0,0,0,1,0
308.016434404046,325.514745436134,830.002580021202,-102.676823764705,-116.999111540278,7497.91768485261,831.545489125974,917.539423605813,2268.47954025948,1486.44996279576,435.227006444788,-910.025628383093,-1487.7681009414,-1379.78452354121,-2637.30528290799,-1075.26852272223,503.324748967613,108.548768517764,160.082647450915,-0.000550753728020936,-0.00536909140646458,0,308.016434404046,248.77156491128,947.00169156148,10.8978345113929,26.7144888010975,16.2405091504702,917.539423605813,1833.25253381469,-1379.78452354121,-1498.03041169919,448.074195933239,-9.43926212116326,-10.5784446939241,22.6593455345491,"nonveg_1654","absence",0,0,1,0,0
290.250702964466,535.366332575071,524.433885865744,171.05288752746,620.539840492253,-2823.74239729385,868.192031228451,841.036950106173,1050.99831456759,789.682483210653,1220.69933319227,-1520.81703072445,242.24360389755,-715.799444511236,-1650.66563752543,-835.379809764639,1187.22629395693,702.197145535013,991.296473779418,-0.344030499458313,13.1852922439575,0,524.433885865744,428.328729884999,449.486952964793,-19.4287727957522,-33.0026126283432,-5.34349588567034,868.192031228451,431.016849981617,-835.379809764639,-896.083663725642,786.727909316245,-17.3257952822761,-1.18131027602606,13.8238635868497,"nonveg_988","absence",0,0,0,1,0
193.132739377097,774.608756668238,915.799214210008,-625.813066773828,164.661507083869,-4031.27206407833,404.104497653603,1353.30454862236,1570.66954560327,-717.030813577933,197.692714404608,-1329.54496627584,-912.085154974536,-879.169226263315,-2838.38138326994,-91.1165689864334,1666.87688186269,787.07739933785,2223.21914416293,-0.0876672491431236,-0.621766865253449,0,193.132739377097,284.477830113077,1541.61228098384,0.889726009163393,-75.7772963806719,-59.8191259089017,404.104497653603,2287.7003591812,-912.085154974536,-1210.05945995401,683.724671881326,-12.623316463566,6.51462259760407,82.7169021416965,"nonveg_673","absence",1,0,0,0,0
2718.34894645024,2655.5325586462,3329.162612002,3687.43031730391,1586.31033302098,5723.63473984224,5438.14275556427,5443.48125325406,6342.45174193898,6800.92169791078,3820.33607952386,-5998.50035786374,-6223.18413124597,-6241.58131521611,-6211.72713307545,-5415.78336574187,2042.60353281031,644.629079280041,445.703505048859,0.0127912346273661,-1.14903174638748,0,2882.16325450888,3015.64215702835,2451.84660393722,39.6659523910902,54.5407307602487,47.1960013912661,5661.92917710758,3429.04187555135,-6009.71537985109,-6016.78198413588,492.393568189022,-15.7112418077967,-16.7180644232708,-2.47172543543651,"Finland.Javrresduottar.A-Sedge","presence",0,1,0,0,0
720.293567168792,1149.74583866385,-111.61404068939,268.962245356542,557.922078546009,-2729.06997854125,2774.68993271947,1686.26970637907,1918.48499551484,2407.87688139794,2299.14178551627,1211.59315904229,10000,2568.53150088724,-50.8768186195076,1615.31122122584,1150.15297307329,533.15628143742,822.76245663029,0.139873892068863,-13.4085483551025,0,557.922078546009,517.06193780916,1261.35987935324,9.02063825682126,-13.790326407237,-40.9057882505523,2299.14178551627,1088.4202263404,1615.31122122584,3068.91181250717,696.6522760396,0.872880628061185,5.74979593483282,-4.1034466322887,"nonveg_991","absence",0,0,0,1,0
1921.29293692487,1955.18286324321,2174.59304074943,2305.45892447656,1237.87541432049,1373.36015094036,4413.98356988857,4440.13172327295,4952.60711095728,5058.30450640469,2986.5396564144,-4546.3131441284,-4414.38193734012,-5007.81549859433,-5241.9357697267,-4236.27520232006,1769.4310875169,647.590067483488,642.630712845676,0.029020965927177,-0.51507752140363,0,2434.23736242364,2377.56277051853,334.704310105999,1.48339885601194,-3.08514299101426,1.42157212850732,5132.25213118664,824.994440926726,-4870.89609110112,-4869.34385655467,948.821412143333,13.4342285727039,6.61518880775608,4.14540363993356,"Canada.LeRoyLake.TD1","presence",0,0,0,1,0
593.399927706313,683.701943937384,995.077187687863,1384.41897022811,1322.84692186772,-245.57829305299,1166.80288792096,1300.28172146952,1682.08643476803,2143.26733614332,1938.48524448412,-2768.34452953102,-2698.47819446072,-2374.703249487,-1937.21393581357,-1766.14933673488,1888.73522303462,1437.08300350668,1435.65253201076,-0.0357767827808857,0.0448506847023964,0,995.077187687863,995.888990285478,791.019042521798,-38.3919470611267,-69.1758150772475,57.4556224229501,1682.08643476803,976.464448222357,-2374.703249487,-2308.97784920544,427.633937058019,-14.8619593223691,-12.5726047643415,-15.1275488814,"nonveg_561","absence",1,0,0,0,0
676.719550953255,533.394060070966,453.662730767756,856.144749474307,386.483764091829,-2340.85365889729,1476.81802295913,865.423405714341,1033.71243000966,1396.87045992006,1081.75339911627,-1200.65762667258,-1576.44968149554,-1653.7317830823,-1443.06052174422,-1370.70086504967,1441.04105287152,1097.26770515708,907.318570629624,0.464374214410782,-2.45283079147339,0,533.394060070966,581.280971071623,469.660985382479,10.0081305814285,19.9421646146368,-11.6065079057602,1081.75339911627,611.394617244794,-1443.06052174422,-1448.92009560886,888.869004461064,19.3492464924458,2.88284181231234,-9.84679783977481,"nonveg_714","absence",0,0,0,1,0
-167.335387528582,779.856784415022,77.5054116971267,-47.646825166926,-40.5561479677472,-3162.31016685193,2057.27318686317,3619.54090462715,3150.73554687344,3217.94963801237,2311.52053367482,-2908.06157951339,-2613.34447854372,-3693.19196326543,-3812.74676507362,-1895.37066101282,1291.82039535119,881.785238459085,1315.71737450229,0.308656215667725,4.63065624237061,0,-40.5561479677472,120.364767089779,947.192171943604,-2.64123415751738,-17.8292336515185,-10.4921691550343,3150.73554687344,1562.26771776397,-2908.06157951339,-2984.54308948179,891.955326292747,5.3370279324179,34.8343932021854,-0.885836262903904,"nonveg_730","absence",0,0,1,0,0
4253.36631992933,3616.55082051189,4457.06176964556,5293.09116514126,1765.26977551528,6336.16023391412,6880.20122333845,6174.11710441208,7470.05836050988,8224.34288489903,3690.71513483158,-6553.32609327569,-6485.05069676272,-7280.89668206399,-7349.09272401088,-5421.5409677768,3036.9776831597,601.461461394017,606.069995210335,0.0202999813482165,1.36034075915814,0,3975.1432015887,3978.26546344661,3095.18640147243,52.4850838150679,68.6111218594934,51.9910010134476,6647.50714935327,3564.4662618964,-7092.26131031752,-6911.11519073921,304.932103166422,1.99614800207382,1.47311922586215,7.65252406518636,"USA.Kougaork.TallShrub","presence",0,0,1,0,0
601.447354397057,667.747485330108,455.246725164349,524.927489236613,-149.478656467811,-1249.86226067343,1424.39787995558,1515.13872279396,1185.84359017318,1323.63201723062,-29.4825135114547,-3082.92586444828,-2572.83364212955,-3448.50384248778,-3480.95706898802,-4124.54148835507,1384.58449935352,660.979387932877,445.839608209341,0.113934069871902,-0.137973546981812,0,524.927489236613,419.978079532063,817.226141797919,44.1721182861687,13.676387183122,-34.007780472642,1323.63201723062,1544.62123630541,-3448.50384248778,-3341.95238128174,809.172802858002,0.198036744512382,15.2982366414535,-3.4422131337121,"nonveg_832","absence",1,0,0,0,0
-346.027831873314,125.543065119206,411.547920745046,482.644701885392,145.040290756204,6732.6873642186,313.951757462113,949.59195968967,1756.79055763938,2012.60432270063,18.2981754980526,-498.343159015362,215.559850293077,-225.28448700718,-528.762166780006,764.166691524137,0,308.021519658849,253.063305410532,9.97915922198445e-05,-0.0796061605215073,0,145.040290756204,163.749629326507,828.672533758706,-15.8409071815974,34.1851123952214,37.4191661784988,949.59195968967,1994.30614720258,-225.28448700718,-54.5326541970666,310.355847753784,-4.63347745824189,-4.08898071418452,-0.751073781378362,"nonveg_1889","absence",0,0,1,0,0
3194.38081768961,3620.74827792094,3355.59328444831,3381.20924268195,2376.47894941529,4051.84021677112,5166.27359195939,5754.23802753482,5446.21726728036,5475.38598297991,4027.73016099461,-5743.5296038423,-5978.60621922347,-6615.30524974212,-6670.70663186843,-4757.95548077247,2804.52054375534,565.369602265685,842.599325168966,0.0181031118739735,-0.0362320316278121,0,3400.03662629856,3135.34339631571,2651.54069431185,75.0723945671936,114.505752867217,-22.9071553717253,5444.62375796264,3071.17987276299,-5477.42453018335,-5717.3223189398,693.876277311359,34.2075764860086,26.8030782761947,-2.0108665457224,"Russia.Tiksi.Bog","presence",0,0,1,0,0
2704.81620956798,2896.68013731288,3203.091489379,3160.13536189855,1444.49808600026,3294.88759029349,5272.20295940958,5445.16404622798,5990.55868183963,5949.82512159116,2799.24990935869,-5543.91275096655,-6001.68528057312,-6358.48450059934,-6837.90630763098,-3819.92196039482,2258.02726900057,417.331363437821,916.40497641235,-0.0566461503505707,-1.67178258895874,1,3020.64162724305,3004.70198585604,1561.1975388192,22.970404039053,6.16685184240864,35.2973608811541,5555.43828288454,2818.19927370594,-5936.00890685586,-5572.63450717902,498.936102122478,-4.1819566486017,-5.87987269703463,8.54594521392265,"Finland.Kilpisjarvi.20","presence",0,0,0,1,0
309.918641147424,386.482545144712,608.380636113666,578.017195518344,866.319417237229,-2601.27033980946,1380.15208198905,1594.2939931303,1966.28903957027,1928.41032516331,1805.58254007103,-2928.26049211926,-3011.20098750186,-2890.48600965956,-3001.88084597112,-1290.38158240943,962.418326775557,620.8028321955,960.723465737385,-0.00106641324236989,0.753548502922058,0,578.017195518344,549.823687032275,556.400776089805,-16.8606295784789,-37.3421402672017,7.48016255809462,1805.58254007103,586.136957581218,-2928.26049211926,-2624.44198353224,404.343819637862,-5.80131366398744,0.416102970977838,0.723736461594613,"nonveg_600","absence",0,0,1,0,0
3602.0264896263,2850.90952445588,3196.46411360243,3687.96019412945,2707.39482416214,4743.42033651196,6916.94997853654,6292.9865834181,6390.20239189257,6793.75627508184,6022.33798000202,-5751.8136489437,-5489.78043921785,-6822.86447884363,-7050.06554485704,-4839.27611536567,2447.47875179087,479.897454562764,612.690014009832,-0.0100890202447772,0.903848886489868,1,3226.68965826235,3229.06433917708,1414.98680042898,36.2817128315123,64.0336360908978,-29.9943572723374,6579.4452282314,1832.84331392874,-5174.94255283946,-5963.42515955923,663.327288253074,17.3975330699149,11.226637436659,-2.59097260344751,"USA.InteriorAlaska.20","presence",0,1,0,0,0
3602.0264896263,2850.90952445588,3196.46411360243,3687.96019412945,2707.39482416214,4743.42033651196,6916.94997853654,6292.9865834181,6390.20239189257,6793.75627508184,6022.33798000202,-5751.8136489437,-5489.78043921785,-6822.86447884363,-7050.06554485704,-4839.27611536567,2447.47875179087,479.897454562764,612.690014009832,-0.0100890202447772,0.903848886489868,1,3226.68965826235,3229.06433917708,1414.98680042898,36.2817128315123,64.0336360908978,-29.9943572723374,6579.4452282314,1832.84331392874,-5174.94255283946,-5963.42515955923,663.327288253074,17.3975330699149,11.226637436659,-2.59097260344751,"USA.InteriorAlaska.20","presence",0,1,0,0,0
2308.9361515393,2587.53523374015,2747.66444779859,3307.67352423574,1821.89459483192,3727.07684165732,3827.61501510869,4465.85637822482,4585.86013024462,5251.10070438014,3261.59666827655,-5527.75714451872,-5193.52299957557,-5828.72751702141,-5661.44584183258,-5097.68581172521,2481.9244293211,806.617219626384,778.451854257036,-0.0136157386004925,0.847252905368805,0,2523.78351101996,2483.41157447524,1203.62440760545,13.9090077828451,9.58250853327185,2.57183503871521,4118.13265355327,1756.5707033493,-5335.30207504559,-5533.15550355574,390.343756447942,11.142282308115,11.4209986901402,-0.379115419265258,"USA.YukonKuskokwimDelta.UB5","presence",0,0,1,0,0
4158.2179130777,4691.65194645777,4765.87374844268,5258.18827722798,2665.61652689612,7555.34203450837,7908.67534257917,8001.81639338678,8293.65750782374,9189.90018038053,5747.09731718137,-6881.25478672149,-6626.29609340729,-7574.81305248887,-7182.95543612521,-5942.90251200667,2609.18808978085,618.419617880375,513.782161071316,-0.0425585202872753,0.838941550254821,1,4283.84772972966,3973.2207079205,3059.59686660092,43.8940131720437,88.7280403818855,65.620993172117,7804.99715387448,4051.1770099708,-7093.29001843026,-6909.94339348516,816.460691422817,28.8457732736424,16.4632695263673,-17.2932283702076,"Finland.Kevo.9","presence",0,0,0,1,0
3529.91323355229,3204.86094968331,3843.15247472707,4543.78858887185,2438.32843155639,6395.06852537093,6215.71643654928,5915.65178760665,6501.86799553367,7373.44119717173,4783.60492620739,-6405.62562108594,-6413.78553757963,-7185.91574091554,-6995.46071446548,-5248.53692544198,2560.76865344578,569.881488932876,603.681669914271,0.00120448242560087,-0.274549999833107,1,3256.34395940026,3260.40261556437,2571.83571088259,47.1835583514292,75.3341617006832,47.0217539913644,6135.25612536986,3544.00421939117,-6229.78869256189,-6381.094625417,170.164432290367,7.53580847963931,4.2684784336304,-1.21329492871049,"Norway.Javrresduottar.A-Hummock","presence",0,1,0,0,0
501.483149611964,833.872988239308,324.951414412096,473.805132058625,250.768894845012,-1860.15910766103,772.293862305429,1323.88181894348,546.195085414129,768.715328725792,378.514628783467,-1397.5042559627,-998.716804488172,-1990.76523100602,-1805.00365156965,-616.987920627857,2408.3193782034,1513.76560537921,2434.91293495058,0.260657757520676,-1.85293221473694,0,473.805132058625,476.976315833401,583.104093394296,10.0285701906781,-75.5119018231152,-14.451647141555,768.715328725792,945.367190160014,-1397.5042559627,-1361.79557273088,542.209174402925,26.8841513518514,53.7805212927311,-5.53505373858877,"nonveg_752","absence",1,0,0,0,0
2896.94706123909,2308.43353797716,3604.32225929396,3745.34040259346,2353.09997777432,4363.61174663103,4494.40735257936,4097.81939271712,5666.2526663494,5739.04439213221,3759.05876733142,-5597.58047958857,-6017.19363463281,-5923.23496306902,-6280.31632459085,-4925.38316768778,2800.92572240454,761.615110909112,938.554011953413,0.0120187181358536,0.403358717759451,0,2940.45629160195,2915.22019917953,2304.12616558685,16.8076836751262,10.0587150735061,26.2730824619585,4560.71017745182,2660.95947651726,-5713.18245813025,-5698.81436419427,692.900382495573,-10.1145720496832,-10.6528680406265,1.3391907825153,"USA.YukonKuskokwimDelta.UB7","presence",0,0,1,0,0
649.006502548532,-696.704167290684,101.726509960736,285.329682596887,281.319516259418,-1971.62984510369,1184.606303204,-742.774559128054,434.330792207966,877.868384199867,574.432845254852,-836.649408864325,-1053.59498193026,-1029.22823821467,-1230.41037219263,-1092.8714950544,1329.27449977017,741.387809923084,813.227077727859,-0.259179145097733,7.53076791763306,0,281.319516259418,124.135608814978,1345.71066983922,20.4270547938397,24.1653133558782,-9.99350370307282,574.432845254852,1927.38086233205,-1053.59498193026,-1048.55089925126,1486.88778105267,-26.0293630576138,-9.98964893496748,-2.09940249184136,"nonveg_931","absence",0,0,0,1,0
2946.30412006428,2482.46012550225,3220.81027908012,3629.94984074809,2067.92610314395,4042.15612678134,4771.6418719073,4509.39993273907,5277.58544834605,5651.05434114647,3629.51388590403,-5190.04580598014,-5478.1957096127,-5822.73541786866,-5972.64431884988,-4779.81499739953,2796.2468475089,793.222747813121,889.415959589872,-0.000362770918635995,-0.83507572721552,0,2446.6223259093,2604.04303546449,1407.42769072871,6.74673088861014,-0.736069777522932,22.2545050526686,4125.77671880153,1856.12187552713,-5485.61119886153,-5489.64999338731,389.196977989343,9.70205208474333,8.09818918727931,-7.78273499008264,"USA.YukonKuskokwimDelta.UB3","presence",0,0,1,0,0
