"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_peakSummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_lateSummer","spectral_SWIR2_startSnowfree","spectral_green_startSnowfree","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NIR_changeLSES","spectral_SWIR2_changeLSES","spectral_blue_annualMedian","spectral_green_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
2498.34598212247,2830.67978038585,3289.33159622875,3667.03840500709,1802.19000076714,3609.84720066838,4958.71913456198,5724.58674643671,6250.80637370514,3208.4874885695,-5145.35195790329,-5382.41733641673,-5518.37088097201,-5503.18338248829,-3353.28666988751,2589.97993424667,1603.20482984906,1045.13567001289,3.11257595486111,0,2758.56762849029,2756.06640725129,1443.66657363034,15.554679444185,-24.4339324924268,-6.44930739636505,-6.12815373022695,4781.30249953949,2492.02298506471,-4605.49692336599,-4239.1214790634,2394.8294150267,0.806864805772816,4.86541401621727,718.914301513621,3.12005424709445,"Canada.BonifaceRiver.LSA6","presence",0,1,0,0,0
512.153029986759,-325.639771752559,810.874784346252,737.421747099215,282.418509724923,2119.61340018331,3709.32660723039,2958.99275282777,3154.95302936723,1934.82526155912,37.0455544159411,5672.07698362541,564.06248507285,-377.134537229536,114.290800543403,1195.37294951672,684.732039869152,883.912899605028,18.2353954315186,0,512.153029986759,403.445659880918,1136.51455609881,10.9397390600874,3.06054321862652,-45.4605822439524,-113.879362375879,2960.78065084861,1774.50134567127,114.290800543403,1202.06825728561,6049.21152085495,-44.6990600850696,-37.6394565546936,772.467531768134,-32.9781367206556,"nonveg_851","absence",0,0,0,1,0
416.32106636712,274.24717081415,21.8128395783015,535.75270159944,933.586455460428,-3225.24550755236,703.758197195752,486.994449697351,1190.16055181614,353.177547244198,-1002.51500810479,-1134.59135818844,-1785.70190020891,-1087.57531534804,-206.591110553037,989.12927955808,2117.3220643806,1439.50220068456,3.12220048904419,0,416.32106636712,436.344046763888,911.773615882126,-19.8948226574349,-51.3939862021138,25.2434331235848,75.4754354954445,727.460029803244,836.983004571938,-1087.57531534804,-1043.39493848065,1579.11078965587,23.2259475261522,6.72764459508189,974.112605294799,19.4096424868153,"nonveg_958","absence",1,0,0,0,0
2563.45853971027,2483.15049159945,3021.04526434638,3412.69616351764,2100.00873757986,4402.97532645391,4752.1187755111,5415.25187979314,5964.07841352412,4170.30076249747,-5219.85965269978,-5466.78767371185,-5799.75827457873,-5660.1025658828,-3759.61454740422,2437.70690482569,1567.7047421189,965.506309144572,0.10163414478302,0,2544.67543742359,2621.64329171396,1579.93345566003,19.274040868487,-26.3530135808707,-22.508220955692,-19.8944659094556,5244.57193353837,2441.57782446185,-5193.40479822666,-5075.72796825073,1804.6811767617,-9.25983280147323,6.02688478823844,678.894416110719,4.35362358719124,"Russia.Yamal.Nadym-2-H","presence",0,1,0,0,0
3075.75496020115,2479.76051098431,3540.63276559704,3769.81228865178,2364.78270589468,4190.43302902566,4680.02702787183,5963.7010902964,6275.30135737499,4215.12458662215,-5901.16220092303,-5964.74120080786,-6161.23194309678,-6619.74096545272,-4921.61454133213,2755.3807727321,1410.29403555337,731.999941939338,4.06684494018555,0,3366.12671207855,3078.11694574795,1609.25050271073,33.9283852912379,-23.3597141420294,-47.6233387646121,-46.2270333124513,5359.66928968648,2194.32165912812,-6052.26271626409,-5778.06696016428,1559.53825769446,-21.465432790025,1.59397922097459,462.391918363889,-2.30336374171866,"USA.NorthSlope.HappyValley-C19","presence",0,0,1,0,0
541.85053002389,1415.94970409474,1192.61598452665,1328.48524958377,708.932884809179,7444.853647533,5993.0375837697,6433.27339293103,6837.94121577183,4620.24114678626,-5039.72586066422,-4941.86240273766,-5840.99659084171,-6318.14854478346,-232.013474142678,654.600110775479,117.491070470539,318.358425387767,0.340450137853622,0,1192.61598452665,1037.56687060765,874.09917407085,-4.64117652181358,-7.54829250317347,12.407428864894,-30.6457821681165,5734.82496234131,2217.70006898557,-5039.72586066422,-4474.54937463395,6086.13507064078,15.8515300442523,7.35447809707271,155.389129244051,7.45218842359038,"nonveg_1607","absence",0,0,1,0,0
688.135963465899,772.903856518643,-595.789835772263,-22.7490803287956,189.768677910464,-2650.68893878536,1021.68011942664,-223.809148779276,319.487375430221,293.764065578255,-1175.27759014652,-1209.01865778051,-2407.8749683214,-2049.06530810655,-860.11915344403,1716.54829417926,3327.62434947453,2508.95719420198,2.55992150306702,0,189.768677910464,206.453916358789,1368.69369229091,19.1679725213629,-71.6300944304335,152.077076921212,246.20843720013,462.67397708397,1245.48926820592,-1209.01865778051,-1540.2711355598,1547.75581487737,112.385090244016,37.2707604950654,1568.33926757601,37.9793678317385,"nonveg_677","absence",1,0,0,0,0
3143.47638927067,3462.70172176029,3693.06871534129,4029.10882297466,2111.10654991466,4320.31027387457,5615.96593229831,6120.02374834353,6581.00187242679,3861.78227939226,-5551.66197142975,-5700.55977475585,-6179.23971494579,-6092.29197723333,-4879.66504343833,2668.71387636969,1086.3463091661,512.472604825888,7.49391944067819,0,3991.34359796884,3656.84899700955,2597.51515937426,25.9858155520358,-22.1635967416098,-15.8953523361701,7.30706435762245,6044.19542946375,3265.58061664418,-6470.17984378184,-6179.97786330094,2293.24987200635,2.56579439716374,16.4189047820468,531.433123136416,16.2197412563632,"Sweden.Abisko.NT-DryHeath","presence",0,0,0,1,0
215.648414286213,-205.891047836307,-9.90283328386019,-108.389490442576,22.7718894584762,-1291.53070278862,-32.4159627334535,175.592166522716,66.3257923110633,-31.6135031035399,-702.113917327496,-1521.601283404,-1206.2567613988,-1309.32370211704,-362.925709203367,1187.10932397085,1476.98288240555,1438.62333297574,24.4069366455078,0,-9.90283328386019,-17.1526135636108,421.539462122521,5.67283896552168,4.47666623448707,-8.52122671967162,-17.9047440130365,130.875085769604,508.90289858469,-1206.2567613988,-1020.44427469014,1158.67557420063,-4.47877645987043,-5.83983099561325,855.237875731342,-4.32406391552091,"nonveg_710","absence",0,0,1,0,0
276.535795152803,-68.1302087843273,82.1855175543936,49.8174369759626,732.838267628413,-2524.90729068588,-37.2266169151024,403.909751382088,555.929657135856,1372.50059069412,-1376.31109751276,1042.27733720718,-1210.35883505307,-1769.92571948829,-580.544236872275,1167.7359092794,2620.44379001108,1316.65842617308,25.6608963012695,0,82.1855175543936,214.649361705449,800.968476412741,-30.4201648317074,1.07893601928104,-5.0105242112907,44.071866817208,624.82519318215,1409.72720760923,-1210.35883505307,-778.972510343841,2812.20305669547,-8.70184111942226,-35.9793102152613,772.130250405015,-2.95292309976792,"nonveg_594","absence",0,0,0,1,0
3256.91475576369,2494.03017742517,3624.75571815454,4085.66640623589,2269.85020287154,4898.97160052957,4490.87887839234,5877.81615235759,6545.34305897645,3920.54838878426,-5778.12477685624,-5668.58290633012,-6240.50673865233,-6469.50556403208,-5244.76957624199,3004.94695336812,1393.77449505233,732.421651230401,2.00369063424475,0,3198.88707087214,3209.3605156189,2140.33585324766,37.1142276723502,-24.2645244176655,-52.0094437422127,-55.2755255614887,5195.78126028381,3111.31571488872,-6132.07626180677,-6269.06446290974,981.756135905175,-23.3800383239935,8.15025558230294,436.56123424093,1.67681260768061,"USA.NorthSlope.Ivotuk3","presence",0,0,1,0,0
2491.56049089022,2472.33125595545,2624.10056180299,2592.20740122747,1526.64289632483,1679.67684603077,5101.29412007692,5258.8862786548,5271.27085067319,2896.72698270364,-4953.04099552572,-5349.57599277129,-5538.87068316786,-5863.45683597646,-3401.75163063399,2094.69599663141,1531.18507100089,1030.41366514554,7.07567205429077,0,2448.91283139895,2417.55498318459,511.760411938347,1.81738556877937,-6.98184666256594,-9.57648615649766,-6.53630591120245,5017.67635774544,1322.6119908944,-5904.53249598975,-5542.51079955017,2365.92891388966,0.455104573611607,2.67821148995993,385.637111038599,4.43594096133582,"Finland.Kilpisjarvi.18","presence",0,0,0,1,0
191.345520715943,379.588992368617,382.603313746088,702.37226779063,802.042903799083,1181.03139441158,806.755859396245,810.370119287883,1194.106317046,1313.74943507095,-2045.72469691739,-1803.28196972489,-1799.40984551166,-1387.52543970465,-1259.02497415095,1387.66173001072,1436.12712248919,1163.75887411121,0.287813544273376,0,382.603313746088,491.590599684072,610.69738308314,-16.5053346779227,-39.9711192555678,-0.43061733963864,-27.0785979108368,941.169113542445,732.885598159796,-1799.40984551166,-1658.99338520191,786.699722766441,15.1964682620824,30.9543631829628,934.292608345493,9.54834133174336,"nonveg_953","absence",1,0,0,0,0
2539.42626941379,2485.73149155249,3096.90174369001,3582.97326588156,2049.51413815056,4450.43349864399,4766.57588828552,5632.05801657397,6242.43315065643,3878.88841127276,-5702.72505580926,-5565.84927233021,-5928.20235317239,-5887.3790752791,-4777.83600209777,2439.9102728392,1283.6542428182,693.917106871898,2.4603081703186,0,2517.91344871796,2509.40819009477,1698.29234504553,30.0545286976972,-18.0195158035848,-40.1020632004749,-35.0828350613241,4837.34050361032,2474.93518188306,-5794.07166752712,-5798.86007099192,756.513977688102,-19.4103369294685,-1.66594092061119,421.458454431405,-1.84101776665437,"USA.NorthSlope.Sagwon-C19","presence",0,0,1,0,0
1350.28040911132,1100.12421575992,1574.531936435,1553.50167400628,967.612860505484,741.432315410118,2144.57857132293,3001.66834623647,2923.366977593,1760.16888765441,-2709.07713395202,-2987.05047989741,-2873.77628017379,-3367.54538721004,-1488.78824606263,2206.97887439709,1976.16262948089,1511.00385892733,3.24683508276939,0,1625.4907080861,1386.03377135757,982.732753480015,41.7330598720902,0.725296332677439,-22.8163525788933,2.55608833146397,2746.12967783595,2267.32624796581,-2951.09641541354,-3186.58226694131,2456.46607503116,4.76341150370557,4.93948992054844,959.576108561381,14.0064847304175,"Canada.BanksIsland.GreenCabin-C07","absence",1,0,0,0,0
2039.96551490023,2178.60693983337,2105.87711404248,2282.3597549333,1535.77043938125,1378.95839822763,4294.34488840438,4557.48503298963,4809.66471076166,3303.7854440938,-4414.19053742969,-5031.13386017032,-5458.02785505255,-5433.20093391583,-3577.03869641046,1883.52515782537,1695.84640479388,820.325682703643,0.675522824128469,0,2044.16235654002,1984.95373108158,844.408523602039,17.169829574692,-18.4509401461357,-10.7945718708616,-31.5154681603946,4137.98303528776,1575.43595682422,-4840.62894617381,-4448.83814603541,2164.97351127071,-1.25520796976145,-3.60405744119871,609.790329593825,-2.17380167072545,"Canada.PayneLake.TD0","presence",0,0,1,0,0
2076.36588391853,1770.99257283564,2094.49821413717,1966.62462153087,1518.74475015259,722.286648141287,3643.45063923522,4202.86916862837,3861.94608184203,3091.20384303284,-4218.84323941596,-4656.44884333838,-4548.03039411069,-5117.57019326568,-3921.08647893207,1961.35618121572,1469.60019354966,692.022657835678,1.66403394275241,0,1315.94670111713,1371.69722054161,1242.95694562952,41.4318981876506,-0.6869305100501,29.9360091231147,66.9729318332395,3143.45270081729,2424.86063065493,-3541.1140150727,-3350.17303591267,1694.52631916692,22.2788233266747,19.86251534074,535.825357604773,23.9960159983623,"Canada.ChukotkaRiver.TPO5","presence",0,0,1,0,0
1861.31233154271,2092.51411010121,2776.64149928027,2345.47567620279,1333.58337674778,2277.11448891089,3665.26989292959,5066.33471090703,4270.19392030181,2132.97305695914,-4772.64419870421,-4644.22029951322,-4111.70019761454,-5335.84017839149,-2479.51086691512,2339.28467643858,1158.4749475151,900.762336984113,4.06910061836243,0,2205.49335505436,2080.95133982235,1100.79406875958,33.0927170257031,21.5969518147554,-70.4878831104211,-75.0784777044111,3597.84515699599,2500.77064522401,-4638.3599096338,-4202.03673756048,2958.17194124861,-40.4064557912052,-27.2695781652271,660.750171396225,-11.8184049312025,"Canada.PrincePatrickIsland.MouldBay-C06","presence",1,0,0,0,0
-455.793100263044,110.539433837084,1388.12358354559,1011.71375911975,162.725051107644,1912.92036405006,823.892073385464,2722.92575472783,2431.18601999531,448.309134034438,-2553.87402504455,-1595.58989405117,-1662.51660482188,-2725.05623731637,-86.404550434059,1773.56389548056,1082.26089428818,943.81640961911,1.45060038566589,0,162.725051107644,443.461745469404,1843.91668380864,-19.9521984313125,19.811043390834,-63.8792074854253,-69.3984646987825,1325.31110226539,2522.68322554394,-1662.51660482188,-1724.68826233361,2638.65168688232,-37.4948148544298,-13.5513567106921,631.022224849277,-9.14760444925243,"nonveg_532","absence",0,0,1,0,0
-194.724858112513,351.466302039247,-400.262584674577,823.562072706182,431.929356491945,-1301.94320917087,897.802602570783,-118.977546594758,1484.80675834344,523.139300857472,-2135.52147048874,-1706.92805745929,-2358.81838161054,-1359.66107771068,153.61414872359,681.953135929561,1768.75940594061,1550.93825030799,7.82624244689941,0,351.466302039247,202.394057690057,1223.82465738076,-20.8884738201486,-55.6283935173073,32.6838646397315,33.8374987292027,584.131661463418,1603.7843049382,-1706.92805745929,-1481.46296770913,2512.43253033413,18.5495437867924,8.39767955202165,580.272938504144,6.06800452110542,"nonveg_659","absence",0,0,1,0,0
-497.372679742615,-254.481831459463,-102.249283340405,57.8142191576407,177.69362106843,-3156.55654412673,-118.817766858227,92.7204647275353,295.342161135932,-123.668947658195,-886.426719982814,-1099.12549272266,-1123.72698987955,-985.279525167933,432.222533288822,173.958231781689,1877.78105171858,987.73812769834,5.54349136352539,0,-102.249283340405,-123.719190863283,675.066300811044,-28.1277625337935,-17.7848336108939,-15.2232548119059,13.291065030843,-58.2887573511481,732.361859238717,-985.279525167933,-732.467238892828,1555.94952316837,-1.5052643617286,1.1260153589787,331.2741085312,6.27927914153526,"nonveg_1213","absence",1,0,0,0,0
1270.44750541944,1255.94854960818,773.493468697609,882.184856453167,782.075648758269,-1748.26031414161,1782.87050973463,1156.34329302764,1299.7619425232,1097.51896322486,-1621.01569843389,-1624.87150904206,-2382.77101927009,-2286.07361985456,-1978.38627846804,2620.45606233714,3946.72927825369,1988.00673745658,0.621461749076843,0,882.184856453167,992.830005787333,496.954036721828,15.2616205206615,-7.7636705539684,34.4610772078981,56.0337750722796,1424.04616671283,686.217161828966,-1978.38627846804,-1978.62362501373,761.755320836205,27.4515299405536,9.50806906722953,1667.71811761048,16.106817036522,"nonveg_508","absence",1,0,0,0,0
-573.673719329562,-160.38330063841,612.07026980566,58.5117999247483,10000,-91.7018022141525,-213.035763927814,711.58379767194,44.2808364281292,-874.889252494885,-709.375963253844,-538.65889620263,240.654405379766,-378.599013608198,141.020520616898,2125.74742514057,1433.86434991296,1946.91312521722,9.70232677459717,0,58.5117999247483,1987.30500995249,10573.6737193296,-440.569738305398,276.779234940456,-386.226785222035,-385.425833408404,-195.657702020811,1586.47305016683,-378.599013608198,-248.991789413602,950.03036863361,-195.765001780994,-66.1869740838154,1306.51187083539,-66.5279503937683,"nonveg_1477","absence",1,0,0,0,0
3102.7905777135,2514.07642305457,3591.80587995254,4101.93802324802,1957.06946299985,4939.22756656771,4382.55977685452,5803.23902811587,6564.86270578155,3662.35399948418,-5635.31468390896,-5346.77620808527,-6097.81156757978,-6311.98733320811,-4959.5315411235,2824.49992155459,1314.90079412688,696.916378610857,1.19773709509108,0,3345.41862331664,3168.78832211404,1518.75361962265,33.2411171034525,8.541083071029,-79.9344010327709,-64.8861068980762,5264.26445357381,2021.71814851755,-5409.61068185509,-5580.05550216038,2334.74051136983,-35.575087151685,-0.253725388508644,524.524150408163,-3.62286930186946,"USA.NorthSlope.Oumalik2","presence",0,0,1,0,0
1074.37457404751,423.23583027228,712.066208370463,709.131953406672,662.928681016569,-207.997888255272,554.324369325133,1064.82613582316,1060.51183719871,926.862370342055,-1066.57873805328,-2459.62219141401,-1840.97626933358,-1849.29436854339,-1881.19442003528,2654.71156785156,3246.90323611673,1965.56443507354,1.43398082256317,0,709.131953406672,716.347449422698,651.138743775226,17.143578876289,2.93425496379052,-144.415189049091,-256.382772927916,1060.88191074804,1143.56047172601,-1849.29436854339,-1819.53319747591,1393.04345336072,-121.913698912382,-105.87211247794,1318.13318968591,-87.9131554326908,"nonveg_801","absence",1,0,0,0,0
2761.98478664689,2377.175093006,2936.29124901368,3232.05958807827,2016.3820917643,3164.18027160853,4238.79531126432,4861.31774669568,5198.37129498204,3488.55035131346,-4962.31674377551,-5426.84645241518,-5634.59809330773,-5742.25747125558,-4077.69691425419,2634.79242522816,1445.14773683191,953.675586524261,0.994287490844727,0,2785.71755183124,2675.48325668027,1485.94070933666,19.3946728005198,-13.1599545015718,-25.0887480394573,-13.771463012208,4473.17519605108,2056.51894499232,-5425.57821612749,-5159.21546389406,1407.26839570489,-10.9710183317789,-0.403328412866558,610.677943161105,-1.04281141555447,"USA.YukonKuskokwimDelta.4","absence",0,0,1,0,0
747.027037380235,1048.92054404673,851.669499487575,917.132781052249,13.8025538899138,-1959.33596408093,1562.32766323551,3102.62564741652,3204.65690375893,1630.2690997852,1250.90446128177,10000,3985.03037255271,902.25151189375,815.188868273652,1114.394702021,675.660863631589,619.27023286026,28.8310146331787,0,851.669499487575,715.710483171341,1035.11799015682,40.73469352724,-3.1172991221273,8.96595657087073,193.402978929456,2461.48640824528,1642.32924052342,1250.90446128177,3390.67504280038,9184.81113172635,-31.3064911866583,-21.2073095369122,724.847715571606,-9.07428817579786,"nonveg_991","absence",0,0,0,1,0
1507.45153513876,1720.26580692088,2301.58626857637,2604.49445490152,1076.88746961713,2623.1972255631,3764.89174040741,4659.80734691073,5019.36257110889,2386.47880455658,-4790.38004185178,-4589.6640187777,-4966.23238269293,-5117.81743768551,-3372.55201603633,2040.72719727585,1625.26842728444,747.496564228101,0.333168357610703,0,2105.76827630189,2148.14614816885,1457.66179174113,23.0308442218467,-7.2697767908037,-66.3369767845393,-98.1329399414627,4350.36726988742,2481.42929338583,-4583.84969731834,-4298.58983350151,2081.04775128186,-35.6946781177514,-11.3931057826103,641.753509393145,-11.510898968501,"USA.NorthSlope.FranklinBluffs-C17","presence",0,0,1,0,0
2544.84780054279,2647.11323551114,2966.26586299699,3190.80416138351,1865.6165456288,2745.34389407236,5210.28745422684,5697.4441910995,6101.61880487008,3384.12722609404,-5148.90692339308,-5700.13337782254,-6296.32624359987,-6371.2821998652,-3375.30639789307,2202.26994170581,1565.87447566274,1031.68313925038,1.76370528009202,0,2544.01419022286,2350.66191806062,1254.77242699745,5.64926701115046,-23.3291530522288,-0.05261697097474,36.5976752172753,4585.55179042009,2412.23172007232,-5447.45914975906,-5016.16562657831,2404.16550219591,7.14575981487836,13.5629002329439,597.615326821149,6.90749475180096,"Canada.PayneLake.TDA2","presence",0,0,1,0,0
3495.85483003097,2784.54398712963,4029.95317539858,4252.47010936519,2163.17695251681,5315.72146837835,5462.49465797361,7338.88502504294,7571.05792155565,4211.21036081928,-5782.00835699588,-6599.15065289216,-6211.22677642341,-6807.31620143998,-4390.67032263598,2668.94093723867,1097.78724424018,751.323898347104,6.69391351275974,1,3122.33831987501,3377.90100537994,1389.52924019699,9.24805414801082,6.93361716931836,-40.2354646688526,-73.8674879494767,6185.03241455437,2194.13005188846,-5531.89719065228,-5388.39188678531,2831.56122358455,-17.3735900048185,-11.2737818101509,571.511079168014,-2.46098740105481,"Canada.BonifaceRiver.AB2","presence",0,1,0,0,0
922.217586285374,608.783555983001,877.923858352259,1587.02160885388,684.117844762196,2801.63607268835,2491.71899895841,3424.69755440374,4757.0453827887,1869.37667532774,-4594.45513709663,-3639.8662404047,-4872.97389574743,-4339.26049199788,-2056.6218431023,957.643435120958,919.915490571571,844.034477383983,31.2691631317139,1,877.923858352259,936.012890847342,978.23805287088,8.81850894530291,-37.3209342369274,-14.1652790720662,-0.660916035269721,3130.3878579002,2887.66870746097,-4339.26049199788,-3900.63552166979,2816.35205264513,-7.04932568413637,-1.52710407297417,335.265002730977,4.86917980892992,"nonveg_856","absence",0,0,0,1,0
