"spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","site_code","presence_absence"
3880.84990187862,2424.63306175934,-6616.31594851097,-7046.18185899716,-7069.62378042499,7.00449409484863,1,3529.13979878182,"Finland.Kevo.7","presence"
3292.84637376025,2246.65190150054,-6074.97958895494,-6351.29913570499,-5953.43737047633,0.14092443883419,0,3795.57451923627,"USA.YukonKuskokwimDelta.B","absence"
325.685836019575,-145.099582462996,-2118.61445859168,-3135.63417179553,-3099.04887283715,6.23371505737305,0,525.397571684479,"nonveg_619","absence"
2376.32785881016,1089.10983148338,-5602.95084308332,-5973.03714201299,-5767.70492376871,3.20612478256225,0,1858.08471738328,"Finland.Javrresduottar.EC-Hummock","presence"
1042.25885735851,241.779020317125,-1592.4810128448,-1536.0576211511,-2326.12129438796,1.70424664020538,0,615.550437496142,"nonveg_1968","absence"
789.468402941672,-215.977336378006,-2554.54965385169,-2572.3563499112,-2844.684163174,0.182796254754066,0,389.560712613232,"nonveg_1672","absence"
-404.736408419822,427.900877546425,-991.345004829269,-1913.0419208493,-1482.76994114651,29.6720809936523,0,206.138125075696,"nonveg_596","absence"
3419.73287516449,2338.62133696103,-5870.00340209909,-6295.54088753888,-6429.14956210318,3.17707141240438,0,3236.05325382743,"USA.Toolik.S1","presence"
2107.24626396979,1347.30578711361,-4852.04702361712,-4897.40335835057,-4843.62252032528,0.8786505818367,0,1859.27509509787,"USA.NorthSlope.Atqasuk","absence"
113.055663140746,-426.772548427836,-1401.36817619377,-1144.19215200401,-1440.29433484835,0.923214018344879,0,113.055663140746,"nonveg_1888","absence"
1250.75406127991,71.0602998831737,-1592.04208188836,-816.152630066103,-2030.17221893234,14.9154071807861,0,71.0602998831737,"nonveg_608","absence"
2088.19065802362,1154.70224661171,-4659.84753922989,-5040.92563340746,-5479.54534326215,1.71856745084127,0,1908.49798608329,"Canada.LeRoyLake.TD1","presence"
3113.05075974782,2381.47974151929,-5719.56186999375,-6959.5439982475,-6690.04422683679,0.926979660987853,1,3552.89867115182,"USA.InteriorAlaska.20","presence"
572.02093166087,353.106263665661,-1256.36056268807,-1699.5862963504,-1502.51148089011,8.26713180541992,0,572.02093166087,"nonveg_645","absence"
578.793688569186,169.424007498897,-800.689728658857,-1089.83864539753,-1621.41685505472,0.0403236523270607,0,488.169263947439,"nonveg_1834","absence"
3531.977567283,1909.73492724231,-6100.32027735134,-6517.73906871205,-7026.26592069393,2.90024638175965,0,2942.03091748262,"Sweden.Abisko.NF-BirchShrub","presence"
684.992470353276,1044.73315854217,-1894.87466092551,-1630.90498241117,-1727.91990191769,1.52118134498596,0,579.298276869957,"nonveg_1261","absence"
374.828339792031,-82.2386967747976,-1054.0075849606,-1863.62477591593,-2412.35290329765,0.0436437577009201,0,187.857724617394,"nonveg_1654","absence"
297.260164585244,-453.073608300704,-1746.06143084276,-1563.24411684843,-2147.57769233317,14.2642393112183,0,65.9234572397031,"nonveg_903","absence"
2727.15807309117,1083.34444479046,-5108.12436037838,-5029.11890432688,-5223.76996329479,1.13001108169556,0,2397.65390233339,"USA.YukonKuskokwimDelta.15B7","presence"
356.662688968132,-321.59112118112,-1834.93476540454,-1456.27786558389,-1647.00715601596,23.6059303283691,0,244.573424226501,"nonveg_956","absence"
2585.46286472657,1750.31181036777,-5091.15680908352,-5211.18335839444,-5406.30524941015,1.61016494035721,0,2284.88458219772,"Canada.PayneLake.TD2","presence"
3899.436923276,2362.79142035587,-6021.82249177162,-6539.31439186556,-6824.98803918192,1.28304600980547,0,3458.50448364354,"USA.InteriorAlaska.CALF","presence"
1427.38944739249,778.008877177456,-2894.10045666022,-3360.22623296544,-3513.88390869528,3.73782489299774,0,1362.66109188238,"Canada.BanksIsland.GreenCabin-C08","presence"
112.500862349079,-553.422314501129,104.487067166463,-1065.37902837364,-1388.75450736886,18.8896217346191,0,112.500862349079,"nonveg_670","absence"
969.079893855439,661.800148906024,-2530.13434018895,-2635.04538490232,-2758.45397149958,7.36459324094984,0,1038.53507663762,"Canada.Ivujivik.TP10","presence"
2869.77311263962,1988.6802597915,-5663.62181476689,-6099.21872485234,-6176.65833488537,2.53596725463867,0,2534.97812079418,"USA.NorthSlope.Sagwon-C19","presence"
684.992470353276,1044.73315854217,-1894.87466092551,-1630.90498241117,-1727.91990191769,1.52118134498596,0,579.298276869957,"nonveg_1261","absence"
2143.56253780346,1493.13489459921,-4542.24377805091,-5100.56242519114,-5213.02667705405,1.31067257457309,0,2349.11112771952,"Canada.LeRoyLake.TD4","presence"
1099.65764434484,697.933831948853,-2124.13496711611,-2247.85588413408,-2269.81986170678,1.29504609107971,0,1100.69824654956,"nonveg_746","absence"
2095.6760925341,1750.78862507922,-5325.70809527384,-5981.32437541092,-6001.82820920646,4.0714664194319,0,2196.67179271786,"Canada.ChukotkaRiver.TH4","presence"
4320.89846358591,2289.12371809496,-6512.97534343463,-7065.97017948232,-7172.43773922712,3.72263034184774,1,3576.68331868861,"Canada.BonifaceRiver.AB8","presence"
3111.1277900462,2494.36460750105,-5708.57153851446,-6225.36209036559,-6277.79528821378,0.228470379114151,1,3528.63513238597,"Russia.Yamal.Nadym-1","presence"
636.900648189866,76.6038488687097,-980.990179504174,-1109.07921845755,-1526.20099620797,29.5159206390381,0,636.900648189866,"nonveg_790","absence"
1361.60585995939,477.19162738346,-2731.20911865661,-3091.55044255708,-3149.44982634899,5.85972985625267,0,1409.2199941531,"Canada.Ivujivik.TP12","presence"
1804.90387024467,869.369331340382,-5084.88835754954,-5348.93540931086,-4753.94557873754,0.994287490844727,0,1838.30055872077,"USA.YukonKuskokwimDelta.4","absence"
942.691548585248,164.116366781108,-2066.19622721011,-1657.11166391333,-1549.51361094976,0.938573718070984,0,762.030681950131,"nonveg_902","absence"
1090.71967516375,358.834166508949,-2519.08386781611,-2398.76549375247,-2864.88053647897,1.89326377709707,0,1027.91899979158,"Canada.EllefRingnesIsland.Isachsen-C02","absence"
-136.42991147877,-74.6266965651487,-857.39414967976,-2030.79619832693,-1356.74105418747,5.99322652816773,0,209.037689992176,"nonveg_542","absence"
521.504981865379,-160.289388951698,-1576.97317098382,-3476.07785337723,-2647.67080960364,26.3554859161377,0,586.320635320924,"nonveg_804","absence"
294.415215521391,-91.02660795828,-742.981861681365,-1682.5149765212,-1333.02981403742,21.2400760650635,0,609.479769995285,"nonveg_923","absence"
3285.08624518906,1429.54591321302,-6607.67958165801,-6335.66842307195,-6333.90050600382,3.10856294631958,0,2417.83674636401,"Norway.Javrresduottar.EC-Salix","presence"
3434.58147300609,2526.51644674071,-6119.10380142174,-5669.08208462456,-6472.72518369967,1.66447007656097,1,2970.3838042855,"Russia.Kolyma.T1","presence"
401.656193311573,1293.15565833561,-2268.13760080349,-2633.4640686568,-1896.51784738823,1.75999760627747,0,455.376952913542,"nonveg_913","absence"
1051.74307854809,778.171823913009,-2144.81613248954,-2603.87925849994,-3243.95394704522,12.3717584609985,0,832.842389731231,"nonveg_758","absence"
3723.66234210825,2857.33765472276,-5476.43453933937,-5793.12359183032,-6741.30202407645,1.46955156326294,0,3592.13448820062,"USA.BrooksRange.6","presence"
3283.92128971961,1776.6004621654,-5129.67877609605,-6171.66505390635,-6263.08974601543,0.849750737349192,0,3153.8620260654,"USA.BrooksRange.8","presence"
80.4583290510038,-472.685879227301,1558.46351509608,847.495548502897,607.866586528546,0.0454504862427712,0,-51.0109935873777,"nonveg_1509","absence"
1198.24234057933,739.187159088964,-913.111902390119,-1881.49504355428,-2595.04784018587,1.45060038566589,0,1124.44703179304,"nonveg_532","absence"
3701.32638178351,2196.15301571855,-5949.8905156094,-6763.07766471362,-6885.08580480548,5.77393560409546,0,3709.86167294616,"Canada.Yukon.PAGE","presence"
-44.8766067198129,181.82698806796,-1725.59917506945,-2472.84838620143,-1860.32259098454,1.21331322193146,0,288.233405136148,"nonveg_684","absence"
854.604013025784,335.638896221251,-1171.73479938795,-1396.91163138951,-1950.54130048276,23.9406795501709,0,445.143532502666,"nonveg_736","absence"
191.575724052706,456.359073783902,-623.996795542035,-912.523023337665,-696.442472165883,23.4878768920898,0,191.575724052706,"nonveg_931","absence"
4254.10819647522,1965.56660951472,-6452.66962577999,-5976.78958051951,-6692.5795138741,2.2358732521534,0,2833.26256868405,"Sweden.Abisko.NF-SeasonallyFlooded","presence"
2584.74943883152,1571.96413519178,-3986.67001106124,-5159.01853781702,-5700.50633388232,13.5539983272552,0,2604.44672805445,"Canada.KluaneLake.Ruby-MixedTundra","presence"
-215.903613019321,189.938455315015,-452.518703367146,-1996.91384417375,-875.180957878205,9.05084419250488,0,279.322050728864,"nonveg_848","absence"
3560.55187682502,2252.03198563451,-6126.43022227407,-6817.41789222136,-6187.85388208574,2.96562999486923,0,3088.0520487433,"USA.Kougaork.GraminoidShrub","presence"
3607.7323183252,1414.14377455992,-5585.43209745587,-5516.86352005975,-5890.4464073039,0.949972373247147,0,2723.61620661048,"Russia.Tiksi.FloodMeadow","presence"
1085.84476581868,435.455954485967,-1850.5171455544,-753.833601914821,-2251.43560282373,0.450459480285645,0,151.969353959302,"nonveg_733","absence"
658.792904795623,558.679339485565,-3011.24548292941,-1850.77894559402,-1956.95625445161,0.164485394954681,0,558.679339485565,"nonveg_760","absence"
1178.60564339881,1257.77516818381,-3662.04484628318,-4561.0885270228,-3731.72335660247,2.68563556671143,0,1580.36868483483,"Canada.PrincePatrickIsland.MouldBay-C05","absence"
1855.67056687552,1456.33361356024,-4195.9065331213,-3722.39340561081,-3782.23195204699,2.98093228340149,0,1797.38272676075,"Finland.Kevo.3","presence"
3319.12085198906,1949.94569843377,-6268.07433028398,-6122.35047631542,-6522.46322954246,1.49774845441182,0,2440.277176103,"Canada.DaringLake.Tower3-DwarfShrub-2","presence"
818.700345586363,462.089316229237,-1691.46020865369,-1800.64548785362,-1793.80004334664,0.87968510389328,0,818.700345586363,"nonveg_745","absence"
445.598373972586,822.326533310681,-1719.1266126082,-2415.70927815136,-1828.23897599817,1.43398082256317,0,766.557425235942,"nonveg_801","absence"
3085.87173917243,1371.86813833035,-5074.4076352532,-4980.79029754426,-5431.99810221538,1.81874704360962,0,2236.13758139867,"USA.NorthSlope.11","presence"
3607.7323183252,1414.14377455992,-5585.43209745587,-5516.86352005975,-5890.4464073039,0.949972373247147,0,2723.61620661048,"Russia.Tiksi.FloodMeadow","presence"
3335.68715637175,1810.53817904491,-5324.77171005232,-5958.50953719591,-6339.53653789607,3.2318480014801,0,2556.989367442,"Canada.DeceptionBay.BEGL2","presence"
1101.47178916495,1175.8594902368,-3424.37371511568,-3604.28569191293,-3814.29552011804,0.0906719863414764,0,1101.47178916495,"nonveg_632","absence"
-105.242350240731,227.753824195724,-2594.18776566711,-3131.72649744671,-2086.92660531597,15.4877471923828,0,272.212347335211,"nonveg_719","absence"
2817.87619508039,1702.72502149678,-5178.53375680818,-5294.08519379458,-5527.37481198709,7.00037865108912,0,1952.1583194987,"USA.InteriorAlaska.BROWNSCREEK","presence"
378.412278456314,486.586050393481,-1468.97960091495,-1873.8414204967,-1606.67444288135,5.28651666641235,0,525.729907356037,"nonveg_779","absence"
2696.13885732351,2081.76354094169,-5146.41188869785,-6708.19168667327,-6396.71026261241,2.74700307846069,0,2563.42745766039,"USA.NorthSlope.10","presence"
2468.49773406272,1765.47929117287,-4212.34497146015,-5313.14183974651,-5266.00829202517,4.51342897415161,0,2561.596536649,"Finland.Kevo.12","presence"
2598.18702271275,1815.92338334274,-5396.45607441199,-6485.96430373734,-5696.92270838651,4.44291019439697,1,3049.8443114527,"Sweden.Abisko.NF-Wetland","presence"
2975.37081157096,1719.57886448578,-5636.15431425712,-5534.79273081062,-5907.40412171605,0.498257314165433,0,3339.68829766073,"Russia.Kytalyk.T1","presence"
3924.23518801383,2219.0390224777,-6568.22370626583,-5864.34869034753,-6533.001808336,2.78561186790466,0,3309.28718543144,"Finland.Kevo.5","presence"
470.310288845526,480.942678281019,-1548.60476357253,-1587.47084160557,-1958.23097311296,0.59255313873291,0,470.310288845526,"nonveg_955","absence"
3377.23652621947,2375.95085199907,-5749.89227909039,-6096.38570122783,-6032.12333248065,1.61885211202834,0,3384.85424020988,"Canada.DaringLake.Tower1-Heath","presence"
430.546308019765,414.612984686028,-2173.53045984485,-2066.50095504462,-1063.83635772252,1.79573464393616,0,414.612984686028,"nonveg_637","absence"
3828.83006708133,2086.98342921739,-6024.94777432973,-5796.4849542495,-6245.15579467613,7.41430025100708,0,2886.83470377664,"Sweden.Abisko.NT-SparseVeg","presence"
5119.14560304975,2915.3096397175,-7168.1785109461,-7125.59156323849,-7471.52655184188,9.6577672958374,1,4114.86526964487,"Canada.ClearwaterLake.AB1","presence"
445.598373972586,822.326533310681,-1719.1266126082,-2415.70927815136,-1828.23897599817,1.43398082256317,0,766.557425235942,"nonveg_801","absence"
558.802419277957,849.853706027098,-282.122002967609,-1146.32534878914,-2242.25780545106,11.2518472671509,0,558.802419277957,"nonveg_681","absence"
259.257253184739,-465.791369469406,116.082709214756,470.221341368039,495.194810530778,31.0020389556885,0,259.257253184739,"nonveg_592","absence"
3697.31645910318,1771.76182756694,-6085.66360403032,-6493.46128835589,-6909.73541099276,8.59373753411429,1,4025.20874598014,"Finland.Kilpisjarvi.19","presence"
3085.87173917243,1371.86813833035,-5074.4076352532,-4980.79029754426,-5431.99810221538,1.81874704360962,0,2236.13758139867,"USA.NorthSlope.11","presence"
3285.08624518906,1429.54591321302,-6607.67958165801,-6335.66842307195,-6333.90050600382,3.10856294631958,0,2417.83674636401,"Norway.Javrresduottar.EC-Salix","presence"
3678.56220993361,1988.18376354151,-5737.18365700821,-6303.21080530822,-6606.55609649634,6.0976005660163,0,2483.13595711458,"Canada.DeceptionBay.BEGL1","presence"
430.546308019765,414.612984686028,-2173.53045984485,-2066.50095504462,-1063.83635772252,1.79573464393616,0,414.612984686028,"nonveg_637","absence"
2369.58287345866,1216.30654462912,-4919.28928804447,-5189.63693537677,-5710.29216241145,1.37416547785203,0,2030.3379409343,"Canada.DaringLake.Tower2-SedgeFen","presence"
230.874752241939,208.784835981419,-2081.32859630051,-1974.64091692954,-1822.07098480352,13.9149684906006,0,230.874752241939,"nonveg_936","absence"
-62.7236897402223,633.502352575046,-2222.26213748827,-2793.84943689956,-1312.66595484192,4.34291791915894,0,254.223700548239,"nonveg_809","absence"
1685.54790902071,1992.23641533453,-4330.89259173432,-5647.75848045073,-4522.89583472587,0.746004501978557,0,1818.52521340898,"USA.NorthSlope.9","absence"
3386.09591657619,1771.11660011614,-5459.95262128103,-6165.06489413673,-6373.26419498232,8.43132551511129,1,2613.31706891026,"Sweden.Abisko.KJ-BirchShrub","presence"
2990.6415646878,2103.7535028743,-5576.85112820283,-5789.11390977981,-5941.50396988828,1.68309030665292,0,2929.16593868852,"Canada.DaringLake.Tower1-MixedTundra","presence"
3133.1821632851,1289.94158483431,-5695.967749812,-6317.33648101657,-6222.08986859372,5.16702932781643,0,2141.63447280723,"Canada.CoutureLake.TDA7","presence"
558.802419277957,849.853706027098,-282.122002967609,-1146.32534878914,-2242.25780545106,11.2518472671509,0,558.802419277957,"nonveg_681","absence"
3538.35529777911,1180.50374862418,-6004.60342967186,-6078.9079234047,-6777.24718732977,7.97381885846456,0,2457.63834125906,"Sweden.Abisko.KJ-MesicHeath","presence"
2975.37081157096,1719.57886448578,-5636.15431425712,-5534.79273081062,-5907.40412171605,0.498257314165433,0,3339.68829766073,"Russia.Kytalyk.T1","presence"
3943.96402175926,2740.49231054297,-6672.81946769282,-6649.77594093734,-7290.81631818147,0.0892741444210215,1,3533.15715787687,"USA.InteriorAlaska.21","presence"
282.805700033127,-140.974345878423,-2870.05391198437,-3254.83225905449,-3103.75119941648,0.593476355075836,0,486.987209985204,"nonveg_600","absence"
3727.41221618447,2085.69696339086,-5478.16889593912,-6214.79188337207,-5704.91659148749,0.056265115737915,0,3574.41982380594,"Russia.Yamal.VaskinyDachi-1","presence"
2656.87288473791,2085.45959982478,-5080.04070803085,-6560.90901788048,-6158.20545770948,2.15205955505371,1,2939.98284509449,"USA.InteriorAlaska.4","presence"
79.0132421812058,292.573037497419,-1799.55044962447,-2080.75843635306,-1300.2492617992,27.3541851043701,0,292.573037497419,"nonveg_560","absence"
3345.25524850463,2078.84335162618,-6150.61469400489,-6011.22853372195,-6082.26418788058,0.312765957580672,0,3062.81333344328,"USA.YukonKuskokwimDelta.15B1","presence"
3434.58147300609,2526.51644674071,-6119.10380142174,-5669.08208462456,-6472.72518369967,1.66447007656097,1,2970.3838042855,"Russia.Kolyma.T1","presence"
3953.3016628014,1734.67819575983,-6345.10256845189,-6600.92562748295,-6887.62212299554,5.2446665763855,1,3204.75456390386,"Sweden.Abisko.VJ-SalixShrub","presence"
658.792904795623,558.679339485565,-3011.24548292941,-1850.77894559402,-1956.95625445161,0.164485394954681,0,558.679339485565,"nonveg_760","absence"
1966.5920798484,519.767945217915,-4850.99239352596,-5389.37686346888,-5323.47852117983,0.368375390768051,0,1884.90519793906,"USA.NorthSlope.FranklinBluffs-C17","absence"
191.575724052706,456.359073783902,-623.996795542035,-912.523023337665,-696.442472165883,23.4878768920898,0,191.575724052706,"nonveg_931","absence"
374.828339792031,-82.2386967747976,-1054.0075849606,-1863.62477591593,-2412.35290329765,0.0436437577009201,0,187.857724617394,"nonveg_1654","absence"
3711.38083437022,2253.57732723327,-5682.03282664444,-6146.12101414179,-6470.85319871758,1.98279011543886,0,2987.10221999152,"USA.NorthSlope.Ivotuk3","absence"
3538.35529777911,1180.50374862418,-6004.60342967186,-6078.9079234047,-6777.24718732977,7.97381885846456,0,2457.63834125906,"Sweden.Abisko.KJ-MesicHeath","presence"
87.9402013428694,433.540247820379,7424.66315144817,5372.34454513613,4297.7889839533,2.03024411201477,0,167.288151292222,"nonveg_1637","absence"
221.899004009613,1545.95959873011,-1369.16165870636,-2550.73810732102,-1787.06752200276,25.7740936279297,0,1009.05048351524,"nonveg_606","absence"
2852.12580080632,1119.89182005393,-4233.94882402289,-5634.44457467465,-6327.04881361967,7.82216644287109,1,1946.59407779004,"Canada.KluaneLake.Quill-ShrubTundra","presence"
2964.7725667188,1172.7408710903,-4912.84266485203,-5429.05094961354,-5595.98690759495,4.50687185923258,0,2058.42430964917,"Canada.DeceptionBay.TH6","presence"
-364.781043584442,-391.826052465302,-522.954041325633,-1371.94729783579,-687.13182690443,4.21474647521973,0,-43.1250287207188,"nonveg_995","absence"
297.260164585244,-453.073608300704,-1746.06143084276,-1563.24411684843,-2147.57769233317,14.2642393112183,0,65.9234572397031,"nonveg_903","absence"
658.792904795623,558.679339485565,-3011.24548292941,-1850.77894559402,-1956.95625445161,0.164485394954681,0,558.679339485565,"nonveg_760","absence"
2951.34455369078,2548.6819651951,-5043.56164609441,-5780.90668149413,-5535.68300754602,2.99960694313049,0,2984.54134764913,"Finland.Kevo.8","presence"
-76.4601425419609,519.397002505627,-1620.86238474336,-3205.60133508056,-1898.74341954517,2.92023682594299,0,519.397002505627,"nonveg_628","absence"
378.412278456314,486.586050393481,-1468.97960091495,-1873.8414204967,-1606.67444288135,5.28651666641235,0,525.729907356037,"nonveg_779","absence"
-609.293614657253,-1287.49749146651,4962.69826701923,3650.93866653622,3337.47271669984,0.028717489913106,0,-698.79034153358,"nonveg_1810","absence"
79.0132421812058,292.573037497419,-1799.55044962447,-2080.75843635306,-1300.2492617992,27.3541851043701,0,292.573037497419,"nonveg_560","absence"
2855.38518913878,1940.02806687675,-5984.61678849499,-6309.29396390159,-5954.27047874998,2.42747497558594,0,2834.50950214494,"Norway.Javrresduottar.EC-Betula","presence"
1353.50197533179,635.279136461365,-3340.73229777004,-3299.78215787265,-3170.47754755166,1.5232081413269,0,1533.81127911893,"USA.NorthSlope.HoweIsland-C13","presence"
521.504981865379,-160.289388951698,-1576.97317098382,-3476.07785337723,-2647.67080960364,26.3554859161377,0,586.320635320924,"nonveg_804","absence"
697.413471816772,170.025283017248,-1710.0077275981,-936.00351857484,-1604.53917576244,2.72493457794189,0,291.644598832737,"nonveg_768","absence"
374.67831796086,438.452979106152,-2008.81445408974,-2889.92877180001,-2203.16018548539,12.5043630599976,0,563.337455288886,"nonveg_954","absence"
2575.38662755536,1560.10679422581,-6559.01361410227,-6289.23635952931,-6059.47514419431,1.1047258079052,0,2447.54331118732,"Finland.Javrresduottar.A-Salix","presence"
3506.91689038529,2479.25994741783,-6203.08573815338,-6094.32413609964,-5977.39504800243,6.85891132354737,0,3236.51742930471,"Finland.Kevo.1","presence"
3209.69710121513,2060.70821256055,-5512.92944336422,-5773.85632209647,-6056.2727917769,0.466842463722935,0,3030.14269611575,"USA.YukonKuskokwimDelta.UB3","presence"
1198.24234057933,739.187159088964,-913.111902390119,-1881.49504355428,-2595.04784018587,1.45060038566589,0,1124.44703179304,"nonveg_532","absence"
2950.10069744879,1868.03251328029,-5857.0877451247,-6199.7430875587,-6322.68145513064,1.55962471432156,0,3131.0274349238,"Canada.DaringLake.Tower3-DwarfShrub-1","presence"
727.177115286834,207.471344138506,311.945565580361,-692.49026098002,-1119.62000993043,0.0862445905804634,0,451.055482295051,"nonveg_1794","absence"
3466.58782012182,1720.2809331985,-5356.81059430205,-5485.56701555214,-5575.13117143677,0.584332272410393,0,2530.63795439267,"Russia.Kytalyk.T3","absence"
286.437001612142,10000,-1395.96088990058,-666.322163984996,-1170.31705246235,30.6112365722656,0,286.437001612142,"nonveg_1241","absence"
3040.88447906102,1483.88542368705,-5791.30405291823,-5824.49243945672,-6231.49721591772,2.99890585078134,1,2086.37357165937,"Canada.DaringLake.Tower1-SedgeHollow","presence"
3697.80879974309,2794.77311556144,-5944.24790801657,-5970.06921417915,-6150.94395018557,1.01476454734802,0,3153.87492150095,"USA.YukonKuskokwimDelta.UB7","presence"
1457.90551339639,380.70161943288,-2130.70436259521,-1308.79270467737,-1734.61683264881,26.8513469696045,0,941.000473073516,"nonveg_1309","absence"
378.412278456314,486.586050393481,-1468.97960091495,-1873.8414204967,-1606.67444288135,5.28651666641235,0,525.729907356037,"nonveg_779","absence"
