"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_SWIR2_earlySummer","spectral_SWIR2_endSnowfree","spectral_SWIR2_startSnowfree","spectral_blue_earlySummer","spectral_blue_endSnowfree","spectral_green_earlySummer","spectral_green_endSnowfree","spectral_green_lateSummer","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualMedian","spectral_NBR_annualMean","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changePSLS","spectral_red_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.998743236064911,916.091719826787,705.288514076334,808.020556949221,308.71890459595,601.763479757171,-1498.16772112725,-1705.59817300295,-2825.0421580009,2518.90038691846,2312.20087924053,2508.71989508934,2084.74727877346,1518.31797653103,-2417.62471273877,-2452.053468227,-2637.26948057881,-3206.73873850643,-1356.98913325445,1173.49209232591,1134.34394059493,780.03494760064,1778.78002706625,1580.87186085821,1735.80984298064,793.021289694197,664.443806580063,861.566866937191,714.807640586361,624.788445637583,652.49886797889,-286.290416206131,0.0451525077223778,4.53114175796509,0,705.288514076334,667.976635041093,607.372815230837,9.8227575021755,-18.4052368251769,35.6644037395194,-6.84880285819252,-1705.59817300295,-1743.50945196705,-17.5761054460465,-40.2083162688985,-3.16057918982803,-3010.21759427347,-31.1842822652699,62.2708387198578,-3.62448902268722,2312.20087924053,2188.57728331056,1000.58241038743,31.2682003246072,30.2837583082767,-13.1012677232537,-2452.053468227,-2414.13510666109,1849.74960525199,-33.1448618588851,-23.9125462353837,40.6763755662588,12.3477341567869,25.3077852138782,2.60987678206505,6.55546912711243,-2.80714599574847,7.27346818290891,6.05642769661454,6.01939643887009,5.53391137955733,"nonveg_648","absence",0,0,1,0,0
0.989387691020966,461.993977925174,1003.77891413841,1040.52337714749,1532.40586225889,-328.957523059828,-697.203474160978,977.117421049099,1199.66332184483,1104.40858514799,1969.41268817924,2000.68492547541,2572.08630223313,35.1101405627699,-3226.31629984557,-2711.13551065618,-2882.68401036941,-2440.66167639053,-3210.9409098397,1860.79264594525,1977.01705211891,2392.06304238963,1747.25540898843,1343.62195728779,867.37202428229,706.954823684752,797.291206261764,1087.6493254986,1103.0267057497,1149.11143080341,1330.96375963915,826.704338877962,-0.000548839918337762,0.140990272164345,0,1003.77891413841,741.948921682029,1861.36338531872,30.4212115763462,39.6448846049526,-44.7165895555819,-3.06203858409021,977.117421049099,756.039048612448,-46.7121626888954,70.254325777993,67.1823164608238,-900.696825349303,57.2350188471397,-22.8851372517385,37.200857168448,1969.41268817924,1536.34052831971,2536.97616167036,41.1268632532779,-51.9455797052474,-2.60601977468065,-2882.68401036941,-2894.34768142028,785.654623455035,-0.591361154071592,29.0983193872235,-40.1838485435345,14.2957083094357,-37.7314536609748,-9.68536718113827,-44.7868568639213,-25.9663853613763,-15.4378802734567,-1.49020858775322,-16.8699484055726,-19.0001581467128,"nonveg_680","absence",0,0,1,0,0
0.998060643672943,267.86388716403,483.639307417522,105.781250826994,243.513462467707,283.462846163129,-574.359027672757,-2481.06083153297,-2725.66155877339,607.067599886603,1079.47102351325,662.210302000356,900.97200755863,-48.6833474221047,-562.839446765023,-756.494704546886,-1367.4742811125,-1550.20178159402,1498.57749589171,870.381570217898,677.29605497791,732.916648160049,1293.92687100343,1243.47096671065,1153.20929190409,1032.33891104592,435.490926345053,1165.72356936282,541.972836790038,607.019567927397,635.897653847191,-75.1075648940371,0.171974048018456,29.5847072601318,0,267.86388716403,276.852150807876,377.858056590528,-0.519965299969973,-0.811680823210759,-5.50928846562851,14.5330021765588,-2481.06083153297,-804.94196988603,-165.553993720336,-71.710084370021,-5.95493784059214,-3104.41973825265,-71.7969491234141,13.8680691658869,-4.12618620482667,662.210302000356,640.207517107348,1128.15437093536,21.8583649102903,-9.55046822233095,16.0484892889576,-756.494704546886,-547.686543625342,3048.77927748573,-68.7138980885579,-32.9120778276332,7.3091000192609,23.4992144832927,-2.22482372728554,7.42636597076877,-8.36814563581253,6.53147441668415,5.55299110929158,-2.35413612399634,3.84403378912865,2.12607095120055,"nonveg_721","absence",0,0,1,0,0
0.817855536937714,509.709825837093,812.077177257429,725.810228536592,440.577883106217,-52.0574699164514,443.898016670145,-937.169346005227,-1513.84282916851,1456.86435110289,2346.75010406103,2302.38061451508,2124.10933731182,51.0775648204376,-1787.46298125293,-2018.33543303592,-3085.94956586555,-3736.58375042429,164.129408744841,1231.64443322157,970.668957949614,662.439259366682,1304.04149326601,1378.17481007417,1148.2415078269,1050.89468145424,723.329182596105,1168.20394969806,799.426859516246,529.746706393446,553.985452742259,115.195092046552,0.292076259851456,26.3554859161377,0,509.709825837093,487.223528964176,864.134647173881,15.6046471042651,-1.86843088461827,25.9302132209433,7.84244988371245,-281.685638495434,303.599310766318,-93.4138426155686,-52.911914752396,59.5894279554358,-1673.93799033774,-52.3351072208248,53.4142675401261,56.4124645712833,2124.10933731182,1656.23639436225,2295.67253924059,39.0496329522903,16.2064797457512,4.03358995872209,-2018.33543303592,-2092.84046436677,3900.71315916913,-54.2108997221604,-52.6789397073339,59.1485622326129,97.0558302572391,28.0208816893574,23.7250432065412,36.1035400312674,13.8601746523259,18.8343920932591,27.1070621241455,19.259019878117,17.8662063977914,"nonveg_804","absence",0,0,1,0,0
0.995380103588104,1088.46296900924,968.792005232909,834.662477355654,435.060526766855,632.639840264446,-1139.53176215503,-1201.73026959238,-1853.63411314786,1454.18608260994,1353.96042336164,1209.96659507667,751.076782800183,919.923827398444,-1536.26634993997,-1489.20174893963,-1776.9208069015,-2338.68741987265,-1791.89306773905,2858.45114970938,2843.30274328724,2628.2104591621,4083.40407834544,3403.36129344559,3724.52728067741,1841.78284951991,1751.35993126042,2150.22084811322,2001.12696775242,1995.14915087722,2226.38470792455,-624.165756466577,0.0122803905978799,0.938573718070984,0,834.662477355654,791.923563725821,653.402442242383,14.7039718949933,-20.4188263200745,22.2001083660444,7.4516404376253,-1201.73026959238,-1282.39387430458,8.04812499432229,-22.3156984685259,20.760037774654,-2297.33308319517,-21.702908313145,28.7656775851937,13.8969242870775,1209.96659507667,1137.82274224938,703.109299809757,17.2342662971451,25.4938784598051,7.99965712694226,-1776.9208069015,-1786.59387867856,849.485670933023,8.24602315480893,-25.0756584353962,31.2092562761751,15.9843921089928,11.9495713402856,0.841578134563684,1.06116407893508,-12.838947023342,5.00839170240125,2.5831644105285,3.33602446821526,2.67928578763533,"nonveg_902","absence",0,0,1,0,0
0.863817453384399,-303.331942113714,69.3220333170743,380.094764124327,165.270782975163,666.337300522706,-2163.01991702779,-1253.73146534648,-1558.12200575129,-11.8297322074961,380.475856033678,869.693336675665,613.158242225897,1194.96025616012,-3202.01964010868,-2334.89619671575,-2388.16443055599,-2857.03006917003,-1933.05695280611,1065.40051815014,1352.21702230524,1305.94479202097,1594.65922688821,1487.23451647267,1906.69353973825,347.034702387732,430.110655829169,769.986848244669,769.599674621113,847.760920667268,1157.34609643701,-543.482627304441,-0.00168263993691653,25.7740936279297,0,165.270782975163,195.538587765111,969.66924263642,-60.6043276647763,27.5648661816987,8.26246081342937,-11.5101011410094,-1558.12200575129,-1419.86913695711,-102.022519838122,35.5822300750886,-12.5956011739138,-2796.61383232842,28.853830422561,9.05943745586302,-10.2369546898948,613.158242225897,609.291591777573,1206.78998836762,-75.4243742729761,9.86673440191413,-18.1191659497032,-2388.16443055599,-2543.03345787131,1268.96268730256,-79.3101679564101,20.2935041728616,18.0332937928478,1.97289754963849,1.77970116477934,-10.6228334872258,-1.9136785750647,-8.58507639105725,2.23275196194662,-2.51148404879723,0.574460219181337,-0.0158357251148905,"nonveg_606","absence",0,0,0,1,0
0.89812695980072,102.83589287257,-117.986117355988,-300.237192075191,-662.827039392099,-132.65395550945,1790.04387920348,1983.36106530414,1390.55544457641,1668.93369157738,-813.749338939306,1308.12860485988,1505.31890006129,247.652923789633,2292.83059137256,5475.82460322964,3753.32056623374,1979.6276472735,2415.57951577852,63.7929060466191,0,0,109.63588177596,45.5652497797464,39.6188502177444,238.587661796198,193.22055562227,253.463874470383,194.104077515944,122.50628412375,0,-313.133972691441,-0.00327191222459078,0.330984532833099,0,-132.65395550945,-222.173682292032,765.662932264669,9.4195939352808,-30.6265172905868,13.9457633583426,6.75003980441491,1790.04387920348,1248.39060272394,-32.2419983383736,-15.9795373850828,-129.683788090047,74.4941964555371,-34.870042533786,-10.0449931127896,-18.9402287811072,1308.12860485988,783.256956269775,2482.68303051668,56.8512307115097,-7.58424212313118,-78.5880719925624,2415.57951577852,3183.43658477759,3496.19695595615,-4.90995697623865,-12.5281177639624,68.218958421548,63.7964458146629,0,2.36270022394886,0,1.68760184369431,3.95476262651599,3.34802693825388,4.71178015860577,0,"nonveg_1736","absence",0,0,1,0,0
0.866365134716034,-543.68442053909,-307.349495884906,501.461560974576,-324.615710263967,-233.388906201577,6383.74997573313,5542.94199292468,6882.90082347355,-1909.17498306835,-3134.27806356131,-789.473622762172,-1570.11396360546,-1594.4369441832,8306.04799466472,6889.80120687767,5889.80121861311,8793.12432911555,8337.04429819945,76.6069670749881,696.108743653406,63.0357625708995,0,0,29.8132521889273,49.181977976881,156.975165533622,112.105709320242,236.246620695755,584.870075203523,495.513558838875,533.20359225965,0.00102787767536938,0.0602303221821785,0,-307.349495884906,-181.515394382993,1045.14598151367,-155.147757168757,219.068710275123,20.1482261277693,-19.7270989477922,6383.74997573313,5866.59439293313,-113.127852322377,499.15084774042,-39.7455731894699,3829.5591166279,442.660781631223,-11.8117878333402,-24.6715711610248,-1594.4369441832,-1799.4955154361,2344.80444079914,-157.369019442574,19.0400083132509,-57.1903522146131,8306.04799466472,7643.1638094941,2903.32311050244,-15.4981517673677,487.076334450829,-70.8127587927424,24.3902436162089,15.4408044166465,-15.1097994287419,11.5829905151878,-7.80067177430486,9.230864322689,-9.22691800813367,9.1210028858456,9.34778982506489,"nonveg_1994","absence",0,0,1,0,0
0.109319090843201,2729.31668496674,2301.97097881498,2890.46777261951,2990.10417892501,1832.39838688483,2631.95859251459,3232.66452699494,3142.85729138191,4703.33927959918,4425.24172943618,5141.66904548303,5161.96312262095,3379.73349455293,-4749.01693647156,-5100.5721262152,-5180.91766358993,-5507.83314147653,-4292.32659744407,2177.45744511373,2454.71736926025,2546.17591410342,1527.86335729578,1366.70757499547,1429.99569677212,688.124120779564,579.809643394478,839.566312861172,745.389319671938,764.331999792087,868.652037459954,-128.161994834737,0.00325847665468852,0.843150595823924,0,2778.4408833154,2871.49197592095,1055.58791412864,7.06628038377875,15.5433833292514,-29.4699369757029,2.6939838211633,2933.96629485539,3036.0823927463,-0.284291246846796,20.2568356798572,5.91685073911582,169.201280546184,14.3470587614151,-21.9148891898741,11.4423113045874,4861.82471778621,4913.64946526611,1592.21992985145,11.6736510131518,-32.1178034316898,3.87333627380717,-4602.95004306172,-4572.44225621424,1496.49902731591,-16.3790671566839,-7.13547750317992,-14.0584308778962,21.5061769538443,-19.5617020941936,3.79436688941949,-16.5920776685873,5.96011987640274,-6.28818133374891,5.41053722299822,-5.76453579184503,-6.64106126911831,"USA.YukonKuskokwimDelta.5","presence",0,0,1,0,0
0.248646378517151,3280.9195217604,2904.7845131612,4117.74534624131,4508.39836251885,2013.9014014434,4584.90650928665,6162.11956621242,6373.92528028455,6092.9551442323,5658.76407772007,7155.48328554357,7564.98822942792,4340.46665278949,-6282.0883421351,-6623.72485060932,-6664.83955804754,-6945.77201860397,-5341.56369651793,2166.45101329913,2791.539705143,2958.34290446985,813.953375068065,651.289227093771,917.538262651847,367.143340150952,301.753486524862,539.49683885441,481.582116196665,585.688989538037,550.779575274891,312.742197382564,4.09957676311025e-05,0.447153127193451,1,2777.60634715924,3201.45865743927,2474.77603925927,24.9076318819709,53.2074828411928,-28.6534111044805,-76.4477092746979,4363.19557301715,4627.7998751687,32.7902532955149,91.5105283679343,-104.401304057847,1425.79027335984,74.5810140570461,-18.0644031261047,-83.939600032318,5527.47596158836,6032.47521517888,3391.96065758533,34.0060725990853,-32.9824522680036,-98.111347407168,-6676.60491920852,-6466.9242055179,1475.87796129438,-47.6089664933672,6.72060536833891,8.9714360515265,-6.37166590008324,-13.3877889876586,-38.7170809107997,-3.8987835594494,-9.54390541645256,-0.629818512094097,-7.72628952063869,-0.760183656085374,1.24321113153306,"Norway.Javrresduottar.A-Hummock","presence",0,1,0,0,0
