"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_endSnowfree","spectral_NDWI_peakSummer","spectral_green_earlySummer","spectral_NIR_changeSSES","site_code","presence_absence"
645.611667134356,1565.8838673637,1764.17228114656,-120.6411184782,-494.700215065535,-235.823032520706,1760.67919351634,1.81160447058196,"nonveg_645","absence"
2697.45488873184,2562.02865104291,3351.62878707793,1743.48450930668,-5218.44699233412,-5616.86721038052,830.058361413543,10.6506063470707,"USA.YukonKuskokwimDelta.UB5","presence"
3373.22926144483,2337.54225729136,4601.5419290509,1834.62208672023,-5083.38185041437,-6044.91280844326,762.349057214006,14.275732804639,"USA.BrooksRange.8","presence"
2360.78591312356,2541.02645185558,2734.81273665903,1774.36061103332,-5930.95871423949,-6263.67981044672,612.59647247536,-4.94419914381558,"Norway.Javrresduottar.EC-Sedge","absence"
387.378938166061,349.532902402518,610.4305637748,1089.06558813156,-1810.52400058798,-1557.246496036,1985.33811969919,-21.3409932201331,"nonveg_568","absence"
1937.57139773165,1981.88035473305,2239.54091381536,1427.55839500067,-4942.8859206938,-4903.76522432586,764.724280440724,-4.90323041562089,"USA.NorthSlope.Atqasuk","absence"
3527.26449197976,2961.27497482108,4487.05900595355,2432.87634203357,-5893.65608430276,-6717.32672266204,727.09186624775,16.1880306562811,"USA.InteriorAlaska.CALF","presence"
1259.24958411057,968.546331925991,1263.18673631525,1104.10606544906,-2015.97026092697,-1767.60385688064,2101.33142833516,2.03514456327929,"nonveg_508","absence"
4492.41182838238,4810.08356542593,4562.86489849022,2498.36470972801,-6410.11090533631,-7511.31942608308,654.225870054839,16.113272565095,"Finland.Kevo.11","presence"
1007.86059044237,754.850053847244,597.263125324397,1813.66975305512,-2092.04351216455,-2529.090302137,1657.57227302645,-24.6052478223419,"nonveg_628","absence"
831.458870394709,960.286701094545,907.975287745242,525.581229218344,-2415.61136552835,-2870.04651620099,948.870193506166,-11.5273415735713,"Canada.Ivujivik.TP10","presence"
2320.49304766106,1671.23091900082,3003.80123371569,1496.14775450895,-4824.64565488425,-5833.44663704014,698.30669718406,4.4001898033875,"USA.InteriorAlaska.AUFEIS","presence"
149.382248343942,316.500990603015,461.742476126087,-45.9037110411867,-1497.34952499366,-2037.33992378128,241.790936891117,2.74250379868495,"nonveg_1654","absence"
1435.21744770649,1456.18656187152,2469.70164078284,895.45283118927,-4003.94695261847,-4449.43255948304,748.306100757061,-5.9314622243675,"USA.NorthSlope.WestDock-C14","presence"
703.448755432599,712.398426302029,1418.24343635896,1698.85676933974,-1224.32641335904,-855.877175029589,760.6151833187,-17.5698285363053,"nonveg_700","absence"
2742.54538059585,2497.96410701593,3603.12626159378,1563.49399422108,-5573.20535015555,-5416.71420030572,696.500790920822,12.6887485406647,"Russia.Yamal.Laborovaya-2","presence"
2901.92902588831,2270.04724975178,3249.53709091404,2277.68336998463,-5614.03335111692,-6269.35035673552,779.696107981234,3.69032102111519,"USA.SewardPeninsula.18","presence"
284.444940639057,691.490708474953,372.067619333954,626.178236888315,-846.206282395064,-2209.41414308569,870.554294072989,-13.9285180164791,"nonveg_792","absence"
-140.876409845789,-659.791351378941,208.826470361458,10000,-1069.51872075379,-218.817809726574,1459.79428804474,-7.49164486491513,"nonveg_1477","absence"
2405.28650057261,2456.54023883946,2675.08274162186,1718.54770462283,-5141.32765134079,-5354.35014336703,847.441012286101,21.9183725733912,"Russia.Tiksi.ShrubTundra","presence"
2687.59139167676,3077.79153654989,3617.70031144699,1685.50652221019,-5626.08029631501,-6052.62561564341,702.046365513266,-1.9277908073807,"Finland.Kilpisjarvi.20","presence"
3344.93533360853,3483.59537965274,4255.15143330219,2625.19149971448,-6320.37779956913,-6681.39345845499,661.783257210705,-11.2263994212144,"Sweden.Abisko.NT-MesicHeath","presence"
3141.94697693903,3810.5828447343,5032.72020597589,3016.39639350515,-5719.48380901273,-6133.14262972118,708.122339005816,-7.17558759915323,"USA.YukonKuskokwimDelta.2","presence"
-140.876409845789,-659.791351378941,208.826470361458,10000,-1069.51872075379,-218.817809726574,1459.79428804474,-7.49164486491513,"nonveg_1477","absence"
453.275188393801,2.222434369795,563.272043072033,-84.4143193237829,-1247.7133155122,-244.20070547597,1442.54508029504,20.7173481726949,"nonveg_848","absence"
2170.65818757482,2102.82560353687,2782.50981972993,1113.75879977028,-4750.46435159362,-5905.99679212324,717.432134114605,-4.86126419853772,"USA.NorthSlope.Sagwon-C16","presence"
2481.96863614695,2460.0409731852,2804.23613008727,1077.97060065623,-3944.57022883754,-5326.11990848039,833.448910697262,16.5525250771066,"USA.NorthSlope.16","presence"
396.092048649424,593.660217597798,241.302413395926,666.973620117231,-1582.91400605168,-2139.80595614531,2088.38296153278,-16.8132312579419,"nonveg_916","absence"
653.883932776225,949.944369253594,924.211614043431,595.659957514744,-2391.43706860064,-2467.94296821406,1228.47769371764,1.00768561279935,"nonveg_561","absence"
453.275188393801,2.222434369795,563.272043072033,-84.4143193237829,-1247.7133155122,-244.20070547597,1442.54508029504,20.7173481726949,"nonveg_848","absence"
2875.72606869702,3101.32955878233,3830.57739154013,2262.27359412325,-5940.20757942701,-5941.41534975577,702.118666574074,20.758028146072,"Russia.Yamal.VaskinyDachi-2","presence"
2328.96679495811,2408.21953398008,2964.33771532149,1816.16469799575,-5036.69952643212,-5759.70494456979,718.789172787589,6.78979251260979,"USA.YukonKuskokwimDelta.15B5","presence"
890.605521573692,753.970228969131,561.43413336315,233.521816811579,-1555.88931179987,-1746.16821213807,2242.59331844476,7.42033260366226,"nonveg_1261","absence"
1215.07691196576,959.35763148635,158.920890915041,444.152365342503,106.533349934244,-1615.44835162781,1335.40078872637,16.0202325028964,"nonveg_616","absence"
2286.26252830311,2056.6944261633,2763.16640702718,1647.07557424538,-5139.76893637986,-5514.73201944561,746.943849921455,17.1953930419806,"USA.YukonKuskokwimDelta.15B3","presence"
796.531908391002,554.936997924714,360.786863823372,1238.70791689578,-2149.62806985116,-2803.71779354215,1563.58878621704,-20.5066347351195,"nonveg_975","absence"
3427.40115730823,3322.35970763794,4495.72523073901,2234.41244420492,-6523.99711105601,-6734.44685552869,576.880323522904,19.720407169992,"Norway.Javrresduottar.A-Betula","presence"
2743.97081723072,2252.79643210729,3460.20276458303,1831.70008176153,-5924.48323196668,-6450.51279575225,654.320035959737,10.0256789380648,"Canada.DaringLake.Tower3-DwarfShrub-1","presence"
2731.21121417977,2384.42921267917,4011.24702544732,1731.08194866407,-5276.14002653286,-5523.66972244757,883.305243902753,5.63370715479975,"Canada.DeceptionBay.TH8","presence"
3387.46909122137,2740.60905318,4168.31085831075,2246.88821059573,-6125.50249068449,-6632.64627715443,666.395783749131,10.8941033935921,"Russia.Yamal.Laborovaya-1","presence"
584.061734944271,402.937977733777,309.275268169787,21.8939280228227,-974.738135155171,-959.797453390651,1765.58193177584,3.06081510481707,"nonveg_1416","absence"
54.187892029141,-18.5549652517558,-277.309955038215,1111.63206375893,-2078.57652910972,-1802.29280291585,958.225317186604,-38.4585877425096,"nonveg_1037","absence"
3356.69126691596,2851.47598115849,4284.4005109258,2191.95627553097,-6574.92466507635,-6530.92250687741,642.854084057983,9.18662418626602,"Canada.BonifaceRiver.AB2","presence"
3459.18257074689,2768.69830656986,4137.95651256432,2707.06694945125,-5423.41746243423,-6155.22143863535,830.895733744306,15.7061155408522,"USA.BrooksRange.6","presence"
-257.233980442024,-209.800276816305,239.708236664683,6.94642811826481,6678.65088207748,4376.61976201515,243.730940285655,-9.18937374836305,"nonveg_1637","absence"
3122.35795315199,2363.56801797338,4120.28505836322,2254.44179133092,-5992.46874382996,-6284.67608425224,714.763867400845,21.6431258439813,"USA.Toolik.S1","presence"
3236.67261842255,3315.69337963684,3625.91141385835,2494.40217480058,-6117.64634434489,-6132.46355461603,776.632372971034,6.04435697713675,"Finland.Kevo.1","presence"
3680.59134100592,3667.02909119062,4872.08300322651,2736.6284903456,-6336.86859145506,-6610.38707274863,563.584058319428,3.87019181746715,"Norway.Javrresduottar.A-Sphagnum","absence"
2377.89946075058,2093.1213699685,2721.86303633119,1672.83798729334,-5322.17343791684,-5438.88820291973,751.118668194561,5.04514239013419,"Canada.PayneLake.TD4","presence"
2837.20790527206,1612.81705790594,4370.33332724899,1746.37699230042,-4447.53750150043,-6191.02106543802,704.211933676615,7.67210680513317,"Canada.KluaneLake.Quill-ShrubTundra","presence"
2458.46684700315,2765.84699441529,3275.53737547221,1754.02523838501,-5554.32827856999,-5306.47322903583,616.397169107387,4.72025361043206,"Finland.Kevo.10","presence"
238.133282426504,417.00111259972,513.074859642279,254.12197050938,-1879.91253536851,-2138.95335173014,858.453455587685,-3.7132362904748,"Canada.Ivujivik.RTP13","presence"
3046.58231247448,2581.30139976031,3281.85944915027,1803.82922026113,-6196.36132474347,-6765.55520653434,782.594786927153,4.19229824881462,"Canada.CoutureLake.TDA7","presence"
2474.64783299087,2419.69902040069,3150.08470082941,1460.69500294824,-4929.4316855405,-5224.80021206428,789.983131268316,8.49468956934325,"USA.YukonKuskokwimDelta.5","presence"
1189.64979449861,1178.33929901954,1590.61456912107,978.016800770426,-3199.01636620777,-3311.35687397289,1108.29232257646,-2.34645171658718,"Canada.PrincePatrickIsland.MouldBay-C03","absence"
124.750191156994,509.485287270266,362.9632418553,38.2733738168604,-430.633429815606,-1923.97518958484,857.576904063351,-8.84342473901446,"nonveg_547","absence"
3617.0859389277,982.292254960717,5182.03405027267,1280.16325150355,-3911.48858623875,-7043.03233444785,684.640167233309,17.0531697163879,"Canada.KluaneLake.Outpost-ShrubTundra","presence"
-31.3840125403271,108.836703874659,283.591634988061,60.1868532137012,-809.619084384881,-639.987920783998,546.683400238814,-3.7490325679744,"nonveg_870","absence"
2887.3606386223,2743.05875838422,3732.42260979208,2283.44011223245,-6089.76943228465,-6279.16605263903,725.227573969282,-3.31106751814356,"USA.YukonKuskokwimDelta.15B4","presence"
1532.20355966155,1168.29999360503,1869.75026657612,1044.98456986102,-3522.00300634516,-3370.84383311304,1060.9364847176,18.0093659437406,"nonveg_898","absence"
3078.39944457911,2439.71727209866,3769.1922123845,2085.27642798193,-5157.03083045647,-5695.35347857001,726.440277365254,-1.84295520127256,"Russia.Tazovsky.Burned12","presence"
1795.18498570358,1667.06252379381,2146.84567206384,1502.95419571857,-4158.75870148731,-4292.77077569551,881.981957832378,-9.75226135565008,"Canada.ClearwaterLake.LS1","presence"
558.418207691138,436.798155531123,278.721329120029,570.494296157464,-2896.31264224485,-3450.8269376508,718.112179444527,-3.6124021866873,"nonveg_612","absence"
348.89024479697,273.025068055265,571.443116009629,440.356230770357,-481.019744292398,-222.108271541274,992.375516543813,-11.4895980174052,"nonveg_1268","absence"
4320.01788797572,3891.3493821018,5120.59628707573,2695.48814554483,-5948.74439769126,-7597.04478709711,639.699393487533,-16.2759059240635,"USA.Kougaork.TallShrub","presence"
2942.6746691116,2289.03913211152,3955.57866713227,2310.28662278693,-5586.31186731976,-6730.18558519488,777.723329302299,6.78406059426509,"Russia.Kolyma.WT1","presence"
3655.52651411613,2866.62713049805,4702.19054691739,2494.14859908291,-6092.80082294413,-6566.20099427367,703.437486166566,-3.28472055212795,"USA.NorthSlope.Ivotuk1","presence"
828.472210843902,965.190535532474,592.163693071724,-7.07486200900837,-1439.46049738753,-1912.35786637251,2003.77569466061,1.34047279284197,"nonveg_602","absence"
1007.86059044237,754.850053847244,597.263125324397,1813.66975305512,-2092.04351216455,-2529.090302137,1657.57227302645,-24.6052478223419,"nonveg_628","absence"
614.798380587835,706.695934094876,198.229287458534,-30.1245315494028,-658.420144895694,-1928.72346614862,1110.81722425285,3.25116841644391,"nonveg_923","absence"
233.234786854327,-322.875469479579,8.82713233966834,-181.753678807373,-800.740043027873,-1234.88433668351,1011.07430548439,2.564091371766,"nonveg_921","absence"
1913.48719495538,2082.41912880762,2296.50562257444,1359.35790486142,-4811.77034576444,-5183.13011531258,762.4644631885,5.45759512092032,"Canada.PayneLake.TD0","presence"
2405.28650057261,2456.54023883946,2675.08274162186,1718.54770462283,-5141.32765134079,-5354.35014336703,847.441012286101,21.9183725733912,"Russia.Tiksi.ShrubTundra","presence"
-156.38704798101,-77.3278059614372,183.393384967858,405.576995898648,1115.83983051734,-491.191091414937,827.79372327931,-16.3203510376321,"nonveg_1145","absence"
883.162363102749,171.614552591187,798.386682767469,387.062584946531,-2620.32614042273,-1864.33382722854,856.272157533718,10.4010325736167,"nonveg_745","absence"
2278.6286030307,2410.95513639939,1128.04116961697,1303.80456340543,-1019.45894350655,-2919.79542895007,900.340764780036,45.1529612471649,"nonveg_701","absence"
2289.5363606291,2268.36114656091,2798.48520277747,1836.76694423962,-4908.84115239934,-4972.58951769036,762.014621409554,13.444704043701,"Canada.LeRoyLake.TD7","presence"
3028.62189391947,3418.78291804838,3695.1713792945,2073.98923328877,-6136.73414032832,-6495.92897697866,604.235893451245,4.4288680973401,"Sweden.Abisko.VJ-DryHeath","presence"
372.26104583634,821.790029393358,1879.43500991413,661.127828998186,-5463.83288306512,-5834.13806194402,113.990829864568,-10.234981591484,"nonveg_1607","absence"
2830.3693636276,1896.07738831181,2725.0121787227,2062.08684855785,-4981.27007626031,-6188.74141595461,856.097864830738,34.1966312355394,"USA.NorthSlope.11","presence"
4348.76120886297,3834.48216734819,5492.19139590674,2711.3918774619,-6785.32800819788,-7175.51689174683,692.193468125673,13.3702570668799,"Canada.ClearwaterLake.AB1","presence"
2530.72711992261,2581.11189851362,2736.18980163255,1855.37775435219,-5130.67544199295,-5608.32540323973,723.963324392626,-0.813053372436508,"Finland.Kilpisjarvi.18","presence"
3333.23109150357,2735.43878897717,4146.29114971396,2422.38492722248,-6116.84287948149,-6395.94760725458,701.060557649506,7.02636254312065,"USA.YukonKuskokwimDelta.72B1","presence"
2474.64783299087,2419.69902040069,3150.08470082941,1460.69500294824,-4929.4316855405,-5224.80021206428,789.983131268316,8.49468956934325,"USA.YukonKuskokwimDelta.5","presence"
190.010851145768,177.878653309107,520.30155803464,897.90443765751,-1658.66593637552,-1638.69404927197,2027.58350797151,-32.6115208167978,"nonveg_677","absence"
3250.33208581017,2275.81292183629,4312.33732598074,2005.05087176591,-5766.91364254779,-6361.86631818904,726.483387569134,15.5508310790085,"USA.InteriorAlaska.LOWERQUARRY","presence"
831.458870394709,960.286701094545,907.975287745242,525.581229218344,-2415.61136552835,-2870.04651620099,948.870193506166,-11.5273415735713,"Canada.Ivujivik.TP10","presence"
744.726781829374,680.990772674078,953.752261711113,747.167546002692,-1906.1502742624,-1513.96912915993,2152.64988591512,-10.2732527766607,"nonveg_825","absence"
3316.65814383169,2543.71079246073,4120.45647350783,2280.78341018703,-5719.72743642407,-6354.6703757684,731.517739065617,3.12780634755954,"USA.InteriorAlaska.FRYINGPAN","absence"
-2.25136024232699,108.10986266419,-120.540003682931,-290.157707807921,-508.069828908344,-966.860601773054,2773.30143128693,-26.1522192650705,"nonveg_558","absence"
2639.23730635449,2626.34932346556,3022.37647149138,1956.22747951281,-6016.62617886053,-6058.65052949515,715.227305643537,-3.56202925155791,"Russia.Yamal.OstrovBelyy-1","presence"
-211.815494592918,57.6211435597571,347.83208112554,178.5201135502,-1042.07049938267,-945.498286098008,962.27953236489,-31.1997515389065,"nonveg_582","absence"
253.806672589514,1172.34901151119,212.648190014998,144.609696160681,-249.458698604091,-1709.11331536345,654.279543681438,2.43820536628089,"nonveg_715","absence"
31.6700943846643,361.425451645916,475.028306109239,709.770160432597,-1789.25910845447,-2248.4758595663,1072.76342165273,-38.9414462368833,"nonveg_869","absence"
-266.078607868957,510.44316969426,-141.360783171784,-173.836653009072,1472.18023298079,530.502820834675,144.387548656221,-4.55387931605216,"nonveg_1509","absence"
1431.44402990643,1579.57689398323,1733.20466475967,1338.28796518315,-3265.70938245552,-4009.31006760242,772.286706105276,6.26808210682895,"Canada.BanksIsland.GreenCabin-C00","presence"
-716.675461423058,628.06725713507,-304.204801731164,-286.987997205144,10000,10000,1871.05686252169,-20.9351399342364,"nonveg_1236","absence"
3056.80176921544,2319.20433579783,3488.54228491296,1975.09806825421,-5855.9232804255,-6592.24014775508,612.518009351948,10.1498913926701,"Russia.Kolyma.T2","presence"
1207.47706628263,1264.00966980564,634.624252065764,434.506305750811,-2029.84034882965,-2960.459334241,915.391001502116,6.53686211697136,"nonveg_648","absence"
2828.86502703375,2387.82909755642,3086.37613321463,1721.17722912621,-5436.58689026593,-5966.94281658801,727.409621838192,20.9303093468486,"Canada.ChukotkaRiver.TH1","presence"
-151.98263237907,348.344234172412,307.115425320425,671.350343447366,-1847.0070523639,-2135.26557466035,688.0756075651,-40.2649391913096,"nonveg_693","absence"
4348.76120886297,3834.48216734819,5492.19139590674,2711.3918774619,-6785.32800819788,-7175.51689174683,692.193468125673,13.3702570668799,"Canada.ClearwaterLake.AB1","presence"
936.576960493588,-1249.3494039234,291.969702508518,333.911592680757,-511.110396628988,-2824.11720808875,1048.52531888312,-2.33638046252861,"nonveg_623","absence"
3103.35911549452,2875.05394736122,4223.52624691952,1886.90062705917,-6212.93460405884,-7052.66711149633,644.976549922759,19.3520556099777,"Canada.DeceptionBay.BEGL3","presence"
1516.53000919539,-184.000649073618,431.465526413965,-387.506572108654,-2650.71031426964,-1922.92272629178,2162.64793797125,35.9663953513571,"nonveg_624","absence"
203.640930784756,452.380162966011,571.020523338813,460.781649056577,-1850.33105245545,-2151.61511476421,531.310565934665,-12.3577105752303,"nonveg_769","absence"
3632.80249454312,3073.57790450807,4880.45041947609,2481.61139297228,-6043.79783328754,-6751.95851214354,773.414331213447,14.7051132214783,"USA.InteriorAlaska.BLOWRIVER","presence"
587.259523340389,1022.19580537588,1338.90971307782,260.436816506362,-1211.87841700689,-1454.77005386852,1806.0400627002,-18.7001194948837,"nonveg_637","absence"
3103.35911549452,2875.05394736122,4223.52624691952,1886.90062705917,-6212.93460405884,-7052.66711149633,644.976549922759,19.3520556099777,"Canada.DeceptionBay.BEGL3","presence"
3122.35795315199,2363.56801797338,4120.28505836322,2254.44179133092,-5992.46874382996,-6284.67608425224,714.763867400845,21.6431258439813,"USA.Toolik.S1","presence"
1988.80525912651,2183.81217304258,2915.40162077319,1206.67979616737,-4043.95960044523,-4669.09496043744,764.093968985878,5.65578039817544,"USA.NorthSlope.9","presence"
1856.81247275115,1647.1176162873,2378.18180393302,1104.75009413059,-4436.11882402014,-4565.40915722939,787.936888838197,8.99913930271684,"Canada.LeRoyLake.TD4","presence"
242.435240299201,20.456738077991,1501.44638707398,-751.996753922526,-1699.47676442328,-2160.27751251738,760.819774009746,16.6006849337388,"nonveg_532","absence"
550.576981679705,-438.677837976292,255.226100622869,-615.969802748552,1162.56247672439,1519.38510739648,631.892862641128,14.2587307965673,"nonveg_1677","absence"
3014.9119452691,2711.27889024301,3751.24828247958,2325.9420584708,-5899.21655831661,-6005.86469266678,763.737558367366,5.65357206658888,"Canada.DaringLake.Tower1-Heath","presence"
2098.35539068463,2384.64907829612,3023.62266342135,1705.42388529153,-5587.23624052137,-6035.77598158993,469.102001098711,-6.15402350970219,"Finland.Javrresduottar.EC-Betula","presence"
671.514192725183,-210.08332644774,129.283223112522,214.254594451559,-783.5807384416,-2204.49826401304,1112.65188909802,-1.43693870548433,"nonveg_919","absence"
342.02518165215,848.623105103611,657.113091900373,332.222806233311,-2328.6538621709,-3071.48861305031,629.675175407182,-5.06854800084259,"nonveg_957","absence"
2288.75045284395,2443.54343238624,2714.54931067185,1778.93704923332,-5146.78827397275,-5541.73984467749,790.532134280463,-5.14993727982338,"Canada.PayneLake.TD2","presence"
1503.65914335361,1567.30167172175,2824.55896031072,1557.24606659524,-5018.80865902544,-5555.51082952973,587.353435384217,-39.063928785226,"USA.NorthSlope.15","absence"
238.133282426504,417.00111259972,513.074859642279,254.12197050938,-1879.91253536851,-2138.95335173014,858.453455587685,-3.7132362904748,"Canada.Ivujivik.RTP13","presence"
3259.94572251571,2519.48563991027,4142.43108331808,2257.21882437772,-5650.65431318089,-6440.34833312901,719.378044963555,14.4252520059041,"USA.NorthSlope.Ivotuk3","absence"
2360.78591312356,2541.02645185558,2734.81273665903,1774.36061103332,-5930.95871423949,-6263.67981044672,612.59647247536,-4.94419914381558,"Norway.Javrresduottar.EC-Sedge","absence"
3158.17772462901,3227.81492717612,3556.21239395126,2478.94775314774,-6405.48416056215,-6533.64346107509,735.222933724372,10.3690779032966,"Russia.Tiksi.Bog","presence"
345.234755964565,-237.044953508982,645.555391717019,672.209704959223,-866.864392273233,-1305.02268691909,866.833092512228,-27.7709145269311,"nonveg_1442","absence"
3774.25007603183,3145.28119345396,4815.48422290836,957.143490899206,-5602.49947831302,-6817.1055940444,694.341850764334,53.068657260783,"USA.InteriorAlaska.BABBAGE","presence"
1532.20355966155,1168.29999360503,1869.75026657612,1044.98456986102,-3522.00300634516,-3370.84383311304,1060.9364847176,18.0093659437406,"nonveg_898","absence"
681.499822165763,571.196063549199,1037.73161356,407.25393201303,-2119.31352857248,-1887.91438491973,812.07824953101,1.78574642479441,"nonveg_913","absence"
576.272104884941,417.630044158893,553.070633112014,174.997816479575,-1659.01771483822,-1453.58123124781,1769.61329647459,24.3595057186042,"nonveg_955","absence"
461.71449112977,424.394856466478,22.1530958861147,450.092352384795,-1770.78949978079,-2247.26030354952,1175.29703024628,-7.69591509972393,"nonveg_984","absence"
3382.47083283344,3073.44982316908,4410.01635853679,1916.38839356837,-5644.64855728507,-6600.71598869804,736.610689999239,13.982392902658,"Canada.ClearwaterLake.LSA2","presence"
2322.37414251389,2398.62409014933,2646.68358559254,1541.18188145524,-5190.98971626512,-5386.97185669713,849.824996803534,12.9820701255266,"USA.NorthSlope.Barrow","absence"
2796.05957340195,2508.73673211156,3202.63917136849,1947.37044095321,-5833.27997773715,-5985.33770985362,818.401430780498,9.47602855210562,"Russia.Yamal.Kharasavey-1","presence"
3141.94697693903,3810.5828447343,5032.72020597589,3016.39639350515,-5719.48380901273,-6133.14262972118,708.122339005816,-7.17558759915323,"USA.YukonKuskokwimDelta.2","presence"
2833.18980432548,3083.50918721816,4041.4486631033,810.120835037067,-5887.68625729094,-6176.05411853748,888.23628518254,-1.45240021076378,"Sweden.Abisko.KJ-MesicHeath","presence"
